"","SHW.Open","SHW.High","SHW.Low","SHW.Close","SHW.Volume","SHW.Adjusted"
"881",194.28334,195.523331,193.396667,194.323334,1351500,192.370529
"882",196.666672,197.57666,194.58667,197.386673,1644600,195.403091
"883",195.16333,197.193329,194.699997,196.246674,1329900,194.274521
"884",196.666672,198.546661,191.800003,195.373337,1419000,193.409988
"885",195.699997,195.91333,190.666672,193.229996,1049400,191.288177
"886",194.08667,195.539993,190.876663,194.600006,820800,192.644409
"887",196.246674,196.880005,191.866669,192.013336,1142100,190.08374
"888",191.75,195.710007,191.75,195.566666,1150500,193.601349
"889",196.666672,199.346664,195.639999,199.146667,1210200,197.145401
"890",198.276672,201.169998,197.770004,199.589996,1049700,197.584274
"891",200,204.376663,199.649994,203.363327,1822200,201.319672
"892",202.903336,204.243332,202.17334,202.693329,970800,200.656403
"893",205,205.006668,202.666672,204.46666,1511100,202.411942
"894",203.766663,208.639999,203.766663,208.633331,1146900,206.536728
"895",207.616669,209.479996,204.289993,206.166672,1140600,204.094849
"896",205.839996,207.279999,204.636673,206.67334,1344600,204.59642
"897",208.740005,210.626663,207.843338,208.506668,2471700,206.411331
"898",216.666672,219.956665,207.190002,211.183334,3127500,209.061111
"899",211.676666,216.993332,211.506668,215.876663,2015400,213.70726
"900",213.776672,216.729996,213.089996,215.876663,1373100,213.70726
"901",215.360001,216.5,213.416672,215.973328,1772100,213.802963
"902",216.229996,217.550003,213.630005,213.713333,1411500,211.565689
"903",213.626663,219.28334,213.626663,216.970001,1848600,214.789627
"904",217.699997,219.633331,216.910004,216.910004,1410600,214.730209
"905",216.759995,219.633331,216.456665,218.190002,1289100,215.997345
"906",218.020004,219.186661,217.53334,218.906662,1127700,216.706802
"907",218.666672,219.729996,216.416672,217.083328,1049100,214.90181
"908",218.333328,220.410004,216.686661,217.46666,1179300,215.281281
"909",218.740005,225.246674,218.17334,223.963333,1722300,221.712662
"910",222.553329,224.850006,221.770004,223.07666,834600,220.834915
"911",223.393326,224.656662,221.103333,222.186661,678900,219.953857
"912",223.580002,224.723328,221.889999,223.666672,1032900,221.418976
"913",225,225.343338,222.889999,223.32666,887400,221.082413
"914",224.130005,224.270004,221.28334,221.696671,949800,219.468781
"915",221.110001,223.46666,221.110001,222.516663,957900,220.725235
"916",222.623337,225.979996,221.5,225.273331,1068600,223.459717
"917",226.666672,227.199997,222.723328,223.803329,786300,222.001541
"918",224.899994,226.203339,222.119995,223.429993,810000,221.631226
"919",223.309998,226.300003,222.373337,225.570007,917100,223.754028
"920",226.75,226.75,223.686661,223.933334,800400,222.130508
"921",224.656662,225.460007,223.226669,225.303329,1015200,223.489487
"922",225.453339,225.453339,223.220001,223.683334,1129800,221.882507
"923",223.166672,228.679993,222.646667,228.679993,1512600,226.838959
"924",228.183334,233.270004,227.833328,233.053329,1393500,231.177094
"925",232.333328,232.333328,223.746674,226.279999,1576800,224.458298
"926",226.919998,228.176666,220.360001,226.539993,1858500,224.716187
"927",223.610001,224.433334,220.566666,223.100006,1951800,221.303894
"928",228.933334,232.503326,227.376663,231.476669,1585200,229.613113
"929",232.303329,236.446671,231,234.220001,2507400,232.334351
"930",235.103333,237.656662,233.463333,236.246674,1420800,234.344711
"931",238,240.33667,237,239.199997,1336200,237.274261
"932",240.253326,241.970001,237.949997,238.75,1062000,236.827896
"933",239.57666,240.563339,237.67334,238.373337,1212300,236.454269
"934",236.666672,237.866669,234.256668,237.516663,1413300,235.604492
"935",236.073334,237.820007,230.676666,231.830002,2295900,229.963593
"936",229.296661,229.940002,224.726669,227.610001,1043700,225.777573
"937",228.093338,232.886673,227.803329,232.106674,1332900,230.238037
"938",230.660004,231.139999,225.276672,225.773331,1137600,223.955704
"939",227.110001,230.316666,226.429993,228.633331,902400,226.792679
"940",228.270004,232.743332,227.256668,232.483337,856500,230.611694
"941",235.240005,237.389999,233.963333,235.686661,1284600,233.78923
"942",236.823334,238.446671,235.210007,235.223328,871200,233.32962
"943",236.666672,238.333328,230.636673,232.246674,2412900,230.376923
"944",234.993332,236.509995,229.556671,230.266663,1557000,228.412857
"945",228.903336,232.300003,226.92334,229.660004,1234500,227.811081
"946",231.17334,233.816666,228.919998,229.866669,1940100,228.016083
"947",230.626663,232.190002,226.990005,227.460007,1562400,225.628784
"948",229.246674,231.220001,228.436661,230.600006,1350900,228.74353
"949",231.539993,232.653336,228.490005,229.426666,1477200,227.579605
"950",230.449997,232.979996,230,232.800003,1356600,230.925812
"951",234,236.246674,233.063339,234.126663,943200,232.241776
"952",234.203339,235.449997,231.71666,232.393326,1303800,230.5224
"953",232.929993,232.929993,230.193329,231.330002,1297500,229.467636
"954",229.446671,230.933334,227.66333,229.333328,1275300,227.487015
"955",230.546661,233.919998,230.220001,231.773331,1140600,229.907394
"956",232.119995,233.026672,226.506668,227.276672,1038600,225.44693
"957",229.166672,229.556671,224.53334,224.976669,1578900,223.165451
"958",225,228.166672,224.373337,224.690002,1533000,222.881088
"959",225.41333,226.876663,222.990005,226,859800,224.180542
"960",227.046661,228.350006,224.573334,227.770004,1108800,225.936295
"961",225.703339,226.613327,221.406662,223.460007,1461300,221.660995
"962",225.720001,227.436661,222.58667,224.490005,1791600,222.682709
"963",224.740005,228.666672,221.976669,226.220001,2416800,224.398773
"964",225.973328,231.676666,224.856674,230.696671,1851900,228.839401
"965",228.75,231.669998,227.100006,229.32666,2064900,227.480408
"966",232.286667,238.479996,231.666672,236.433334,1852800,234.529877
"967",236.639999,239.583328,235.08667,236.696671,1396800,234.791092
"968",236.876663,243.106674,236.876663,241.330002,1410600,239.387131
"969",243.333328,246.910004,242.833328,243.273331,1110600,241.314819
"970",244.293335,245.733337,241.886673,245.366669,1279500,243.391312
"971",248.5,252.666672,230.223328,230.253326,3004500,228.399612
"972",230.856674,241.366669,230.856674,240.803329,2378400,238.864685
"973",242.103333,243.479996,240.179993,242.493332,1159500,240.541092
"974",241.580002,242.779999,237.476669,239.103333,1688700,237.616058
"975",241.046661,242.850006,240.070007,242.093338,979200,240.587463
"976",242.706665,244.773331,240.82666,243.899994,1522200,242.382889
"977",241.666672,244.823334,239.78334,243.693329,1476600,242.177505
"978",244.463333,246.070007,241.199997,241.203339,1462800,239.703003
"979",241.203339,245.143326,238.656662,242.910004,1563600,241.399048
"980",243.333328,244.226669,241.210007,241.410004,968700,239.908386
"981",242.470001,245.520004,242.143326,244.710007,1046700,243.187851
"982",246.496674,248.789993,244.426666,245.096664,1643700,243.572098
"983",246.259995,247.32666,242.573334,243.75,1005300,242.233826
"984",243.993332,247.166672,243.463333,245.270004,418200,243.744385
"985",244.630005,249.536667,244.176666,249.210007,2643000,247.659866
"986",250,251.666672,246.639999,247.753326,1743300,246.212265
"987",247.830002,248.776672,237.993332,238.550003,1773600,237.066177
"988",238.553329,239.960007,235.580002,236.016663,1362900,234.548599
"989",237.526672,238,234.369995,235.303329,2087100,233.839691
"990",235.846664,237.740005,235.503326,236.693329,1911900,235.221054
"991",237.143326,240.396667,236.933334,239.753326,1317600,238.262009
"992",240.616669,242.949997,237.713333,240.213333,1691400,238.719147
"993",238.843338,241.639999,237.603333,239.940002,1383300,238.447525
"994",239.520004,240.850006,237.776672,239.536667,1086900,238.046707
"995",241.350006,243.333328,239.596664,239.616669,1545300,238.12619
"996",241.28334,242.103333,239.070007,240.779999,957600,239.282288
"997",242.256668,242.986664,239.933334,240.830002,1149600,239.331985
"998",242.363327,243.103333,241.190002,242.083328,1515900,240.577515
"999",242.25,243.149994,239.53334,242.743332,2662800,241.233429
"1000",239.973328,243.226669,237.176666,243.056671,1051200,241.5448
"1001",243.333328,246.66333,241.990005,245.690002,1004700,244.161758
"1002",245.839996,246.866669,241.479996,241.483337,800700,239.981262
"1003",242.429993,245.070007,242.043335,244.633331,326100,243.111679
"1004",246.03334,246.03334,242.946671,243.113327,513300,241.601105
"1005",244.660004,244.860001,242,243.529999,586800,242.015198
"1006",244.013336,245.300003,242.300003,242.376663,642000,240.869034
"1007",242.813339,245.279999,241.243332,244.970001,920400,243.446228
