"","FLT.Open","FLT.High","FLT.Low","FLT.Close","FLT.Volume","FLT.Adjusted"
"912",241.470001,246.660004,241.169998,245.440002,1274100,245.440002
"913",245.279999,246.979996,239.380005,243.699997,800100,243.699997
"914",243.279999,245.839996,243.199997,244.869995,510400,244.869995
"915",242.550003,244.300003,240.990005,241.210007,752600,241.210007
"916",240.279999,241.839996,235.960007,238.669998,742000,238.669998
"917",240.839996,241.020004,237.399994,240.089996,586800,240.089996
"918",241.229996,242.350006,238,242.350006,518200,242.350006
"919",242.270004,245.130005,240.149994,244.800003,546800,244.800003
"920",244.729996,248.020004,242.639999,248,682800,248
"921",248.050003,255.070007,247.679993,255,555400,255
"922",255.639999,257.109985,251.380005,251.449997,808800,251.449997
"923",251.429993,255.029999,249.679993,249.990005,402700,249.990005
"924",251.410004,254.779999,247.770004,253.649994,510300,253.649994
"925",253.690002,253.690002,241.410004,246.160004,804700,246.160004
"926",248.289993,249,237.589996,238.039993,693500,238.039993
"927",232.529999,237.160004,230.809998,231.910004,925700,231.910004
"928",235.479996,237.410004,230.990005,234.960007,659300,234.960007
"929",236.479996,239.630005,232.410004,233.210007,499100,233.210007
"930",234.710007,235.509995,228.009995,231,562100,231
"931",234.110001,236.309998,232.800003,235.039993,1021500,235.039993
"932",236.960007,239.339996,231.539993,232.320007,986600,232.320007
"933",232.960007,237.029999,232.220001,234.490005,586300,234.490005
"934",230.679993,236.320007,229.130005,235.929993,488000,235.929993
"935",236.550003,243.279999,235.410004,241.860001,850800,241.860001
"936",233.860001,237.570007,230.5,235.440002,1109900,235.440002
"937",236.509995,237.429993,232.600006,236.039993,767500,236.039993
"938",235.399994,237.649994,232.669998,234,762100,234
"939",232.139999,235.509995,229.440002,233.600006,825500,233.600006
"940",232.830002,237.300003,230.419998,236.910004,513000,236.910004
"941",240.830002,243.449997,239.589996,241.710007,531100,241.710007
"942",242.880005,243.75,240.309998,240.75,1008500,240.75
"943",240.339996,243.130005,235.779999,238.100006,628400,238.100006
"944",241.389999,243.300003,236.619995,237.179993,508700,237.179993
"945",232.880005,236.020004,231.399994,234.460007,599400,234.460007
"946",236.630005,239.139999,234.940002,238.919998,617000,238.919998
"947",241.059998,246.259995,236.839996,238.940002,465500,238.940002
"948",240.929993,241.919998,239.100006,240.899994,382400,240.899994
"949",241.410004,245.860001,241.410004,245.119995,410100,245.119995
"950",247.75,250.220001,245.020004,247.110001,548900,247.110001
"951",249.279999,253.990005,248.360001,251.199997,496900,251.199997
"952",249.990005,251.440002,247.809998,248.759995,648800,248.759995
"953",249.339996,252.229996,247.679993,250.190002,525800,250.190002
"954",246.580002,248.110001,244.669998,246.509995,469900,246.509995
"955",248.600006,250.110001,246.389999,249.589996,420300,249.589996
"956",251.130005,251.179993,239.759995,241.550003,689300,241.550003
"957",243.460007,246.089996,242.630005,242.830002,327800,242.830002
"958",242.490005,249.449997,241.800003,248.279999,594400,248.279999
"959",249.289993,257.799988,246.309998,256.839996,741100,256.839996
"960",258.799988,260.299988,256.450012,259.200012,718600,259.200012
"961",255.350006,255.699997,239.139999,241.210007,1070800,241.210007
"962",241.600006,242.860001,231.630005,231.690002,882200,231.690002
"963",226.070007,228.460007,220.929993,221.619995,1329200,221.619995
"964",217.279999,222.360001,214.880005,219.410004,1538500,219.410004
"965",218.229996,221.119995,216.169998,220.910004,638400,220.910004
"966",224.360001,230.979996,222.479996,230.529999,614800,230.529999
"967",233.399994,237.440002,232.600006,235.139999,623400,235.139999
"968",238.539993,241.149994,235.029999,237.190002,645000,237.190002
"969",241.029999,242.350006,238.869995,240,1008800,240
"970",240,242.020004,229.789993,232.110001,1609700,232.110001
"971",248.75,274.73999,245.940002,269.119995,2067200,269.119995
"972",269.190002,281.109985,266.140015,279.029999,1643900,279.029999
"973",278.51001,278.51001,265.130005,266.369995,1271900,266.369995
"974",264.75,266.170013,256.600006,260.350006,923500,260.350006
"975",262.98999,265.480011,256.910004,260.299988,858000,260.299988
"976",266,267.970001,262.079987,265.109985,660000,265.109985
"977",261.570007,269.579987,261.570007,267.98999,425100,267.98999
"978",267.309998,270.23999,262.619995,262.619995,505400,262.619995
"979",261.959991,263.48999,258.019989,260.279999,868900,260.279999
"980",258.630005,258.820007,253.679993,253.929993,535800,253.929993
"981",255,257.339996,252.059998,254.660004,1257800,254.660004
"982",258.940002,267.559998,257.029999,267.059998,1190700,267.059998
"983",267.429993,271.649994,262.839996,269.690002,557000,269.690002
"984",269.779999,270.380005,266.230011,267.600006,346200,267.600006
"985",267.140015,268.230011,262.279999,265.209991,630600,265.209991
"986",268.570007,271.450012,265.910004,267.26001,708400,267.26001
"987",265.950012,265.950012,261.429993,263.809998,472900,263.809998
"988",263.140015,265.579987,261.579987,262.230011,626100,262.230011
"989",263.899994,269.970001,263.720001,268.049988,1007900,268.049988
"990",267.059998,273.829987,266.579987,273.619995,1307600,273.619995
"991",270.850006,271.690002,266.5,268.309998,592900,268.309998
"992",269.48999,270.049988,266.140015,267.059998,500900,267.059998
"993",264.670013,273.440002,263.470001,273.390015,789500,273.390015
"994",270.089996,275.059998,270.089996,273.679993,583900,273.679993
"995",276.640015,276.950012,270.160004,271.160004,597900,271.160004
"996",271.48999,276.200012,271.440002,275.940002,497300,275.940002
"997",276.690002,280.959991,274.950012,279.730011,558800,279.730011
"998",281.549988,284.059998,279.130005,282.01001,923600,282.01001
"999",282.399994,282.450012,277.700012,279.470001,1314800,279.470001
"1000",275.130005,276.589996,268.929993,271.850006,585900,271.850006
"1001",272.98999,273.76001,268.880005,269.459991,462400,269.459991
"1002",272.100006,272.519989,269.440002,269.649994,372000,269.649994
"1003",269.170013,272.529999,268.910004,270.48999,368600,270.48999
"1004",273.480011,273.929993,270.779999,273.440002,333000,273.440002
"1005",275.320007,275.5,271.149994,271.200012,268700,271.200012
"1006",272.399994,273,269.040009,270.029999,395600,270.029999
"1007",269.079987,273.279999,268.190002,272.829987,389600,272.829987
