"","AMP.Open","AMP.High","AMP.Low","AMP.Close","AMP.Volume","AMP.Adjusted"
"899",153.699997,157.050003,152.029999,156.910004,866600,152.288055
"900",153.320007,153.320007,148.789993,152.039993,955500,147.561493
"901",152.419998,154.419998,151.070007,153.630005,692900,149.10466
"902",154.419998,156.440002,152.529999,155.690002,583800,151.103989
"903",154.050003,154.850006,151.669998,153.419998,765500,148.900833
"904",155.339996,157.240005,155.190002,156.169998,634700,151.569839
"905",155.059998,156.789993,154.309998,155.850006,508400,151.259277
"906",153.889999,159.929993,153.669998,159.839996,620400,156.173889
"907",160,162.199997,160,160.830002,497400,157.141205
"908",164,165.729996,162.320007,162.550003,744900,158.821762
"909",165.380005,165.470001,159.179993,161.080002,474700,157.385452
"910",159.669998,161.25,158.779999,159,536100,155.35318
"911",158.380005,160.979996,157.820007,159.660004,474900,155.998016
"912",159.690002,159.820007,157.759995,157.830002,437600,154.210022
"913",158.050003,158.350006,156.339996,156.5,600100,152.910507
"914",156.649994,160.059998,156.570007,156.850006,588900,153.252502
"915",155.240005,157.389999,154.270004,155.139999,516100,151.581711
"916",155.240005,156.789993,153.919998,154.509995,654900,150.966156
"917",155.380005,157.75,155.330002,157.720001,914800,154.102539
"918",159.479996,159.880005,156.860001,156.990005,537200,153.389282
"919",156.770004,156.919998,155.029999,155.740005,528100,152.167953
"920",155.779999,160.490005,155.5,159.100006,567300,155.450882
"921",160.020004,160.020004,156.960007,158.889999,498900,155.245697
"922",158.889999,158.889999,156.789993,156.800003,750500,153.203644
"923",155.589996,157.429993,154.100006,157.160004,688900,153.555374
"924",157.029999,160.690002,156.369995,159.729996,589100,156.066422
"925",160.639999,163.509995,154.960007,156.339996,630800,152.754181
"926",159.440002,160.279999,153.5,156.539993,614500,152.949585
"927",154.360001,154.5,148.880005,149.509995,780500,146.080826
"928",150.970001,151.539993,148.389999,150.100006,675500,146.657318
"929",150.449997,152.350006,149.389999,150.070007,810800,146.627991
"930",150.679993,153.149994,149.910004,152.100006,667700,148.61145
"931",153.5,156.880005,153.419998,156.029999,725600,152.451294
"932",156.050003,156.139999,153.380005,153.850006,774200,150.32132
"933",154.279999,159.75,153.860001,157.429993,651500,153.819199
"934",154.899994,157.5,153.210007,157,683900,153.399048
"935",156.699997,159.580002,155.610001,157.710007,1436300,154.092773
"936",153.619995,155.139999,147.679993,150.389999,913000,146.940643
"937",150.110001,152.369995,147.160004,148.690002,630400,145.279648
"938",149.339996,151.240005,145.190002,145.350006,459700,142.016266
"939",145.460007,147.059998,141.820007,144.610001,519700,141.293213
"940",142.770004,148.059998,142.639999,146.740005,502300,143.374374
"941",149.720001,152.800003,147.899994,151.479996,710500,148.005661
"942",150.25,151.539993,147,150.380005,521900,146.930893
"943",151.630005,156.380005,150.839996,154.110001,954700,150.575317
"944",155.190002,156.910004,153.169998,155.309998,596400,151.747803
"945",152.149994,160.690002,152.020004,158.850006,576600,155.206619
"946",161.039993,163.419998,160.869995,162.660004,668000,158.92923
"947",164.520004,165.559998,159.440002,159.800003,656400,156.134827
"948",162.619995,165.669998,161.809998,164.889999,692400,161.108078
"949",166.580002,169.5,165.399994,169.309998,464000,165.426697
"950",170,171.669998,169.130005,170.339996,532200,166.433075
"951",169.75,172.929993,169.75,172.039993,563500,168.094086
"952",170.75,171.949997,165.960007,166.729996,748700,162.905869
"953",167.559998,169.149994,166.619995,167.070007,481000,163.238098
"954",164.550003,171.679993,164.110001,170.979996,479600,167.058411
"955",171.479996,171.779999,168.570007,169.949997,648300,166.052017
"956",171.399994,173.110001,168.660004,169.039993,557300,165.162888
"957",169.289993,171.100006,167.529999,167.990005,710300,164.136993
"958",168.160004,170.240005,166.690002,166.75,480300,162.92543
"959",167.160004,170.789993,166.210007,170.320007,439400,166.413544
"960",171.729996,172.399994,169.809998,170.389999,495200,166.481934
"961",167.759995,168.240005,163.440002,165.610001,500900,161.811569
"962",165.740005,165.740005,162.020004,162.389999,522300,158.665436
"963",159.009995,161.149994,156.539993,158.25,739900,154.620392
"964",158.979996,162.759995,155.330002,161.110001,730200,157.41478
"965",159.919998,161.490005,157.830002,160.830002,656300,157.141205
"966",163.860001,165.529999,162.389999,164.449997,517200,160.678192
"967",167,170.100006,166.399994,167.449997,584000,163.609375
"968",164.490005,172.940002,161.940002,168.399994,848000,164.537582
"969",170.860001,174.630005,170.529999,172.690002,646200,168.729187
"970",172.949997,172.949997,168.699997,169.779999,365400,166.890991
"971",182.580002,187.479996,182.179993,182.940002,1386800,179.827072
"972",182.740005,184.529999,178.649994,183.169998,1034400,180.053146
"973",185.160004,185.179993,180.029999,181.300003,566400,178.214981
"974",180.380005,180.880005,175.669998,177.300003,577400,174.283051
"975",179.580002,185.619995,178.990005,184.880005,711200,181.734055
"976",188.460007,188.570007,184.320007,185.970001,635100,182.805511
"977",183.610001,185.080002,181.509995,184.229996,581500,181.095108
"978",184.5,188.440002,183.279999,183.330002,446300,180.210434
"979",181.820007,184.100006,180.259995,183.630005,436900,180.505325
"980",182.809998,182.990005,179.770004,179.800003,527900,176.740494
"981",181.729996,184.25,181.080002,183.759995,526500,180.633102
"982",186.809998,193.190002,185.720001,192.669998,763000,189.391479
"983",191.789993,191.940002,188.479996,190.190002,670000,186.953705
"984",190.080002,191.5,189.25,190.75,300300,187.504166
"985",188.350006,190.119995,184.740005,185.240005,1096700,182.087921
"986",189.509995,190.789993,187.929993,190.25,773700,187.012695
"987",189.949997,193.860001,189.309998,193.440002,823000,190.148392
"988",193.080002,196.690002,192.850006,194.710007,722400,191.39679
"989",196.050003,198.160004,195.429993,196.279999,514200,192.940079
"990",195.139999,195.339996,192.559998,194.440002,810700,191.131393
"991",192.389999,193.699997,191.559998,192.509995,649000,189.234207
"992",194.020004,196.419998,191.809998,193.240005,690200,189.951813
"993",191.199997,193.119995,190.270004,192.850006,838500,189.568451
"994",190.380005,192.330002,189.479996,191.740005,539900,188.477325
"995",194.610001,194.610001,190.889999,190.990005,941800,187.740097
"996",193.089996,193.149994,189.639999,190.770004,678300,187.523834
"997",192.25,192.679993,188.860001,189.740005,790700,186.511368
"998",190.199997,190.789993,188.169998,190.050003,686100,186.816086
"999",188.050003,190.320007,185.630005,186.940002,2279700,183.759003
"1000",186.550003,187.770004,182.830002,186.759995,767800,183.582062
"1001",187.240005,187.720001,184.440002,185.059998,591500,181.910995
"1002",185.630005,189.690002,185.630005,188.539993,445000,185.331757
"1003",188.979996,189.880005,186.949997,189.699997,212100,186.472031
"1004",191.160004,193.070007,189.929993,189.979996,402700,186.747269
"1005",190.970001,191.360001,188.839996,189.070007,408500,185.852768
"1006",188.830002,192.5,188.830002,191.350006,393700,188.093964
"1007",191.210007,194.660004,191.130005,194.330002,422300,191.023239
