"","VFC.Open","VFC.High","VFC.Low","VFC.Close","VFC.Volume","VFC.Adjusted"
"879",59.919998,61.110001,59.099998,60.939999,2651000,59.041691
"880",61.209999,62.330002,60.43,60.599998,2279800,58.712288
"881",62.060001,63.209999,61.419998,61.580002,1833200,59.661758
"882",62.759998,63.41,61.700001,62.990002,1805400,61.027836
"883",62,62.110001,59.669998,59.830002,1979300,57.96627
"884",59.84,60.689999,59.049999,60.68,2173400,58.789795
"885",60.43,60.48,58.18,58.27,2774600,56.454865
"886",58.560001,60.759998,58.349998,60.740002,1776700,58.847927
"887",61.330002,61.419998,59.32,60.049999,1965800,58.17942
"888",59.810001,61.16,59.529999,60.240002,1507100,58.363503
"889",61.619999,62.740002,61.41,62.66,1978600,60.708115
"890",62.049999,63.599998,61.849998,62.32,1897800,60.378708
"891",62.459999,62.459999,59.700001,59.720001,1920000,57.859699
"892",59.16,59.98,57.91,57.93,2361600,56.125454
"893",58.52,60.32,58.02,59.669998,2407400,57.811249
"894",59.450001,60.209999,59.060001,59.689999,1571500,57.830631
"895",59.470001,61.080002,59.470001,60.139999,1607800,58.266617
"896",60.810001,61.139999,59.700001,59.900002,1605000,58.034088
"897",59.599998,60.889999,59.34,60.82,1471000,58.92543
"898",60.369999,61.490002,60.369999,60.810001,1263900,58.915745
"899",60.849998,62.220001,60.669998,61.91,1124600,59.981476
"900",60.950001,61.110001,60,60.5,1908500,58.615402
"901",59.099998,62.029999,58.080002,60.360001,4156800,58.479759
"902",60.330002,60.330002,57.59,59.810001,2450800,57.946896
"903",59.360001,60,58.950001,59.48,2119500,57.627171
"904",59.810001,62.169998,59.779999,61.939999,1849300,60.010544
"905",60.990002,61.5,59.900002,59.98,2456900,58.111599
"906",59.849998,61.299999,58.919998,61.279999,1674400,59.371101
"907",61.299999,64.529999,61.299999,64.010002,2048200,62.016064
"908",65.389999,66.580002,64.239998,64.459999,2263100,62.452045
"909",65.309998,65.330002,62.830002,63.720001,1233200,61.735096
"910",63.25,64.25,62.939999,63.830002,1031000,61.841671
"911",63.389999,64.760002,62.880001,64.239998,1533900,62.238895
"912",64.050003,64.150002,62.59,63.119999,1216200,61.153786
"913",62.849998,62.970001,61.279999,62.040001,2311800,60.10743
"914",62.040001,62.830002,61.16,61.400002,1483800,59.487366
"915",60.709999,61.400002,60.48,61,1444100,59.099823
"916",60.990002,61.779999,60.560001,61.66,1547700,59.739265
"917",61.84,66.029999,61.84,65.980003,2334400,63.924694
"918",66.5,66.5,64.339996,64.440002,1905500,62.432671
"919",64.18,64.870003,63.619999,64.059998,1822200,62.064499
"920",64.629997,67.010002,64.540001,66.620003,2785100,64.544769
"921",66.839996,68.209999,65.779999,67.940002,3013400,65.823639
"922",67.879997,67.949997,65.129997,65.75,2526700,63.701855
"923",65.25,66.93,65.050003,66.559998,1795300,64.486626
"924",67.309998,68.660004,66.650002,68.410004,2013200,66.279007
"925",68.730003,70.559998,68.169998,68.540001,3054300,66.404961
"926",69.349998,69.809998,67.690002,68.220001,1988500,66.094917
"927",67.449997,69.480003,67.190002,68.379997,2446500,66.249931
"928",67.760002,69.209999,66.709999,68,2503400,66.347496
"929",68.650002,69.669998,67.870003,68.389999,2004400,66.728027
"930",69.18,70.709999,67.889999,70.029999,2377700,68.328171
"931",70.940002,73.580002,70.349998,73.209999,2422300,71.430901
"932",75.610001,76.239998,73.629997,74.790001,3607200,72.972496
"933",75,77.300003,74.580002,76.440002,2769200,74.582397
"934",75.610001,76.809998,74.080002,74.589996,2672600,72.777344
"935",73.809998,74.57,71.970001,72.129997,5273500,70.377136
"936",70.849998,71.120003,68.230003,68.690002,2207000,67.020737
"937",69.010002,69.989998,68.150002,69.279999,2028600,67.596405
"938",70.650002,72.519997,68.879997,69.07,2696100,67.391502
"939",68.559998,70.279999,66.949997,69.370003,2442900,67.684212
"940",69.190002,70.980003,68.709999,70.540001,1736600,68.825775
"941",71.809998,72.389999,71.050003,71.190002,1269400,69.459976
"942",70.879997,71.099998,68.849998,69.660004,1886700,67.967171
"943",70.559998,71.290001,69.650002,70.25,1979600,68.542816
"944",70.82,71.830002,70.440002,71.580002,1742000,69.8405
"945",69.730003,72.82,69.690002,72.529999,1261700,70.767426
"946",73.440002,75.040001,73.290001,74.910004,1651500,73.089577
"947",75,77.379997,74.529999,74.660004,2146500,72.845657
"948",75.82,77.129997,75.82,76.959999,1843500,75.089767
"949",77.540001,78.459999,77.050003,78.330002,1349100,76.426468
"950",77.660004,78.059998,76.419998,77.610001,2134700,75.723961
"951",77.959999,78.470001,77.349998,77.870003,1842000,75.977646
"952",77.139999,77.860001,76.239998,76.82,1554400,74.953171
"953",76.110001,77.160004,75.379997,75.739998,2228100,73.899414
"954",75.550003,78.190002,75.290001,77.739998,2025800,75.850807
"955",78,79,74.18,75.82,4038400,73.97747
"956",74.5,75.910004,72.209999,72.540001,3307600,70.777176
"957",72.349998,73.610001,72.120003,72.370003,3003400,70.611313
"958",72.68,73.830002,72.199997,72.75,2440200,70.982071
"959",73.089996,74.150002,72.260002,73.959999,2939900,72.162666
"960",74.68,75.110001,73.32,74.830002,1534800,73.011528
"961",73.779999,73.989998,72.629997,73.75,1893800,71.957764
"962",73.849998,73.940002,71.82,72.379997,1834800,70.621063
"963",71.099998,71.629997,68.209999,68.389999,2568800,66.728027
"964",68.169998,69.269997,67.629997,68.860001,2050700,67.186607
"965",68.610001,68.879997,66.260002,67.199997,3192900,65.56694
"966",68.639999,69.910004,67.620003,68.769997,1804400,67.098793
"967",69.669998,71.300003,69.239998,70.75,1239600,69.03067
"968",70.980003,71.120003,69.510002,69.580002,1817900,67.889107
"969",70.239998,71.699997,70.239998,71.440002,1941000,69.703903
"970",71.120003,71.639999,69.860001,70.010002,1597900,68.308655
"971",78.220001,83.480003,77.529999,77.809998,4586300,75.919098
"972",77.75,78.18,76.629997,77.529999,3051500,75.645905
"973",77.989998,78.040001,76.129997,76.989998,3267900,75.119034
"974",76.419998,77.010002,75.160004,76.160004,1618100,74.309212
"975",76.889999,79.57,76.889999,79.510002,2127900,77.577797
"976",81.730003,82.330002,80.260002,82.279999,2457500,80.280479
"977",81.919998,85.830002,81.199997,85.110001,2525000,83.041702
"978",85.260002,86.910004,84.82,85.559998,3996700,83.480759
"979",84.25,85.540001,82.669998,84.959999,2185100,82.895348
"980",85,85.589996,84.279999,84.870003,2173200,82.807533
"981",85.68,86.900002,84.940002,86.550003,1546800,84.446716
"982",87.949997,89.260002,87.139999,88.75,2913500,86.593254
"983",87.5,87.879997,86.389999,87.57,1330600,85.441917
"984",88.07,88.07,85.18,85.720001,1041100,83.636879
"985",85,85.160004,82.889999,83.400002,5198800,81.373268
"986",84.980003,85.449997,83.910004,84.809998,1615700,82.748993
"987",84.43,85.970001,83.730003,85.480003,1243900,83.402718
"988",85.279999,87.529999,85,86.220001,1632200,84.124733
"989",86.940002,89.190002,86.419998,89.150002,1702500,86.983528
"990",88.239998,88.860001,87.139999,88.300003,1348100,86.154182
"991",87.849998,89.639999,87.410004,89.260002,2164100,87.090866
"992",89.389999,89.589996,87.739998,88.129997,2326900,86.462959
"993",87.849998,88.650002,86.370003,86.900002,1679300,85.256226
"994",86.480003,87.330002,85.599998,86.660004,2088200,85.020775
"995",87.470001,87.599998,85.690002,85.75,1918900,84.127983
"996",86.879997,87.470001,85.849998,87.25,2803500,85.599617
"997",87.139999,87.5,86.059998,86.370003,2200100,84.736259
"998",87.129997,87.550003,85.919998,86.550003,1830700,84.912849
"999",86.580002,86.690002,84.540001,84.879997,5399200,83.274429
"1000",83.779999,85.620003,83.629997,84.93,2266600,83.323494
"1001",84.949997,84.949997,82.620003,82.879997,2943100,81.312263
"1002",83.620003,84.860001,83.129997,84.269997,1707800,82.675972
"1003",84.599998,84.599998,83.230003,83.900002,546900,82.312973
"1004",84.860001,86.25,84.519997,85.449997,1810800,83.833649
"1005",85.739998,86.089996,83.879997,84.760002,1184800,83.156708
"1006",84.900002,86.389999,84.889999,86.150002,1165900,84.520416
"1007",85.760002,86.010002,85.190002,85.410004,1090800,83.794418
