"","NDAQ.Open","NDAQ.High","NDAQ.Low","NDAQ.Close","NDAQ.Volume","NDAQ.Adjusted"
"909",131.149994,133.050003,130.240005,130.419998,1055900,128.232635
"910",130.009995,130.770004,129.050003,130.279999,927000,128.094971
"911",130.070007,130.630005,128.710007,129.240005,678400,127.072433
"912",129.380005,130.800003,129,130.309998,839100,128.124481
"913",130.289993,130.809998,129.330002,130.050003,578100,127.868843
"914",130.820007,131.020004,129.309998,129.869995,585800,127.691856
"915",129.460007,131.470001,129.460007,130.460007,517900,128.271973
"916",130.380005,130.660004,129.240005,129.919998,479900,127.741005
"917",130.289993,131.690002,129.690002,131.580002,692400,129.373184
"918",131.649994,132.039993,129.75,130.100006,496800,127.917999
"919",130.410004,133.580002,130.210007,132.539993,645800,130.317078
"920",133.039993,133.279999,131.820007,131.850006,508600,129.638657
"921",132.619995,132.619995,131.429993,131.839996,428100,129.628815
"922",132.529999,135.110001,132.130005,134.419998,1381700,132.165543
"923",134.639999,134.839996,133.289993,134.820007,508700,132.558838
"924",135.320007,137.940002,135,137.279999,761100,134.97757
"925",137.809998,137.809998,131.889999,133.259995,842400,131.024979
"926",134.100006,134.139999,128.600006,130.289993,742800,128.104797
"927",128.809998,129.479996,126.18,126.440002,980700,124.319382
"928",128.210007,129.919998,127.010002,129.190002,654600,127.02327
"929",129.059998,129.059998,124.720001,124.910004,808200,123.282646
"930",126.080002,126.800003,124.739998,125.699997,551900,124.062347
"931",126.230003,128.149994,126.230003,126.989998,796000,125.335533
"932",128.009995,128.889999,127.290001,128.160004,374100,126.490295
"933",128.100006,129.860001,127.139999,127.300003,542000,125.64151
"934",125.440002,125.440002,123.589996,124.440002,869600,122.818771
"935",125,125.489998,121.790001,122.449997,1240500,120.854691
"936",120.309998,122.830002,119.690002,122.050003,909900,120.4599
"937",122.110001,123.349998,120.260002,123.32,822100,121.713348
"938",123.720001,123.720001,119.599998,119.730003,599200,118.17012
"939",119.57,122.269997,119.25,121.300003,586100,119.719681
"940",121.150002,124.110001,120.690002,124.029999,525100,122.414101
"941",125.860001,126.339996,123.980003,125.370003,838500,123.736656
"942",125.32,126.360001,118.010002,121.379997,2659400,119.79863
"943",122.080002,124.419998,121.300003,122.709999,1975800,121.111298
"944",123.940002,124.57,122.870003,123.919998,1117300,122.305534
"945",122.660004,124.669998,122.260002,123.540001,714700,121.930489
"946",124.190002,124.989998,122.699997,124.870003,650700,123.243164
"947",124.989998,125.790001,123.089996,123.57,766200,121.960098
"948",123.379997,124.800003,122.18,122.980003,870400,121.377785
"949",123.739998,124.889999,123.32,124.599998,629800,122.976685
"950",126.019997,126.349998,124.720001,125.059998,409300,123.430679
"951",125.809998,127.32,125.25,126.379997,423200,124.73349
"952",126.870003,126.940002,125.339996,126.379997,626800,124.73349
"953",127.300003,128.279999,127.010002,127.650002,562100,125.986946
"954",126.5,128.440002,126.150002,128.410004,410100,126.737045
"955",128.660004,129.899994,127.879997,128.869995,727500,127.191048
"956",129.710007,130.100006,127.389999,127.480003,886800,125.81916
"957",127.510002,131.080002,127.510002,128.990005,884400,127.309486
"958",130.470001,134.039993,128,132.369995,1105900,130.645447
"959",133.169998,133.169998,129.979996,130.089996,602300,128.395172
"960",130.559998,130.559998,127.43,129.119995,578700,127.437782
"961",127.760002,128.369995,126.57,127.379997,627100,125.720451
"962",127.739998,128.300003,125.07,125.099998,532900,123.470169
"963",123.75,124.379997,121.019997,121.730003,605400,120.144073
"964",121.730003,123.690002,120.75,122.010002,604100,120.420418
"965",121.059998,122.980003,119.760002,120.989998,820400,119.413712
"966",122.449997,124.889999,122.260002,123.18,530400,121.57518
"967",125.080002,126.970001,124.169998,124.910004,430500,123.282646
"968",126.040001,131.529999,126.029999,129.300003,686700,127.615448
"969",129.559998,133.850006,129.559998,133.210007,845400,131.474518
"970",133.220001,133.970001,131.809998,133.199997,599800,131.464645
"971",139.5,139.5,129.25,129.679993,1014100,127.990494
"972",129.270004,129.979996,126.050003,127.129997,1240000,125.473717
"973",127.589996,131.320007,127.529999,129.789993,659000,128.099045
"974",130.270004,130.279999,126.459999,126.849998,631500,125.197365
"975",127.449997,128.210007,125.309998,125.82,773300,124.180786
"976",126.559998,126.559998,124.129997,125.529999,1092800,123.894562
"977",125.889999,126.050003,123.660004,124.330002,991800,122.710197
"978",124.029999,124.160004,122.230003,122.730003,1001300,121.13105
"979",124.099998,126.699997,122.860001,124.760002,1111600,123.134605
"980",125.190002,127.370003,124.660004,126.330002,945900,124.684143
"981",126.800003,127.470001,124.839996,126.010002,708500,124.368309
"982",126.129997,127.720001,126.050003,127.269997,914100,125.611893
"983",127.190002,128.199997,127.040001,127.330002,745200,125.671112
"984",126.970001,127.510002,126.279999,127.120003,517600,125.463852
"985",127.019997,128.279999,126.43,127.989998,1037600,126.322502
"986",127.330002,130.399994,127.330002,129.910004,730200,128.217499
"987",129.710007,130,128.25,129.360001,569300,127.67466
"988",126.870003,127.040001,123.269997,124.900002,1865700,123.741493
"989",124.860001,127,124.68,125.300003,850100,124.137787
"990",125.459999,128.960007,125.449997,128.559998,1696100,127.367546
"991",128.5,129.199997,127.300003,128.649994,621400,127.456703
"992",128.889999,129.660004,124.080002,126.099998,971500,124.930351
"993",125.75,126.360001,124.629997,124.989998,702400,123.83065
"994",124.559998,125.970001,124.010002,125.669998,550600,124.504341
"995",126.720001,128.100006,123.900002,124.040001,640600,122.889458
"996",124.790001,128.369995,124.650002,127.290001,851700,126.109322
"997",127.900002,128.309998,126.709999,127.099998,1110400,125.921082
"998",127.839996,129.470001,127.300003,128.5,1051300,127.308098
"999",128.190002,129.639999,127.949997,128.600006,1709400,127.407173
"1000",127.82,128.570007,124.279999,128.050003,1112400,126.862274
"1001",127.029999,130.380005,126.739998,129.899994,1041100,128.695114
"1002",130.490005,130.740005,127.940002,127.949997,493100,126.763191
"1003",127.980003,128.740005,127.589996,128.619995,191800,127.426971
"1004",129.080002,129.220001,127.919998,128.850006,458700,127.654861
"1005",129.649994,129.869995,128.899994,129.139999,303600,127.942162
"1006",129.779999,130.529999,129.460007,130.139999,399700,128.932892
"1007",130,132.869995,129.479996,132.740005,511300,131.508774
