"","BXP.Open","BXP.High","BXP.Low","BXP.Close","BXP.Volume","BXP.Adjusted"
"908",92.160004,93.120003,89.660004,89.959999,1274100,85.643181
"909",90.690002,91.059998,88,88.169998,1311700,83.939072
"910",87.519997,88.75,86.190002,86.239998,1690000,82.101685
"911",86,87.370003,85.68,86.43,1402500,82.28257
"912",86.43,86.43,84.93,86.260002,893100,82.120728
"913",86.029999,86.029999,84.660004,85.629997,1072600,81.52095
"914",85.5,86.029999,83.900002,84.169998,1240200,80.131012
"915",83.709999,85.580002,83.419998,85.269997,873400,81.178223
"916",85.419998,85.760002,83.970001,84.260002,1115500,80.216705
"917",83.849998,87.199997,83.160004,87.129997,1363400,82.948975
"918",87.360001,88.519997,86.199997,88.410004,1586300,84.167557
"919",88.370003,88.370003,85.269997,85.949997,1421700,81.8256
"920",86.160004,88.610001,86.160004,88.480003,906600,84.234207
"921",88.400002,89.309998,87.540001,88.940002,1038000,84.672127
"922",88.620003,88.849998,86.120003,86.870003,1140300,82.701469
"923",85.949997,86.43,85.199997,85.360001,825000,81.263916
"924",85.349998,87.190002,84.879997,87.010002,1218500,82.834732
"925",87.449997,90.25,86.709999,87.629997,901200,83.424988
"926",87.800003,89.010002,86.220001,87.809998,1098100,83.596344
"927",87.43,87.75,86.269997,86.580002,1750800,82.425377
"928",86.980003,87.879997,85.190002,85.510002,1542900,81.406715
"929",85.239998,86.349998,84.160004,84.5,1791100,80.445183
"930",84.540001,84.629997,82.5,83.209999,1414400,79.217079
"931",83.989998,86.529999,83.989998,85.910004,986200,81.787514
"932",86.25,89.559998,86.25,87.769997,1044500,83.558266
"933",87.760002,90.68,86.43,89.93,1771100,85.614616
"934",88.940002,89.910004,87.389999,87.870003,1466900,83.653473
"935",86.970001,87.540001,84.709999,84.870003,2147300,80.797424
"936",84,84.370003,80.790001,81.110001,2080500,77.217857
"937",81.050003,83.360001,80.199997,80.5,2217200,76.637115
"938",80.080002,81.82,78.940002,79,1610200,75.209099
"939",79.190002,80.43,78.440002,79.379997,982500,75.570869
"940",78.580002,80.480003,78.410004,80.379997,844600,76.522881
"941",82.220001,84.040001,81.889999,82.730003,1297100,78.760117
"942",81.309998,81.769997,79,80.279999,939600,77.343887
"943",80.82,82.110001,79.279999,80.300003,1320900,77.363152
"944",80.599998,82.900002,80.370003,82.830002,885800,79.800613
"945",81.239998,85.540001,80.720001,85.269997,1098800,82.151375
"946",85.919998,86.339996,83.32,84.5,941300,81.409538
"947",85.089996,85.709999,82.610001,82.940002,1296000,79.906593
"948",83.190002,83.989998,82.019997,82.379997,1213500,79.367065
"949",83.07,84.75,82.739998,84.169998,1566000,81.091606
"950",84.5,84.5,82,82.779999,970800,79.752441
"951",82.779999,83.230003,81.860001,82.699997,809700,79.675369
"952",81.580002,81.809998,79.099998,79.760002,1396600,76.842903
"953",79.760002,80.400002,79.129997,79.610001,1011100,76.698387
"954",79,80.290001,78.800003,79.5,725100,76.592407
"955",79.160004,79.209999,77.239998,77.669998,1109400,74.829338
"956",76.830002,77.510002,75.790001,76,1137700,73.220413
"957",77.199997,77.660004,75.959999,76.139999,769900,73.355293
"958",75.68,76.32,74.900002,76.050003,868700,73.2686
"959",76.080002,77.480003,75.809998,77.220001,622300,74.395798
"960",77.849998,78.239998,76.82,77.669998,525700,74.829338
"961",77,77.029999,74.639999,75.410004,1013600,72.651993
"962",74.970001,75.550003,73.540001,73.739998,1204700,71.043068
"963",73.019997,73.019997,70.589996,71.150002,2042700,68.547806
"964",70.730003,72.230003,69.690002,71.639999,1604300,69.019875
"965",71.5,72.550003,71.010002,72.410004,1073900,69.761719
"966",73.260002,76.120003,72.32,76.050003,1230000,73.2686
"967",76.900002,78.330002,76.290001,77.900002,996000,75.050926
"968",77.769997,77.769997,74.410004,74.489998,1041600,71.765648
"969",74.559998,75.790001,74.139999,74.739998,1727900,72.0065
"970",75.349998,75.849998,72.529999,73.410004,1254000,70.725143
"971",83.279999,96.449997,83.279999,88.769997,4745200,85.523369
"972",89.389999,93.339996,88.629997,92.529999,3635000,89.145859
"973",91.989998,91.989998,88.260002,90.800003,1640900,87.479134
"974",89.879997,90.230003,86.330002,87.089996,1423300,83.904808
"975",88.010002,91.709999,87.949997,91.620003,1743500,88.269142
"976",96.050003,97.360001,94.269997,96.599998,1664400,93.067001
"977",95.150002,99.370003,94.220001,98.459999,1851200,94.858971
"978",98.709999,99.889999,96.120003,96.120003,1606800,92.604561
"979",95.199997,97.959999,94.120003,97.419998,1445800,93.85701
"980",98.129997,98.610001,96.43,98.379997,1514400,94.781898
"981",99.43,101.610001,99.160004,100.389999,2204400,96.718391
"982",102.309998,105.93,102.309998,104.43,1741900,100.610634
"983",103.419998,103.68,100.919998,102.349998,1635400,98.606705
"984",102.769997,103.150002,101.059998,102.43,427700,98.683784
"985",101.730003,102.330002,98.050003,98.160004,2230400,94.569946
"986",99.980003,100.730003,99.279999,99.830002,1196200,96.178879
"987",99.949997,101.699997,99.099998,101.050003,1240400,97.354256
"988",101.25,103.830002,101.050003,103.330002,882600,99.550858
"989",104.349998,105.980003,103.860001,105.32,814300,101.468086
"990",105.18,105.18,102.730003,102.949997,817800,99.184761
"991",102.080002,103.07,101.040001,101.459999,1051600,97.749252
"992",101.769997,102.199997,99.43,100.480003,1358600,96.805099
"993",99.550003,102.139999,99.07,101.900002,1493300,98.173157
"994",100.690002,101.949997,99.169998,99.980003,687300,96.32338
"995",100,101.489998,98.110001,98.5,1217500,94.897514
"996",98.989998,101.040001,97.349998,101,1499300,97.306076
"997",103.879997,105.449997,99.769997,100.699997,1327800,97.017044
"998",102.800003,102.800003,99.75,100.419998,1311100,96.747299
"999",100.82,101.040001,95.089996,96.110001,3082600,92.594925
"1000",94.730003,94.839996,92.510002,94.050003,1561900,90.610268
"1001",94.769997,94.769997,92.330002,92.889999,1448900,89.492691
"1002",93.739998,94.589996,92.150002,92.599998,1014000,89.213295
"1003",93.199997,94.010002,91.470001,93.93,367300,90.494652
"1004",93.959999,95.480003,93.379997,95.139999,762400,91.660393
"1005",95.580002,96.449997,93.010002,93.290001,820500,89.878059
"1006",92.940002,94.489998,92.809998,93.870003,707900,91.396965
"1007",93.379997,94.699997,92.330002,94.529999,562900,92.039581
