"","MCHP.Open","MCHP.High","MCHP.Low","MCHP.Close","MCHP.Volume","MCHP.Adjusted"
"906",49.59,49.900002,48.834999,49.485001,4364800,48.76173
"907",49.299999,50.165001,49.220001,50.130001,3351600,49.397301
"908",50.299999,51.575001,50.240002,50.32,5258200,49.584526
"909",50.93,51.209999,50.52,51.044998,3433000,50.298927
"910",51.145,51.154999,50.049999,50.290001,3573000,49.554966
"911",50.195,50.535,49.965,50.099998,2421000,49.367741
"912",50.299999,51.790001,50.220001,51.68,4051600,50.924652
"913",51.955002,53.830002,51.764999,53.674999,11282600,52.890491
"914",53.834999,55.494999,53.505001,54.060001,10292400,53.269863
"915",53.264999,53.674999,52.09,52.459999,4165600,51.869793
"916",52.299999,54.195,51.744999,53.965,7764800,53.357861
"917",54.195,54.709999,52.669998,53.709999,5905400,53.105732
"918",53.75,54.595001,53.605,54.5,3296000,53.886841
"919",53.91,54.305,53.564999,53.814999,3297400,53.209549
"920",54.66,54.66,53.205002,53.705002,2623000,53.100792
"921",53.849998,55.275002,53.73,55.259998,3311400,54.638287
"922",55,55.220001,54.575001,54.849998,4022600,54.232899
"923",54.959999,56.195,54.605,56.174999,3745400,55.542995
"924",56.5,57.555,55.75,57.345001,4861600,56.699837
"925",56.685001,56.715,54.110001,54.505001,4831600,53.891788
"926",54.330002,54.849998,52.330002,54.075001,4422800,53.466621
"927",52.485001,53.125,51.395,51.439999,4376000,50.861267
"928",50.994999,51.645,50.419998,50.724998,6858200,50.154312
"929",51.27,52.014999,49.965,50.299999,4729200,49.734097
"930",50.75,51.209999,49.785,50.349998,2530000,49.783527
"931",51.525002,51.669998,50.794998,51.105,2656400,50.530037
"932",51.735001,52.105,51.285,51.810001,2284600,51.227112
"933",52.095001,52.709999,51.645,51.785,3164600,51.202389
"934",50.029999,51.919998,49.915001,51.759998,2963400,51.177666
"935",51.895,52.154999,49.904999,50.700001,9391600,50.129593
"936",49.75,49.91,48.080002,49.25,4684800,48.695908
"937",49.5,49.735001,48.994999,49.599998,3161400,49.041969
"938",49.625,50.154999,48.650002,48.825001,3568600,48.275688
"939",48.41,49.549999,48.154999,48.875,2916000,48.325127
"940",48.674999,49.634998,47.764999,49.525002,2865000,48.967815
"941",50.555,51.544998,50.255001,51.535,3912400,50.9552
"942",51.369999,52.02,51.005001,51.369999,2786000,50.792057
"943",51.52,52.334999,51.215,51.380001,4817800,50.801945
"944",53.040001,54.005001,52.505001,53.525002,4888800,52.92281
"945",52.125,53.665001,51.880001,51.880001,3328200,51.296322
"946",52.369999,53.705002,52.369999,53.654999,2674000,53.05135
"947",53.669998,54.945,53.130001,53.244999,2573000,52.645962
"948",54.189999,54.59,53.865002,54.395,2700600,53.783024
"949",54.895,55.91,54.650002,55.790001,3568400,55.162331
"950",57.119999,58.279999,56.610001,56.990002,3205600,56.348831
"951",57.68,57.75,56.810001,57.064999,4049400,56.422985
"952",56.380001,56.5,55.540001,55.790001,3774600,55.162331
"953",55.790001,56.150002,55.23,55.375,2385800,54.751999
"954",54.689999,55.73,54.43,55.669998,1973400,55.043674
"955",55.880001,56.169998,55.365002,55.404999,2875000,54.781658
"956",57.494999,57.52,55.5,55.830002,3095000,55.201881
"957",56.105,56.889999,55.610001,55.615002,2463800,54.9893
"958",55.68,56.154999,54.919998,55.240002,2227400,54.618515
"959",55.255001,56.439999,54.775002,56.259998,3584800,55.627037
"960",56.68,56.68,55.860001,56.259998,1908000,55.627037
"961",55.650002,55.779999,54.029999,54.865002,2010000,54.247734
"962",54.82,55.290001,53.830002,53.974998,2127800,53.367744
"963",53.025002,53.259998,51.200001,51.27,4240000,50.69318
"964",51.235001,53.779999,51.174999,53.174999,3544800,52.576748
"965",52.5,53.200001,51.865002,52.540001,3322400,51.948898
"966",53.435001,53.490002,51.994999,52.555,2668200,51.963726
"967",53.145,54.82,53.105,54.485001,3229800,53.872009
"968",56.084999,57.040001,54.27,56.66,4034800,56.022541
"969",57.654999,59.314999,57.005001,59.189999,5205000,58.524075
"970",61.16,63.395,60.025002,62.639999,7042000,61.935261
"971",65.495003,65.824997,63.145,63.255001,4916000,62.543346
"972",62.294998,62.855,60.625,60.959999,4951000,60.274158
"973",61.869999,63.494999,61.505001,63.125,4058200,62.414803
"974",62.865002,63.275002,61.465,61.73,2229400,61.035503
"975",62.575001,63.57,62.355,63.075001,1874200,62.365368
"976",63.919998,64.870003,63.154999,64.824997,2011800,64.095673
"977",63.810001,64.254997,62.985001,63.685001,2496800,62.96851
"978",63.634998,63.895,62.369999,62.424999,2602800,61.722679
"979",61.645,63.84,61.445,63.755001,2688200,63.224579
"980",64.959999,67.644997,64.68,65.489998,13091000,64.945152
"981",65.349998,66.195,64.779999,65.809998,4776200,65.262482
"982",66.485001,67.32,65.510002,66.779999,2678400,66.224411
"983",66.230003,66.764999,65.599998,65.959999,2448800,65.411232
"984",66.885002,66.995003,66.150002,66.504997,1332400,65.951698
"985",66.5,67.404999,65.660004,67.195,3755400,66.635963
"986",68.495003,69.419998,66.934998,68.485001,4708000,67.91523
"987",67.739998,69,67.690002,68.690002,3293600,68.11853
"988",68.904999,70.260002,68.565002,69.254997,5965200,68.678825
"989",69.300003,72.245003,69.160004,72.120003,4494400,71.519989
"990",71.879997,72.669998,71.300003,72.495003,2464800,71.891869
"991",71.875,72.635002,71.584999,72.375,2637600,71.772865
"992",71.375,72.135002,69.110001,69.900002,5381400,69.318466
"993",69.779999,71.025002,69.285004,69.955002,3118400,69.373001
"994",68.989998,70.68,68.779999,70.305,3064400,69.720093
"995",70.885002,71.5,70.339996,70.75,2765800,70.161392
"996",71.879997,71.989998,70.055,70.580002,4082400,69.992798
"997",70.514999,70.93,69.004997,69.410004,6001200,68.832535
"998",70.440002,70.839996,69.644997,69.860001,3101000,69.278793
"999",70.290001,70.290001,68.345001,69.004997,9038800,68.430901
"1000",67.43,69.190002,67.239998,69,4430600,68.425949
"1001",68.934998,69.550003,68.055,68.474998,3867600,67.905312
"1002",68.415001,68.970001,67.934998,68,2114600,67.434258
"1003",68.120003,68.75,67.650002,68.385002,903800,67.816071
"1004",69.044998,69.290001,67.959999,68.125,1569600,67.55822
"1005",68.764999,68.764999,66.980003,67.580002,1937200,67.017761
"1006",68.285004,68.629997,67.800003,68.394997,2787400,67.825981
"1007",68.315002,69.095001,67.815002,69.055,1594200,68.480492
