"","EOG.Open","EOG.High","EOG.Low","EOG.Close","EOG.Volume","EOG.Adjusted"
"894",49.610001,50.48,49.009998,50.189999,2565000,48.015011
"895",49.580002,50.080002,48.630001,48.849998,4936400,46.733078
"896",49.139999,49.98,48.619999,49.040001,3055000,46.914852
"897",48.810001,49.490002,48.169998,48.560001,2474800,46.455647
"898",48.110001,48.689999,47.189999,47.27,2763300,45.22155
"899",47.389999,48.52,46.950001,48.5,3016100,46.398247
"900",47.34,47.689999,46.09,46.580002,3226500,44.561455
"901",45.91,46.880001,45.849998,46.849998,2885500,44.819748
"902",46.860001,47.07,45.91,46.369999,4004500,44.360554
"903",46.380001,48.77,46.09,48.459999,5754300,46.359982
"904",49.869999,51.110001,49.52,50.75,5052800,48.550743
"905",50.41,51.080002,50.259998,50.889999,3290600,48.684673
"906",47,49.189999,45.07,48.810001,8528400,46.694817
"907",48.990002,50.630001,48.639999,50.459999,4088700,48.273312
"908",52,52.779999,49.23,49.419998,5528600,47.278378
"909",50.330002,50.34,48.619999,49.09,4644300,46.962685
"910",48.77,49.150002,47.380001,47.419998,3394600,45.365051
"911",47.349998,47.98,46.93,47.970001,3498900,45.891212
"912",47.900002,47.900002,46.09,46.540001,4693800,44.523186
"913",46.32,47.18,46.18,46.349998,3215400,44.341415
"914",46.200001,46.560001,45.439999,45.610001,2878900,43.633492
"915",44.959999,45.299999,44.09,44.099998,4225500,42.188919
"916",44.080002,44.119999,42.98,43.389999,4166400,41.509689
"917",43.709999,44.970001,43.360001,44.330002,6078900,42.408958
"918",44.98,45.130001,44.049999,44.380001,3263300,42.456787
"919",44.240002,44.360001,43.009998,43.259998,3054000,41.385319
"920",43.610001,45.099998,43.200001,44.950001,5453800,43.00209
"921",45.310001,46.25,44.759998,46.209999,3365900,44.207485
"922",46.220001,46.25,45.009998,45.34,3017300,43.375187
"923",44.720001,45.380001,44.389999,45.209999,2906400,43.250824
"924",44.720001,45.139999,43.529999,43.700001,5249900,41.806263
"925",43.709999,44.599998,42.779999,43.130001,5188200,41.26096
"926",43.57,43.919998,42.549999,43.139999,4418300,41.270523
"927",42.169998,42.360001,40.029999,40.830002,5747100,39.060631
"928",41.360001,42.34,40.950001,41.860001,3565000,40.045994
"929",41.82,41.82,37.990002,38,7457200,36.353264
"930",38.48,39.189999,37.900002,39.049999,5658300,37.357765
"931",39.310001,39.759998,38.540001,39.169998,5543300,37.472561
"932",39.5,39.779999,38.43,38.59,4791200,36.917698
"933",38.900002,41.580002,38.650002,40.860001,6553700,39.089329
"934",39.860001,41.200001,39.560001,41.189999,3900500,39.405029
"935",40.799999,41.549999,40.310001,40.709999,5865800,38.945824
"936",39.5,40.110001,38.290001,38.810001,4719900,37.128166
"937",39.07,39.700001,37.98,38.450001,3767800,36.783772
"938",38.709999,39.080002,36.34,36.380001,4041400,34.803471
"939",36.18,37.439999,35.330002,36.650002,4431700,35.061768
"940",36.25,37.799999,36.060001,37.450001,3365800,35.827099
"941",38.369999,38.369999,37.259998,37.439999,4169600,35.817532
"942",37.240002,37.470001,34.900002,36.189999,7017000,34.6217
"943",36.439999,36.759998,35.799999,35.939999,6033700,34.382534
"944",35.330002,35.82,34.619999,34.860001,5085300,33.349342
"945",33.790001,35.220001,33.630001,34.810001,5428500,33.30151
"946",35.459999,36.490002,35.07,36.459999,4113400,34.880005
"947",37.18,37.720001,35.73,35.990002,6025700,34.430367
"948",36,36.869999,35.709999,36.709999,4513200,35.119164
"949",37.110001,37.869999,36.669998,37.669998,3714900,36.03756
"950",37.98,38.169998,37.169998,37.560001,3398000,35.932335
"951",37.509998,38.41,36.66,38.209999,3806500,36.554165
"952",38.639999,40.150002,38.490002,38.639999,7808700,36.965534
"953",38.759998,39.209999,37.599998,37.619999,6919300,35.989731
"954",36.549999,38.240002,36.16,38.080002,4791600,36.796597
"955",37.880001,39.849998,36.650002,37.419998,10261100,36.158836
"956",37.529999,37.59,36.16,36.189999,8378000,34.970287
"957",36.48,36.599998,35.25,36.279999,6117800,35.057259
"958",36.290001,36.349998,35.040001,35.119999,6314500,33.936348
"959",35.080002,37.130001,34.950001,36.93,7240100,35.685349
"960",37.259998,37.709999,36.700001,37.509998,4466200,36.2458
"961",36.77,36.77,34.66,34.93,5054900,33.752758
"962",34.740002,35.189999,34.259998,34.580002,7082400,33.414555
"963",33.650002,33.689999,31.969999,32.509998,8754600,31.414318
"964",31.799999,34.040001,31.219999,33.970001,6106000,32.825111
"965",33.639999,34.259998,33.02,34.240002,4707300,33.08601
"966",34.889999,35.77,33.400002,35.150002,4858500,33.965343
"967",35.919998,35.970001,34.529999,35.02,3683700,33.839722
"968",35.130001,36.889999,34.220001,36.040001,6095200,34.825344
"969",35.310001,36.470001,35.310001,35.599998,5564100,34.400177
"970",36.299999,37.130001,34.040001,34.580002,8823500,33.414555
"971",39.450001,41.779999,39.099998,40.310001,10837900,38.951435
"972",41,42.25,39.57,42.189999,6593300,40.76807
"973",42.75,43.040001,41.27,41.91,7126700,40.497513
"974",40.810001,41.889999,40.119999,40.490002,4738900,39.12537
"975",40.98,42.93,40.959999,42.669998,4854100,41.231892
"976",44.290001,45.48,43.650002,45.349998,6993000,43.821571
"977",44.849998,45.799999,43.950001,45.669998,5393500,44.130783
"978",46.200001,47.41,44.849998,44.93,5104300,43.415726
"979",44.450001,45.610001,44.110001,45.459999,4186700,43.927864
"980",45.099998,46.02,44.57,45.389999,3497200,43.860222
"981",46.130001,50.459999,46.049999,50.380001,6339600,48.682045
"982",52.139999,54.700001,51.830002,54.419998,10364300,52.585884
"983",53.880001,54.779999,53,53,7565600,51.213745
"984",52.09,53.380001,51.130001,51.43,2187000,49.696655
"985",50.759998,50.810001,46.720001,46.880001,9701300,45.300007
"986",48.470001,48.82,46.450001,46.529999,4337800,44.961803
"987",46.580002,49.07,46.310001,47.82,9378500,46.208328
"988",48.75,48.849998,47.720001,48.169998,16458000,46.546524
"989",49.330002,53.009998,49.259998,53,7008400,51.213745
"990",52.279999,52.669998,51.099998,51.57,5689800,49.831936
"991",51.720001,52.23,51.02,52.150002,4818500,50.392391
"992",52.830002,54.509998,52.02,52.959999,6915600,51.175091
"993",53,55.950001,52.959999,54.68,5231100,52.837124
"994",54.189999,54.34,52.849998,53.599998,3929300,51.793518
"995",54.439999,54.68,51.880001,52.080002,3937200,50.324753
"996",52.52,53.41,51.650002,53.16,4081000,51.368351
"997",53.27,53.970001,52.419998,52.700001,3417500,50.923859
"998",53.23,53.41,51.5,52.150002,4054000,50.392391
"999",52.009998,52.360001,51.029999,51.77,9911100,50.025196
"1000",49.310001,51.240002,48.59,50.080002,5317800,48.392159
"1001",50,50,48.52,48.849998,5033400,47.203609
"1002",49.450001,50.93,49.279999,50.080002,3660400,48.392159
"1003",50.150002,50.200001,49.040001,49.599998,2128500,47.928333
"1004",49.799999,50.34,48.790001,48.939999,2594800,47.290577
"1005",49.540001,49.830002,48.200001,48.669998,2027800,47.029675
"1006",48.580002,50.650002,48.34,50.560001,2324000,48.85598
"1007",50.299999,50.450001,49.529999,49.869999,2407800,48.189232
