"","CMI.Open","CMI.High","CMI.Low","CMI.Close","CMI.Volume","CMI.Adjusted"
"890",181.220001,184.850006,180.460007,183.729996,923900,178.465195
"891",184.350006,184.850006,182.399994,183.110001,853000,177.862961
"892",182.369995,182.479996,179.160004,180.300003,832800,175.133484
"893",181.449997,187.169998,181.279999,186.179993,1142500,180.844986
"894",185.339996,190.440002,185.050003,190.259995,1202000,184.80806
"895",190.25,192.309998,189.210007,189.940002,949300,184.497253
"896",190.279999,190.710007,187.199997,188.240005,902200,182.845963
"897",188.190002,191.860001,186.949997,190.960007,1176700,185.488022
"898",195.490005,204.979996,194.839996,195.020004,2560600,189.431686
"899",198,199.919998,194.240005,198.880005,1548900,193.181076
"900",196.550003,196.970001,192.339996,194.479996,769800,188.907135
"901",193.490005,193.820007,189.940002,193.259995,994700,187.722122
"902",193.960007,197.389999,192.740005,195.309998,904000,189.713379
"903",194.699997,196.100006,192.919998,193.009995,803200,187.479279
"904",194.869995,198.899994,194.229996,198.339996,978800,192.656555
"905",197.639999,198.339996,195.679993,196.220001,827400,190.59729
"906",196.009995,199.300003,195,199.270004,766800,193.559906
"907",199.5,210.669998,199.5,210.169998,1424900,204.147568
"908",211.490005,215,211.110001,212.039993,1528400,205.963959
"909",213.490005,214.320007,211.399994,213.199997,847500,207.090744
"910",211.779999,211.910004,209.289993,210.229996,844600,204.205856
"911",209.979996,215.429993,209.220001,213.509995,943000,207.391846
"912",214.240005,214.889999,210.220001,210.460007,955800,204.42926
"913",211,212.630005,209.490005,209.910004,869800,203.895004
"914",209.539993,212.770004,209.270004,211.169998,904500,205.118896
"915",208.910004,209.770004,207.309998,209,680400,204.279282
"916",208.240005,210.509995,207.240005,209.029999,727000,204.308624
"917",210.559998,211.940002,209.660004,211.119995,525800,206.351395
"918",212.270004,213.690002,209.570007,210.059998,629400,205.315353
"919",209.649994,210.380005,207.699997,209.149994,594800,204.425903
"920",210,210.550003,206.710007,207.669998,637600,202.979324
"921",208.449997,209.419998,206.630005,208.720001,408800,204.00563
"922",208.610001,209.070007,206.850006,207.25,720700,202.568817
"923",207.75,211.5,206.119995,211.059998,1026200,206.29277
"924",211.520004,213.619995,211.520004,212.839996,1046000,208.032562
"925",212.509995,213.710007,202.820007,204.559998,1041000,199.939575
"926",206.660004,208.449997,202.880005,204.360001,927900,199.74411
"927",205.669998,207.399994,202.229996,204.059998,1363100,199.450882
"928",206.190002,213.809998,205.509995,212.070007,1085400,207.279968
"929",211.460007,211.460007,204.850006,207.160004,1129200,202.48085
"930",207.660004,211.330002,207.279999,207.910004,913300,203.213913
"931",209.139999,211.880005,208.210007,210.580002,743100,205.823608
"932",211.759995,213.979996,210.110001,210.130005,737700,205.383774
"933",212.289993,213.699997,209.229996,209.600006,1020100,204.865753
"934",207.479996,214.800003,206.350006,210.440002,1016500,205.686768
"935",209.690002,214.100006,209.610001,211.899994,1904800,207.113785
"936",208.100006,209.050003,202.050003,203.869995,888800,199.265167
"937",203.770004,206.229996,202.259995,204.279999,876200,199.665909
"938",206,207.889999,202.449997,203.009995,840500,198.424591
"939",202.529999,208.419998,199.699997,205.419998,730500,200.780151
"940",205.070007,210.130005,204.639999,208.630005,979900,203.917648
"941",211,214.399994,210.559998,212.789993,874900,207.983673
"942",213.479996,214.190002,210.610001,212.899994,735600,208.091202
"943",213.860001,217.259995,209.490005,211.160004,1349300,206.390518
"944",212.889999,213.089996,205.149994,207.039993,1095300,202.363556
"945",203.669998,212.610001,203.509995,210.339996,1003700,205.589035
"946",213.220001,219.800003,212.25,217.850006,1258200,212.929398
"947",218.330002,220.820007,215.649994,216.330002,1142900,211.443741
"948",219.070007,223.600006,218.759995,221.520004,723000,216.516495
"949",222.089996,222.570007,218.509995,221.009995,752300,216.018021
"950",222.899994,225.839996,221.360001,223.320007,931200,218.275864
"951",224.460007,224.5,220.889999,221.75,715900,216.741302
"952",220.949997,221.75,217.210007,220.449997,621400,215.470673
"953",222,224.309998,220.809998,221.770004,851900,216.760864
"954",219.259995,223.419998,218.309998,222.449997,737000,217.425491
"955",224.389999,227.149994,222.100006,222.800003,1227800,217.767609
"956",223.350006,224.869995,220.350006,221.149994,679700,216.154846
"957",222.869995,224.779999,221.520004,222.270004,850400,217.249573
"958",223.160004,226.630005,221.940002,222.25,835300,217.230011
"959",222.75,225.759995,222.479996,223.589996,862500,218.539734
"960",224.770004,227.509995,223.979996,226.279999,1041300,221.168991
"961",223.179993,223.800003,218.059998,220.679993,907800,215.695465
"962",230.919998,231.350006,219.610001,219.779999,1755700,214.815796
"963",214.800003,218.910004,213.199997,213.589996,1327900,208.765625
"964",214.029999,219.490005,212.800003,217.440002,1057200,212.528656
"965",216.050003,219.979996,214.320007,219.889999,1092400,214.92334
"966",223.070007,228.190002,222.399994,227.679993,1285400,222.537369
"967",230.399994,233.020004,229.130005,232.029999,1077900,226.789124
"968",229.860001,230.759995,221.130005,222.800003,1154800,217.767609
"969",226.160004,232.600006,225.679993,229.570007,757700,224.384674
"970",230.149994,232.740005,228.570007,229.050003,724400,223.876419
"971",240,244.669998,228.949997,228.970001,1435400,223.798233
"972",229.289993,235.339996,228.550003,233.860001,909600,228.577774
"973",234.889999,235.649994,230.5,234.899994,973300,229.594284
"974",233.710007,235.020004,230.229996,233.139999,974200,227.874054
"975",234.789993,236.869995,233.820007,236.550003,859200,231.207016
"976",240,240,228.580002,231.860001,1313800,226.622955
"977",230.929993,232,227.350006,231.080002,952400,225.86058
"978",231.679993,235.779999,231.25,233.460007,987800,228.186813
"979",229.779999,233.710007,227.649994,233.139999,872600,229.199417
"980",232.050003,232.949997,228.600006,230.649994,1087400,226.751495
"981",232.860001,236.410004,232.410004,235.220001,1091500,231.244263
"982",236.539993,237.460007,233.410004,234.660004,1374200,230.693726
"983",235.160004,235.160004,229.779999,230.389999,896400,226.495895
"984",231.5,232.199997,228.539993,229.029999,538300,225.158875
"985",228.720001,232.199997,226.25,231.169998,2608000,227.262711
"986",234.649994,235.850006,229.75,230.360001,1229600,226.4664
"987",229.380005,231,227.080002,227.179993,1067900,223.340149
"988",227.509995,228.380005,219.300003,220.339996,1923100,216.615753
"989",220.699997,222.470001,219.160004,219.929993,1544800,216.212677
"990",220,220.619995,216.539993,219.089996,1660900,215.386887
"991",218.820007,222.720001,218.820007,221.039993,1159000,217.303925
"992",221.320007,224.860001,219.800003,224.190002,1426300,220.400696
"993",223.039993,223.5,219.220001,219.550003,1166200,215.839127
"994",218.389999,220.330002,217.399994,218.660004,1137500,214.964172
"995",220.679993,221.740005,216.410004,216.410004,1033600,212.752197
"996",218.539993,225.5,218.539993,224.039993,1264400,220.253204
"997",223.929993,224.399994,221.429993,222.820007,840300,219.053864
"998",223.860001,225.279999,221.440002,223.429993,774000,219.653519
"999",224.070007,225.149994,221.449997,224.309998,1791800,220.518646
"1000",220.229996,226.020004,219.600006,224.720001,655300,220.921738
"1001",224.470001,225.5,222.649994,223.539993,944500,219.761673
"1002",223.229996,225.729996,222.039993,224.220001,561200,220.430191
"1003",225.289993,226.699997,224.039993,226.529999,197300,222.701126
"1004",227.910004,228.679993,223.960007,224.139999,407000,220.351532
"1005",224.410004,225.279999,220.770004,222.690002,563400,218.926041
"1006",223.880005,225.880005,223.479996,224.990005,390600,221.18718
"1007",224.910004,227.289993,223.850006,227.100006,480400,223.261505
