"","UNP.Open","UNP.High","UNP.Low","UNP.Close","UNP.Volume","UNP.Adjusted"
"886",166,167.259995,164.669998,166.389999,2300300,162.455124
"887",168.229996,170.960007,166.710007,169.169998,2975900,165.169403
"888",168.259995,172.589996,168.009995,171.889999,3015300,167.825058
"889",174.770004,175.479996,173.419998,174.389999,2493000,170.26593
"890",174.220001,178.380005,173.970001,176.869995,3319700,172.687302
"891",177.839996,182.520004,176.889999,181.25,6132900,176.963715
"892",180.270004,181.039993,176.289993,177.389999,2885700,173.195007
"893",177.830002,180.399994,177.830002,178.660004,2230700,174.434967
"894",177.339996,180.490005,177.169998,179.380005,2951300,175.137939
"895",178.770004,179.520004,172.839996,175,4010600,170.861511
"896",175.639999,177.070007,174.720001,176.119995,2720300,171.955032
"897",175.570007,179.240005,175.059998,176.820007,2738200,172.638474
"898",176.360001,177.279999,174.089996,174.410004,1965800,170.285461
"899",174.440002,178.380005,174.289993,177.979996,2736700,173.771042
"900",175.869995,176.419998,172.369995,172.800003,2775500,168.713562
"901",172.410004,173.690002,167.570007,173.350006,5089500,169.250534
"902",173.860001,174.440002,171.660004,172.059998,1982800,167.991043
"903",171.880005,173.699997,171.449997,173.679993,1719600,169.572723
"904",174.470001,177.990005,174.279999,177.470001,3040300,173.273102
"905",177.729996,180.570007,177.199997,179.610001,1971400,175.362503
"906",179.679993,182.960007,179.149994,182.929993,2192500,178.603973
"907",183.75,187.270004,183.449997,186.850006,3368600,182.431305
"908",189.669998,193.889999,188.660004,190.350006,4215200,185.848511
"909",191.860001,193.5,190.770004,191.830002,2869900,187.293518
"910",190,191.679993,189.089996,189.720001,2248800,185.233398
"911",189.589996,193.630005,189.149994,191.919998,2502700,187.381378
"912",193,195.089996,192.360001,193.869995,3563000,189.285278
"913",194,194.389999,190.600006,190.699997,1688500,186.190231
"914",191.630005,192.179993,190.729996,190.949997,1702000,186.434326
"915",189.320007,190.75,188.080002,189.919998,2082300,185.428665
"916",190.460007,191.789993,188.759995,191.570007,2059300,187.039673
"917",192.050003,193.059998,191.100006,192.559998,2045100,188.006241
"918",193.699997,195.089996,192.779999,194.899994,2062000,190.290894
"919",193.75,195.339996,192.309998,194.320007,1513300,189.72464
"920",195.080002,195.800003,194.279999,194.440002,1536000,189.841782
"921",193.520004,195.639999,192.850006,195.130005,1849500,191.470673
"922",195,196.190002,192.039993,192.440002,2061600,188.831116
"923",192.240005,195.889999,191.089996,195.800003,1888100,192.128098
"924",196.089996,197.559998,194.419998,196.279999,3394400,192.599091
"925",197.75,197.960007,189.300003,190.550003,4180800,186.976547
"926",191.990005,194.119995,188.669998,191.139999,3624500,187.555481
"927",190.649994,191.460007,188.5,188.660004,2692700,185.121994
"928",190.190002,194.949997,190.130005,192.860001,2750700,189.243225
"929",193.789993,194.639999,192.039993,193.080002,2084700,189.459106
"930",194.009995,197.330002,193.869995,195.940002,1912900,192.265472
"931",197.229996,199.850006,195.899994,198.839996,1663600,195.111099
"932",199.520004,202.850006,199.520004,202.369995,2328200,198.57489
"933",203.740005,205.779999,201.110001,201.419998,2994700,197.6427
"934",198.639999,203.320007,196.820007,201.649994,2611300,197.868378
"935",201.210007,204.529999,199.690002,199.800003,4164700,196.053085
"936",196,196.910004,190.729996,194,2980600,190.361847
"937",194.339996,197.990005,194.220001,197.320007,1864500,193.619614
"938",198.100006,200.820007,193.630005,194.320007,2199000,190.675858
"939",194.300003,198.289993,192.940002,195.669998,1704900,192.000519
"940",195.029999,199.529999,194.660004,198.149994,1712100,194.434006
"941",201.589996,202.199997,199.130005,199.449997,2070900,195.709625
"942",199.589996,200.380005,196.649994,197.240005,2294800,193.541077
"943",198.130005,202.199997,196.320007,196.869995,3606200,193.178024
"944",198,198,192.100006,194.229996,3147100,190.58754
"945",191.029999,198.589996,190.869995,196.350006,3231400,192.667786
"946",198.199997,202.25,197.449997,201.320007,3376200,197.544571
"947",202,204,199.289993,199.410004,3403800,195.670395
"948",201.080002,205.580002,201,204.619995,2214500,200.782684
"949",204.889999,205.5,201.559998,203.779999,1720300,199.95842
"950",204.639999,206.479996,204.550003,205.779999,1724600,201.920944
"951",208.679993,208.820007,205.460007,206.350006,2035500,202.480255
"952",205.520004,206.860001,202.75,203,1882400,199.193085
"953",203.610001,205.369995,203.440002,204.809998,2053100,200.969116
"954",202.160004,209.429993,201.110001,208.809998,2588200,204.894104
"955",209.369995,210.949997,207.820007,209.850006,3329500,205.914612
"956",208.389999,210.649994,205.169998,205.660004,2110300,201.803192
"957",206.550003,210.089996,206.009995,206.779999,1569500,202.902176
"958",200.050003,202.270004,198.649994,199.479996,4141200,195.739075
"959",193.990005,194.270004,185.830002,187.139999,7578800,183.630508
"960",185.020004,189.75,185,188.139999,3897100,184.61174
"961",186.529999,186.929993,182,184.699997,4007100,181.236252
"962",184.479996,184.690002,178.070007,179.570007,4542000,176.202484
"963",175.789993,178.220001,173.070007,173.369995,4092200,170.118729
"964",172.830002,177.660004,171.5,176.039993,5987900,172.738647
"965",175.289993,177.389999,173.130005,177.190002,3747900,173.867096
"966",179.720001,181.690002,176.899994,179.240005,3726500,175.878647
"967",181.5,186.960007,180.820007,185.380005,3983600,181.903488
"968",189.619995,191.729996,186.399994,186.740005,4391900,183.238007
"969",189.619995,193.899994,189.300003,192.070007,3998900,188.468048
"970",191.25,191.809998,189.039993,190.070007,1999600,186.505554
"971",200,207.779999,196.330002,198,4487000,194.286819
"972",198.860001,203.5,197.949997,201.259995,4279800,197.485687
"973",201.580002,201.949997,197.740005,200,3134800,196.249329
"974",199.529999,201.289993,197.75,200.490005,2923200,196.730133
"975",202.149994,204.520004,201.089996,203.440002,2292000,199.624817
"976",206.5,209.940002,204.520004,206.710007,3066200,202.833511
"977",205.110001,206.600006,201.589996,205.850006,2481000,201.989624
"978",205.139999,207.880005,203.949997,204.029999,2244200,200.203751
"979",202.619995,204.800003,200.630005,204.550003,1965000,200.714005
"980",204.850006,205.990005,202.610001,203.389999,1911100,199.57576
"981",205.169998,207.550003,204.639999,207.389999,2133300,203.500748
"982",209.460007,211.139999,208.490005,208.699997,2726100,204.786163
"983",208.600006,208.600006,206.070007,207.240005,2046900,203.353577
"984",207.570007,207.850006,205,205.639999,1429300,202.732452
"985",206.479996,206.75,202.889999,204.080002,2537000,201.194534
"986",205.699997,208.289993,202.130005,202.399994,4481200,199.538269
"987",201.899994,204.529999,201.429993,203.559998,2676300,200.68187
"988",204.520004,205.259995,201.809998,202.259995,4152100,199.400253
"989",202.100006,206.419998,202.100006,206.050003,2979900,203.136658
"990",205.600006,205.929993,203.820007,204.990005,2071800,202.091644
"991",203.649994,206.699997,203.210007,205.210007,2043600,202.308563
"992",203.830002,206.990005,203.830002,205.880005,1937700,202.969086
"993",204.970001,205.740005,201.389999,202.520004,2206000,199.656586
"994",200.679993,203.75,200,203.059998,1919600,200.18895
"995",205.270004,205.460007,197.910004,198,2163000,195.20047
"996",198.809998,201.419998,197.460007,200.300003,1959500,197.467972
"997",200.839996,201,198.610001,198.850006,2094900,196.038467
"998",200.029999,202.809998,199.009995,202.199997,2705900,199.341095
"999",202.089996,204.490005,200.729996,203.600006,5918600,200.721313
"1000",199.610001,203.800003,199.610001,202.490005,2035100,199.627014
"1001",201.830002,203.509995,201.440002,201.520004,1444200,198.670715
"1002",202.830002,203.509995,201.050003,201.169998,1787600,198.325653
"1003",201.259995,203.850006,200.479996,203.389999,691700,200.514282
"1004",203.970001,206.539993,203.550003,205.649994,1790200,202.74231
"1005",206.300003,206.830002,203.380005,204.419998,1735200,201.529709
"1006",204.869995,206.5,204.610001,205.979996,1279700,203.067642
"1007",206.350006,208.649994,205.660004,208.220001,1739900,205.275986
