"","UHS.Open","UHS.High","UHS.Low","UHS.Close","UHS.Volume","UHS.Adjusted"
"911",111.489998,114.449997,111.360001,114.160004,426300,113.699493
"912",114.599998,115.279999,113.459999,114.389999,449600,113.928566
"913",114.709999,114.75,111.379997,112.110001,515900,111.657761
"914",112.349998,113.75,111.699997,111.879997,463200,111.428688
"915",110.75,112.389999,109.160004,110.220001,332100,109.775391
"916",110.050003,111.330002,108.169998,108.699997,778400,108.261513
"917",109.800003,112.68,108.209999,111.080002,457700,110.63192
"918",111.599998,111.599998,108.139999,109.699997,406800,109.257484
"919",109.480003,109.589996,106.730003,108.300003,541000,107.863136
"920",109.389999,113.370003,108.800003,111.940002,359700,111.488449
"921",112.089996,112.690002,110.959999,112.620003,202200,112.16571
"922",111.970001,112.68,110.209999,110.349998,562100,109.904861
"923",109.449997,110.699997,108.57,110.57,458400,110.12397
"924",110.449997,112.879997,108.900002,112.339996,505700,111.886833
"925",113.5,114.599998,111.059998,112.099998,576100,111.647804
"926",113.349998,114.849998,111.480003,113.57,619000,113.11187
"927",113.75,113.75,109.059998,109.32,656900,108.879021
"928",110.169998,112.580002,109.769997,111.220001,552900,110.771362
"929",112.080002,114.169998,111.690002,112.879997,672300,112.424652
"930",112.910004,114,112.260002,113.199997,956200,112.743355
"931",114,117.300003,113.739998,116.879997,547500,116.408516
"932",117.449997,118.919998,116.900002,117.699997,842000,117.225204
"933",118.580002,122.989998,118.199997,121.489998,941800,120.999916
"934",119.93,122.410004,117.389999,122.029999,698400,121.537743
"935",121.309998,121.949997,117.800003,117.93,1270500,117.454292
"936",107.110001,108.709999,101.050003,107.839996,1924800,107.404984
"937",107.580002,107.699997,103.989998,106.43,834400,106.000679
"938",106.580002,107.489998,101.190002,101.580002,831200,101.170242
"939",101.129997,103.910004,99.470001,102.629997,720500,102.215996
"940",101.470001,105.879997,101.470001,105.389999,478800,104.964867
"941",106.720001,108.949997,103.809998,104.410004,1135500,103.988823
"942",103.209999,104,99.959999,102.529999,737600,102.116409
"943",103.470001,108.610001,103.330002,107.019997,747800,106.588287
"944",107.120003,108.099998,104.57,106.199997,647300,105.771599
"945",104.089996,109.970001,103.360001,109.150002,482600,108.709709
"946",110.040001,111.879997,109.18,111.540001,551600,111.090065
"947",112.639999,113.779999,110.239998,110.639999,579300,110.193695
"948",111.370003,113.82,108.639999,109.5,717100,109.058289
"949",110.43,113.220001,110.120003,112.889999,363300,112.434608
"950",120,120.010002,111.510002,111.730003,562800,111.279297
"951",111.239998,111.779999,108.480003,109.82,374300,109.376999
"952",108.940002,111.080002,107.629997,109.43,502300,108.988579
"953",109.199997,112.860001,109.199997,111.050003,409500,110.602043
"954",109.290001,112.830002,108.760002,112.709999,482500,112.255348
"955",112.809998,114.650002,111.739998,112.889999,445400,112.434608
"956",112.43,113.25,110.07,110.349998,403700,109.904861
"957",111.120003,114.220001,110.489998,112.720001,323500,112.265305
"958",112.139999,113.150002,110.010002,111.879997,353800,111.428688
"959",112.459999,114.050003,110.870003,112.129997,471700,111.677681
"960",112.790001,115.849998,112.510002,115.580002,419900,115.11377
"961",113.309998,115.760002,112.160004,114.790001,871600,114.32695
"962",114.169998,115.25,111.129997,111.389999,458000,110.940666
"963",109.129997,110.239998,105.779999,106.370003,767200,105.940926
"964",105.790001,106.980003,103.349998,105.449997,688600,105.024628
"965",109.489998,112.650002,106.010002,109.550003,1215700,109.108093
"966",111.510002,114.150002,110.220001,113.879997,968700,113.420616
"967",115.139999,118.879997,113.809998,118.209999,949300,117.733162
"968",119.339996,119.339996,111.129997,112.279999,1525400,111.82708
"969",113.459999,119.690002,113.040001,117.82,623900,117.344727
"970",117.470001,118.440002,116.5,116.620003,405700,116.149574
"971",126.419998,134.520004,125.349998,126.769997,991400,126.258621
"972",127.830002,133.990005,127.760002,132.509995,699200,131.975464
"973",132.399994,132.570007,127.279999,129.610001,624200,129.087173
"974",128.520004,131.589996,125.419998,127.139999,624000,126.627129
"975",128.300003,134.139999,127.199997,133.199997,432500,132.662689
"976",136.449997,136.610001,131.580002,132.910004,475900,132.373871
"977",131.550003,134.070007,129.699997,133.270004,497100,132.732407
"978",133.070007,134.779999,131.029999,132.610001,519600,132.075073
"979",131.690002,134.179993,129.179993,133.949997,512600,133.409653
"980",134.179993,134.389999,130.149994,130.970001,437600,130.441681
"981",132.100006,133.539993,130.240005,131.229996,445000,130.700623
"982",132.550003,134.770004,131.679993,133.949997,523200,133.409653
"983",133.429993,134.289993,131.309998,133.25,413300,132.712494
"984",133.759995,134.289993,131.339996,132.110001,309000,131.577103
"985",131.990005,131.990005,129.070007,130.580002,1632400,130.053253
"986",133.050003,134.330002,130.190002,130.839996,615900,130.31221
"987",130.479996,132.699997,130.039993,132.009995,295700,131.477493
"988",131.649994,132.880005,130.119995,132.399994,758700,131.865906
"989",132.860001,135.729996,132.860001,135.179993,339300,134.634689
"990",133.919998,134.839996,130.259995,131.020004,684300,130.491486
"991",130.289993,133.589996,130.289993,132.669998,597200,132.134842
"992",133.580002,134.210007,132.259995,133.910004,329000,133.369843
"993",132.600006,135.970001,132.149994,135.369995,553500,134.823929
"994",134.339996,135.160004,131.130005,132.350006,615000,131.816116
"995",133.990005,137,131.779999,134.559998,791100,134.017197
"996",136,137.449997,133.339996,135.669998,677600,135.122726
"997",135.130005,138.729996,134.850006,137.630005,650400,137.074814
"998",138.419998,140.240005,137.720001,139.729996,601000,139.166336
"999",139.550003,140.190002,136.470001,137.289993,987400,136.736176
"1000",135.149994,136.399994,132.880005,135.809998,475700,135.262161
"1001",136.389999,137.240005,134.690002,135.800003,298100,135.252213
"1002",137,138.169998,136.639999,137.059998,257800,136.507111
"1003",137.559998,137.600006,135.330002,136.929993,98600,136.37764
"1004",137.860001,138.490005,136.080002,136.529999,279700,135.979263
"1005",136.839996,137.300003,135.229996,136.179993,288300,135.630646
"1006",136.270004,137.5,135.160004,136.130005,287500,135.580856
"1007",136.550003,137.919998,135.179993,137.5,225000,136.945343
