"","NEE.Open","NEE.High","NEE.Low","NEE.Close","NEE.Volume","NEE.Adjusted"
"890",64.962502,67.449997,64.6875,67.095001,10142000,65.452835
"891",67.514999,69.364998,67.232498,68.845001,12461600,67.159996
"892",68.875,69.470001,68.3125,68.582497,6368800,66.903931
"893",68.480003,69.892502,68.440002,69.082497,5958400,67.391685
"894",69.1175,70.599998,68.627502,70.105003,6368000,68.389168
"895",70,71.082497,69.777496,70.2425,8150000,68.5233
"896",70.720001,71.407501,69.502502,70.0625,7716000,68.347694
"897",70.25,70.402496,69.025002,69.407501,8909200,67.708733
"898",69.300003,70.822502,69.157501,70.010002,6547600,68.296494
"899",70.059998,71.214996,69.959999,70.360001,5381600,68.637924
"900",70.035004,70.610001,69.785004,70.584999,4235200,68.857414
"901",70.230003,70.705002,68.972504,70.175003,8030400,68.457451
"902",70.285004,70.464996,69.107498,69.397499,8624400,67.698975
"903",69.677498,71.307503,69.349998,71.262497,9142400,69.518326
"904",71.305,71.5,70.489998,70.945,6381600,69.208603
"905",70.7575,71.192497,70.277496,70.702499,4588000,68.972046
"906",70.709999,72.352501,70.625,71.945,4368800,70.18412
"907",72.072502,72.279999,70.732498,70.910004,7240000,69.174469
"908",70.995003,71.144997,69.110001,69.447502,6825200,67.747765
"909",69.815002,71.4925,69.675003,71.147499,6124400,69.406158
"910",70.7575,71.364998,70.657501,71.099998,3680000,69.35981
"911",71.002502,71.035004,70.004997,70.125,4912800,68.408676
"912",70.514999,71.267502,70.082497,70.747498,4801200,69.015945
"913",70.68,71.292503,70.550003,70.762497,4764800,69.030571
"914",71.057503,71.065002,70.455002,70.584999,5481600,68.857414
"915",70.195,70.940002,70.139999,70.527496,3631200,68.801315
"916",70.665001,70.760002,70.112503,70.602501,5685600,68.874481
"917",70.75,70.779999,70.065002,70.657501,3548800,68.928146
"918",70.900002,70.912498,69.785004,70.327499,4051600,68.606216
"919",70.032501,70.352501,69.540001,69.75,5238800,68.042862
"920",69.5,70.120003,69.150002,69.720001,4555600,68.356598
"921",69.894997,69.9925,69.309998,69.887497,4618400,68.520821
"922",69.839996,70.912498,69.669998,69.792503,6013600,68.427681
"923",69.754997,69.879997,68.512497,69.282501,5729600,67.92765
"924",69.364998,72.425003,68.917503,72.065002,9754400,70.655739
"925",72.137497,72.772499,69.487503,70.147499,7855200,68.775734
"926",70.794998,71.5,68.197502,69.330002,7247600,67.974228
"927",69.434998,70.207497,68.824997,69.477501,7158000,68.118843
"928",70,71.705002,69.959999,70.592499,4781600,69.212036
"929",70.264999,70.497498,69.107498,69.227501,4362800,67.873734
"930",69.542503,69.797501,68.862503,69.537498,3932800,68.177666
"931",69.887497,70.997498,69.607498,70.480003,3916400,69.101738
"932",73.912498,74.824997,72.787498,73.925003,10827600,72.47937
"933",71.192497,71.737503,69.782501,70.087502,19501600,68.716904
"934",69.5,70.067497,68.952499,69.879997,9385600,68.513458
"935",69.7425,70.497498,68.959999,69.230003,14386000,67.876175
"936",68.75,69.172501,67.892502,69.050003,7558800,67.699707
"937",69.364998,69.987503,68.7425,69.514999,7192800,68.155602
"938",69.665001,69.665001,68.279999,68.327499,5855200,66.991318
"939",68.177498,69.940002,68.139999,69.385002,7478400,68.028152
"940",68.849998,70.532501,68.582497,70.455002,5456800,69.077225
"941",70.864998,71.5075,70.660004,71.035004,6918400,69.645882
"942",71.025002,71.482498,70.550003,70.779999,7094000,69.395866
"943",70.197502,70.782501,66.785004,69.389999,23238400,68.033058
"944",69.769997,71.010002,69.660004,70.690002,10018400,69.307632
"945",69.692497,71.787498,69.625,70.292503,8306000,68.9179
"946",70.959999,72.245003,70.732498,71.977501,6599200,70.569946
"947",72.160004,73.125,71.315002,72.57,7288400,71.150856
"948",73.237503,74.442497,72.375,74.279999,10130400,72.827431
"949",74.667503,75.495003,74.232498,75.260002,5694400,73.788261
"950",75.93,75.93,75.074997,75.727501,6472000,74.246613
"951",75.75,77.014999,75.5,76.417503,5816400,74.923126
"952",75.75,76.080002,74.75,75.3675,8596800,73.893654
"953",75.5,75.82,74.672501,75.160004,5501200,73.690216
"954",74.495003,74.972504,73.915001,74.614998,5739200,73.155876
"955",74.889999,76.550003,74.68,76.400002,7449600,74.905968
"956",76.282501,76.907501,74.535004,74.887497,7710400,73.423035
"957",75.305,76.025002,74.855003,75.247498,6003200,73.776001
"958",74.724998,75.620003,73.857498,74.419998,7796000,72.964684
"959",74.904999,76.077499,74.805,75.567497,8463600,74.089745
"960",75.775002,76.387497,75.410004,75.767502,5617200,74.285835
"961",75.32,75.737503,74.394997,75.662498,5707600,74.182877
"962",76.139999,76.43,75.019997,75.779999,4834200,74.298096
"963",74.739998,76.050003,74.290001,74.459999,7508900,73.003899
"964",74.379997,75.029999,72.940002,74.010002,7753100,72.562706
"965",73.730003,74.349998,72.5,73.209999,8790500,71.778343
"966",74.099998,75.449997,73.720001,75.129997,9233600,73.660797
"967",76.050003,76.93,75.389999,76.019997,6887900,74.533394
"968",74.510002,74.910004,73,73.32,12128800,71.886192
"969",75.300003,76.25,74.489998,74.75,8644100,73.288231
"970",75,76.059998,74.120003,75.720001,6076100,74.239265
"971",81.089996,83.339996,75.349998,75.510002,12864500,74.033371
"972",77.389999,77.529999,75.309998,75.989998,8649200,74.503983
"973",76.510002,78.379997,76.209999,77.540001,6903300,76.023666
"974",77.610001,77.900002,76.019997,76.669998,5901900,75.170685
"975",77,77.730003,76.790001,77.190002,6235000,75.680519
"976",78.199997,78.279999,76.32,77.75,7667600,76.229561
"977",77.75,78.470001,76.389999,76.610001,5866300,75.111855
"978",77.32,77.360001,75.769997,75.790001,6501900,74.307899
"979",75.940002,76.019997,74.809998,75.129997,7392300,73.660797
"980",75.279999,76.330002,75.25,75.550003,5891000,74.072586
"981",76,76.019997,74.129997,74.57,7634600,73.111748
"982",75.470001,75.660004,74.510002,74.980003,6699600,73.513741
"983",74.669998,76.019997,74.489998,75.970001,6443100,74.833694
"984",76.050003,76.129997,74.699997,75.129997,3669300,74.006256
"985",75.300003,75.400002,73.25,73.589996,13120300,72.489281
"986",74.120003,75.57,73.949997,74.150002,8099500,73.040916
"987",74.139999,74.360001,72.910004,74.309998,5128800,73.198524
"988",74.040001,74.550003,73.019997,73.349998,7660500,72.252884
"989",73.120003,73.550003,71.940002,72.519997,7763800,71.435287
"990",72.5,73.790001,72.400002,73.269997,6752200,72.17408
"991",72.860001,74.290001,72.129997,73.68,8255400,72.577942
"992",73.540001,73.900002,72.449997,73.669998,6683700,72.568092
"993",73.790001,74.110001,72.989998,73.279999,6204600,72.183929
"994",73.139999,73.889999,73.010002,73.800003,6022500,72.696152
"995",74.400002,75.220001,73.5,73.550003,5759900,72.44989
"996",73.660004,75.300003,73.290001,74.910004,6859400,73.789551
"997",75.18,75.75,74.199997,74.440002,7787700,73.326584
"998",75.059998,76.019997,74.839996,75.059998,9384200,73.937302
"999",75.089996,75.540001,73.93,74.510002,13298300,73.395531
"1000",73.940002,74.550003,72.879997,74.400002,7251400,73.287178
"1001",74.440002,75.230003,73.879997,74.709999,5335300,73.592545
"1002",75.160004,75.550003,74.330002,74.330002,4626400,73.218224
"1003",74.449997,75.160004,74.160004,74.980003,1387500,73.858505
"1004",75.43,75.879997,75.040001,75.489998,3753700,74.36087
"1005",75.610001,75.870003,75.110001,75.330002,3774900,74.20327
"1006",75.629997,76.279999,75.510002,75.910004,3804800,74.774597
"1007",75.900002,77.190002,75.660004,77.150002,4119400,75.996048
