"","O.Open","O.High","O.Low","O.Close","O.Volume","O.Adjusted"
"874",60.096897,60.290699,58.64341,59.370155,2591249,55.789883
"875",58.546513,58.817829,55.717052,57.61628,3272575,54.141766
"876",57.267441,58.624031,56.889534,57.72287,2806627,54.241932
"877",58.042637,58.275192,56.521317,56.598839,2719423,53.185688
"878",57.141472,57.926357,55.901161,57.926357,2576801,54.433163
"879",58.381783,58.381783,57.112404,57.655041,2722210,54.391102
"880",57.897285,59.486435,57.72287,59.195736,1526431,55.844582
"881",60.310078,60.620155,58.624031,59.205425,1872770,55.853714
"882",60.358528,60.503876,58.304264,58.391472,1705896,55.085842
"883",57.490311,57.829456,56.705425,56.753876,1823750,53.540951
"884",56.899223,57.025192,56.056202,56.715115,2062349,53.504391
"885",56.656979,56.686047,54.583332,55.348839,2356778,52.215462
"886",55.358528,56.30814,54.825581,55.22287,1840366,52.096619
"887",55.581394,55.833332,54.583332,55.067829,2081028,51.950356
"888",55.232559,55.998062,54.796513,55.765503,1605998,52.608536
"889",57.093021,57.21899,55.843021,56.812016,2006208,53.595806
"890",56.317829,56.656979,55.678295,55.872093,1689178,52.709099
"891",56.20155,57.160854,55.765503,56.773254,1355738,53.559235
"892",56.579456,56.831394,55.436047,55.600777,1470187,52.45314
"893",55.843021,56.29845,55.242249,55.416668,2273186,52.279457
"894",55.135658,56.996124,54.970928,56.686047,1969882,53.476967
"895",56.36628,56.889534,54.88372,55.571705,1771738,52.425709
"896",55.542637,56.104652,55.232559,55.639534,1470084,52.489697
"897",55.639534,56.918606,54.961239,56.821705,2009614,53.604942
"898",56.521317,58.304264,56.19186,57.994186,2064722,54.711048
"899",58.362404,58.740311,57.45155,58.740311,1749240,55.414944
"900",57.761627,58.846897,57.267441,58.672482,1579166,55.350948
"901",57.761627,58.294575,57.141472,58.187984,3536664,55.106834
"902",57.645348,57.897285,57.054264,57.567829,1882265,54.519527
"903",59.011627,60.668606,58.905041,59.94186,3522938,56.767853
"904",60.339146,60.562016,59.399223,60.416668,2553994,57.217506
"905",60.077518,60.833332,59.612404,60.213177,2003112,57.024796
"906",59.932171,60.901161,59.83527,60.775192,1661726,57.557056
"907",60.852715,61.288761,60.503876,60.523254,1720757,57.318459
"908",61.327518,61.899223,60.668606,60.736435,2718701,57.520351
"909",61.153103,61.501938,60.503876,61.046513,1406203,57.814003
"910",60.639534,61.240311,59.399223,59.525192,1535719,56.373241
"911",59.399223,59.95155,58.905041,59.118217,1510951,55.987816
"912",59.195736,60.184109,58.86628,60.05814,1568227,56.877972
"913",59.844959,60.16473,59.137596,59.670544,1414356,56.510895
"914",59.660854,59.709301,58.052326,58.187984,2063484,55.106834
"915",58.139534,59.680233,57.945736,59.118217,1512912,55.987816
"916",59.292637,59.544575,58.488373,59.224808,1896197,56.088764
"917",59.108528,60.513565,58.565891,60.503876,1858838,57.300102
"918",60.639534,60.978683,59.932171,60.629845,2085053,57.419403
"919",60.368217,60.426357,59.360466,59.767441,1636339,56.602661
"920",59.631783,60.736435,59.631783,60.562016,1731180,57.355167
"921",60.707363,61.569767,60,61.47287,2119109,58.217793
"922",61.075581,61.104652,59.864342,60.10659,2962459,57.13459
"923",59.408916,60.852715,59.166668,60.513565,2353889,57.521446
"924",60.397285,61.676357,59.961239,61.569767,3085783,58.525425
"925",61.986435,62.887596,61.385658,62.248062,2996515,59.170177
"926",62.422482,63.265503,61.279072,62.374031,2392589,59.289928
"927",62.209301,62.829456,61.375969,62.015503,2060904,58.949123
"928",62.480621,63.63372,62.228683,62.625969,2026745,59.5294
"929",62.38372,62.965115,61.753876,61.782948,1523335,58.728069
"930",61.928295,61.937984,60.571705,61.395348,2063071,58.359627
"931",61.947674,63.556202,61.744186,63.46899,1992895,60.330734
"932",63.730621,64.728683,63.478683,63.769379,2499298,60.616283
"933",64.011627,64.496124,63.333332,63.381783,2143774,60.247849
"934",62.868217,63.352715,61.686047,62.083332,2923450,59.013603
"935",61.13372,61.918606,60.339146,60.416668,4064326,57.429337
"936",59.641472,59.738373,57.703487,58.226746,3324898,55.347706
"937",58.58527,59.728683,58.430233,58.75,2072566,55.845074
"938",58.769379,58.943798,57.102715,57.199612,2425200,54.371357
"939",57.151161,57.596897,56.550388,56.889534,2916019,54.076611
"940",56.899223,58.178295,56.695736,58.071705,2373394,55.200333
"941",59.563953,60.096897,58.97287,59.757751,2328605,56.803009
"942",59.757751,59.825581,58.488373,59.205425,1836547,56.277985
"943",59.447674,60.029072,58.158916,58.86628,3098683,56.170734
"944",58.953487,60.387596,58.624031,60.348839,2187530,57.585407
"945",59.244186,62.112404,58.982559,61.879845,2651414,59.046307
"946",61.850777,62.33527,60.290699,61.288761,1878137,58.482292
"947",61.647285,61.918606,60.697674,60.959301,2024474,58.167915
"948",61.288761,61.424419,60.523254,60.765503,1728290,57.982986
"949",61.114342,61.812016,60.998062,61.773254,1926228,58.944599
"950",62.596897,62.60659,61.007751,61.230621,1890934,58.426815
"951",61.075581,61.579456,60.639534,61.36628,1424470,58.556255
"952",60.988373,60.998062,59.186047,59.757751,2306107,57.021381
"953",59.709301,59.903103,58.817829,59.108528,1779581,56.40189
"954",58.779072,59.689922,58.459301,58.536823,2566068,55.856361
"955",58.740311,58.963177,58.052326,58.653103,2706833,55.967316
"956",59.302326,59.389534,56.889534,56.928295,2814574,54.321487
"957",57.315891,57.839146,57.131783,57.267441,1773492,54.645107
"958",57.180233,58.003876,56.656979,57.829456,1945939,55.181381
"959",57.703487,58.381783,57.674419,58.226746,1124674,55.56049
"960",58.788761,59.282948,58.265503,58.86628,1533965,56.170734
"961",58.546513,58.565891,57.44186,57.974808,2182680,55.320084
"962",58.129845,58.430233,56.908916,56.908916,1541808,54.303001
"963",56.20155,56.676357,55.804264,56.017441,2604046,53.452347
"964",56.25,57.189922,55.319767,56.705425,2552858,54.108829
"965",56.288761,56.986435,55.571705,56.065891,2493209,53.713352
"966",56.579456,58.120155,56.521317,57.790699,2606006,55.365795
"967",57.374031,57.994186,56.734497,57.412792,2104454,55.003738
"968",57.170544,57.577518,56.656979,56.686047,2547492,54.307495
"969",57.054264,57.228683,56.172482,56.20155,2543467,53.843327
"970",56.560078,57.829456,55.901161,56.19186,4052458,53.834042
"971",59.593021,62.306202,59.312016,59.689922,6756917,57.185326
"972",59.874031,62.751938,59.476746,62.66473,3794561,60.035313
"973",62.325581,62.33527,60.503876,61.47287,2443054,58.893459
"974",60.949612,60.949612,59.244186,59.854652,2118799,57.343143
"975",60.009689,61.240311,60.009689,61.094959,1675349,58.53141
"976",62.887596,63.071705,61.511627,62.470928,2622518,59.849636
"977",61.782948,61.831394,60.426357,60.872093,2570815,58.317894
"978",60.949612,61.627907,59.244186,59.292637,2885885,56.80471
"979",59.156979,59.573643,58.217052,59.215115,3361121,56.730434
"980",59.03101,59.341084,58.352715,58.517441,3342545,56.062042
"981",58.875969,60.125969,58.720928,59.001938,2901365,56.526207
"982",59.903103,61.02713,59.825581,59.922482,3582794,57.408127
"983",60.077518,61.153103,59.563953,60.949612,3274742,58.392151
"984",61.046513,61.046513,59.593021,59.728683,1373695,57.222458
"985",59.88372,59.912792,58.071705,58.110466,5697156,55.884289
"986",58.64341,59.137596,58.313953,58.498062,2759155,56.257042
"987",58.604652,59.147285,58.168606,58.895348,2067715,56.639103
"988",58.943798,59.77713,58.79845,59.195736,1847074,56.92799
"989",59.660854,59.970928,59.001938,59.360466,1946455,57.086407
"990",59.341084,59.447674,58.730621,58.86628,2411784,56.611156
"991",58.788761,59.224808,58.517441,58.52713,2753892,56.285
"992",58.575581,59.389534,58.323643,58.80814,4726766,56.555241
"993",58.536823,58.740311,57.984497,58.071705,3565354,55.847023
"994",58.139534,58.720928,58.023254,58.58527,3157198,56.340908
"995",59.011627,59.980621,58.546513,58.740311,3447912,56.490005
"996",58.982559,59.83527,58.488373,59.83527,2485469,57.543026
"997",59.864342,60.174419,59.379845,59.447674,2362042,57.170269
"998",59.757751,59.854652,59.03101,59.137596,2913439,56.872066
"999",58.982559,59.631783,57.432171,57.674419,5752678,55.464954
"1000",57.44186,57.926357,56.889534,57.916668,2970612,55.697922
"1001",58.032948,59.040699,57.674419,59.040699,2357088,56.778885
"1002",59.079456,59.525192,58.52713,58.58527,2138407,56.340908
"1003",58.779072,59.224808,58.420544,59.195736,797426,56.92799
"1004",59.156979,59.961239,59.069767,59.854652,1960800,57.561653
"1005",59.854652,60.319767,58.953487,59.079456,1624678,56.816158
"1006",59.127907,60.067829,59.021317,59.379845,1450889,57.105045
"1007",59.050388,60.271317,58.575581,60.242249,2362970,58.157425
