"","MCO.Open","MCO.High","MCO.Low","MCO.Close","MCO.Volume","MCO.Adjusted"
"906",277.609985,277.820007,272.700012,275.519989,548500,272.824097
"907",273.549988,274.980011,270.549988,271.149994,486700,268.496887
"908",272.76001,276.609985,268.190002,274.529999,825700,271.843811
"909",277.119995,282.149994,277.119995,278.839996,579500,276.111603
"910",278.440002,282.869995,277.809998,281.970001,506100,279.210999
"911",282.709991,283.75,279.76001,281.049988,428300,278.299957
"912",281.410004,285.049988,281.369995,283.619995,507700,280.844849
"913",283.51001,286.98999,282.640015,285.48999,589900,282.696533
"914",286.119995,288.359985,281.540009,281.690002,578800,279.481934
"915",279.799988,284.839996,279.019989,283.459991,581800,281.238037
"916",284.480011,285.269989,281.070007,284.470001,906900,282.240143
"917",286.440002,286.559998,283.880005,284.220001,787400,281.992096
"918",286.019989,286.019989,283.480011,285.380005,589200,283.143036
"919",285.040009,293.75,284.019989,291.950012,533000,289.66153
"920",292.440002,295.149994,289.98999,292.160004,403000,289.869904
"921",293.359985,294.980011,291.630005,294.390015,404100,292.082397
"922",294.769989,297.160004,292.690002,294.640015,543900,292.330444
"923",294,297.040009,292.820007,296.070007,425600,293.749237
"924",297.670013,305.959991,297.670013,304.48999,568000,302.10321
"925",302.420013,302.420013,288.799988,291.25,696300,288.96701
"926",292.529999,292.670013,277.480011,282.470001,601500,280.255829
"927",277.970001,281.890015,274.23999,278.700012,1030800,276.51535
"928",283.880005,290.160004,282.48999,288.410004,642100,286.149261
"929",287.429993,290.899994,281.869995,283.779999,674100,281.555573
"930",283.950012,287.829987,282.130005,284.940002,609000,282.706451
"931",289.279999,292.220001,286.880005,288.679993,644300,286.417145
"932",289.540009,293,286.76001,286.950012,682300,284.700745
"933",287,290.070007,285.670013,286.820007,624100,284.571747
"934",282.959991,285.51001,279.679993,282.709991,495300,280.493927
"935",280.899994,284.809998,278.600006,280.820007,864800,278.618774
"936",277.040009,280.420013,274.799988,280.040009,917000,277.844879
"937",279.850006,282,274.519989,279.130005,520200,276.941986
"938",279.519989,281.109985,273.429993,273.660004,432500,271.514923
"939",273.390015,278.859985,272.609985,275.51001,471200,273.350372
"940",273.779999,281.359985,273.109985,280.48999,515200,278.291351
"941",283.660004,286.5,282.649994,285.160004,556900,282.924774
"942",285.529999,288.290009,282.940002,285.730011,378100,283.490265
"943",286.880005,292.630005,286,289.850006,680300,287.577972
"944",294.079987,298.179993,290.429993,293.5,655300,291.199341
"945",289.880005,296.399994,287.679993,293.959991,453900,291.655762
"946",295.880005,297.929993,292.079987,295.179993,333700,292.86618
"947",296.350006,296.769989,286.019989,287.940002,680200,285.682953
"948",288.859985,291.220001,287.190002,288.25,463300,285.990509
"949",289.220001,294.029999,289.220001,292.140015,343800,289.850037
"950",293.790009,295.190002,292.649994,294.730011,384400,292.419739
"951",296.899994,297.140015,292.779999,293.329987,498800,291.03067
"952",293.980011,296.5,290.839996,293.410004,385300,291.110046
"953",294.130005,296.170013,289.899994,290.109985,479400,287.835907
"954",288.279999,290.73999,284.390015,290.480011,613000,288.203033
"955",291.480011,296.049988,288.98999,289.059998,510400,286.794159
"956",289.670013,293.070007,283.380005,284.529999,629600,282.299713
"957",284.980011,288.649994,282.589996,285.390015,475900,283.152954
"958",284.899994,287.26001,277.01001,277.160004,479400,274.987457
"959",277.130005,278.290009,271.200012,272.720001,968500,270.582245
"960",273.369995,274.779999,270.190002,271.880005,737400,269.74884
"961",269.279999,270.920013,266.350006,269,719400,266.891418
"962",270.100006,272.329987,265.200012,266.190002,608200,264.103424
"963",261.459991,263.709991,257.950012,261.859985,895000,259.807373
"964",261.209991,266,253.169998,263,1233300,260.938416
"965",261.26001,268.339996,259.450012,262.899994,1152200,260.839264
"966",266.549988,273.48999,263.619995,265.929993,921400,263.845459
"967",269.380005,273.559998,268.440002,269.179993,708300,267.069977
"968",272.630005,288.390015,272.630005,285.609985,895500,283.371185
"969",290.440002,293.73999,287.450012,291.059998,671200,288.778473
"970",291.079987,292.730011,285.959991,290.630005,488100,288.351868
"971",302.700012,304.640015,274.630005,275.450012,1496500,273.290863
"972",276.459991,276.459991,268.049988,270.329987,1067500,268.210938
"973",273.429993,282.299988,273.429993,280.25,683700,278.053253
"974",280.829987,281.670013,274.98999,276.339996,593200,274.173859
"975",277.549988,278.200012,273.25,275.410004,582100,273.25119
"976",277.029999,278.019989,272.910004,275.540009,637800,273.380157
"977",273.390015,276.670013,273.309998,274.690002,623000,272.536804
"978",276,276.559998,272.619995,272.619995,601300,270.483032
"979",273.5,275.029999,271.019989,274.119995,527600,271.971283
"980",273.73999,275.660004,271.549988,272.940002,737500,271.354889
"981",275.230011,277.059998,270.5,270.839996,619800,269.267059
"982",271.709991,272.859985,268.720001,271.579987,1370200,270.002777
"983",273,276.700012,271.290009,276.570007,1038000,274.963806
"984",279.190002,281.140015,276.299988,277.220001,391800,275.610016
"985",280.26001,283.350006,277.329987,282.339996,1527200,280.700287
"986",283.709991,285.359985,277.540009,279.200012,1175300,277.578552
"987",279.070007,280.880005,276.98999,277.970001,741500,276.355652
"988",277.029999,281.100006,277.029999,279.880005,1140000,278.254578
"989",280.600006,288.369995,280.320007,285.660004,1052800,284.001007
"990",286.100006,286.369995,281.410004,283.100006,614700,281.455872
"991",281.75,282.76001,278.470001,278.809998,779400,277.190796
"992",278.880005,278.940002,270.950012,275.320007,1000800,273.721039
"993",274.540009,276.709991,272.119995,273.980011,529300,272.388824
"994",272.820007,275.869995,271.859985,274.640015,386600,273.045013
"995",276.779999,280.630005,274.470001,274.619995,596800,273.025085
"996",275.730011,280,274.480011,277.390015,692700,275.779022
"997",277.980011,281.299988,276.23999,280.549988,808300,278.920685
"998",282.75,284.519989,279.089996,280.059998,736400,278.433533
"999",279.76001,284.720001,278.799988,283.369995,1567400,281.724304
"1000",281.220001,281.75,273.73999,278.859985,898200,277.240479
"1001",277.690002,281.600006,276.859985,281.269989,880100,279.636505
"1002",281.440002,284.459991,275.540009,275.700012,420000,274.098877
"1003",275.320007,279.369995,275.320007,278.880005,210300,277.260376
"1004",281.160004,281.160004,276.820007,277.970001,518000,276.355652
"1005",280.359985,282.209991,278.73999,280.730011,569800,279.09964
"1006",282.720001,285.839996,281.649994,285.51001,612700,283.851868
"1007",286.059998,290.440002,284.549988,290.23999,709400,288.554382
