"","BA.Open","BA.High","BA.Low","BA.Close","BA.Volume","BA.Adjusted"
"900",162.880005,164.550003,160.639999,161.949997,29140000,161.949997
"901",161.550003,163.399994,156.259995,158,30263100,158
"902",156.509995,163.580002,153.410004,162.270004,38520500,162.270004
"903",164.630005,167.399994,163.009995,165.070007,30853500,165.070007
"904",167.600006,174.979996,166.399994,174.279999,46189200,174.279999
"905",172.800003,175.570007,170.600006,172.199997,32921600,172.199997
"906",171.5,171.860001,168.699997,170.020004,19318000,170.020004
"907",171.360001,179.789993,171.330002,179.410004,35857700,179.410004
"908",184.509995,189.970001,179.529999,180.130005,61036600,180.130005
"909",184.009995,184.149994,173.190002,175.440002,40674400,175.440002
"910",173.619995,179.470001,172.429993,174.729996,22958800,174.729996
"911",173.089996,179.470001,172.350006,178.080002,32414100,178.080002
"912",178.240005,178.289993,171.410004,172.009995,23352100,172.009995
"913",172.009995,173.240005,169.009995,170.229996,21488500,170.229996
"914",170.440002,174.100006,169.089996,169.270004,25601500,169.270004
"915",168.539993,170.839996,165.860001,169.580002,23213400,169.580002
"916",168.350006,170.080002,167.270004,167.5,16945900,167.5
"917",168.779999,178.270004,167.929993,178.270004,39317100,178.270004
"918",180.460007,180.630005,172.440002,174.729996,31318500,174.729996
"919",173.800003,174.429993,171.350006,171.899994,16189800,171.899994
"920",174.710007,181.309998,173.559998,174.199997,29548100,174.199997
"921",175.110001,177.279999,172.570007,175.800003,20383900,175.800003
"922",174.649994,175.270004,171.699997,171.820007,16264300,171.820007
"923",170.710007,175.490005,169.25,172.100006,18977300,172.100006
"924",172.740005,175,171.449997,174.779999,16552100,174.779999
"925",175,180.850006,168.119995,168.770004,27799400,168.770004
"926",171.309998,172.830002,164,171.050003,18867300,171.050003
"927",165.800003,166.899994,160.5,161.080002,22622700,161.080002
"928",161.610001,163.059998,157,160.779999,21951400,160.779999
"929",160.960007,163.779999,157.570007,157.690002,14532600,157.690002
"930",158,161.360001,156.320007,160.229996,14722400,160.229996
"931",161.75,165.940002,158.899994,165.350006,17228400,165.350006
"932",166.649994,168.839996,163.330002,163.490005,14881700,163.490005
"933",161.949997,170.570007,160.309998,167.460007,21851400,167.460007
"934",164.630005,168.460007,161.050003,167.529999,19717800,167.529999
"935",165.660004,169.720001,161.020004,161.139999,22057100,161.139999
"936",157.830002,158.830002,154.199997,156.350006,23125300,156.350006
"937",156.809998,160.070007,154.949997,156.800003,17768900,156.800003
"938",157.330002,160.419998,150.889999,151.179993,18247500,151.179993
"939",150.289993,150.309998,145.020004,146.050003,27098100,146.050003
"940",146.850006,156.309998,146.419998,156.029999,29123000,156.029999
"941",160.330002,168,159.199997,166.080002,38868200,166.080002
"942",164.770004,165.5,162.009995,163.600006,19874700,163.600006
"943",164.5,170.979996,164.110001,165.259995,38436700,165.259995
"944",170.149994,172.759995,165.570007,167.860001,30677100,167.860001
"945",161.860001,169.779999,161.800003,168.080002,31773800,168.080002
"946",169.490005,172.080002,167.509995,171.199997,19082100,171.199997
"947",173.039993,175.559998,159.330002,159.539993,47132500,159.539993
"948",163.710007,166.339996,162.380005,164.610001,26019100,164.610001
"949",166.220001,168.089996,163.539993,168,20598600,168
"950",169.929993,170,166.820007,167.330002,17406000,167.330002
"951",167.75,169.199997,165.949997,167.350006,12176600,167.350006
"952",165.360001,165.529999,162.089996,162.139999,15182600,162.139999
"953",162.699997,165.169998,162.490005,163.240005,10505500,163.240005
"954",161.009995,164.539993,158.729996,164.240005,13226800,164.240005
"955",171.220001,173.419998,167.270004,167.350006,31780600,167.350006
"956",169.089996,170.839996,166.110001,167.110001,16519600,167.110001
"957",168.289993,169.289993,166.179993,167.240005,12319900,167.240005
"958",166.440002,167.630005,163.820007,163.860001,11450600,163.860001
"959",164.699997,169.630005,164.100006,169.070007,14238200,169.070007
"960",169.990005,170.259995,166.050003,167.360001,10024200,167.360001
"961",164.949997,165.5,159.050003,160.830002,16151100,160.830002
"962",159.160004,160.25,155,155.240005,15491900,155.240005
"963",153,153.949997,148,148.139999,20279800,148.139999
"964",148.029999,150.100006,146.600006,148.289993,14554300,148.289993
"965",147.199997,149.169998,141.580002,144.389999,15374700,144.389999
"966",145.75,149.589996,143.380005,148.600006,13854600,148.600006
"967",151.830002,154.820007,150.639999,153.649994,12249800,153.649994
"968",153.169998,155.399994,151.169998,151.630005,11344700,151.630005
"969",152.479996,157.630005,152.100006,157.089996,12328300,157.089996
"970",156.330002,158.470001,154.520004,157.740005,8995600,157.740005
"971",179,184.460007,172.160004,179.360001,49014400,179.360001
"972",182.800003,193.949997,180.380005,188.690002,46404300,188.690002
"973",189.889999,190,180.410004,182.149994,29907800,182.149994
"974",178.949997,184.589996,176.25,176.720001,20288400,176.720001
"975",179,187.270004,178.710007,187.110001,19724500,187.110001
"976",194.559998,202.940002,191.350006,202.399994,40562800,202.399994
"977",200.25,211.199997,196.050003,210.050003,38299300,210.050003
"978",223.020004,223.020004,203,203.300003,65990700,203.300003
"979",200.449997,209.440002,199.899994,205.669998,34236100,205.669998
"980",204.589996,206.580002,199.169998,199.619995,18230900,199.619995
"981",203.240005,214.210007,201.869995,211.529999,28372400,211.529999
"982",219.429993,222.949997,215.759995,218.490005,31132000,218.490005
"983",217.710007,221,213.089996,217.610001,19254100,217.610001
"984",218.25,219.929993,216.039993,216.5,9970200,216.5
"985",215.699997,217.779999,208.520004,210.710007,16501900,210.710007
"986",214.309998,218.089996,213,213.009995,15754200,213.009995
"987",213.009995,224.990005,210.300003,223.850006,25912300,223.850006
"988",228.300003,242,226.529999,237.199997,45945100,237.199997
"989",236.360001,238.179993,230.25,232.710007,29378400,232.710007
"990",238.5,244.080002,237.110001,238.169998,33246700,238.169998
"991",238.699997,241.699997,234.460007,236.570007,19682000,236.570007
"992",238.639999,240.839996,228.279999,232.059998,19043600,232.059998
"993",228.100006,237.009995,228.020004,234.429993,16185000,234.429993
"994",232.820007,236.220001,228.330002,230.330002,17311800,230.330002
"995",235,237.630005,228.369995,228.619995,19231200,228.619995
"996",230,232.5,224.360001,229.5,18993700,229.5
"997",229.330002,232.369995,225.300003,225.869995,17858400,225.869995
"998",227.240005,228.490005,220.529999,221.240005,17465600,221.240005
"999",222.050003,223.460007,218.610001,219.75,19092800,219.75
"1000",212.339996,219.429993,211.100006,219.309998,18726500,219.309998
"1001",223.279999,223.889999,217.699997,218.779999,13280000,218.779999
"1002",219.550003,224.399994,219.320007,219.690002,10869000,219.690002
"1003",219.619995,219.880005,216.050003,217.149994,6398500,217.149994
"1004",218.190002,219.199997,215.160004,216.089996,9090600,216.089996
"1005",218.300003,221.679993,215.399994,216.25,14593800,216.25
"1006",216.360001,218.550003,214.369995,216.669998,10812600,216.669998
"1007",216.240005,216.899994,212.699997,214.059998,10487600,214.059998
