"","CTAS.Open","CTAS.High","CTAS.Low","CTAS.Close","CTAS.Volume","CTAS.Adjusted"
"911",316.769989,321.290009,314.970001,316.440002,378000,310.352997
"912",318.459991,321.480011,317.850006,320.98999,360200,314.81543
"913",321.01001,322.149994,318.26001,318.769989,268700,312.638123
"914",320.839996,321,317.269989,318.5,205100,312.373352
"915",315.309998,321.809998,315.309998,320.029999,220500,313.873932
"916",318.910004,320.980011,316.51001,320.390015,400400,314.22699
"917",323.829987,325.869995,322.019989,325.359985,254700,319.101379
"918",327.570007,327.76001,323.48999,324.730011,293300,318.483521
"919",324,327.670013,322.160004,325.950012,238600,319.680023
"920",327.880005,331.869995,326.959991,328.779999,270000,322.455627
"921",328.700012,334.600006,328.700012,333.880005,345600,327.457489
"922",333.25,334.709991,330.809998,333.23999,359300,326.829773
"923",332.410004,336.899994,330.049988,335.309998,329500,328.860016
"924",337.549988,343.369995,335.130005,342.380005,324300,335.793976
"925",344.230011,344.970001,326.809998,330.700012,534100,324.338654
"926",332.269989,334.089996,325.470001,331.109985,604300,324.740784
"927",328.880005,328.880005,317.890015,318.779999,641400,312.647949
"928",321.799988,328.059998,319.149994,325.929993,490900,319.6604
"929",325.839996,325.940002,314.829987,317.480011,464100,311.372955
"930",318.179993,323.829987,317.190002,320.950012,307800,314.776245
"931",324.339996,328.910004,323.779999,327.809998,333300,321.504272
"932",329.100006,331.410004,327.190002,328.170013,368100,321.8573
"933",331.190002,331.190002,325.73999,326.209991,388900,319.935028
"934",317.649994,327.420013,317.01001,325.01001,543300,318.758087
"935",332.029999,332.859985,317.170013,318.269989,1213900,312.147736
"936",313.529999,316.839996,307.649994,316.589996,498400,310.500061
"937",317.390015,326.709991,316.890015,324.01001,602500,317.777374
"938",339.950012,339.950012,313.329987,316.709991,825000,310.617798
"939",321.910004,322,315.070007,318.640015,587200,312.510651
"940",315.899994,328.470001,314.769989,327.170013,425900,320.876556
"941",330,337.350006,330,336,546700,329.536713
"942",327.75,335.160004,327.75,330.279999,326700,323.926758
"943",334.76001,337.149994,330.399994,332.829987,525400,326.427734
"944",341.359985,344.149994,333.01001,341.929993,510800,335.352631
"945",334.220001,339.950012,333.73999,335.049988,459000,328.60498
"946",338.279999,339.769989,334.929993,336.399994,324200,329.929016
"947",336.410004,339.369995,324.190002,330.720001,570800,324.358276
"948",335.799988,337.600006,333.630005,335.700012,309400,329.242493
"949",338.910004,340.26001,336.119995,337.980011,353700,331.478668
"950",339.579987,342.600006,337.119995,339.529999,354400,332.99881
"951",338.959991,351.309998,338.959991,349,588000,342.286652
"952",348.339996,353.660004,346.670013,352.679993,425700,345.895874
"953",355.109985,358.690002,350.079987,351.190002,431900,344.43454
"954",346.75,350.100006,343.589996,348.380005,335900,341.678558
"955",350,353.459991,348.209991,348.399994,336700,341.698181
"956",348.070007,350.059998,340.01001,341.320007,329500,334.754364
"957",343.410004,348.480011,343.029999,343.660004,322200,337.049377
"958",341.730011,345.079987,338.48999,338.690002,447200,332.174988
"959",340.290009,341.649994,334.540009,338.5,337400,331.988617
"960",339.559998,339.959991,333.959991,338.070007,298300,331.566895
"961",334.089996,334.980011,324.679993,328.929993,330900,322.602722
"962",330.660004,332,323.01001,324.01001,541800,317.777374
"963",314.609985,321.359985,314.609985,315.540009,530900,309.470306
"964",314.440002,323.700012,311.690002,319.920013,389100,313.766052
"965",318.309998,320.459991,311.799988,314.549988,577100,308.499298
"966",321.649994,323.48999,316.089996,320.369995,356500,314.207397
"967",324.470001,332.040009,324.470001,330.019989,293200,323.671722
"968",347.380005,349.190002,336.709991,337.369995,558500,330.880371
"969",339.320007,345.450012,336.380005,339.070007,407200,336.043884
"970",338.559998,342.190002,336.670013,340.929993,331000,337.887238
"971",359.98999,368.119995,358.369995,363.459991,1043400,360.216156
"972",354.070007,366.01001,351.390015,358.679993,506400,355.478821
"973",360.880005,361.420013,354.089996,360.040009,373400,356.826721
"974",356.190002,359.130005,348.079987,349.670013,301600,346.549286
"975",351.410004,356.609985,350.070007,356,262800,352.822784
"976",356,369.200012,356,368.660004,387000,365.369812
"977",362.73999,365.670013,357.350006,361.410004,364000,358.184509
"978",362.029999,366.25,359.279999,360.48999,250300,357.272675
"979",358.720001,368.48999,357.73999,367.890015,258200,364.606659
"980",365.140015,367.600006,360.429993,361.850006,258300,358.620544
"981",363.899994,364.519989,356.019989,358.269989,329100,355.07251
"982",362.220001,364.75,358.48999,361.959991,388900,358.729553
"983",362.070007,364.269989,358.359985,360.48999,192400,357.272675
"984",359.230011,365.109985,358.920013,361.089996,112200,357.86734
"985",361.769989,362.390015,354.109985,355.299988,521100,352.128998
"986",359.040009,363.529999,356.690002,359.079987,386600,355.875244
"987",360.209991,362.799988,356.230011,360.910004,539800,357.688934
"988",359.049988,365.480011,354.299988,359.690002,439800,356.479828
"989",360.670013,366.809998,360,363.470001,467100,360.226074
"990",360.540009,364,352.309998,353.140015,365700,349.988281
"991",353.140015,360.589996,351.029999,359.76001,359500,356.549225
"992",361.100006,362.880005,352.149994,354.040009,528400,350.880249
"993",354.429993,354.910004,346.529999,347.350006,365300,344.249969
"994",346.290009,351.350006,344.429993,349.109985,371900,345.994232
"995",350.179993,351.720001,346.309998,347.26001,339400,344.160767
"996",348.390015,354.570007,345.519989,352.929993,450200,349.780151
"997",354.720001,355.320007,351.839996,354.109985,274100,350.949615
"998",354.73999,355.519989,349,352,407700,348.858459
"999",353.859985,355.5,349.640015,354.350006,954400,351.1875
"1000",350.720001,351.5,340.25,346.130005,580600,343.040863
"1001",338,348.619995,334.130005,348,762700,344.894165
"1002",354.970001,354.970001,339.369995,339.420013,504900,336.390747
"1003",341.109985,342.25,336.399994,338.399994,185500,335.379852
"1004",342.140015,358.179993,342.140015,354.190002,887800,351.0289
"1005",357.640015,357.950012,343.640015,347.369995,413500,344.269775
"1006",350.140015,353.320007,346.75,350.230011,303700,347.104248
"1007",350.51001,354,348.899994,353.459991,279500,350.30542
