"","SBUX.Open","SBUX.High","SBUX.Low","SBUX.Close","SBUX.Volume","SBUX.Adjusted"
"899",77.559998,78.489998,76.900002,77.419998,15261100,75.393433
"900",76.629997,76.980003,75.400002,76.639999,7889800,74.63385
"901",76.239998,76.540001,75.480003,76.529999,7423800,74.526733
"902",76.480003,76.599998,75.440002,75.5,7138300,73.523689
"903",75.370003,75.489998,74.760002,75.129997,12792400,73.163368
"904",75.349998,75.989998,75.330002,75.779999,7780800,73.796364
"905",75.199997,75.919998,74.940002,75.660004,6764800,74.080307
"906",75.480003,75.93,75.209999,75.790001,6569300,74.207588
"907",75.82,77.669998,75.809998,77.470001,6604300,75.852516
"908",78.269997,79.980003,78,78.870003,10238500,77.223282
"909",79.589996,79.690002,78.669998,79.290001,5378000,77.634514
"910",78.919998,79.639999,78.839996,79.019997,4383400,77.370148
"911",78.540001,78.93,78.019997,78.370003,3771300,76.733727
"912",78.599998,78.959999,78.120003,78.949997,5360400,77.301605
"913",79.150002,79.360001,78.349998,78.989998,5272700,77.340767
"914",79.18,79.389999,77.43,77.629997,6840600,76.009163
"915",77.029999,77.650002,76.459999,77.220001,5099500,75.607735
"916",76.940002,77.269997,76.690002,77.07,5594100,75.460869
"917",77.709999,79.139999,77.25,78.68,5867400,77.037254
"918",80.059998,83.07,79.790001,82.720001,17659500,80.992889
"919",82.419998,82.75,81.879997,82.410004,7934300,80.689384
"920",82.75,83.639999,82.5,83.410004,9099200,81.668503
"921",83.790001,85.290001,83.43,85,9303900,83.225296
"922",84.629997,85.360001,84.029999,84.470001,6401600,82.70636
"923",84.699997,86.089996,84.230003,86.050003,8166100,84.253372
"924",86.510002,88.75,86.290001,88.349998,11378900,86.505356
"925",88.599998,88.980003,85.690002,86.480003,11036600,84.674393
"926",87.089996,87.779999,85.309998,86.269997,10349400,84.468773
"927",85.269997,87.580002,84.769997,85.410004,11083100,83.626732
"928",85.93,86.830002,84.459999,85.860001,6928700,84.067337
"929",85.800003,87.07,84.529999,84.879997,7552000,83.107788
"930",84.949997,85.849998,84.150002,85.269997,7103300,83.489647
"931",85.75,87.059998,85.639999,86.629997,5535800,84.821259
"932",87.18,88.25,87.169998,87.709999,8361900,85.878708
"933",88,89.43,87.75,88.379997,7146400,86.534714
"934",87.050003,87.32,85.360001,86.75,7386600,84.938759
"935",86.809998,87.239998,84.599998,84.949997,10113400,83.176331
"936",82.860001,83.949997,81.75,83.889999,7188800,82.138458
"937",84.050003,84.389999,83.18,83.949997,4465000,82.197212
"938",84.379997,84.900002,82.82,82.989998,6414700,81.257256
"939",82.629997,84.139999,81.919998,83.040001,4881500,81.306221
"940",82.529999,84.690002,82.220001,84.300003,5981500,82.539917
"941",85.519997,86.239998,84.989998,86.07,5976200,84.272949
"942",86.25,86.25,84.629997,84.800003,4064000,83.029465
"943",86.629997,87.160004,85.470001,85.919998,10134400,84.126083
"944",87.040001,87.449997,86.199997,86.739998,7241200,84.928963
"945",85.150002,87.129997,85.089996,86.57,5602300,84.76252
"946",87.269997,88.68,87.199997,88.470001,7004800,86.622841
"947",88.650002,89.279999,86.800003,87.010002,7951100,85.193329
"948",87.82,88.980003,87.440002,88.449997,5179300,86.603256
"949",88.459999,89.610001,88.410004,89.529999,4958800,87.660706
"950",89.800003,90.330002,89.580002,90.010002,6197700,88.130692
"951",90.459999,91.099998,89.93,90.779999,5909100,88.884621
"952",90.580002,90.849998,89.769997,90.160004,5732000,88.277557
"953",90.169998,90.599998,88.559998,89.309998,4760700,87.445313
"954",88.160004,88.870003,87.669998,88.830002,5002200,86.975327
"955",89.389999,89.629997,88.440002,88.519997,4721300,86.671791
"956",88.699997,89.57,87.360001,87.599998,5426600,85.771004
"957",88.68,89.720001,88.040001,88.510002,4939700,86.662003
"958",88.379997,89.160004,88.190002,88.269997,4119200,86.427017
"959",88.019997,89.379997,87.699997,89.360001,4257800,87.494263
"960",89.800003,90.959999,89.440002,90.800003,7811500,88.904198
"961",90.029999,91.129997,88.650002,89.660004,7756400,87.787994
"962",89.480003,90.349998,89.169998,90.050003,8027500,88.169861
"963",88.650002,88.949997,86.610001,87.169998,12738800,85.349976
"964",87.169998,89.110001,86.610001,88.300003,8440000,86.456398
"965",87.75,88.389999,85.629997,86.959999,11400700,85.144371
"966",87.540001,87.769997,85.449997,85.970001,8904900,84.175041
"967",86.779999,89.059998,86.18,88.389999,6910400,86.544518
"968",88.900002,91.290001,88.739998,89.790001,10509400,87.915283
"969",90.690002,91.160004,89.900002,90.620003,6169700,88.727951
"970",90.150002,91.199997,89.779999,90.650002,6626100,88.757332
"971",97.32,97.650002,95.639999,95.879997,16225800,93.87812
"972",93.739998,95.269997,93.139999,93.919998,10474700,92.392685
"973",94.110001,95.830002,94.019997,95.040001,8296500,93.494476
"974",94.660004,94.760002,92.660004,93.529999,7058400,92.009026
"975",94.379997,95.589996,93.699997,95.559998,5516100,94.006012
"976",96.790001,97.809998,96.019997,97.779999,9371300,96.189919
"977",97.209999,98.779999,96.809998,98.599998,8722300,96.99659
"978",98.629997,99.330002,97.910004,97.910004,6039500,96.317802
"979",97.239998,97.919998,96.860001,97.760002,4252300,96.170242
"980",97.419998,97.540001,96.949997,97.010002,4609700,95.432442
"981",97.620003,97.860001,96.419998,96.879997,4803200,95.30455
"982",97.510002,98.720001,97.400002,98.300003,6319900,96.701469
"983",98.5,98.540001,97.940002,98.199997,4027100,96.603081
"984",98.480003,98.980003,98.279999,98.660004,2169700,97.055618
"985",98.199997,98.290001,96.959999,98.019997,5197300,96.42601
"986",99,99.260002,98.25,98.82,4970000,97.213013
"987",98.510002,99.040001,98.209999,98.910004,3377900,97.301552
"988",99.019997,101,98.970001,100.110001,6264100,98.482033
"989",101.349998,102.940002,101.07,102.279999,6952700,100.616737
"990",102.010002,102.220001,100.690002,101.410004,4514800,99.760887
"991",100.370003,101.57,100.010002,101.209999,3911300,99.56414
"992",101.940002,102.209999,100.099998,100.400002,6629900,98.767319
"993",103.510002,106.089996,102.75,105.389999,12939200,103.67617
"994",104.410004,104.779999,102.330002,103,6262600,101.325035
"995",103.830002,104.709999,103.25,103.32,5156200,101.639824
"996",104.239998,104.860001,103.779999,104.18,5195200,102.48584
"997",104.099998,104.800003,102.720001,103.269997,6409300,101.590637
"998",103.550003,104.040001,102.610001,103.209999,4535700,101.531624
"999",103.330002,104.110001,102.949997,103.279999,10215000,101.600487
"1000",101.220001,103.150002,100.019997,102.940002,7175900,101.266014
"1001",102.120003,103.169998,101.889999,102.410004,4302700,100.744629
"1002",102.290001,102.690002,101.970001,102.059998,3817300,100.400314
"1003",102.300003,102.360001,101.68,102.010002,1949200,100.351128
"1004",102.919998,104.379997,102.309998,104.339996,5055200,102.643242
"1005",104.889999,105.779999,104.470001,105.629997,4780900,103.912254
"1006",105.989998,106.620003,105.779999,105.970001,3654100,104.246735
"1007",106,107.139999,105.620003,106.980003,3566300,105.240311
