"","SRE.Open","SRE.High","SRE.Low","SRE.Close","SRE.Volume","SRE.Adjusted"
"893",123.309998,125.970001,123.309998,125.279999,1758900,120.071846
"894",125.459999,128.190002,124.699997,127.879997,2663900,122.563751
"895",127.470001,129.179993,126.93,127.339996,1460100,122.046196
"896",127.809998,128.860001,125.150002,125.620003,1431200,120.397705
"897",125.290001,125.419998,122.790001,122.980003,1328900,117.867462
"898",122.190002,125.940002,122.160004,124.650002,1322200,119.468033
"899",124.339996,125.370003,124.230003,125.010002,1081200,119.813065
"900",123.510002,123.959999,122.699997,123.75,1433800,118.605453
"901",123.419998,124.769997,122.470001,124.459999,1246300,119.285934
"902",124.099998,124.800003,122.970001,124.040001,1217500,118.883392
"903",123.440002,125.510002,123.440002,125.019997,1504100,119.822647
"904",125.480003,129.770004,125.199997,127.029999,2104400,121.749092
"905",127.790001,129.419998,127.400002,128.199997,1498400,122.870453
"906",128.279999,130.539993,128.039993,129.899994,1223500,124.499771
"907",130.369995,133.889999,129.630005,133.570007,1784400,128.017227
"908",135,135,130.619995,131.110001,1443900,125.659462
"909",132.240005,134.669998,131.550003,134.190002,1496100,128.611435
"910",133.429993,135.119995,133.020004,134.660004,1073800,129.06189
"911",133.669998,134.039993,131.190002,131.889999,1299200,126.407066
"912",130.580002,131.289993,128.880005,129.679993,1697500,124.28891
"913",129.520004,130.5,128.809998,129.360001,888100,123.982231
"914",130.169998,130.309998,127.75,128.220001,1494800,122.889633
"915",127.300003,128.070007,125.959999,126.220001,1160000,120.972763
"916",126.529999,126.550003,124.849998,125.480003,1128800,120.263527
"917",125.720001,127.419998,124.879997,127.370003,819700,122.074959
"918",128.089996,128.100006,125.099998,125.510002,1008300,120.292282
"919",124.800003,125.099998,122.230003,122.339996,1277900,117.254051
"920",123.120003,125.099998,123.050003,123.589996,1077600,118.452103
"921",123.139999,123.879997,121.980003,122.32,1065000,117.234901
"922",122.519997,123.910004,122.220001,123.650002,1094600,118.509605
"923",123.040001,123.489998,121.519997,122.25,1049000,117.167801
"924",122.25,125.190002,121.709999,124.550003,1225800,119.372192
"925",125,125.900002,121.550003,122.720001,1110000,117.618256
"926",123.239998,123.68,118.800003,120.889999,1171100,115.864334
"927",120.620003,121,117.269997,119.089996,1464800,114.139168
"928",120.410004,122.269997,119.580002,120.949997,1370800,115.921852
"929",120.690002,120.690002,117.959999,118.120003,1058000,113.209496
"930",117.760002,118.160004,116.639999,117.800003,1328100,112.902809
"931",118.510002,119.540001,117.580002,119.150002,1699100,114.196686
"932",119.82,121.18,117.050003,117.629997,1065700,112.739861
"933",117.940002,121.419998,117.209999,120.839996,1520300,115.816414
"934",119.599998,121.120003,118.68,121.029999,1801000,115.998535
"935",120.660004,121.339996,118.730003,119.980003,3948100,114.992188
"936",118.25,118.989998,116.5,116.660004,1730400,111.810196
"937",117.150002,119.760002,116.870003,119.050003,1575100,114.10083
"938",119.080002,119.25,114.410004,114.5,1732700,109.739983
"939",113.300003,116.900002,112.330002,115.739998,1439700,111.950172
"940",114.910004,117.800003,114.790001,117.610001,1102200,113.758934
"941",117.900002,118.720001,116.580002,116.709999,1298900,112.888412
"942",116.980003,117.989998,115.650002,116.18,951300,112.375763
"943",116.959999,118.849998,116.669998,118.360001,1627900,114.48439
"944",119.379997,120.25,118.279999,119.129997,1335100,115.229164
"945",118.059998,121.339996,117.699997,120.5,1248200,116.554314
"946",121.419998,121.860001,119.690002,121.769997,949700,117.782722
"947",122.099998,124.860001,121.25,122.230003,1124600,118.227661
"948",122.389999,123.5,121.040001,122.720001,1074800,118.701614
"949",123.489998,127.209999,123.18,126.709999,1026100,122.560966
"950",127.510002,127.510002,124.690002,126.010002,897000,121.883888
"951",125.669998,127.57,124.980003,126.779999,807400,122.62867
"952",125.879997,127.269997,125.709999,126.550003,1211100,122.406212
"953",127.190002,128.029999,126.07,127.089996,975200,122.92852
"954",125.739998,129.389999,125.559998,128.539993,1446700,124.331039
"955",128.660004,129.880005,127.540001,128.110001,1344000,123.915131
"956",128.679993,129.850006,126.82,127.970001,1523700,123.779716
"957",129.009995,130.399994,128.289993,129.679993,988900,125.433708
"958",129.779999,130.509995,128.800003,129.300003,1199800,125.066162
"959",129.630005,132.490005,128.270004,132.279999,1134100,127.948593
"960",133.110001,134.009995,131.669998,133.860001,1166200,129.476837
"961",132.850006,132.850006,130.279999,131.320007,1206600,127.020027
"962",131.100006,132.460007,130.25,130.270004,1353100,126.004402
"963",128.300003,130.149994,125.720001,126.099998,1676100,121.97094
"964",125.550003,129.220001,124.68,127.220001,1248600,123.054268
"965",126.370003,127.57,123.980003,125.360001,1534800,121.255173
"966",127,128.039993,125.830002,127.620003,1347000,123.441177
"967",129.240005,130.410004,128.589996,129.100006,935400,124.872719
"968",128.800003,131.899994,128.059998,128.429993,929800,124.22464
"969",126.769997,130.929993,126.769997,127.010002,1572700,122.851143
"970",127.370003,128.289993,124.639999,124.830002,1648400,120.742531
"971",131.240005,133.580002,129.979996,130.389999,2148000,126.120468
"972",130.509995,136.809998,130.429993,135.960007,2771500,131.508087
"973",136.350006,136.619995,132.809998,133.639999,1998700,129.264038
"974",132.830002,133.360001,130.320007,132.300003,1660100,127.967934
"975",133.350006,135.270004,132.139999,134.550003,1535200,130.144257
"976",136.940002,137.470001,134.339996,135.440002,1399200,131.005112
"977",134.770004,135.449997,133.729996,134.059998,1635800,129.670303
"978",135.210007,136.360001,133.020004,133.039993,1691700,128.683685
"979",132.289993,133.029999,129.460007,130.25,1711500,125.985046
"980",130.350006,131.910004,130.100006,130.419998,1353100,126.14949
"981",130.850006,131.949997,129.789993,131.039993,1366200,126.749176
"982",132.320007,133.220001,131.669998,132.309998,1180200,127.9776
"983",132.309998,132.360001,130.559998,131.960007,1281700,127.639053
"984",131.779999,131.979996,130.029999,130.460007,482000,126.188194
"985",129.800003,130.449997,127.260002,127.480003,2438400,123.305763
"986",128.559998,129.949997,127.639999,127.760002,1369700,123.576591
"987",128.630005,131.589996,127.660004,131.429993,2449300,127.126411
"988",130.850006,132.770004,130.070007,132.009995,1772100,127.687416
"989",131.509995,132.419998,127.379997,128.169998,2494000,123.97316
"990",127.650002,129,127.199997,128.229996,1576700,124.031189
"991",127.57,130.050003,127.57,129.300003,1569200,125.066162
"992",129.479996,129.610001,128.350006,128.960007,1359800,124.737305
"993",129.179993,129.5,128.100006,128.729996,1312200,124.514824
"994",127.610001,128.960007,127.230003,128,1680600,123.808723
"995",129.009995,130.020004,128,128.039993,1398800,123.84742
"996",128.949997,131.5,128.100006,130.949997,1665800,126.66214
"997",131.589996,131.979996,129.100006,129.119995,1719300,124.892052
"998",128.949997,132.699997,128.619995,131.740005,2982900,128.465973
"999",132.330002,132.779999,129.990005,130.699997,3734200,127.451813
"1000",128.889999,129.320007,126.5,126.709999,2324600,123.560974
"1001",126.559998,127.400002,125.650002,126.269997,963300,123.131905
"1002",127.150002,127.879997,125.889999,125.949997,743100,122.819855
"1003",125.970001,126.18,124.720001,125.900002,369800,122.771103
"1004",126.339996,127.889999,126.120003,126.489998,799200,123.346443
"1005",127.110001,127.410004,126.110001,126.389999,806900,123.248932
"1006",126.18,127.089996,125.260002,125.82,1312900,122.693092
"1007",125.910004,127.57,125.010002,127.410004,948100,124.243584
