"","MAA.Open","MAA.High","MAA.Low","MAA.Close","MAA.Volume","MAA.Adjusted"
"915",112.839996,115.269997,112.839996,114.830002,384400,110.982979
"916",115.25,115.470001,113.110001,114.839996,308000,110.992638
"917",114.699997,115.830002,112.849998,115.690002,353600,111.814163
"918",115.739998,116.190002,114.879997,116.190002,336800,112.297409
"919",115.489998,116.32,113.260002,113.650002,394500,109.842499
"920",114.330002,116.559998,114.230003,116.379997,331200,112.481049
"921",116.620003,117.190002,115.190002,117.160004,392300,113.234924
"922",116.660004,117.349998,115.800003,117.120003,481200,113.196259
"923",116.5,116.660004,114.800003,116.550003,364800,112.645355
"924",116.440002,118.879997,115.25,118.669998,872400,114.694321
"925",119.300003,120.830002,117.029999,117.830002,520000,113.882469
"926",118.120003,119.43,116.059998,118.349998,477500,114.385048
"927",117.970001,118.25,115.010002,115.68,639500,111.804497
"928",116.120003,118.379997,115.389999,116.440002,488700,112.53904
"929",116.290001,117.410004,114.309998,116.440002,696900,112.53904
"930",116.449997,116.449997,114.959999,115.910004,581500,112.026794
"931",116.989998,120.089996,116.440002,119.650002,471500,115.641495
"932",119.610001,120.839996,118.050003,118.57,308300,114.597679
"933",119.440002,120.550003,117.949997,118.190002,551200,114.230408
"934",117.360001,118.360001,115.699997,117.139999,650400,113.215584
"935",116.32,117.379997,114.68,114.93,1150800,111.07962
"936",113.379997,114.300003,111.190002,113.169998,752000,109.378593
"937",113.410004,116,113.410004,115.18,727400,111.321243
"938",115.379997,115.720001,113.040001,113.419998,653900,109.620216
"939",113.040001,113.959999,111.269997,112.389999,502700,108.624718
"940",111.889999,115.519997,111.220001,115.379997,693800,111.514542
"941",116.830002,118.169998,116.150002,117.139999,412900,113.215584
"942",116.919998,117.43,114.639999,115.339996,279900,111.475876
"943",116.07,116.629997,114.440002,115.949997,761600,112.06546
"944",116,120.330002,115.559998,120.290001,740500,116.260063
"945",118.809998,124.330002,117.419998,123.709999,852700,119.565468
"946",124.559998,124.879997,122.480003,124.5,583800,120.329018
"947",124.870003,125.239998,122.830002,123.540001,610400,119.401176
"948",124.040001,125.029999,121.769997,122.949997,499300,118.830933
"949",123.029999,125.349998,123.029999,124.879997,476600,120.696274
"950",125.639999,125.639999,123.010002,123.660004,368000,119.517151
"951",123.830002,125,123.059998,124.660004,244500,120.483658
"952",125.07,126.510002,122.629997,124.199997,639700,120.039047
"953",123.029999,124.040001,121.559998,122.760002,492200,119.610344
"954",121.720001,123.910004,121.190002,122.470001,593500,119.327789
"955",122.339996,122.699997,119.300003,119.440002,665500,116.375526
"956",120.160004,120.260002,117.489998,117.68,351200,114.66069
"957",118.559998,120.360001,117.800003,118.209999,485000,115.177086
"958",117.650002,118.849998,117.120003,117.900002,483700,114.875046
"959",118.18,118.980003,117.489998,118.650002,448200,115.605789
"960",119.510002,119.940002,118.290001,118.709999,358600,115.664253
"961",117.779999,118.129997,115.419998,117.129997,387400,114.124794
"962",116.699997,117.550003,114.839996,114.860001,379700,111.913033
"963",113.279999,114.830002,111.669998,112.43,703400,109.545387
"964",112.440002,115.010002,110.529999,113.529999,609700,110.617157
"965",113.449997,116.769997,113.449997,116.629997,574800,113.637627
"966",117.190002,119.839996,116.480003,119.839996,725000,116.765259
"967",121,123.949997,120.580002,123.32,594800,120.155975
"968",123.279999,124.839996,121.699997,122.720001,385200,119.571381
"969",122.779999,124.699997,121.779999,124.029999,632300,120.847763
"970",124.029999,125,122.07,122.669998,481400,119.522644
"971",130.759995,137.539993,125.550003,125.610001,1211200,122.387222
"972",126.059998,130.190002,125.769997,130.160004,821500,126.820488
"973",130.839996,131.300003,128.710007,131.220001,682500,127.853287
"974",130.460007,130.669998,127.43,128.75,569300,125.446663
"975",129.169998,132.880005,128.649994,132.350006,543200,128.9543
"976",135.520004,136.279999,131.220001,132.300003,647600,128.905579
"977",131.25,132.089996,129.970001,130.910004,482400,127.551247
"978",131.190002,131.970001,126.059998,126.07,434000,122.835419
"979",125.309998,126.720001,123.43,126.139999,691900,122.903625
"980",125.910004,126.489998,124.919998,126.18,577800,122.942604
"981",126.739998,126.889999,123.529999,123.769997,721600,120.594429
"982",125.199997,127.309998,124.839996,125.879997,578100,122.650299
"983",125.57,126.309998,124.410004,125.029999,423000,121.822113
"984",124.779999,124.779999,122.639999,124,314200,120.81852
"985",124,126.300003,122.449997,126.160004,2082800,122.923111
"986",126.160004,126.32,123.669998,124.589996,818800,121.393387
"987",124.709999,127.480003,123.25,123.730003,536900,120.555466
"988",123.800003,124.879997,123.330002,123.650002,736700,120.477509
"989",123.989998,125.419998,123.57,125.129997,610300,121.91954
"990",124.709999,126.110001,124.650002,125.32,431000,122.10466
"991",124.75,125.489998,123.690002,123.93,533600,120.75032
"992",124.480003,125.07,121,122.900002,747900,119.746758
"993",122.129997,122.669998,119.75,120.18,629600,117.09655
"994",119.209999,121.970001,119.209999,121.660004,716400,118.538574
"995",122.800003,123.699997,121.129997,121.440002,477500,118.324219
"996",121.849998,123.540001,120.5,123.540001,532000,120.370331
"997",123.860001,125.129997,122.529999,123.410004,684200,120.243675
"998",124.169998,126.199997,123.07,125.589996,858100,122.367744
"999",126.080002,126.279999,123.410004,124.040001,1942600,120.857506
"1000",122.57,124.980003,122.330002,124.599998,853700,121.403137
"1001",124.599998,125.400002,123.57,125.279999,588900,122.065689
"1002",125.769997,126.25,122.580002,122.660004,602800,119.512917
"1003",123.050003,124.610001,122.970001,124.599998,98000,121.403137
"1004",125.040001,125.839996,124.050003,124.970001,460700,121.763649
"1005",125.089996,126.309998,123.449997,124.25,311500,121.062119
"1006",124.419998,126.209999,124.199997,125,329800,121.792877
"1007",124.68,126.970001,123.900002,126.690002,405500,123.439514
