"","INTU.Open","INTU.High","INTU.Low","INTU.Close","INTU.Volume","INTU.Adjusted"
"891",287.929993,290.420013,284.589996,289.269989,896300,287.183319
"892",289.5,300.410004,289.01001,298.720001,1019900,296.565155
"893",299.420013,300.709991,296.850006,297.880005,1042300,295.731232
"894",300.160004,300.160004,294.220001,296.440002,1145100,294.301605
"895",295.940002,298.880005,290.200012,291.549988,1266100,289.446899
"896",290.450012,291.109985,286.350006,288.679993,1193300,286.597565
"897",290.470001,297.429993,290.459991,296.149994,1227800,294.013672
"898",292.279999,300.670013,292.209991,296.799988,1050300,294.658997
"899",298.869995,305.220001,298.019989,302.179993,1115500,300.000183
"900",297.100006,305.049988,295.049988,303.940002,867300,301.747528
"901",304.769989,306.48999,298.869995,306.369995,1015500,304.159943
"902",309.839996,313.450012,308.970001,311.700012,1248300,309.451538
"903",310.809998,312.380005,307.23999,310.640015,1200900,308.39917
"904",311.26001,312.720001,308.640015,310.950012,863000,308.706909
"905",310.359985,312.420013,307.869995,312.230011,716700,309.977753
"906",311.390015,312.429993,306.220001,309.429993,752000,307.197906
"907",308.100006,308.75,301.01001,304.179993,569000,301.985779
"908",303.630005,305.149994,298.470001,299.200012,828300,297.041687
"909",299.929993,305.600006,299.880005,304.75,813900,302.551636
"910",305.25,310.709991,305.25,306.709991,760800,304.497528
"911",307.549988,308.73999,304.820007,305.540009,596000,303.335999
"912",307.839996,310.019989,306.829987,308.01001,714900,305.788177
"913",310,311,306.579987,308.899994,755800,306.671722
"914",308.670013,313.950012,305.859985,310.549988,990900,308.309814
"915",310,320.649994,309.940002,320.059998,1083500,317.751221
"916",319.859985,322.600006,318.399994,322.230011,1174500,319.905579
"917",325.269989,334.149994,324.630005,333.119995,2088000,330.71698
"918",332.5,337.369995,329.950012,336.420013,1718400,333.993225
"919",356.859985,360,338.070007,342.339996,3108600,339.870514
"920",341.839996,349.51001,339.059998,345,1880500,342.511353
"921",346.730011,347.380005,343.839996,346.109985,1189400,343.613281
"922",345.890015,346.23999,342.100006,345.390015,1070800,342.898529
"923",344.920013,349.329987,343.559998,347.179993,1074500,344.675598
"924",348.670013,355.670013,347.470001,354.179993,1438000,351.625122
"925",353.109985,353.109985,336.660004,339.630005,1570100,337.180084
"926",337.76001,340.529999,324.609985,333.109985,1219500,330.707092
"927",320.790009,329.359985,319.649994,320.820007,1578500,318.505737
"928",324.399994,331.309998,319.73999,328.209991,1303200,325.842438
"929",329.579987,332.660004,317.070007,320.390015,1254100,318.078857
"930",323.820007,325.350006,311.410004,315,955200,312.727722
"931",320.170013,321.25,315.769989,318.309998,888800,316.013824
"932",321.380005,324.149994,319.380005,322.470001,1111600,320.143829
"933",324.859985,326.230011,312.609985,313.380005,1668800,311.119446
"934",304.910004,308.399994,301.339996,307.230011,1818200,305.013794
"935",307.700012,312.950012,296.769989,300.130005,2284400,297.965027
"936",296.290009,308.019989,295.369995,307.700012,1594200,305.480438
"937",309.809998,318.119995,306.700012,317.279999,2099900,314.991302
"938",315.399994,315.980011,303.059998,304.929993,1412100,302.730377
"939",304.670013,312.630005,301.940002,308.589996,1216900,306.363983
"940",309.899994,318.790009,307.769989,318.5,1239800,316.202484
"941",325.429993,326.130005,322.26001,325.549988,1134300,323.201599
"942",325.540009,329.220001,323.049988,323.640015,1115500,321.30542
"943",323.019989,329.140015,319.670013,326.209991,1804900,323.856842
"944",330.73999,333.980011,329.850006,332.339996,1091400,329.942627
"945",326.160004,329.480011,319.910004,321.890015,902700,319.568024
"946",330.329987,332,327.119995,331.359985,1296500,328.969727
"947",331.309998,333.869995,323.910004,325.380005,1042400,323.032867
"948",327.73999,336.910004,327.079987,334.910004,1235700,332.49411
"949",336.359985,337.76001,333.26001,334.98999,788200,333.160431
"950",336.619995,342.200012,335.769989,341.809998,846800,339.943207
"951",345.179993,353.980011,342.209991,350.929993,1571000,349.013397
"952",352.670013,353.73999,347.51001,349.589996,1118700,347.680756
"953",351.48999,351.48999,341.230011,345.299988,896400,343.414154
"954",341.290009,343.179993,338,341.970001,790000,340.102356
"955",343.779999,346.820007,340.950012,341.149994,790000,339.286804
"956",343.320007,344.230011,334.049988,335.269989,822700,333.438904
"957",338.350006,338.970001,333.450012,334.51001,1131200,332.683105
"958",335.690002,336.679993,331.309998,332.790009,816800,330.972504
"959",332.940002,333.910004,325.309998,331.820007,803400,330.007782
"960",333.320007,334.589996,330,334.420013,721900,332.593567
"961",330.910004,332.100006,323.440002,328.089996,927800,326.298126
"962",330.589996,333.399994,329.309998,330.269989,838700,328.466217
"963",323.470001,325.100006,317.959991,318.51001,948400,316.770477
"964",319.429993,329.390015,319.329987,325.609985,896800,323.831635
"965",321.910004,325.170013,312.049988,314.679993,1682700,312.961365
"966",317.76001,321.869995,312.170013,316.420013,1109900,314.691895
"967",319.910004,326.940002,317.829987,324.730011,1114900,322.956512
"968",339.720001,347.910004,334.109985,343,1344400,341.126709
"969",350.920013,352.01001,346.209991,350.959991,1074200,349.043243
"970",351.480011,353.850006,344.799988,352.26001,623100,350.336151
"971",365.950012,377.149994,359.309998,360.140015,1820100,358.173126
"972",358.149994,358.149994,339.350006,342.26001,1544100,340.390778
"973",345.649994,356.549988,342.929993,352.399994,1127000,350.475372
"974",352.970001,356.640015,347.649994,349.51001,947700,347.601196
"975",351.839996,358.329987,350.429993,356.950012,1179400,355.000519
"976",356.540009,361.220001,353.329987,357.059998,1158800,355.109924
"977",354.980011,360,353.429993,358.75,953900,356.79068
"978",356.23999,360.26001,353.76001,354.73999,912000,352.802582
"979",353.200012,363.390015,349.049988,361.440002,1533600,359.465973
"980",358.850006,359.98999,347.51001,347.690002,2369800,345.791107
"981",348.070007,350.320007,337.720001,343.329987,1529400,341.454895
"982",345,347.730011,342.519989,345.200012,1045500,343.314697
"983",345.720001,352.470001,345.01001,350.470001,1199300,348.555908
"984",353.929993,358.040009,351.829987,354.23999,528300,352.305298
"985",353.450012,356.440002,348.130005,352.019989,1875700,350.097412
"986",356.01001,359.290009,352.290009,356.820007,1088900,354.871216
"987",355.660004,356.149994,350.059998,355.48999,760700,353.548492
"988",355.190002,366.679993,353.470001,363.700012,1841100,361.713654
"989",365.149994,371.940002,364.070007,368.600006,1404400,366.586884
"990",367.820007,373.980011,367.279999,372.190002,1909800,370.157288
"991",372.399994,380.5,370.529999,372.589996,1705200,370.555054
"992",368.910004,370.140015,361.109985,364.179993,2477800,362.19101
"993",361.230011,364.399994,357.450012,362.5,1499200,360.520233
"994",362.119995,364.649994,358,364.320007,1194000,362.330261
"995",364.440002,369.309998,363.609985,365.51001,1366000,363.513794
"996",365.820007,367.76001,360.149994,360.429993,1654200,358.461487
"997",361.309998,370.359985,360.029999,369.26001,1577800,367.243286
"998",371.929993,380.98999,370.339996,380.320007,1965900,378.242889
"999",377.160004,380.799988,375.529999,380.109985,2569600,378.033997
"1000",374.720001,377.820007,368.420013,375.929993,997600,373.876831
"1001",376,380.140015,373.579987,379.970001,1003500,377.894775
"1002",379.01001,383.940002,376.709991,376.920013,900900,374.86145
"1003",377.51001,381.790009,377.429993,381.160004,441900,379.078308
"1004",387.570007,387.940002,378.040009,381.119995,871900,379.038513
"1005",383.200012,384.820007,377.320007,378.329987,640500,376.263733
"1006",380.820007,381.980011,375.339996,375.549988,703200,373.498932
"1007",375.019989,380.480011,374.950012,379.850006,982500,377.775452
