"","SWK.Open","SWK.High","SWK.Low","SWK.Close","SWK.Volume","SWK.Adjusted"
"896",152.699997,153.419998,150.589996,152.910004,1440200,150.009232
"897",152.770004,158.339996,151.580002,157.610001,1153100,154.620056
"898",156.369995,156.660004,152.309998,152.710007,1488700,149.813034
"899",153.270004,156.240005,153.270004,156.080002,1504700,153.119095
"900",154.089996,157.139999,150.509995,154.460007,1151500,151.529816
"901",154,154.449997,148.880005,153.320007,1558700,150.411469
"902",154.270004,155.830002,153,154.399994,885600,151.470963
"903",153.839996,155.960007,153.580002,154.649994,969800,151.716217
"904",155.649994,157.899994,155.410004,157.300003,906400,154.315948
"905",156.580002,157.460007,154.75,155.039993,699200,152.098816
"906",155.179993,157.350006,154.330002,157.259995,765700,154.276718
"907",157.5,160.740005,157.020004,159.970001,1601800,156.935287
"908",161.580002,164.240005,160.639999,161.410004,1629600,158.347992
"909",162.690002,162.979996,159.279999,160.339996,841200,157.298279
"910",159.050003,160.220001,158.320007,158.399994,911900,155.395081
"911",157.940002,159.990005,157.029999,158.779999,695200,155.767883
"912",159,160.179993,158.419998,159.770004,686300,156.73912
"913",159.809998,161.949997,159.559998,159.919998,948300,156.886246
"914",160.110001,160.789993,158.539993,158.970001,600700,155.954269
"915",157.229996,158.550003,156.270004,158.149994,776100,155.149826
"916",158.149994,159.789993,157.699997,159.179993,571000,156.160278
"917",160.149994,161.039993,159.410004,160.369995,764400,157.327698
"918",161.339996,161.660004,158.570007,159.710007,534400,156.680237
"919",159.389999,160.429993,158.539993,159.699997,670300,156.670425
"920",161.119995,161.720001,159.380005,159.479996,455300,156.45459
"921",161.729996,165.580002,161.169998,165.520004,1479800,162.38002
"922",164.850006,164.850006,161.130005,161.300003,968800,158.91214
"923",160.389999,165.860001,160.309998,165.339996,1156200,162.892319
"924",165.589996,168.25,165.020004,166.25,1123800,163.788849
"925",166.570007,166.740005,159,160.529999,929000,158.153519
"926",162.929993,163.639999,157.919998,160.130005,653700,157.759445
"927",158.360001,159.139999,154.979996,155.600006,972900,153.296509
"928",156.600006,159.660004,156.600006,157.600006,964000,155.266907
"929",158.190002,161.009995,156.649994,157.240005,826100,154.912231
"930",157.369995,160.429993,156.809998,159.009995,648200,156.656006
"931",161.610001,163.710007,161.110001,162.350006,836500,159.946594
"932",163.130005,164.75,162.080002,162.839996,700800,160.429321
"933",163.669998,167.350006,162.720001,165.360001,834500,162.912033
"934",162.729996,167.080002,160.889999,164.25,1014900,161.818451
"935",163.699997,164.860001,159.809998,160.330002,2264900,157.956482
"936",156.080002,156.860001,152.190002,154.429993,1273100,152.143814
"937",154.839996,157.550003,153.910004,157.460007,715800,155.128983
"938",157.940002,160.119995,156.399994,156.720001,985700,154.399933
"939",156.369995,159.770004,155,157.220001,798900,154.892517
"940",156.119995,161.259995,155.949997,159.929993,715500,157.562408
"941",162.529999,165.419998,161.789993,164.070007,1142300,161.641129
"942",164.199997,164.529999,160.940002,161.479996,924900,159.089462
"943",162.229996,165.080002,161.020004,162.199997,884700,159.798782
"944",163.580002,165.419998,161.199997,162.630005,793100,160.222443
"945",160.029999,167.460007,158.919998,164.809998,726300,162.370148
"946",166.990005,169.770004,164.669998,169.309998,734800,166.803528
"947",169.800003,170.740005,166.740005,166.860001,1075100,164.389816
"948",169.679993,172.330002,169.220001,172,852100,169.45372
"949",173,174.520004,171.929993,173.589996,757900,171.020187
"950",175,179.429993,174.449997,176.660004,1682000,174.044739
"951",176.559998,179.5,176.559998,177.970001,910900,175.335358
"952",176.639999,179.119995,174.720001,177.940002,1211900,175.305786
"953",178.190002,180.259995,177,177.520004,654900,174.892014
"954",175.309998,177.050003,173.839996,176.649994,1032100,174.034882
"955",177.550003,178.850006,176.270004,176.380005,952300,173.76889
"956",176.720001,176.720001,172.639999,173.589996,756800,171.020187
"957",175.580002,178.020004,174.009995,175.699997,847500,173.098938
"958",175.210007,177.660004,174.339996,174.389999,754000,171.808334
"959",176.309998,178.289993,175.539993,178.009995,1159700,175.374756
"960",179.800003,180.940002,176.190002,178.009995,593700,175.374756
"961",175.389999,175.389999,171.470001,172.860001,1077900,170.300995
"962",166.5,171.559998,164.009995,166.309998,2731000,163.847946
"963",163.259995,166.990005,162.460007,162.550003,1447500,160.143616
"964",162.5,166.490005,161.800003,165.339996,1408800,162.892319
"965",164.679993,166.839996,162.300003,166.199997,1476300,163.739578
"966",169.669998,171.669998,166.720001,168.710007,1158000,166.212433
"967",171.75,174.809998,171.369995,173.630005,954600,171.059586
"968",172.860001,177.589996,169,175.600006,1356500,173.000427
"969",178,180.800003,177.509995,177.830002,781400,175.197418
"970",177.759995,179.899994,175.800003,178.850006,787900,176.202316
"971",189.289993,190.619995,176.970001,177.410004,1719100,174.783646
"972",177.270004,180.610001,175.979996,178.789993,1008600,176.143219
"973",179.589996,181.330002,175.860001,180.889999,1343900,178.212112
"974",180.210007,181.470001,175.949997,177.720001,672500,175.089035
"975",178.820007,182.169998,178.820007,181.399994,626900,178.714554
"976",184.440002,186.100006,182.660004,186.039993,737300,183.285873
"977",184.839996,185.600006,180.809998,184.529999,818400,181.798218
"978",185.580002,186.800003,184.199997,184.270004,788400,181.542068
"979",183.740005,186.679993,182.820007,186.509995,694900,183.748917
"980",186.369995,187.270004,185,185.960007,861700,183.207077
"981",187.110001,191.5,187,190.940002,876700,188.113342
"982",192.5,195,190.089996,190.740005,1149800,187.916306
"983",189.619995,190.059998,186.070007,186.399994,1185300,183.640533
"984",187.100006,188.929993,186.779999,187.710007,293800,184.931168
"985",186.630005,187.529999,182.820007,184.309998,1109700,182.261169
"986",187.639999,188.630005,181.899994,181.919998,1118400,179.897736
"987",179.800003,180.649994,177.940002,178.619995,877900,176.634415
"988",178.139999,182.229996,177.460007,179.020004,1406800,177.029984
"989",180.429993,181.850006,178.380005,180.850006,1163300,178.83963
"990",179.699997,180,176.509995,178.449997,1407100,176.466324
"991",177.070007,177.929993,175.289993,177.220001,856200,175.25
"992",178.619995,179.300003,176.990005,178.289993,820900,176.30809
"993",176.830002,178.75,174.410004,177.639999,1201700,175.665314
"994",175.699997,177.330002,173.610001,175.199997,879000,173.252426
"995",176.880005,177.039993,170.300003,170.399994,1190000,168.505783
"996",172.139999,176.559998,171.710007,176.330002,1141900,174.369888
"997",181.050003,185.309998,179.029999,179.440002,3141100,177.445297
"998",182,183.940002,180.080002,182.089996,1752200,180.065842
"999",182.5,183.660004,179.110001,181.520004,1501100,179.502197
"1000",178.460007,181.880005,177.259995,181.270004,766800,179.254974
"1001",180.699997,180.970001,178.470001,179.020004,601500,177.029984
"1002",179.029999,180.300003,177.210007,177.899994,647800,175.922424
"1003",178.639999,180.169998,177.529999,179.919998,243200,177.919968
"1004",181.070007,181.399994,176.690002,177.289993,486800,175.319199
"1005",178.149994,178.149994,174.350006,176.270004,722500,174.310532
"1006",176.25,178.889999,176.25,178.300003,509300,176.317978
"1007",178.039993,179.179993,177,178.559998,757300,176.575089
