"","ODFL.Open","ODFL.High","ODFL.Low","ODFL.Close","ODFL.Volume","ODFL.Adjusted"
"904",185.149994,186.729996,182.610001,185.399994,591700,184.692886
"905",185.919998,187.979996,185.389999,187.190002,565200,186.476074
"906",187.039993,189.360001,184.910004,185.979996,630800,185.270691
"907",186.470001,187.649994,184.759995,186.979996,686000,186.266876
"908",187.850006,190.279999,187.210007,187.949997,734800,187.233185
"909",189.5,195.479996,189.419998,192.350006,972200,191.616409
"910",191,194.600006,190.740005,192.5,690400,191.765823
"911",193.5,194.929993,190.910004,191.559998,457600,190.829437
"912",191.860001,193.940002,191.860001,193.270004,679700,192.532898
"913",194.089996,196.610001,193.770004,195.399994,1052800,194.654755
"914",196.860001,197.440002,195.690002,195.990005,707100,195.242523
"915",194.360001,197.559998,193.679993,195.820007,529600,195.073181
"916",196.259995,198.080002,195.070007,197.25,741400,196.497711
"917",199.800003,200.949997,197.570007,198.830002,425500,198.071671
"918",193.029999,197.860001,192.889999,197.669998,602600,196.916107
"919",197.919998,199.649994,196.279999,199,405700,198.241043
"920",199.539993,200.619995,196.610001,199.070007,817600,198.310791
"921",201.339996,201.5,198.600006,200.320007,557700,199.556
"922",203.679993,204.440002,201.529999,202.179993,889500,201.408905
"923",202.169998,204.970001,200.369995,204.130005,626500,203.502441
"924",206.529999,207.440002,202.699997,203.610001,789600,202.984055
"925",201.639999,202.369995,195.179993,198.720001,850800,198.10907
"926",200.759995,200.889999,190.600006,196.259995,871100,195.656647
"927",195.619995,197.460007,192.300003,194.279999,1147300,193.682709
"928",196.020004,201.720001,196.020004,199.039993,1165800,198.428085
"929",199.160004,199.509995,193.029999,194.570007,688000,193.971863
"930",195.199997,197.839996,193.259995,195.639999,680800,195.038544
"931",197.089996,197.699997,192.070007,193.149994,799300,192.556198
"932",193.740005,198,192.460007,197.460007,1216400,196.852951
"933",198.699997,198.75,189.789993,190.080002,955900,189.495651
"934",187.089996,192.240005,185.149994,190.5,812900,189.914368
"935",190.410004,190.410004,182.110001,184.070007,1600200,183.50412
"936",181.990005,182.490005,176.350006,178.610001,1793600,178.060898
"937",179.009995,182.169998,176.339996,180.720001,1281200,180.164398
"938",180.809998,185.449997,180.050003,182.179993,1075000,181.619919
"939",181.100006,185.729996,180.320007,183.929993,1153300,183.364548
"940",182.220001,185.160004,181.080002,182.410004,779000,181.849228
"941",184.600006,187.789993,184.460007,187.350006,793900,186.774048
"942",186.210007,188.289993,184.899994,185.110001,1310700,184.540939
"943",186,187,179.820007,180.919998,1006400,180.363785
"944",182.449997,184.910004,180.5,182.770004,927400,182.20813
"945",180.690002,187.160004,180.690002,184.559998,595200,183.992599
"946",185.139999,189.570007,185.139999,188.460007,707400,187.88063
"947",188.880005,192.179993,185.960007,189.110001,764600,188.528625
"948",190.919998,194.139999,190.029999,192.929993,758000,192.336884
"949",194.029999,197.279999,193,197.110001,640500,196.504028
"950",198.029999,200.509995,196.889999,199.759995,866900,199.145874
"951",201.059998,203.5,200.479996,200.759995,576500,200.142807
"952",200.529999,202.520004,199.880005,200.610001,501600,199.993271
"953",201.339996,205,201.339996,202.509995,442500,201.887421
"954",200.75,205.110001,200,204.009995,380700,203.382797
"955",203.919998,204.270004,200.419998,200.580002,560400,199.963379
"956",201.070007,201.960007,195.860001,196.899994,592100,196.294678
"957",198.479996,201.720001,197.970001,199.119995,397400,198.507858
"958",199.190002,201.619995,196.149994,196.279999,587600,195.676575
"959",197.139999,199.050003,193.690002,196.160004,586200,195.556961
"960",197.059998,200.970001,196.919998,200.619995,642700,200.00325
"961",198.259995,199.380005,196.080002,198.410004,820800,197.800049
"962",195.210007,201.990005,189,189.589996,911000,189.007156
"963",186.899994,189.520004,185.210007,186.660004,826300,186.086166
"964",186.570007,191.020004,185.199997,190.350006,785900,189.764801
"965",188.440002,193.399994,188.440002,190.369995,803200,189.784744
"966",193.889999,194.910004,191.229996,193.75,686000,193.154373
"967",195.720001,199.899994,194.880005,198.139999,503400,197.530869
"968",200.660004,204.229996,199.880005,200.399994,609500,199.783905
"969",203.5,207.369995,201.050003,206.169998,561000,205.536179
"970",205.529999,208.869995,205.350006,207.020004,424300,206.383575
"971",212.449997,213.660004,198.929993,199.289993,1010400,198.677322
"972",199.070007,201.5,194.210007,197.479996,867200,196.872879
"973",201.270004,201.270004,196.089996,198,852100,197.391296
"974",198.970001,199.539993,194.970001,197.270004,775600,196.663544
"975",198.949997,203.759995,198.720001,202.75,629100,202.126678
"976",202.699997,207.410004,201.410004,206.110001,776100,205.476379
"977",203.639999,206.779999,201.889999,205.929993,534200,205.296921
"978",205.889999,207.679993,204.369995,204.5,517400,203.871307
"979",204.309998,206.059998,202.289993,205.529999,538700,204.898132
"980",204.800003,207.25,204.289993,205.619995,428200,204.987869
"981",206.509995,209.300003,201.699997,202.240005,726900,201.618271
"982",202.649994,205.589996,201.229996,203.470001,725500,202.844467
"983",204.570007,205,200.240005,202.910004,514500,202.286209
"984",201.309998,202.869995,200.220001,201.990005,242100,201.369034
"985",201.490005,204.330002,199.289993,203.360001,965500,202.734818
"986",203.740005,211.449997,202.669998,211.039993,1342600,210.546509
"987",210.539993,210.639999,203.580002,204.830002,803700,204.351044
"988",203.190002,208.419998,203.190002,207.009995,595100,206.525925
"989",209.509995,212.580002,208.320007,209.25,672600,208.760696
"990",208.970001,209.449997,206.389999,208.080002,513900,207.593445
"991",207.850006,210.229996,206.860001,210.139999,512200,209.648605
"992",210.160004,210.960007,202.059998,202.770004,676100,202.295853
"993",201.490005,201.5,196.429993,198.699997,754200,198.235367
"994",197.75,202.880005,197.5,200.789993,589700,200.32048
"995",202.220001,202.320007,194.949997,195.350006,807000,194.893219
"996",196.699997,200.320007,195.809998,198.279999,513200,197.816345
"997",198.110001,198.75,194.860001,195,570900,194.544006
"998",195.5,196.759995,194.100006,196.059998,942300,195.601532
"999",195.070007,200.130005,193.350006,199.539993,1581500,199.073395
"1000",197.100006,199.580002,196.009995,197.820007,539300,197.357437
"1001",198,199.820007,197.770004,198.660004,464100,198.19545
"1002",199.220001,200.429993,196.720001,196.830002,347600,196.369751
"1003",196.869995,199,196.550003,198.25,146900,197.786423
"1004",199.210007,199.889999,194.789993,194.910004,395700,194.454224
"1005",195.690002,197.020004,192.190002,194.130005,428700,193.676056
"1006",194.899994,195.279999,191.960007,193.619995,496100,193.167236
"1007",194.589996,195.619995,192.910004,195.179993,497700,194.723587
