"","CE.Open","CE.High","CE.Low","CE.Close","CE.Volume","CE.Adjusted"
"908",104.610001,107.029999,102.989998,103,1050200,100.592972
"909",104.18,104.43,101.75,102,1022400,99.616325
"910",101.129997,102.290001,100.68,101.040001,531100,98.67878
"911",100.129997,102.25,100.050003,101.480003,444500,99.10849
"912",102.139999,102.800003,99.18,100.760002,459600,98.405319
"913",100.870003,101.379997,100.230003,100.32,510700,97.975594
"914",100.339996,101.510002,99.669998,100.260002,379500,97.916992
"915",99.080002,100.419998,98.610001,99.959999,549800,97.624008
"916",99.550003,100.290001,98.830002,99.809998,574800,97.477509
"917",100.68,103.190002,100.32,103.059998,592500,100.651558
"918",103.269997,104.449997,101.57,102.169998,682700,99.782364
"919",102.019997,103.529999,101.239998,102.790001,543300,100.387871
"920",103.349998,103.589996,101.860001,102.970001,473900,100.56366
"921",103.230003,104.129997,102.120003,103.940002,357000,101.511002
"922",103.730003,103.730003,101.07,101.150002,927200,98.786194
"923",100.660004,105.190002,100.019997,105.169998,917100,102.71225
"924",105.300003,106.440002,104.580002,106.169998,1314900,103.688881
"925",107.099998,107.099998,102.550003,103.739998,1041700,101.315666
"926",104.980003,106.300003,103.989998,106.18,1403800,103.698647
"927",104.43,104.949997,102.720001,104.160004,1118900,101.725861
"928",104.720001,107.110001,104.720001,106.440002,693500,103.952568
"929",106.580002,107.129997,105.050003,105.099998,612200,102.64389
"930",105.919998,107.330002,105.160004,106.580002,551300,104.089302
"931",107.419998,109.870003,107.160004,109.410004,663900,106.853172
"932",109.730003,110.980003,109.400002,110.330002,514300,107.751671
"933",111,114.32,110.610001,113.440002,1097100,110.788986
"934",112.260002,115.029999,111.209999,114.220001,1082900,111.550766
"935",113.309998,114.690002,112.75,113.82,1290000,111.16011
"936",110.919998,111.480003,108.360001,109.540001,908600,106.980125
"937",110.129997,110.870003,108.139999,109.160004,603400,106.609009
"938",108.870003,109.550003,105.900002,106.050003,845800,103.571686
"939",106,107.230003,104.120003,105.459999,599300,102.995476
"940",104.449997,106.489998,104.099998,106.139999,478600,103.659584
"941",108.040001,109.940002,107.580002,108.599998,718900,106.062088
"942",108.489998,109.220001,106.480003,106.879997,476300,104.382286
"943",107.610001,109.32,107.150002,107.449997,727600,104.938972
"944",108.190002,109.540001,105.589996,106.040001,733700,103.56192
"945",104.309998,109.309998,103.300003,108.25,775200,105.720276
"946",109.199997,111.82,109.110001,110.699997,859600,108.113014
"947",111.699997,114.860001,111.089996,111.169998,874600,108.572037
"948",114.769997,117.129997,113.949997,116.459999,778600,113.738411
"949",117.209999,118.120003,116.029999,117.949997,516800,115.193588
"950",119.190002,120,117.18,117.839996,791300,115.086159
"951",118.550003,118.550003,116.790001,117.290001,704000,114.549011
"952",116.449997,117.089996,114.940002,116.370003,638000,113.650513
"953",116.669998,119,116.669998,118.5,505900,115.730743
"954",116.900002,119.510002,115.169998,119.5,538700,116.707367
"955",120.010002,120.669998,119.300003,120.099998,723500,117.293335
"956",120.220001,121.760002,117.309998,117.699997,726900,114.949432
"957",118.68,119.589996,117.360001,117.360001,451300,114.617371
"958",116.760002,118.43,115.910004,116.199997,594300,113.484474
"959",116.910004,118.449997,116.279999,118.07,472300,115.310783
"960",119.239998,120.290001,118.68,120.18,1085100,117.371475
"961",117,117.470001,113.790001,115.5,974000,113.385788
"962",114.550003,115.669998,111.959999,112.110001,741000,110.057854
"963",109.230003,112.980003,109.139999,111.510002,872300,109.468834
"964",110.709999,114.879997,110.489998,113.790001,741700,111.7071
"965",112.949997,113.879997,111.370003,113.510002,752900,111.43222
"966",115.459999,118.260002,114.919998,117.5,1161100,115.349174
"967",119.510002,119.510002,117.639999,118.620003,631500,116.448677
"968",117.660004,118.389999,115.080002,115.169998,668400,113.061836
"969",116.779999,121.309998,116.419998,119.669998,780100,117.479462
"970",120.510002,121.339996,119.150002,119.690002,619800,117.499092
"971",127.099998,133.949997,124.559998,126.25,1012100,123.939011
"972",126.510002,129.869995,126.449997,127.879997,987700,125.539177
"973",127.989998,128.880005,126.510002,128.199997,1089800,125.853317
"974",127.260002,128,123.269997,124.419998,819500,122.142509
"975",125.379997,128.520004,125.040001,128.410004,856000,126.059486
"976",130.429993,132.960007,130.179993,132.809998,885200,130.378937
"977",131.139999,132.529999,129.710007,132.410004,933400,129.986267
"978",132.910004,135.740005,131.929993,133.210007,1228000,130.771622
"979",131.929993,134.360001,129,133.550003,1074500,131.105392
"980",133.089996,134.440002,131.529999,131.910004,1117000,129.495407
"981",133.259995,135.339996,133.259995,134.389999,688800,131.930008
"982",136.460007,138.309998,135.860001,137.440002,976000,134.924179
"983",136.479996,136.479996,132.910004,133.009995,938300,130.575256
"984",133.839996,134.179993,132.839996,133.679993,429600,131.233002
"985",131.899994,132.880005,129.089996,129.330002,1864400,126.962639
"986",131.789993,133.179993,129.970001,130.320007,993800,127.934517
"987",130.009995,131.339996,128.860001,130.649994,1153100,128.258469
"988",131.130005,131.490005,129.270004,129.699997,847800,127.325859
"989",130.699997,133.539993,130.509995,132.639999,1634100,130.212051
"990",132.190002,132.559998,129.550003,129.779999,710200,127.404396
"991",129.199997,130.710007,128.990005,130.550003,525600,128.160294
"992",131.690002,132.630005,129.229996,130.550003,1038900,128.160294
"993",130.279999,131.470001,129.589996,130.970001,1190100,128.572617
"994",129.940002,131.229996,128.539993,131,846200,128.602066
"995",132.330002,133.190002,128.889999,128.990005,798000,126.628868
"996",130.509995,131.339996,128.979996,131.009995,703100,128.611877
"997",131.619995,132.229996,129.789993,130.020004,664800,127.640015
"998",131.149994,131.630005,129.529999,130.960007,757500,128.562805
"999",130.75,132.25,129.589996,131.759995,1946700,129.348145
"1000",129.589996,130.940002,128.770004,130.759995,524600,128.366455
"1001",131.229996,131.229996,129.990005,130.210007,557700,127.82653
"1002",130.979996,132.110001,129.360001,129.389999,574100,127.021545
"1003",128.809998,130.399994,128.490005,129.850006,195700,127.473114
"1004",130.649994,130.899994,127.730003,127.769997,518700,125.43119
"1005",128.460007,129.070007,126.209999,127.510002,435900,125.175949
"1006",127.540001,130.119995,127.540001,129.600006,690700,127.227684
"1007",129.820007,130.929993,128.520004,129.940002,424700,127.56147
