"","LLY.Open","LLY.High","LLY.Low","LLY.Close","LLY.Volume","LLY.Adjusted"
"889",165.190002,166.479996,163.899994,165.449997,2346200,161.360229
"890",164.949997,165.440002,162.600006,165,1486800,160.921341
"891",166.039993,167.259995,165.110001,165.960007,2935800,161.85762
"892",166.490005,167.710007,165.729996,167.039993,1806200,162.910904
"893",166.869995,167.229996,164.759995,165.300003,1540700,161.213913
"894",165.539993,165.850006,162.330002,164.839996,1686500,160.765289
"895",165.259995,165.460007,160.789993,161.520004,2408800,157.527359
"896",161.470001,161.470001,158.449997,159.539993,2247900,155.596313
"897",159.600006,161.740005,158.589996,160.5,2709700,156.532578
"898",161.669998,165.410004,161.350006,162.649994,3483100,158.62944
"899",162.529999,163.029999,161.100006,161.75,3108900,157.751678
"900",158.449997,158.5,150.449997,153,6638100,149.217972
"901",153.130005,153.339996,148.740005,150.289993,5342700,146.574951
"902",152.800003,153.850006,151.220001,152.839996,3615000,149.06192
"903",153.380005,156,153.089996,154.850006,3260000,151.022263
"904",157.309998,157.490005,153.300003,154.339996,2386400,150.524841
"905",153.850006,155.5,151,152.880005,2176200,149.100952
"906",152.960007,153.5,151.580002,152.929993,2017100,149.149673
"907",152.929993,153.490005,151.529999,153,1745200,149.217972
"908",153.139999,153.139999,150.199997,150.630005,2103400,146.90657
"909",150.789993,153.169998,150.600006,152.550003,2430400,148.779099
"910",150.820007,151.690002,149.789993,150.460007,2077700,147.456055
"911",149.800003,151.690002,149.149994,150.089996,1538000,147.093445
"912",150.919998,152.699997,150.360001,151.529999,2704700,148.504669
"913",152.149994,153.149994,151.149994,153.110001,1959700,150.053162
"914",153.809998,154.410004,152.009995,152.289993,1938800,149.249496
"915",152.550003,152.850006,150.850006,151.339996,1830200,148.318481
"916",151.339996,151.350006,147.949997,149.259995,3112000,146.280014
"917",150.050003,150.399994,148.25,149.520004,2268400,146.534805
"918",150.360001,151.309998,149.309998,149.679993,2216100,146.69162
"919",149.190002,149.460007,147.410004,149.259995,3029700,146.280014
"920",150.580002,150.940002,148.940002,148.970001,3146100,145.995789
"921",148.839996,149.149994,146.979996,147.339996,2102600,144.398331
"922",147.350006,148.789993,147.029999,148.389999,4430700,145.427383
"923",148.610001,149.199997,146.649994,147.300003,2358700,144.359131
"924",146.789993,150,146.509995,149.550003,2406800,146.564209
"925",152.190002,153.369995,147.460007,149.020004,4226100,146.044815
"926",148.770004,152.580002,147.949997,150.910004,4361800,147.897049
"927",150.949997,151.309998,148.5,149.309998,4351200,146.328995
"928",150.619995,154.119995,150.309998,151.970001,2328500,148.935898
"929",149.880005,150.600006,145.720001,146.220001,3961300,143.30069
"930",147.559998,149.190002,146.880005,148.089996,3001400,145.133362
"931",149.089996,150.509995,147.470001,149,3072500,146.025208
"932",149.960007,151.869995,149.419998,150.080002,2923500,147.083618
"933",151.720001,152.679993,150.789993,150.960007,3618800,147.946075
"934",150.130005,152.679993,149.460007,152.470001,3620700,149.425919
"935",152.039993,154.5,152.039993,154.169998,13209800,151.09198
"936",153.169998,153.660004,149.059998,151.179993,3501600,148.161652
"937",150.910004,151.570007,149.149994,149.860001,2926400,146.868027
"938",150.050003,151.589996,148.699997,149.809998,3545700,146.819016
"939",149.259995,149.660004,147.369995,148.809998,3424200,145.838974
"940",148.389999,150.399994,147.850006,150.259995,2440600,147.26004
"941",151,151.580002,147.899994,148.100006,2427100,145.143158
"942",147.979996,148.440002,145.929993,146.259995,3308300,143.339905
"943",146.399994,148.449997,145.059998,148.020004,5083900,145.064774
"944",148.330002,148.710007,144.059998,144.289993,3809200,141.409225
"945",143.669998,146.940002,143.270004,145.210007,3880000,142.310867
"946",145.070007,147.470001,144.179993,146.630005,2790600,143.70253
"947",146.929993,147.830002,143.929993,144.130005,2409200,141.252426
"948",148.520004,149.889999,146.850006,148.960007,4602800,145.985992
"949",152.399994,153.940002,150.5,153.5,4686100,150.435333
"950",154.089996,157.149994,154.070007,156.880005,4590600,153.747864
"951",156.830002,157.149994,154.419998,154.490005,3242700,151.405594
"952",153,154.330002,148.550003,150.080002,5963900,147.083618
"953",150.380005,150.600006,147.710007,148.460007,2710200,145.495987
"954",146.509995,146.910004,145.380005,146.779999,3785900,143.849518
"955",147.110001,148.380005,146,146.119995,2918900,143.202698
"956",147,147.410004,142.210007,142.800003,3158900,139.94899
"957",143.360001,144.119995,142.110001,143.589996,2188700,140.72319
"958",142.289993,143.330002,141.210007,141.309998,1983700,138.488724
"959",141.529999,142.259995,140.800003,141.649994,3056600,138.821945
"960",142.240005,144.699997,141.720001,142.380005,2427200,139.537354
"961",141.899994,142.289993,140.050003,141.699997,2947100,138.870941
"962",133.020004,136.080002,131.869995,131.899994,11374600,129.266586
"963",130.460007,134.100006,130.309998,131.309998,6188000,128.68837
"964",132,133.130005,130.380005,132.550003,4099900,129.903625
"965",131.759995,133.100006,129.210007,130.460007,4335300,127.855347
"966",132.539993,133.949997,129.990005,131.630005,3449500,129.001999
"967",133.639999,134.070007,130.699997,130.979996,3628400,128.364975
"968",134.910004,151.979996,134.910004,148.589996,12211700,145.623367
"969",147.679993,148.809998,144.699997,145.520004,5731000,142.614685
"970",145.050003,147.389999,139.100006,142.740005,6229800,139.890182
"971",142.539993,144.75,140.600006,142.330002,5493800,139.488358
"972",147.600006,149.199997,143.789993,146.559998,5377000,143.633911
"973",147.759995,147.759995,143.369995,144.759995,3046800,141.869843
"974",142.929993,143.460007,139.860001,141.029999,3463400,138.9245
"975",142.429993,143.210007,141.320007,142.380005,2142700,140.254349
"976",143.059998,144.300003,140,140.589996,4957600,138.491058
"977",139.570007,141.960007,138.610001,141.199997,3619200,139.091949
"978",141.899994,142.419998,140.130005,140.169998,2795100,138.077332
"979",140.25,143.889999,138.919998,143.410004,4626100,141.268951
"980",142.839996,147.089996,142.839996,145.490005,5063800,143.317902
"981",145.539993,145.619995,141.160004,143.380005,3794200,141.23941
"982",143.389999,145.639999,143.110001,144.899994,4127000,142.736694
"983",144.899994,145.339996,142.610001,144.75,3223700,142.588959
"984",145.649994,147.919998,145.360001,147.440002,1754000,145.2388
"985",146.339996,148.169998,144.899994,145.649994,5842200,143.47551
"986",146.690002,148.059998,145.259995,145.559998,3954400,143.386856
"987",145.360001,147.089996,144.380005,145.160004,3757400,142.992828
"988",145.699997,146.5,143.130005,144.110001,4059600,141.958496
"989",144.070007,148.720001,144,148.449997,3058600,146.233688
"990",147.300003,148.330002,146.479996,147.419998,2637200,145.219086
"991",146.979996,150.139999,146.910004,149.300003,2754400,147.07103
"992",154.589996,158.940002,153.679993,158,8364400,155.641129
"993",159.869995,162,158.179993,161,6430600,158.596359
"994",159.720001,161.179993,159.059998,160.039993,3441900,157.650681
"995",160.690002,162.289993,157.830002,157.910004,4390100,155.552475
"996",159.429993,168.229996,158.050003,167.429993,6974300,164.930328
"997",169.690002,173.190002,166.75,172.050003,6009900,169.481369
"998",171.729996,173.899994,171.100006,172.630005,3521100,170.052719
"999",172.520004,172.889999,169,171.399994,7356400,168.841064
"1000",168.880005,169,165.800003,168.779999,3655900,166.260208
"1001",167.710007,168.389999,165.869995,166.720001,2447900,164.230957
"1002",167.449997,168,165.470001,165.479996,1697300,163.00946
"1003",165.850006,167.940002,165.850006,166.660004,627200,164.171829
"1004",167.210007,167.600006,165.210007,166.5,1482000,164.014236
"1005",166.630005,167.75,165.910004,166.580002,1712000,164.093033
"1006",167.440002,168.389999,166.679993,167.009995,1413300,164.516617
"1007",167.070007,169.139999,166.289993,168.839996,1643600,166.319275
