"","CINF.Open","CINF.High","CINF.Low","CINF.Close","CINF.Volume","CINF.Adjusted"
"915",77.080002,78.5,77.080002,77.980003,409800,75.547592
"916",77.870003,78.550003,77.089996,77.339996,385900,74.927544
"917",77.739998,79.589996,77.370003,79.519997,473800,77.039536
"918",79.599998,80.349998,79.040001,79.349998,396500,76.874847
"919",78.980003,79.010002,78.099998,78.5,385900,76.051369
"920",78.470001,81.349998,78.470001,80.459999,406700,77.950241
"921",81.089996,81.089996,79.669998,80.389999,356600,77.882416
"922",80.150002,80.389999,79.089996,79.410004,585300,76.932983
"923",79.019997,80.050003,78.629997,80,554300,77.504578
"924",79.760002,82.25,79.459999,81.669998,579300,79.12249
"925",82.43,83.989998,79.940002,80.589996,528400,78.076172
"926",82.220001,82.599998,80.040001,81.080002,631600,78.550896
"927",80.43,80.620003,77.730003,79.150002,703400,76.681099
"928",79.029999,80.440002,78.32,78.839996,786900,76.38076
"929",79.199997,79.25,76.75,77.230003,847900,74.820992
"930",77.129997,77.839996,76.089996,76.919998,682200,74.520645
"931",77.330002,78.889999,77.330002,77.669998,733000,75.247246
"932",77.470001,77.739998,75.790001,75.980003,497200,74.183044
"933",76.279999,77.879997,76.089996,77.199997,699900,75.374184
"934",76.5,78.160004,75.82,77.440002,840300,75.608505
"935",76.980003,78.610001,76.849998,78.010002,1741500,76.165031
"936",75.970001,77.599998,73.790001,75.440002,1155700,73.655807
"937",75.110001,76.910004,74.669998,75.879997,980500,74.085403
"938",76.010002,77.330002,74.760002,74.949997,1803300,73.177391
"939",75.68,77.919998,74.010002,76.309998,6e+05,74.505226
"940",75.370003,77.120003,74.540001,76.870003,627600,75.051987
"941",78.32,80.07,77.559998,79.019997,793000,77.151138
"942",78.239998,78.730003,76.68,77.889999,576400,76.047867
"943",78.519997,79.370003,77.330002,77.970001,787800,76.125977
"944",77.93,78.769997,76.050003,76.489998,667700,74.680977
"945",75.129997,78.209999,75.129997,77.779999,499400,75.94046
"946",80.989998,82.790001,80.360001,82.029999,837300,80.089951
"947",82.489998,82.709999,79.599998,79.919998,735400,78.029846
"948",80.339996,81.209999,78.43,79.440002,697400,77.561203
"949",80.019997,81.379997,79.32,80.639999,423900,78.732826
"950",81.360001,81.629997,79.330002,79.690002,592600,77.80529
"951",80.110001,82.150002,79.830002,81.220001,492300,79.29911
"952",80.910004,81.760002,78.790001,79.150002,553200,77.278076
"953",79.639999,80.559998,78.75,78.769997,385800,76.907043
"954",77.830002,79.209999,77,78.82,613100,76.955872
"955",79.040001,79.519997,78.099998,78.580002,539200,76.721542
"956",78.900002,79.32,77.580002,77.669998,453100,75.833061
"957",78.809998,80.150002,78.050003,79.82,556500,77.932213
"958",79.82,84.589996,79.82,84.290001,652800,82.296494
"959",81,81,76.099998,76.739998,1820100,74.925064
"960",77.300003,78.589996,76.400002,77.400002,1589500,75.569458
"961",77.139999,77.400002,76.160004,76.809998,1070600,74.993408
"962",77.540001,79.379997,73.599998,73.849998,1209400,72.103416
"963",74.629997,74.629997,70.690002,71.169998,1207800,69.486794
"964",71.120003,73.120003,70.129997,71.650002,841000,69.955444
"965",71.059998,72.260002,69.919998,70.739998,1306600,69.066963
"966",72.330002,72.629997,71.199997,72.220001,590500,70.511963
"967",73.860001,74.940002,73.290001,73.690002,666400,71.947197
"968",71.870003,73.720001,71.209999,72.290001,775800,70.580315
"969",72.220001,75.300003,72.010002,74.550003,476700,72.786858
"970",74.839996,75.089996,73.709999,74.25,420300,72.49395
"971",81.879997,87.900002,81.629997,85.730003,1371900,83.702446
"972",85.25,87.099998,84.669998,86.639999,994300,84.590919
"973",87.290001,87.360001,83.370003,84.519997,820300,82.521049
"974",84.040001,84.199997,82.18,82.989998,577300,81.027252
"975",83.800003,84.93,77.370003,78.779999,2530800,76.916809
"976",80.980003,81.550003,79.199997,79.839996,1315100,77.951744
"977",79.010002,80.199997,76.690002,79.709999,940200,77.824821
"978",79.699997,81.209999,79.160004,79.5,574000,77.619781
"979",78.870003,78.870003,76.82,78.349998,829000,76.496979
"980",78.309998,78.879997,77.120003,77.400002,825000,75.569458
"981",78.089996,78.5,77.169998,77.629997,695000,75.794006
"982",79.269997,80.470001,78.010002,79.559998,861600,77.678368
"983",78.660004,79.099998,77.349998,78.529999,537700,76.672729
"984",78.290001,79.410004,77.309998,77.809998,370500,75.969765
"985",77.07,78.260002,75.5,76.349998,3184100,74.544281
"986",77.889999,80.470001,77.080002,80,1108500,78.107956
"987",79.599998,80.68,78.260002,79.93,858900,78.039612
"988",79.639999,81.739998,79.260002,81.699997,860400,79.767754
"989",81.889999,83.389999,81.739998,82.959999,886500,80.997955
"990",81.980003,82.220001,79.790001,80.18,520700,78.283707
"991",79.889999,81.639999,79.410004,81.260002,410000,79.338165
"992",82.370003,82.580002,80.620003,81.330002,494400,79.406502
"993",81.5,81.709999,80.43,80.970001,606500,79.055023
"994",79.900002,81.029999,79.150002,80.169998,550800,78.273941
"995",80.980003,82.389999,79.440002,79.610001,964300,77.727188
"996",79.370003,81.580002,78.559998,80.93,805700,79.616013
"997",80.870003,82.699997,80.610001,82.040001,998400,80.708
"998",82.400002,84.449997,82.199997,84.290001,912700,82.921463
"999",84.879997,85.739998,82.57,83.040001,2524200,81.691757
"1000",83.019997,84.160004,81.440002,84.050003,829300,82.685364
"1001",83.629997,84.349998,83.059998,83.959999,4997500,82.596817
"1002",85.599998,87.900002,84.779999,85.709999,1220700,84.318405
"1003",85.720001,86.220001,84.209999,85.230003,226500,83.846207
"1004",85.309998,87.559998,85.160004,87.370003,585600,85.951454
"1005",88.330002,88.690002,86.120003,86.230003,727300,84.829964
"1006",86.139999,87.120003,86,86.459999,411600,85.056229
"1007",86.639999,87.459999,85.529999,87.370003,446700,85.951454
