"","DD.Open","DD.High","DD.Low","DD.Close","DD.Volume","DD.Adjusted"
"880",53.119999,53.830002,52.07,52.32,4538000,51.181114
"881",53.009998,54.220001,52.91,53.720001,5073300,52.55064
"882",54.73,54.939999,53.639999,54.610001,4077200,53.421265
"883",53.889999,54.380001,53.119999,53.610001,3926100,52.443027
"884",53.52,53.77,51.639999,52.25,4927800,51.112637
"885",52.389999,52.459999,50.75,50.91,5594300,49.801804
"886",51,52.389999,50.810001,52.240002,3777800,51.102859
"887",52.73,53.52,52.310001,52.52,5037000,51.376759
"888",52.41,53.810001,51.98,53.650002,2989700,52.482162
"889",54.73,55.200001,53.82,54.860001,3390100,53.665825
"890",54.5,55.369999,54.189999,54.779999,2227100,53.587563
"891",54.990002,55.48,54.5,54.52,2659400,53.333225
"892",54.07,54.41,53.119999,53.150002,2858100,51.993046
"893",53.439999,54.380001,53.189999,53.93,4549200,52.756069
"894",53.540001,54.490002,53.380001,54.43,1781200,53.245186
"895",54.299999,55.470001,54.040001,55.349998,4279100,54.145153
"896",55.150002,55.41,54.169998,54.549999,4979400,53.362572
"897",54.610001,55.759998,54.029999,55.349998,2696300,54.145153
"898",54.630001,55.240002,53.970001,54.02,4178000,52.844112
"899",53.639999,55.639999,53.639999,55.52,4231600,54.311455
"900",53.549999,54.43,52.16,53.759998,6584500,52.875481
"901",53.77,54.959999,52.91,53.48,4830800,52.600082
"902",53.029999,53.330002,52.380001,52.459999,4768500,51.596867
"903",52.369999,53.52,52.119999,53.16,4692800,52.285351
"904",53.82,55.369999,53.77,54.73,4917100,53.829517
"905",55.16,55.23,54.380001,54.709999,5691200,53.809845
"906",54.459999,55.880001,53.810001,55.869999,3194500,54.950764
"907",56.009998,57.799999,55.950001,57.669998,4120700,56.721146
"908",58.98,59.830002,57.18,57.299999,9855500,56.357231
"909",59,59.5,58.32,58.349998,5353700,57.389957
"910",57.75,58.470001,57.48,58.02,4071700,57.065388
"911",57.48,58.580002,57.209999,58.16,2664300,57.203083
"912",58.110001,58.459999,57.419998,57.459999,2419500,56.514603
"913",57.639999,57.919998,56.939999,57,2986500,56.062172
"914",56.869999,57.209999,56.139999,56.27,3864100,55.344185
"915",55.619999,56.34,55.25,56.110001,2383600,55.186817
"916",56,56.189999,55.029999,55.139999,3058800,54.232773
"917",55.740002,56.990002,55.060001,56.889999,5856000,55.953983
"918",57.23,57.669998,56.040001,56.200001,2958600,55.27533
"919",56.040001,57.18,55.720001,56.91,2525600,55.973652
"920",56.939999,57.470001,56.139999,56.580002,2507200,55.649082
"921",56.82,57.259998,56.299999,57.18,2076200,56.239208
"922",56.830002,56.900002,55.740002,55.759998,3019500,54.842575
"923",55.41,57.27,54.919998,57.259998,4524000,56.31789
"924",57.43,60.349998,57.279999,60.16,6824300,59.170177
"925",60,60.459999,57.419998,58.110001,6023400,57.153908
"926",58.889999,59.119999,57.98,58.799999,4802800,57.832554
"927",57.970001,58,56.580002,56.82,5007200,55.885128
"928",57.540001,58.470001,57.330002,57.93,2913700,56.976871
"929",58.110001,58.580002,57.59,57.73,4153000,56.780155
"930",58.16,59.080002,57.630001,58.57,2989300,57.606335
"931",59.189999,60.09,58.860001,59.43,2997500,58.45219
"932",59.43,59.959999,59.220001,59.549999,2308400,58.570213
"933",59.75,60.98,59.150002,60.169998,3529300,59.180012
"934",59.330002,60.919998,59.029999,60.77,4321500,59.770142
"935",60.130001,60.48,58.669998,59.290001,5603900,58.314491
"936",57.360001,57.68,55.880001,56.18,5953900,55.255661
"937",56.220001,56.290001,55.380001,55.759998,3102500,54.842575
"938",55.59,56.18,54.310001,54.369999,5227300,53.475445
"939",54.25,55.029999,53.59,54.299999,3728100,53.406593
"940",53.810001,55.27,53.490002,55.040001,2942200,54.134418
"941",55.970001,57.290001,55.869999,56.549999,3544800,55.619572
"942",56.630001,56.689999,55.02,55.189999,4098400,54.281948
"943",55.540001,56.330002,55.02,55.48,4128500,54.567177
"944",55.959999,56.310001,54.43,54.529999,4579500,53.632809
"945",53.73,55.57,53.52,54.77,4846900,53.868862
"946",55.619999,56.5,55.400002,56.080002,5455300,55.15731
"947",56.68,57.59,56.040001,56.139999,7715900,55.21632
"948",56.529999,58.169998,56.48,57.66,6312800,56.711308
"949",58.330002,59.290001,58.139999,59.27,4741600,58.294819
"950",59.639999,60.200001,59.189999,59.310001,3091900,58.334164
"951",59.419998,59.549999,58.299999,58.43,3193000,57.468639
"952",57.900002,58.75,57.52,58.32,3694900,57.360451
"953",58.27,59.349998,57.619999,58.77,3736800,57.803051
"954",57.990002,59.450001,57.669998,59.279999,2952600,58.304657
"955",59.450001,59.939999,58.93,59.169998,2805300,58.196468
"956",59.349998,60.209999,58.209999,58.439999,3827900,57.478474
"957",58.68,60.099998,58.549999,59.48,3722700,58.501366
"958",59.16,60.07,58.57,58.66,4201800,57.694859
"959",58.91,59.619999,58.25,59.48,2977100,58.501366
"960",59.939999,60.139999,59.25,59.82,2377000,58.835773
"961",59.119999,59.119999,57.84,58.5,3543700,57.537491
"962",58.23,58.400002,57.139999,57.349998,6740400,56.406414
"963",56,56.869999,55.630001,55.91,5259300,54.990101
"964",55.259998,58.700001,55.23,57.959999,6488900,57.006374
"965",57.580002,58.110001,56.18,56.880001,5363100,55.944145
"966",57.900002,59.060001,57.150002,58.799999,4526800,57.832554
"967",59.59,60.150002,59.040001,59.610001,3122000,58.629227
"968",59.189999,59.75,58.049999,58.16,3622600,57.203083
"969",59.02,61,58.830002,60.189999,4926100,59.199684
"970",60.200001,60.700001,59.419998,59.619999,3817300,58.639057
"971",62.060001,64.650002,61.5,61.66,7970300,60.645496
"972",61.919998,62.830002,61.34,61.759998,6267500,60.743851
"973",61.869999,62.040001,59.830002,60.310001,4033900,59.317707
"974",59.98,61.139999,59.419998,59.98,2880700,58.993145
"975",60.389999,61.900002,60.389999,61.630001,2211600,60.615993
"976",63,63.43,62.099998,63.419998,3881900,62.376541
"977",62.720001,63.549999,61.810001,63.16,3101400,62.120815
"978",63.5,64.300003,62.139999,62.150002,3602700,61.127438
"979",61.900002,62.48,61.25,62.049999,2265600,61.029083
"980",61.900002,62.75,61.73,62.549999,2721700,61.520851
"981",63.02,64,62.98,63.59,3807400,62.543743
"982",64.599998,66.330002,64.290001,65.839996,5753800,64.756729
"983",65.519997,65.519997,64.360001,64.889999,3323600,63.822353
"984",64.790001,65.389999,64.220001,64.540001,1544100,63.772953
"985",64.139999,64.370003,63.02,63.439999,5259400,62.68602
"986",64.839996,65.230003,63.330002,63.529999,4505200,62.774956
"987",63.48,64.290001,63.25,63.959999,5959500,63.199844
"988",63.950001,64.93,63.799999,64.190002,4191000,63.427113
"989",64.650002,66.169998,64.540001,66.019997,6714900,65.235352
"990",65.589996,66.239998,65.07,65.43,4037200,64.652374
"991",65.32,67.169998,65.209999,66.809998,4906400,66.015968
"992",67.150002,67.75,66.559998,67.57,3697500,66.766937
"993",66.959999,67.099998,66.339996,66.57,3239400,65.778824
"994",65.980003,66.529999,65.279999,66.400002,3173800,65.61084
"995",67.169998,67.220001,65.75,65.760002,5356500,64.978455
"996",66.379997,68.040001,66.019997,68.029999,5027400,67.221474
"997",67.849998,68.830002,67.57,68.379997,4283700,67.567314
"998",68.860001,69.610001,68.480003,69.489998,4159100,68.664116
"999",71.260002,71.480003,69.919998,71.330002,17438100,70.482254
"1000",69.989998,70.940002,69.300003,70.449997,6392000,69.612717
"1001",70.580002,71.080002,70.089996,70.419998,6129500,69.583069
"1002",70.419998,71.040001,69.160004,69.18,7201800,68.357811
"1003",69.400002,69.629997,68.879997,69.550003,2409700,68.723404
"1004",69.93,70.050003,68.639999,68.650002,4712300,67.834106
"1005",68.75,69.620003,68.650002,69.309998,5159500,68.486259
"1006",69.339996,70.400002,69.269997,70.300003,4683000,69.464493
"1007",70.330002,71.550003,70,71.110001,9596100,70.26487
