"","YUM.Open","YUM.High","YUM.Low","YUM.Close","YUM.Volume","YUM.Adjusted"
"892",90.349998,91.220001,89.669998,90.910004,1339200,88.929031
"893",91.709999,92.110001,90.889999,91.040001,1433500,89.056183
"894",90.720001,94.209999,90.660004,93.620003,2341800,91.579964
"895",93.339996,94.190002,92.360001,92.870003,1553000,90.846306
"896",93.019997,93.470001,92.209999,93.139999,1022600,91.110413
"897",93.019997,94.160004,92.57,93.370003,2213300,91.335411
"898",93.660004,93.980003,92.32,92.75,2171100,90.72892
"899",92.75,95.440002,92.669998,94.830002,2777900,92.763596
"900",93.150002,94.199997,90.57,91.639999,3863100,89.643112
"901",91.57,91.860001,90.160004,91.050003,1914900,89.065964
"902",91.25,92.470001,90.800003,90.919998,1735200,88.938789
"903",90.519997,92.410004,90.389999,91.82,1321700,89.819191
"904",92.230003,92.529999,90.790001,91,1243200,89.017052
"905",90.410004,91.470001,90.160004,90.989998,1194800,89.007271
"906",90.540001,91.32,90.040001,90.82,1239700,88.840981
"907",90.949997,91.760002,90.900002,91.339996,1087400,89.349648
"908",92.089996,93.900002,92.07,92.699997,1429100,90.679993
"909",93.300003,93.800003,92.540001,93.160004,1189300,91.129997
"910",92.959999,93.720001,92.559998,92.769997,1221200,90.748489
"911",92.68,93.160004,92.019997,92.650002,781000,90.631104
"912",92.849998,94.099998,92.550003,93.599998,1199200,91.560402
"913",94.360001,94.900002,93.599998,94.900002,1463300,92.832077
"914",95.139999,95.440002,93.529999,93.93,1275800,91.883209
"915",93.07,95.510002,93,95.370003,1346200,93.291832
"916",95.419998,96.330002,95.32,96.099998,1477100,94.00592
"917",96.400002,96.970001,95.169998,96.559998,1439200,94.455902
"918",96.709999,96.839996,95.889999,96.480003,1179800,94.839272
"919",96.120003,96.120003,94.809998,95.330002,1521300,93.708824
"920",96.379997,96.669998,95.470001,95.470001,1661900,93.846451
"921",96.029999,97.599998,95.559998,97.449997,1517100,95.79277
"922",97.18,97.32,95.720001,95.849998,1451300,94.219978
"923",95.589996,96.169998,94.93,96.150002,1618200,94.514877
"924",96.110001,98.650002,95.900002,97.980003,1873300,96.313759
"925",98.419998,98.550003,95.379997,96.330002,1526300,94.691818
"926",96.900002,97.25,94.300003,95.220001,2025000,93.600693
"927",95,96.129997,93.459999,93.68,2305000,92.086884
"928",94.110001,94.839996,93.309998,93.389999,1193400,91.801819
"929",93.379997,94.559998,92.110001,92.349998,1634100,90.779495
"930",92.639999,93.43,91.5,92.269997,1246500,90.700859
"931",93.150002,94.18,92.540001,92.870003,1497700,91.290657
"932",93.199997,94.32,93.099998,93.519997,1191500,91.929604
"933",93.849998,95.449997,93.620003,94.809998,1621100,93.197662
"934",93.690002,94.629997,92.970001,93.709999,1254500,92.116371
"935",93.309998,94.379997,92.059998,92.110001,2775800,90.543587
"936",90.400002,91.099998,88.080002,89.339996,1717700,87.820686
"937",89.370003,90.82,88.849998,90.589996,1233300,89.049431
"938",90.769997,91.419998,89.599998,89.769997,1756200,88.24337
"939",89.68,91.480003,89.120003,91.370003,1650700,89.81617
"940",91.040001,91.739998,89.730003,91.379997,1154800,89.825996
"941",91.879997,92.449997,91.389999,91.879997,1694600,90.317482
"942",91.580002,91.879997,90.239998,90.709999,1612600,89.167397
"943",91.120003,92.529999,90.760002,91.300003,1735200,89.747368
"944",92.150002,92.510002,91.209999,91.82,1300700,90.258514
"945",90.620003,95.309998,90.330002,95.169998,2173300,93.551537
"946",95.68,95.779999,93.349998,94.089996,1415100,92.489906
"947",94.559998,94.830002,91.830002,91.919998,1282300,90.356812
"948",92.800003,94.470001,92.709999,93.879997,1523400,92.283485
"949",94.190002,95.43,93.889999,95.410004,1239100,93.787468
"950",95.629997,96.080002,94.82,95.489998,1169700,93.866096
"951",95.510002,96.230003,94.849998,95.980003,976900,94.347771
"952",95.410004,96.389999,95.370003,96.010002,847600,94.377266
"953",96.230003,97.349998,95.870003,96.519997,1317000,94.878578
"954",95.93,99.75,95.620003,99.489998,2427900,97.798073
"955",99.669998,100.75,98.410004,98.529999,2282000,96.854401
"956",98.389999,99.790001,97.029999,97.25,1087900,95.596169
"957",97.870003,98.480003,97,97.279999,1112400,95.625656
"958",97.290001,99.379997,97.139999,99.07,1060600,97.385223
"959",99.660004,99.949997,98.199997,99.849998,1336900,98.151955
"960",100.330002,101.510002,99.110001,101.279999,1039400,99.55764
"961",100.540001,100.540001,97.519997,99.199997,1300000,97.513008
"962",98.82,99.169998,97.82,97.989998,1024800,96.323586
"963",96.07,97.199997,94.889999,95.059998,1564600,93.443413
"964",97.309998,97.480003,92.220001,94.940002,2009000,93.325455
"965",94.360001,95.209999,92.349998,93.330002,2139000,91.742844
"966",94.419998,95.93,93.730003,95.25,1908400,93.63018
"967",96.419998,97.699997,95.790001,96.769997,1449700,95.124336
"968",97.309998,99.970001,96.660004,98.580002,2024400,96.903557
"969",99.419998,101.230003,98.970001,100.699997,2803100,98.987503
"970",100.57,101.260002,99.129997,99.379997,1745400,97.689949
"971",103.989998,106.330002,101.900002,101.980003,2035700,100.245735
"972",102.760002,104.019997,102,102.989998,1545200,101.238548
"973",103.209999,103.529999,101.559998,101.82,1273200,100.088455
"974",101.550003,102.260002,99.739998,100.419998,1326000,98.712257
"975",101.129997,103.019997,100.879997,102.870003,1345500,101.120598
"976",103.709999,105.889999,103.480003,104.760002,1575500,102.978462
"977",103.480003,104.309998,103.010002,104.040001,1000200,102.270706
"978",104.419998,105.019997,103.769997,104.169998,1288000,102.398491
"979",104.160004,105.400002,103.82,105.269997,1081500,103.479774
"980",105.160004,105.459999,104.68,104.989998,1541200,103.204544
"981",105.589996,105.839996,104.489998,105,1449100,103.214371
"982",105.68,107.309998,105.25,107.190002,1439900,105.840904
"983",106.910004,107.279999,105.910004,106.610001,1376700,105.268204
"984",107,107.699997,106.800003,107.18,801200,105.831017
"985",106.199997,106.489998,105.010002,105.800003,2902800,104.468391
"986",106.839996,106.989998,105.519997,106.339996,1726200,105.001587
"987",105.870003,105.970001,104.800003,104.980003,1298100,103.658722
"988",104.669998,105.230003,104.32,104.519997,1329900,103.204498
"989",105.089996,106.150002,104.769997,105.860001,897000,104.527641
"990",105.529999,105.690002,104.669998,105.239998,1507200,103.915436
"991",104.599998,105.629997,104.480003,105.150002,1421200,103.826569
"992",105.599998,106.910004,105.099998,106.57,1431700,105.228699
"993",106.160004,107.080002,105.900002,106.459999,1347800,105.120079
"994",105.879997,106.5,105.349998,105.989998,1538300,104.655998
"995",106.889999,106.889999,105.330002,105.5,2015300,104.172173
"996",106.379997,107.650002,105.970001,107.379997,2357700,106.028496
"997",107.510002,108.639999,107.169998,107.419998,2412400,106.068001
"998",108.730003,108.879997,107.849998,108.790001,2842700,107.420761
"999",108.82,110.169998,108.800003,109.779999,4513800,108.3983
"1000",108.120003,109.449997,106.669998,108.629997,1288900,107.262772
"1001",108.059998,108.32,107.019997,107.400002,1199300,106.048264
"1002",107.160004,107.93,106.790001,106.790001,884700,105.44593
"1003",107.220001,107.690002,106.940002,107.540001,340400,106.186493
"1004",108.489998,109.849998,107.379997,109.779999,1822900,108.3983
"1005",109.629997,110.559998,109.400002,109.449997,1818300,108.072449
"1006",109.349998,110.660004,109.330002,109.510002,1267900,108.131699
"1007",108.739998,109.18,107.379997,108.559998,1651700,107.193649
