"","URI.Open","URI.High","URI.Low","URI.Close","URI.Volume","URI.Adjusted"
"890",160.080002,162.589996,157.639999,158.440002,785700,158.440002
"891",159.460007,160.479996,157.75,159.080002,608700,159.080002
"892",158,159.5,156.490005,157.240005,517400,157.240005
"893",159.149994,163.080002,158.889999,160.300003,824600,160.300003
"894",158.880005,163.199997,158.880005,162.75,832000,162.75
"895",162.830002,165.850006,161.580002,163.490005,763400,163.490005
"896",163.610001,164.440002,160.800003,160.880005,632400,160.880005
"897",160.070007,163.899994,159.240005,163.289993,865400,163.289993
"898",161.240005,162.289993,157.699997,158.330002,760000,158.330002
"899",158.690002,163.589996,158.479996,163.419998,1060800,163.419998
"900",161.360001,161.789993,153.759995,156.910004,1861300,156.910004
"901",157.350006,157.350006,151.410004,155.369995,1198400,155.369995
"902",156.699997,159.979996,155.399994,159.630005,770300,159.630005
"903",159.149994,162.360001,158.809998,160.839996,714300,160.839996
"904",162.5,169.940002,161.539993,169.559998,1113300,169.559998
"905",169.220001,169.869995,167.229996,168.649994,657900,168.649994
"906",167.740005,174.110001,167.639999,173.589996,875400,173.589996
"907",174.149994,184.210007,174.149994,181.259995,1279500,181.259995
"908",183.320007,186.779999,174.860001,175.619995,1644300,175.619995
"909",178.029999,180.509995,176.190002,178.600006,588600,178.600006
"910",178.130005,181.929993,177.630005,178.369995,676200,178.369995
"911",177.789993,181.75,176.910004,179.330002,677900,179.330002
"912",179.210007,181.330002,178.729996,179.080002,497800,179.080002
"913",179.020004,179.449997,176.220001,176.559998,483300,176.559998
"914",176.229996,177.979996,174.919998,175.429993,804400,175.429993
"915",172.639999,175.699997,172.089996,174.550003,584900,174.550003
"916",174.850006,176.149994,173.690002,175.059998,464800,175.059998
"917",177.380005,180.350006,175.419998,176.970001,1076700,176.970001
"918",178.070007,179.910004,174.949997,176.820007,421400,176.820007
"919",175.679993,178.690002,174.009995,177.589996,608600,177.589996
"920",178,180,177.279999,179.020004,518200,179.020004
"921",179.490005,182.789993,178.889999,182.529999,516900,182.529999
"922",181.850006,182.470001,176.970001,177.050003,695300,177.050003
"923",176.020004,183.210007,175.289993,182.539993,935900,182.539993
"924",182.490005,185.289993,177.75,184.580002,788800,184.580002
"925",183,183.610001,171.660004,174.389999,1006700,174.389999
"926",177.690002,179.289993,170.669998,176.429993,966500,176.429993
"927",171.610001,176.309998,168.5,172.369995,912200,172.369995
"928",174.889999,177.410004,173.899994,175.889999,797400,175.889999
"929",176.899994,177.139999,171.399994,171.960007,808100,171.960007
"930",173.460007,175.350006,172.220001,174.630005,445300,174.630005
"931",177.490005,178.300003,174.910004,176.580002,432200,176.580002
"932",177.919998,178.970001,175.270004,176.559998,623800,176.559998
"933",177.190002,183.100006,175.429993,181.550003,807700,181.550003
"934",178.279999,184,175.889999,180.779999,859100,180.779999
"935",180.059998,181.440002,173.589996,176.199997,1305100,176.199997
"936",171.199997,172.050003,164.289993,167.479996,746400,167.479996
"937",167.699997,168.75,165.320007,167.970001,586100,167.970001
"938",168.320007,170.990005,161.75,161.979996,828400,161.979996
"939",161.25,168.029999,159.009995,166.630005,1068200,166.630005
"940",164.910004,169.690002,164.309998,168.139999,545200,168.139999
"941",172.130005,178.639999,170.990005,175.729996,782700,175.729996
"942",174.889999,176.619995,171.5,174.210007,599700,174.210007
"943",175.559998,179.449997,171.75,174.5,800900,174.5
"944",176.580002,176.580002,171.880005,175.350006,911500,175.350006
"945",171.75,186.240005,171.75,185.020004,1159000,185.020004
"946",187.199997,198.619995,186.600006,197.699997,1539700,197.699997
"947",197.970001,200.649994,193.470001,193.869995,1171200,193.869995
"948",197.820007,201.509995,196.080002,198.960007,770500,198.960007
"949",201,202,197.039993,199.490005,609000,199.490005
"950",201.149994,203.570007,195.929993,196.940002,819200,196.940002
"951",197.539993,200.360001,194.179993,199.100006,665400,199.100006
"952",196.649994,197.259995,192.119995,194.270004,780400,194.270004
"953",196.160004,197,187.789993,188.130005,1045200,188.130005
"954",186.589996,189.5,185.429993,188.429993,783800,188.429993
"955",189.710007,196.050003,188.570007,192.940002,806400,192.940002
"956",191.009995,194.800003,186.660004,187.440002,668500,187.440002
"957",189.600006,192.490005,188.770004,189.320007,576600,189.320007
"958",188.440002,190.949997,185.570007,186.869995,552000,186.869995
"959",186.539993,189.279999,184.020004,185.399994,686500,185.399994
"960",187.919998,189.089996,184.089996,188.240005,519100,188.240005
"961",184.630005,185.289993,179.410004,182.119995,551300,182.119995
"962",182.449997,182.449997,174.75,174.809998,1014800,174.809998
"963",169,172.839996,167.25,170.729996,1153800,170.729996
"964",175.490005,176.979996,169.270004,173.220001,1151500,173.220001
"965",171.910004,179.380005,170.139999,178.289993,1234400,178.289993
"966",181,192.960007,180.570007,192.669998,1327400,192.669998
"967",197,202.940002,195.190002,201.449997,1425700,201.449997
"968",188.050003,190,178.850006,179.190002,2760200,179.190002
"969",185,191.990005,183.009995,188.470001,1404300,188.470001
"970",188.470001,194.850006,187.979996,191.460007,801300,191.460007
"971",205.020004,213,202.350006,205.820007,1330500,205.820007
"972",205.080002,212.800003,205.080002,209.270004,801900,209.270004
"973",209.970001,210.229996,203.470001,207.25,477000,207.25
"974",204.559998,205.270004,198.740005,201.919998,567900,201.919998
"975",205.300003,209.479996,204.149994,207.270004,634700,207.270004
"976",211.270004,217.880005,207.839996,217.830002,1315800,217.830002
"977",214,216.449997,211.279999,214.619995,641800,214.619995
"978",216,220.809998,214.089996,216.25,1103500,216.25
"979",214.470001,217.100006,209.160004,217,779300,217
"980",222.839996,223.889999,218.589996,219.800003,1023300,219.800003
"981",223.559998,227.809998,221.929993,226.309998,830300,226.309998
"982",230.460007,240.259995,229,237.910004,1185000,237.910004
"983",235.110001,235.899994,228.360001,230.460007,760100,230.460007
"984",230.190002,234.550003,230.190002,232.910004,336700,232.910004
"985",231.720001,232,226.059998,226.979996,1273600,226.979996
"986",232.979996,236.119995,230.679993,233.639999,796900,233.639999
"987",232.600006,233.800003,228.970001,231.399994,651500,231.399994
"988",231.610001,238.509995,230.929993,236.949997,858100,236.949997
"989",239.300003,245.809998,238.610001,245.619995,783600,245.619995
"990",243.449997,246.589996,241.039993,246.479996,652200,246.479996
"991",244.639999,249.589996,241.279999,243,718800,243
"992",249.600006,249.600006,243.979996,246.75,874500,246.75
"993",243.759995,244.940002,239.360001,241.979996,754800,241.979996
"994",240.179993,243.580002,239.149994,240.759995,728500,240.759995
"995",245.089996,245.089996,238.520004,238.889999,650100,238.889999
"996",231.729996,239.669998,231.009995,238.979996,770100,238.979996
"997",240.419998,240.419998,230.270004,232.490005,886800,232.490005
"998",229.679993,232.520004,226.600006,229.160004,1090800,229.160004
"999",228.679993,229.949997,224.699997,227.539993,1231900,227.539993
"1000",221.220001,231.25,217.389999,229.550003,752200,229.550003
"1001",231.050003,231.279999,223.740005,227.389999,515800,227.389999
"1002",229.860001,231.990005,227.720001,230.929993,581100,230.929993
"1003",230.669998,233.160004,228.949997,232.619995,213200,232.619995
"1004",233.410004,234.509995,226.570007,226.990005,447200,226.990005
"1005",227.589996,229.369995,223.720001,226.429993,485800,226.429993
"1006",227.860001,231.179993,227.5,230.059998,327900,230.059998
"1007",229.729996,233.830002,228,231.910004,523000,231.910004
