"","ANTM.Open","ANTM.High","ANTM.Low","ANTM.Close","ANTM.Volume","ANTM.Adjusted"
"894",266.279999,268.25,261.049988,268.089996,1006800,263.893188
"895",267.850006,270.890015,266.369995,269.929993,1004700,265.704407
"896",271,273.709991,269.570007,270.48999,1104400,266.255585
"897",269,269.790009,263.299988,263.98999,1615200,259.857361
"898",263.350006,267.690002,263.269989,265.230011,1228600,261.077972
"899",267.51001,285.309998,267.320007,281.559998,1961000,277.152344
"900",276.420013,279.670013,272.350006,277.190002,1085200,272.850739
"901",277.049988,277.450012,270.399994,273.799988,1009700,269.513794
"902",275.220001,277.390015,269.359985,270.75,988000,266.511566
"903",269.380005,272.859985,267.720001,270.890015,953900,266.649384
"904",272.850006,276.01001,270.209991,275.649994,1301700,271.334808
"905",274.920013,277.640015,269.079987,271.480011,1002300,267.230133
"906",271.230011,278.179993,271.230011,276.660004,928300,272.329041
"907",277.089996,280.149994,276.23999,278.850006,754400,274.484741
"908",283.070007,288,279.089996,280.329987,1416900,275.941589
"909",282.640015,286.179993,280.450012,283.179993,817100,278.746979
"910",281.779999,282.369995,278.369995,282.329987,687900,277.910248
"911",280.450012,285.269989,279.109985,283.230011,567700,278.796173
"912",283.51001,285.839996,282.179993,283.109985,817200,278.678009
"913",284.040009,285.649994,281.850006,282.450012,959100,278.028412
"914",282.779999,286.299988,282.73999,283.399994,634000,278.963531
"915",281.829987,283.75,280.549988,281.75,813800,277.339355
"916",282.5,286.269989,281.75,284.630005,957600,280.174286
"917",286.769989,287,278.390015,279.160004,729600,274.789886
"918",280.75,280.940002,275.160004,276.470001,870900,272.141998
"919",276.700012,276.709991,266.799988,270.209991,1342000,265.980011
"920",271.410004,278.640015,269.279999,274.589996,1360800,270.291443
"921",274.679993,279.01001,271.859985,277.279999,643300,272.939331
"922",276.209991,284.350006,276.190002,281.519989,1514500,277.112976
"923",278.019989,280.640015,272.829987,273.079987,1712800,268.805054
"924",274.640015,281.179993,273.540009,279.970001,1388600,275.587219
"925",281.839996,284.369995,274.190002,277,1247500,272.663727
"926",278.230011,279.279999,270.5,276.220001,874700,271.895905
"927",275,275.269989,266.320007,267.209991,1191000,263.026978
"928",267.929993,269.350006,264.559998,267.420013,1023900,264.172882
"929",268.079987,270.029999,260.589996,260.839996,1096100,257.67276
"930",262.679993,265.5,254.479996,258.029999,1336700,254.896896
"931",258.98999,269.200012,258.98999,265.600006,1448100,262.375
"932",265.880005,267.350006,258.869995,260.149994,1250300,256.991119
"933",261.820007,265.730011,258.519989,263.619995,997400,260.419006
"934",261.470001,264.570007,259.410004,263,820100,259.806549
"935",262.049988,266.320007,260.480011,264.190002,2162500,260.982117
"936",257.23999,257.880005,250.399994,257.709991,1567800,254.58078
"937",256.820007,258.619995,246.380005,247.440002,1977600,244.435486
"938",248.199997,251.009995,245.039993,245.729996,1669100,242.746231
"939",245.039993,249.270004,244.100006,248.779999,1311900,245.759232
"940",247.490005,256.100006,246.199997,255.25,1321900,252.150665
"941",258.829987,261.799988,255.779999,257.059998,913800,253.93869
"942",258.350006,261.75,256.559998,259.790009,862000,256.635559
"943",259.519989,271.149994,258.75,268.589996,1312800,265.328674
"944",268.589996,270.769989,266.109985,270.170013,918100,266.889465
"945",265.790009,280.480011,264.440002,275.01001,1582500,271.670715
"946",276.980011,285,276.679993,284.790009,965700,281.332001
"947",286.149994,290.640015,282.5,283.640015,1086400,280.195953
"948",285.230011,293.940002,285.230011,293.119995,969800,289.560822
"949",294.5,294.5,288.73999,293.290009,1e+06,289.72876
"950",295,298.450012,293.829987,294.410004,813500,290.835205
"951",295.429993,300.920013,294.429993,298.570007,1037700,294.944672
"952",297.059998,299.230011,295.019989,297.440002,870100,293.828369
"953",295.26001,298.130005,289.609985,292.339996,1014400,288.790283
"954",287.480011,296.910004,287.170013,294.899994,785100,291.319214
"955",295.100006,300.369995,292.839996,296.869995,768900,293.265259
"956",296,298.390015,290.209991,292.209991,946900,288.661865
"957",293.179993,296.459991,290.950012,291.190002,822700,287.654266
"958",290.5,297.290009,290.339996,296.160004,898300,292.563934
"959",297.019989,306.299988,296.459991,305.170013,1176600,301.464508
"960",306.720001,311.75,305.320007,310.76001,1489400,306.986603
"961",307.609985,308.25,297.709991,299.75,1205300,296.110291
"962",297.779999,300.5,293.01001,298.880005,1532100,295.250885
"963",287.920013,297.690002,285.230011,285.799988,1557800,282.329681
"964",284.470001,285.350006,272.339996,273.26001,1737100,269.941986
"965",273.920013,275.029999,269.01001,272.799988,1567700,269.487549
"966",278.190002,279.679993,270.440002,278.25,2193900,274.871399
"967",282.670013,295.589996,281.899994,293.459991,1790100,289.896698
"968",312.799988,332.399994,311.75,327.859985,3987700,323.878967
"969",328.720001,334.100006,317.75,319.600006,2333200,315.719269
"970",317.929993,318.160004,312.23999,313.320007,1606400,309.515533
"971",334.980011,337.679993,321.829987,322.410004,1617600,318.495178
"972",323.049988,330.26001,314.429993,328.559998,1975600,324.570496
"973",330.190002,332.75,323.119995,323.369995,1517700,319.443481
"974",322.820007,331.269989,320.98999,329.920013,1504300,325.913971
"975",329.940002,334.700012,327.73999,332.959991,1205500,328.917084
"976",335.920013,338.200012,330.040009,333.149994,1344600,329.104736
"977",328.730011,332.799988,326.130005,329.839996,1038500,325.83493
"978",331.160004,333.48999,322.130005,322.380005,1351000,318.465515
"979",320.619995,320.799988,311.670013,311.850006,1610700,308.063416
"980",311.429993,312.119995,304.670013,305.619995,2311500,301.909027
"981",307.700012,313.73999,307.700012,310.660004,1169600,306.887848
"982",310.570007,317.880005,310,313.940002,1302800,310.128021
"983",315.070007,315.070007,306.660004,309.049988,1180800,305.297394
"984",308.690002,313.540009,308.23999,312.799988,533300,309.001831
"985",311.790009,315.299988,309.339996,311.519989,1645700,307.737396
"986",317,326.850006,313.309998,313.899994,1364200,310.088501
"987",313.119995,321.640015,313.070007,318.450012,1131700,314.583252
"988",318.170013,325.529999,318.100006,323.029999,1255000,319.107635
"989",321.609985,326.899994,321.079987,323.269989,931400,320.286652
"990",321.519989,324.200012,317.029999,319.23999,697500,316.293854
"991",316.660004,322.98999,315.899994,322.690002,1637000,319.712006
"992",322.75,324.070007,316.25,318.440002,1016500,315.501221
"993",317.660004,319.049988,313.480011,313.75,1224500,310.854523
"994",312.160004,315.910004,310.160004,311.399994,1372900,308.526184
"995",314.140015,316.220001,309.600006,310.100006,918600,307.23819
"996",312.98999,314.660004,310.519989,313.220001,1544900,310.329407
"997",312.459991,312.890015,306.839996,310.23999,1003200,307.376862
"998",309.779999,315.390015,309.779999,314.079987,1103900,311.181458
"999",314.059998,315.320007,306.399994,308.640015,2829600,305.791687
"1000",303.339996,306.640015,298.600006,306.380005,1121600,303.552521
"1001",305.890015,307.359985,302.559998,303.299988,1036800,300.500946
"1002",306.429993,311.670013,306.429993,308.350006,777200,305.504333
"1003",307.970001,309.600006,307.899994,308.670013,224500,305.821411
"1004",310.630005,315.390015,309.459991,312.890015,723400,310.002472
"1005",315.399994,319.059998,313.609985,314.329987,766000,311.429138
"1006",314,316.369995,313.880005,314.049988,574600,311.151733
"1007",315.149994,322.190002,314.339996,321.089996,749300,318.12677
