"","AME.Open","AME.High","AME.Low","AME.Close","AME.Volume","AME.Adjusted"
"905",96.510002,97.540001,96.139999,97.519997,826900,96.737633
"906",97.550003,98.849998,96.599998,97.790001,1487500,97.005478
"907",97.980003,99.269997,97.839996,99.040001,1711300,98.245438
"908",100,101.68,99.230003,99.25,1370700,98.453758
"909",100.230003,101.550003,99.980003,101.230003,843300,100.417877
"910",100.739998,101.339996,100.510002,100.959999,849700,100.150024
"911",100.360001,102.029999,100.360001,101.279999,1007200,100.467476
"912",101.279999,101.940002,101.169998,101.400002,906600,100.58651
"913",101.349998,101.800003,101.309998,101.580002,967600,100.76506
"914",101.480003,101.529999,100.82,101.010002,684700,100.199638
"915",100.07,100.599998,99.610001,100.160004,637100,99.356453
"916",99.980003,100.699997,99.830002,100.239998,636900,99.435814
"917",100.849998,100.970001,99.769997,100.800003,678800,99.991325
"918",101.419998,101.599998,100.269997,100.919998,568300,100.110352
"919",100.480003,101.199997,99.970001,101.010002,627500,100.199638
"920",101.5,101.57,100.480003,100.910004,586100,100.100441
"921",101.169998,101.980003,100.669998,101.93,696900,101.112251
"922",101.779999,101.779999,100.370003,100.699997,657600,99.89212
"923",100.419998,102.209999,100.190002,102.019997,533700,101.201538
"924",101.980003,103.949997,101.610001,103.080002,1525700,102.253021
"925",103.400002,103.580002,99.050003,99.889999,862100,99.088615
"926",100.860001,101.230003,98.419998,99.470001,795200,98.671997
"927",98.669998,98.75,96.910004,96.989998,915100,96.211876
"928",98.110001,100.019997,97.830002,99.349998,675200,98.552956
"929",99.599998,100.360001,97.940002,98.110001,1243900,97.322899
"930",98.730003,100.839996,98.480003,99.910004,914900,99.290634
"931",100.639999,101.790001,100.510002,101.389999,684600,100.761452
"932",101.650002,102.949997,101.589996,102.32,734800,101.685684
"933",102.790001,103.480003,102,102.339996,1079000,101.705559
"934",101.160004,103.040001,100.300003,102.330002,695700,101.695625
"935",102.029999,103.199997,100.620003,100.709999,1209300,100.085655
"936",98.75,99.410004,95.040001,96.239998,919900,95.643372
"937",96.099998,97.550003,95.989998,97.239998,838300,96.637169
"938",97.559998,98.419998,95.120003,95.32,712000,94.72908
"939",95.32,97.080002,94.900002,96.230003,834200,95.633446
"940",95.519997,97.93,95.150002,97.489998,573300,96.885628
"941",98.93,100.440002,98.82,99.489998,685900,98.87323
"942",99.949997,100.910004,99.300003,99.889999,1038900,99.270752
"943",100,101.110001,98.730003,99.400002,1032400,98.783791
"944",100.699997,101.379997,99.010002,99.849998,1046600,99.230995
"945",98.150002,101.68,98.040001,100.779999,715400,100.155228
"946",101.940002,103.970001,101.760002,103.5,864700,102.858368
"947",103.5,105.870003,103.220001,104.330002,1221200,103.683228
"948",105.629997,107.279999,105.32,106.540001,1284700,105.879524
"949",107.010002,107.010002,105.730003,106.5,1295100,105.839775
"950",107.5,108.629997,106.779999,106.940002,840000,106.277046
"951",107.809998,107.919998,106.800003,107.629997,1004800,106.962761
"952",107.410004,107.949997,105.480003,106.160004,636200,105.501884
"953",106.870003,108.370003,105.809998,107.900002,778900,107.231094
"954",106.400002,109.07,106.400002,109.010002,661000,108.334213
"955",109.459999,110.82,108.809998,109.849998,1475800,109.169006
"956",109.949997,110.480003,107.339996,107.550003,692000,106.88327
"957",108.230003,109.809998,107.970001,108.699997,543500,108.026131
"958",108.639999,109.419998,107.129997,107.150002,1088000,106.485741
"959",107.580002,108.239998,106.849998,107.010002,1198500,106.346619
"960",107.970001,108.080002,106.889999,107.760002,882700,107.091957
"961",106.339996,106.489998,104.120003,105.099998,910700,104.448441
"962",105.050003,105.050003,102.419998,102.589996,820400,101.95401
"963",100.449997,101.379997,98.059998,98.190002,1287900,97.581291
"964",98.25,100.879997,97.510002,98.910004,1191200,98.296822
"965",98.519997,99.25,96.860001,98.199997,981900,97.591225
"966",99.809998,102.300003,99.709999,102.269997,1178700,101.635994
"967",103.629997,105.800003,103.169998,105.290001,1122200,104.637268
"968",104.519997,106.389999,103.07,105.389999,1094000,104.736656
"969",106.860001,109.5,106.449997,109.050003,881000,108.37397
"970",109.18,110.699997,108.860001,110.32,942400,109.636093
"971",117.07,118.949997,113.93,114.07,1610400,113.362839
"972",114.339996,117.43,113.779999,116.449997,1620000,115.728096
"973",117,117.550003,116.059998,116.760002,1143900,116.036171
"974",116.279999,116.949997,114.779999,115.449997,872700,114.734283
"975",116.660004,117.510002,115.75,117.269997,829100,116.542999
"976",118.860001,120.339996,118.400002,120.080002,1256100,119.335579
"977",119.379997,119.900002,118.440002,118.760002,1058000,118.023773
"978",119.209999,120.349998,118.25,119.239998,1009500,118.500793
"979",118.970001,119.290001,117.129997,118.18,1048300,117.447372
"980",118.300003,118.360001,116.519997,117.419998,862100,116.69207
"981",118.480003,118.900002,117.349998,117.790001,817700,117.059776
"982",118.900002,121.690002,117.559998,121.25,1679400,120.498329
"983",120.589996,120.669998,118.949997,119.82,681600,119.077202
"984",120.099998,120.349998,119.18,119.769997,423000,119.027504
"985",119.720001,119.809998,117.540001,118.529999,964400,117.795189
"986",119.540001,120.080002,117.150002,117.239998,1241900,116.513191
"987",116.610001,117.209999,114.510002,115.019997,1380100,114.306946
"988",114.82,116.019997,114.239998,114.43,927100,113.720612
"989",114.480003,117.410004,114.480003,116.839996,858600,116.298615
"990",117.230003,117.870003,116.709999,117.610001,725500,117.065041
"991",116.910004,119.230003,116.910004,118.57,1130600,118.020592
"992",118.839996,119.300003,118.190002,118.760002,849900,118.209717
"993",118.110001,119.07,117.239998,118.349998,880600,117.801613
"994",117.010002,118.540001,116.800003,118.379997,1045400,117.831482
"995",119.480003,119.690002,116.239998,116.300003,763500,115.761116
"996",117.529999,118.589996,116.220001,117.790001,754800,117.244209
"997",117.900002,118.129997,116.269997,116.779999,660300,116.238892
"998",117.269997,117.779999,116.839996,117.629997,789200,117.084946
"999",117.610001,118.529999,116.980003,118.099998,1914100,117.552773
"1000",115.93,118.589996,114.629997,118.110001,756400,117.562729
"1001",118.32,118.57,117.239998,117.660004,560200,117.114815
"1002",118.25,119.440002,117.529999,118.620003,454000,118.070366
"1003",118.639999,119.32,118,119.040001,188500,118.488419
"1004",120.139999,120.900002,119.620003,119.760002,371200,119.205086
"1005",120.339996,120.339996,117.660004,118.660004,392200,118.110176
"1006",119.080002,120.349998,119.059998,119.830002,437000,119.274765
"1007",120.099998,121.07,118.82,120.940002,638700,120.379616
