"","FTV.Open","FTV.High","FTV.Low","FTV.Close","FTV.Volume","FTV.Adjusted"
"874",57.941422,58.200836,57.104603,57.146442,2278387,56.867165
"875",56.24268,56.76569,54.719666,55.238495,2998733,54.968548
"876",55.372383,56.794979,54.648537,56.619247,2230707,56.342545
"877",56.410042,56.410042,55.046024,55.539749,3696374,55.26833
"878",55.941422,57.163181,55.790794,56.836819,2064721,56.559059
"879",56.217571,57.02092,55.916317,56.619247,3575799,56.342545
"880",56.694561,57.163181,56.376568,56.451881,3201764,56.176003
"881",57.29707,58.100418,56.832638,57.029289,1707416,56.750587
"882",58.033474,58.23431,57.50209,57.866108,1461844,57.583309
"883",57.514645,57.690376,56.912132,56.953976,1177912,56.67564
"884",56.811714,57.188286,56.184101,57.138077,1471404,56.858841
"885",56.887028,57.422592,55.966526,56.301254,1422887,56.026115
"886",56.393307,56.585773,56.008369,56.284519,2061614,56.009457
"887",56.627617,57.456066,56.435146,56.594143,1540475,56.31757
"888",56.711296,58.016735,56.092049,57.874477,2311130,57.59164
"889",58.761505,59.907951,58.51046,59.573223,2143591,59.282093
"890",59.430962,60.376568,58.769875,60.008369,2440310,59.715107
"891",60.309624,60.677822,59.966526,60.326359,1460171,60.031544
"892",60.200836,60.251045,59.004185,59.205021,1367439,58.915684
"893",59.372383,60.075314,59.372383,59.581589,1583734,59.290413
"894",59.439331,60.033474,59.305439,59.857742,2358811,59.565216
"895",60.117153,61.104603,60.104603,60.694561,1587677,60.397949
"896",60.778244,60.778244,59.29707,59.414227,2211109,59.123867
"897",59.598328,60.368202,59.435146,60.167362,2539734,59.873325
"898",59.941422,60.050209,59.380753,59.439331,2526589,59.148849
"899",61.372383,61.899582,60.878662,61.589958,4518295,61.288971
"900",60.669456,60.878662,59.933056,60.384937,3320069,60.089832
"901",60.133892,60.133892,58.376568,58.736401,3474702,58.449356
"902",59.004185,59.104603,58.008369,58.209206,4481489,57.924736
"903",58.108788,58.569038,57.824268,58.133892,3714777,57.849789
"904",58.594143,59.205021,58.033474,58.594143,4757654,58.307796
"905",58.410042,59.422592,58.372383,59.163181,3819579,58.87405
"906",59.146442,60.506275,58.878662,60.443516,2697952,60.148129
"907",60.543934,60.694561,60.004185,60.133892,5260510,59.840015
"908",60.945606,61.665272,60.761505,61.472801,9803422,61.172386
"909",61.924686,62.761505,61.029289,62.711296,3512225,62.404827
"910",62.058578,62.241005,61.263599,61.73222,1972706,61.430534
"911",61.506275,62.284519,61.384937,61.573223,1153414,61.272316
"912",61.548119,61.891212,61.054394,61.48954,2192945,61.189041
"913",61.271969,61.439331,60.192471,60.317993,2121603,60.02322
"914",60.50209,60.535564,59.615063,59.75732,2467795,59.465286
"915",59.121338,60.23431,59.054394,60.158997,1738845,59.865002
"916",60.309624,60.535564,59.355648,60.016735,1886547,59.723431
"917",60.393307,60.661087,59.807529,60.251045,1951555,59.9566
"918",60.368202,60.51046,58.887028,59.037659,5197772,58.749146
"919",59.121338,59.671131,58.518829,59.414227,3947205,59.123867
"920",59.698746,60.04184,59.251045,59.280334,4062881,59.048847
"921",59.380753,61.054394,58.870293,60.945606,3541502,60.707619
"922",60.711296,61.029289,60.087868,60.343098,1961115,60.107464
"923",60,62.084518,59.966526,61.581589,3373963,61.341118
"924",61.707111,62.493725,61.221756,62.200836,2551923,61.957947
"925",62.410042,62.619247,60.887028,61.338913,2853660,61.099388
"926",62.175732,62.803349,61.740585,62.100418,4111398,61.857922
"927",61.907951,62.485355,61.079498,61.631798,4918381,61.391132
"928",62.225941,63.76569,61.631798,63.313808,5517793,63.06657
"929",63.76569,64.694557,63.589958,63.974895,5897086,63.725079
"930",64.209206,65.171547,63.832638,64.744766,3996080,64.491943
"931",65.271965,65.841003,64.786613,64.962341,3483067,64.708672
"932",65.146446,65.740585,64.393303,64.602509,2738104,64.350235
"933",64.828453,65.351463,64.025108,64.351463,6061757,64.100174
"934",63.623432,65.355652,63.305439,64.811714,5738868,64.558632
"935",64.560669,65.255234,63.112972,63.422592,12827847,63.174927
"936",62.184101,62.694561,59.598328,60.560669,4687985,60.324181
"937",60.485355,61.079498,60.058578,60.903767,3956167,60.665939
"938",60.736401,61.581589,59.95816,60,2460266,59.765705
"939",59.815899,61.364017,59.389122,60.870293,3400970,60.632599
"940",60.376568,62.117153,60.125523,62.066944,2885089,61.824577
"941",63.422592,64.075317,62.807529,63.372383,2297268,63.12492
"942",63.405857,64.384933,62.995815,63.774059,3811811,63.525028
"943",64.184097,64.719666,63.251045,63.774059,3110466,63.525028
"944",64.301254,64.460251,62.585773,63.046024,2626371,62.799831
"945",62.376568,65.748955,62.326359,64.769875,2358213,64.516953
"946",65.874474,66.230125,65.129707,66.158997,3804761,65.900642
"947",66.861923,67.485359,65.615067,65.815903,3007935,65.558899
"948",66.317993,68.184097,66.317993,67.815903,4009584,67.551094
"949",68.175735,68.719666,67.602509,68.443512,3691953,68.176247
"950",70,71.019997,69.300003,69.82,13655600,69.547348
"951",69.75,69.989998,67.559998,67.699997,4226200,67.435638
"952",66.779999,67.790001,66.169998,66.419998,2862200,66.160629
"953",66.230003,67.120003,66.019997,67,2311200,66.738365
"954",66.400002,67.650002,66.07,67.419998,1414900,67.156723
"955",67.699997,67.839996,67.019997,67.139999,1961200,66.877815
"956",67.099998,67.245003,65.529999,65.769997,1633600,65.513168
"957",66.300003,66.654999,65.550003,65.889999,2143600,65.632706
"958",66.160004,66.580002,65.610001,65.82,2056400,65.562973
"959",66.279999,66.809998,65.980003,66.519997,2255100,66.260239
"960",66.959999,67.339996,66.339996,66.5,2774000,66.240318
"961",65.790001,65.82,63.790001,64.519997,1699200,64.268051
"962",64.370003,64.410004,63.23,63.650002,1868400,63.401451
"963",63.040001,63.167,61.09,61.810001,3424200,61.568638
"964",61.48,62.830002,60.82,62.27,1876400,62.02684
"965",62.220001,62.439999,60.884998,61.599998,2682200,61.359451
"966",62.540001,63.580002,62.389999,63.32,2873400,63.072739
"967",64.110001,65.599998,63.369999,64.989998,1604400,64.736221
"968",64.489998,65.150002,63.040001,64.620003,1819700,64.367661
"969",66.019997,68.57,65.68,67.949997,3190100,67.684662
"970",67.989998,68.809998,67.425003,68.370003,1828000,68.10302
"971",72.129997,74.254997,70.264999,70.330002,1916400,70.055359
"972",70.629997,70.910004,69.709999,69.800003,2504500,69.527443
"973",70.510002,70.690002,68.974998,70,1782200,69.726654
"974",69.25,70.059998,68.985001,69.510002,1400400,69.238571
"975",70.150002,71.269997,70.089996,70.949997,1690800,70.672943
"976",72.010002,72.260002,70.830002,72.160004,2468700,71.87822
"977",71.400002,71.989998,70.18,71.650002,1315400,71.370209
"978",71.75,72.160004,70.980003,70.989998,1150400,70.712791
"979",70.949997,71.379997,69.82,71.330002,1153500,71.051468
"980",71.559998,71.769997,70.959999,71.32,1549800,71.041496
"981",71.980003,72.269997,71.459999,71.68,1178900,71.400093
"982",72.43,73.099998,71.855003,73,2190900,72.714943
"983",72.879997,72.879997,71.57,71.870003,1576400,71.658066
"984",71.989998,72.110001,71.25,71.43,672800,71.219368
"985",69.57,70.550003,69.224998,70.129997,2266500,69.923195
"986",70.769997,71.695,70.440002,70.550003,2313800,70.341957
"987",70.25,70.449997,69.120003,69.650002,1679600,69.444611
"988",69.510002,70.43,68.669998,68.830002,3171300,68.627037
"989",70.010002,71.699997,69.779999,71.279999,3793900,71.069801
"990",71.519997,71.565002,69.309998,69.389999,2092800,69.185379
"991",68.919998,69.209999,68.360001,68.400002,3443800,68.198303
"992",68.720001,69.779999,68.410004,69.639999,3363900,69.434647
"993",68.940002,70.150002,68.629997,68.93,1441400,68.726738
"994",68.379997,69.07,68.300003,68.550003,1412100,68.347855
"995",69.25,69.580002,68.230003,68.260002,1762300,68.058716
"996",68.849998,69.809998,67.970001,69.400002,1674900,69.195351
"997",69.580002,69.739998,68.68,68.919998,1460700,68.716759
"998",69.349998,69.739998,68.769997,69.330002,1487300,69.125565
"999",69.519997,70.099998,69.18,69.830002,2880600,69.624084
"1000",68.550003,70.019997,68.529999,69.809998,1712900,69.604149
"1001",69.389999,69.919998,68.260002,68.459999,2536900,68.258125
"1002",69.059998,69.650002,68.190002,69.349998,2184500,69.145493
"1003",69.809998,69.830002,68.900002,69.639999,412100,69.434647
"1004",70.129997,70.620003,68.730003,68.970001,1022300,68.766617
"1005",69.370003,69.559998,67.949997,68.370003,838600,68.168388
"1006",68.629997,69.779999,68.629997,69.57,987400,69.364845
"1007",69.389999,70.93,69.040001,70.82,1404600,70.611168
