"","AZO.Open","AZO.High","AZO.Low","AZO.Close","AZO.Volume","AZO.Adjusted"
"883",1137.300049,1145.209961,1127.449951,1128.579956,138600,1128.579956
"884",1127.48999,1130.849976,1104.01001,1117.97998,157500,1117.97998
"885",1116.319946,1116.319946,1095,1107.76001,118500,1107.76001
"886",1106.209961,1114.630005,1090.119995,1113.589966,160100,1113.589966
"887",1119.98999,1131.589966,1106.300049,1108.329956,162800,1108.329956
"888",1108.209961,1137.619995,1107.329956,1133.369995,218400,1133.369995
"889",1145.959961,1156.160034,1141.5,1149.22998,295900,1149.22998
"890",1150.069946,1158.030029,1147.550049,1149.319946,154100,1149.319946
"891",1156.849976,1158.689941,1136.119995,1157.300049,139100,1157.300049
"892",1157.380005,1163.800049,1145.369995,1156.119995,113700,1156.119995
"893",1153.73999,1164.170044,1146.119995,1155.77002,143600,1155.77002
"894",1159.900024,1175.969971,1159.900024,1168.97998,212100,1168.97998
"895",1178.030029,1179.410034,1159.959961,1168.459961,162200,1168.459961
"896",1168.290039,1178.550049,1162.050049,1168.589966,135700,1168.589966
"897",1169.150024,1179.780029,1162.089966,1170.800049,228700,1170.800049
"898",1171.079956,1180,1164.77002,1166.150024,142100,1166.150024
"899",1169.869995,1185.099976,1163.98999,1179.550049,187400,1179.550049
"900",1193.930054,1230.540039,1193.930054,1209.75,253200,1209.75
"901",1210.579956,1210.579956,1190.219971,1207.420044,181800,1207.420044
"902",1212.689941,1217.25,1199.810059,1206.900024,158500,1206.900024
"903",1203.72998,1224.949951,1191.719971,1206.040039,132900,1206.040039
"904",1209.310059,1209.349976,1192.609985,1192.609985,234000,1192.609985
"905",1181.699951,1194.969971,1177.420044,1178.369995,157700,1178.369995
"906",1178.369995,1184.949951,1170.219971,1182.219971,200700,1182.219971
"907",1185.26001,1186.880005,1169.140015,1174.719971,128600,1174.719971
"908",1179.199951,1182.869995,1160.780029,1171.560059,162700,1171.560059
"909",1176.849976,1193.790039,1174.449951,1188.369995,167000,1188.369995
"910",1183.359985,1190.920044,1177.310059,1187.140015,103900,1187.140015
"911",1190.069946,1207.180054,1190,1196.050049,124100,1196.050049
"912",1199.01001,1210.650024,1198.650024,1207.75,236900,1207.75
"913",1215.699951,1227.27002,1203.660034,1211.810059,252200,1211.810059
"914",1213.569946,1221.47998,1200.359985,1210,131500,1210
"915",1204.859985,1213.22998,1196.329956,1203.5,120500,1203.5
"916",1206.069946,1211.310059,1200.939941,1209.069946,143400,1209.069946
"917",1211.609985,1219.130005,1201.449951,1209.930054,143000,1209.930054
"918",1209.930054,1213.97998,1188.439941,1201.660034,132600,1201.660034
"919",1198.430054,1208.47998,1188.699951,1198.01001,152800,1198.01001
"920",1203.170044,1204.459961,1193.800049,1195.890015,136000,1195.890015
"921",1193.109985,1199.709961,1178.790039,1189.119995,152600,1189.119995
"922",1188.680054,1200.849976,1175.920044,1196.310059,226300,1196.310059
"923",1198.349976,1223.469971,1193.900024,1222.430054,206500,1222.430054
"924",1227.640015,1267.930054,1225.619995,1250.349976,216100,1250.349976
"925",1245.069946,1246.890015,1205.150024,1215.699951,166200,1215.699951
"926",1216.550049,1222.180054,1194.650024,1206.790039,157800,1206.790039
"927",1204.780029,1224.300049,1196.430054,1211.48999,159700,1211.48999
"928",1216.97998,1247.160034,1212.76001,1233,199900,1233
"929",1235.680054,1238.130005,1208.550049,1216.040039,172200,1216.040039
"930",1222.660034,1240.890015,1216.719971,1234.449951,150500,1234.449951
"931",1248.959961,1251.810059,1232.25,1241.660034,163400,1241.660034
"932",1247.72998,1251.310059,1239.900024,1242.949951,110900,1242.949951
"933",1250.560059,1251.26001,1225.910034,1229.22998,200900,1229.22998
"934",1229,1230,1214.48999,1224.119995,176700,1224.119995
"935",1214.810059,1224.040039,1188.469971,1205.280029,364000,1205.280029
"936",1196.26001,1197.030029,1164.800049,1186.01001,342500,1186.01001
"937",1224.170044,1236.01001,1155,1166.709961,537100,1166.709961
"938",1174.439941,1174.439941,1128.01001,1128.949951,428400,1128.949951
"939",1129.109985,1145.339966,1108.619995,1129.630005,252100,1129.630005
"940",1121.76001,1146.650024,1120.550049,1135.02002,201600,1135.02002
"941",1145.47998,1162.5,1140.349976,1155.560059,211700,1155.560059
"942",1150.780029,1167.060059,1146,1154.920044,175900,1154.920044
"943",1153.640015,1183.579956,1153.640015,1177.640015,254800,1177.640015
"944",1181.060059,1192.949951,1168.189941,1181.719971,222700,1181.719971
"945",1169.810059,1183.76001,1158.859985,1176.98999,137300,1176.98999
"946",1174.170044,1191.76001,1174.170044,1178.27002,161100,1178.27002
"947",1180.75,1182.839966,1132.119995,1138.530029,251600,1138.530029
"948",1146.459961,1155.339966,1136,1139.98999,191000,1139.98999
"949",1146.109985,1157.47998,1145.920044,1150,150800,1150
"950",1156.650024,1156.650024,1137.079956,1137.73999,160000,1137.73999
"951",1142.619995,1158.719971,1129.780029,1144.060059,218900,1144.060059
"952",1142.209961,1170.98999,1142.209961,1164.589966,150000,1164.589966
"953",1192.550049,1196.76001,1163.380005,1169.030029,193800,1169.030029
"954",1160,1199.25,1154.280029,1193.26001,202600,1193.26001
"955",1192.439941,1206.449951,1184.5,1193.380005,250200,1193.380005
"956",1194.530029,1199.97998,1174.329956,1176.420044,155900,1176.420044
"957",1177.589966,1196.5,1176.719971,1178.619995,196000,1178.619995
"958",1179.77002,1192.459961,1174.550049,1178.119995,149800,1178.119995
"959",1176.469971,1185,1168,1175.550049,151400,1175.550049
"960",1180.51001,1187.099976,1161.459961,1183.160034,148900,1183.160034
"961",1168.75,1169.449951,1141.790039,1152,148800,1152
"962",1155.359985,1156.73999,1132.300049,1133.589966,179200,1133.589966
"963",1119.829956,1138.670044,1112.130005,1128.849976,241400,1128.849976
"964",1128.5,1142.650024,1118.48999,1129.76001,273900,1129.76001
"965",1128.02002,1135.439941,1115.359985,1128.97998,198200,1128.97998
"966",1138.550049,1160.890015,1123.959961,1141.150024,242800,1141.150024
"967",1147.25,1172.439941,1127.410034,1164.650024,290600,1164.650024
"968",1168.099976,1184.290039,1153.709961,1154.02002,381800,1154.02002
"969",1170.109985,1174.400024,1145.939941,1149.51001,306000,1149.51001
"970",1153.459961,1162.609985,1137.73999,1158.530029,245200,1158.530029
"971",1182.839966,1204.400024,1150.959961,1151.390015,349300,1151.390015
"972",1151.27002,1181.910034,1150.050049,1170.410034,357400,1170.410034
"973",1182.130005,1189.160034,1171.650024,1181.829956,318400,1181.829956
"974",1179.829956,1185.199951,1152.060059,1159.72998,183900,1159.72998
"975",1160.920044,1167.849976,1145.900024,1155.800049,191200,1155.800049
"976",1164.280029,1164.280029,1137.569946,1146.02002,346700,1146.02002
"977",1135.800049,1135.849976,1111.689941,1124.209961,293700,1124.209961
"978",1118.780029,1151.23999,1118.780029,1131.650024,182400,1131.650024
"979",1129.319946,1136.97998,1114.680054,1133.76001,244500,1133.76001
"980",1133.5,1137.540039,1112.01001,1114.199951,187900,1114.199951
"981",1114.069946,1123.619995,1106.73999,1113.410034,237300,1113.410034
"982",1123.439941,1152.310059,1112.47998,1135.790039,247700,1135.790039
"983",1137.390015,1141.22998,1120.550049,1129.599976,194200,1129.599976
"984",1127.540039,1141.339966,1118.280029,1119.23999,109700,1119.23999
"985",1114.810059,1141.97998,1106.619995,1137.650024,272500,1137.650024
"986",1148.22998,1170.819946,1140.329956,1164.839966,260300,1164.839966
"987",1157.949951,1158.880005,1130.329956,1152.219971,283300,1152.219971
"988",1147.079956,1160.410034,1144,1154.01001,181300,1154.01001
"989",1150.880005,1165,1150.790039,1162.630005,208200,1162.630005
"990",1169.900024,1172.579956,1141.630005,1157.180054,403500,1157.180054
"991",1128,1138,1085.849976,1095.98999,789600,1095.98999
"992",1107.170044,1146.400024,1098.689941,1136.670044,705600,1136.670044
"993",1127.569946,1147.839966,1122.469971,1137.849976,335300,1137.849976
"994",1146.109985,1163.099976,1137,1155.300049,329700,1155.300049
"995",1159.630005,1182.410034,1142.73999,1151.130005,346200,1151.130005
"996",1157.329956,1182.439941,1150.140015,1179.369995,350000,1179.369995
"997",1186.25,1210.150024,1180.609985,1190.5,331000,1190.5
"998",1196.51001,1208.130005,1172.449951,1180.890015,315400,1180.890015
"999",1180.680054,1190.170044,1174.780029,1181.900024,443400,1181.900024
"1000",1177.170044,1196.189941,1166.209961,1192.910034,249800,1192.910034
"1001",1192.040039,1196.060059,1177.650024,1190.189941,205100,1190.189941
"1002",1187.719971,1205.640015,1179.550049,1192.98999,180300,1192.98999
"1003",1195.939941,1208.01001,1187.130005,1204.219971,82300,1204.219971
"1004",1210.47998,1220.97998,1186.72998,1192.619995,214200,1192.619995
"1005",1192.359985,1197.369995,1172.410034,1177.119995,213800,1177.119995
"1006",1177.609985,1188.310059,1175.290039,1175.869995,146100,1175.869995
"1007",1173.579956,1187.469971,1169.01001,1185.439941,168600,1185.439941
