"","KMB.Open","KMB.High","KMB.Low","KMB.Close","KMB.Volume","KMB.Adjusted"
"888",142.229996,144.309998,142.169998,143.960007,1408700,138.281464
"889",144.220001,145,142.729996,143.279999,1281800,137.628281
"890",143.710007,144.619995,142.410004,143.679993,1048900,138.012482
"891",144.389999,144.910004,143.699997,144.369995,1212200,138.675262
"892",144.470001,144.639999,142.289993,142.690002,1884600,137.061539
"893",143.949997,144.779999,142.600006,143.800003,1128800,138.127762
"894",143.779999,144.800003,142.410004,144.300003,1259600,138.608047
"895",145.440002,149.360001,145,147.330002,3576600,141.518524
"896",147.770004,148.899994,146.660004,147.339996,1759300,141.528122
"897",147.130005,148.220001,146.100006,147.380005,1652500,141.566544
"898",147.699997,150.789993,147.5,150.779999,2568200,144.832428
"899",150.770004,152.729996,150,152.039993,1860900,146.042709
"900",152.009995,152.009995,150.210007,151.960007,1193500,145.965881
"901",151.089996,152.520004,150.419998,152.039993,1908200,146.042709
"902",151.589996,152.479996,151.070007,151.600006,1067400,145.620087
"903",152,156.309998,151.440002,156.300003,1895900,150.134705
"904",155.729996,156.570007,155.139999,155.839996,1343400,149.692841
"905",155.669998,156.880005,155.220001,156.470001,1093900,150.297989
"906",156.5,158.309998,156.449997,157.259995,1648400,151.056808
"907",157.610001,158.929993,157.169998,158.089996,1841100,151.854111
"908",157.880005,158.380005,155.169998,155.789993,1643400,149.644791
"909",156.589996,160.160004,156.149994,158.839996,1096900,152.574493
"910",158.720001,159.139999,157.820007,158.460007,837100,152.209488
"911",158.429993,158.710007,157.740005,158.229996,1174000,151.988556
"912",157.949997,158.880005,157.559998,157.809998,1201700,151.585129
"913",157.710007,158.5,156.169998,157.619995,2209100,151.402618
"914",157.949997,158.429993,157.029999,157.350006,1065400,151.143295
"915",157,157.910004,156.350006,157.570007,746700,151.354614
"916",157.380005,157.619995,156.139999,157.300003,1354600,151.095261
"917",157.330002,158.100006,156.820007,157.419998,1003800,151.21051
"918",157.679993,157.679993,155.789993,156.050003,1169600,149.894547
"919",155.839996,156.759995,155.479996,156,1238500,149.846512
"920",156.570007,157.589996,156.139999,156.199997,899300,150.038635
"921",156.119995,156.580002,154.649994,156.5,897600,150.326797
"922",156.419998,157.910004,156.410004,157.759995,1147900,151.537109
"923",157.389999,157.699997,153.929993,154.259995,1418800,148.175171
"924",154.050003,157.350006,154.050003,156.509995,1365500,150.336426
"925",155.729996,156.429993,151,152.25,1543100,147.251144
"926",152.339996,154.279999,150.089996,152.229996,1592800,147.231812
"927",152.300003,153,148.330002,148.970001,2038600,144.078842
"928",150.820007,153.070007,150.539993,151.449997,1730900,146.477402
"929",151.100006,151.610001,148.029999,148.149994,1723600,143.285751
"930",148.600006,149.039993,147.25,148.5,2101200,143.624268
"931",149.259995,149.660004,148.149994,148.5,1583500,143.624268
"932",148.5,149.550003,146.389999,146.479996,1811500,141.670593
"933",146.759995,148.919998,146.580002,147.75,1476600,142.898895
"934",146.770004,147.820007,145.389999,146.619995,1450400,141.806
"935",146.039993,147.339996,144.679993,145.970001,1949400,141.177353
"936",145.850006,146.809998,144.360001,145.869995,1238800,141.080627
"937",145.559998,147.880005,145.550003,146.960007,1075400,142.134857
"938",147.119995,147.279999,144.619995,144.820007,1446100,140.065125
"939",144.720001,147.169998,144.539993,146.479996,1110900,141.670593
"940",146.009995,146.860001,145.399994,146.419998,1013700,141.612564
"941",146.970001,148.429993,146.300003,147.559998,1483300,142.715134
"942",147.600006,147.940002,146.020004,146.339996,965800,141.535187
"943",146.940002,148.320007,146.679993,147.660004,1578800,142.811844
"944",148.080002,148.649994,146.5,147.630005,1181700,142.782837
"945",146.619995,148.509995,145.830002,147.429993,1101800,142.589401
"946",147.339996,149.619995,147.339996,149.529999,1345900,144.620453
"947",149.529999,151.460007,149.220001,150,1626400,145.075027
"948",150.479996,151.690002,149.570007,150.850006,1139300,145.89711
"949",151.199997,151.199997,149.770004,150.309998,1342300,145.374863
"950",150.600006,152.75,150.5,152.490005,1221300,147.483276
"951",153.070007,154.330002,152.529999,153.389999,1131100,148.353729
"952",154.029999,155.449997,153.300003,154.220001,1856200,149.156479
"953",153.720001,155.259995,151.259995,152.639999,1790900,147.628342
"954",152.899994,155,152.25,154.320007,1080500,149.253189
"955",154.050003,154.190002,152.679993,153.330002,1357300,148.295685
"956",153.330002,154.149994,150.419998,150.809998,1132700,145.858429
"957",152.289993,152.740005,148.009995,148.520004,1637300,143.643631
"958",147.800003,149.520004,147.089996,148.380005,2179200,143.508224
"959",140.75,142.429993,136.039993,138.089996,6301600,133.556061
"960",138.559998,139.259995,136.710007,136.880005,2661600,132.385803
"961",136.020004,137.399994,134.570007,135.690002,2295100,131.234863
"962",136.600006,137.830002,134.759995,134.759995,1899700,130.335403
"963",133.050003,134.080002,131.130005,132.990005,2728000,128.62352
"964",132.389999,134.139999,130.550003,132.830002,2613300,128.468781
"965",133.350006,134.559998,131.050003,132.589996,2140000,128.236649
"966",134.270004,136.339996,133.699997,134.350006,1965100,129.938858
"967",135.059998,137.110001,134.600006,135.350006,1821900,130.906036
"968",136.169998,137.75,134.889999,135.119995,2240900,130.683578
"969",136.589996,136.729996,134.199997,134.320007,1962500,129.909851
"970",134.399994,136.949997,134.350006,136.179993,1681900,131.708771
"971",135.160004,136.5,132.360001,132.660004,3282900,128.304367
"972",132.399994,137.059998,131.139999,136.550003,2420700,132.066635
"973",137.279999,137.910004,135.610001,137.779999,2335800,133.256256
"974",138.020004,138.839996,136.550003,138.130005,2299400,133.594757
"975",138.279999,140.350006,137.929993,140.339996,1655400,135.732193
"976",139.169998,142.470001,138.660004,142.089996,3730800,137.424744
"977",140.649994,144.440002,140.649994,143.830002,3224800,139.107605
"978",144,144.389999,141.029999,141.059998,2753700,136.428543
"979",142.309998,143.779999,140.610001,141.740005,2377400,137.086227
"980",141.619995,142.350006,139.300003,139.759995,2629900,135.171219
"981",139.779999,140,138.279999,139.220001,2085800,134.648956
"982",139.789993,141.470001,139.050003,139.199997,2575200,134.629608
"983",140.160004,141.679993,140.130005,140.699997,1375300,136.080368
"984",140.789993,142.979996,140.75,141.369995,1174200,136.728363
"985",141.490005,142.470001,139.089996,139.309998,7673600,134.736008
"986",139.5,141.419998,138.460007,141.279999,1971300,136.641327
"987",141.050003,141.369995,137.820007,138.339996,2453100,133.797867
"988",136.639999,137.949997,136.449997,137.820007,2363500,134.333969
"989",137.759995,138.059998,136.080002,137.399994,2131000,133.924576
"990",137,137.580002,136.080002,136.919998,1772300,133.456711
"991",135.949997,137.559998,135.169998,136.570007,1733100,133.115585
"992",136.5,136.710007,135.199997,135.759995,2162700,132.32605
"993",135.839996,136.300003,133.949997,134.059998,2076100,130.669052
"994",133.669998,136.720001,133.660004,136,1816700,132.559982
"995",136.75,137.899994,135.940002,136,1959700,132.559982
"996",136.339996,136.710007,135.360001,135.820007,1419900,132.384552
"997",136.160004,137.270004,135.410004,136.009995,2077200,132.569733
"998",136.399994,138.089996,135.399994,136.320007,2452200,132.871918
"999",136.300003,136.5,134.600006,135.080002,4072700,131.663269
"1000",134.5,134.809998,132.240005,134.240005,1804900,130.844498
"1001",134.100006,134.399994,132.080002,132.669998,1600500,129.314209
"1002",133.039993,134.410004,132.679993,133.5,1309800,130.12323
"1003",133.570007,134.350006,133.050003,133.889999,529800,130.503357
"1004",134.270004,134.779999,133.419998,133.949997,1059100,130.561829
"1005",134.179993,135.610001,133.759995,134.130005,1044200,130.737289
"1006",133.880005,133.940002,132.910004,133.130005,1196400,129.762589
"1007",133.559998,134.910004,133.149994,134.830002,1480700,131.419601
