"","GL.Open","GL.High","GL.Low","GL.Close","GL.Volume","GL.Adjusted"
"917",81.389999,84.5,80.980003,84.489998,398200,83.596901
"918",85.389999,85.629997,83.910004,84.309998,349000,83.4188
"919",84.089996,84.589996,83.239998,84.160004,346000,83.270401
"920",83.910004,85.919998,83.910004,85.089996,406400,84.190559
"921",85.769997,85.769997,84.449997,84.82,430600,83.923424
"922",84.660004,84.660004,82.440002,82.480003,499900,81.608154
"923",81.860001,83.599998,81.449997,82.029999,494100,81.16291
"924",82,83.57,81.610001,82.980003,599400,82.102875
"925",83.879997,85.989998,81.470001,81.849998,625400,80.984818
"926",84,84.720001,82.790001,83.889999,640900,83.00325
"927",83.400002,83.400002,80.629997,81.519997,527800,80.658295
"928",82.360001,82.580002,81.269997,81.599998,440600,80.737457
"929",82.160004,82.699997,80.07,80.07,480300,79.223633
"930",80.080002,81.900002,79.550003,81.470001,368700,80.608826
"931",82.239998,83.830002,82.239998,83.230003,346000,82.350227
"932",83.150002,84.010002,82.379997,83.389999,576500,82.50853
"933",83.25,85.18,83.25,83.809998,591000,82.92408
"934",83,84.150002,82.559998,83.400002,542200,82.518417
"935",82.980003,84.019997,82.360001,82.459999,836900,81.588364
"936",80.470001,81.32,78.220001,79.290001,861400,78.451874
"937",78.989998,80.669998,78.989998,79.470001,786600,78.629974
"938",79.879997,80.959999,77.309998,77.410004,443700,76.591751
"939",77.370003,79.18,75.389999,77.779999,463800,76.957832
"940",77,78.919998,76.870003,78.470001,326000,77.640541
"941",79.879997,80.709999,79.260002,79.849998,450600,79.005951
"942",79.389999,80.029999,78.720001,79.010002,414600,78.174828
"943",79.370003,80.650002,79.110001,79.900002,511100,79.05542
"944",79.790001,80.769997,78.889999,80.519997,415900,79.668869
"945",79.260002,81.620003,79.080002,80.790001,372200,80.123085
"946",81.910004,82.800003,81.459999,82.169998,323200,81.491699
"947",82.860001,83.779999,80.910004,81.059998,409400,80.390854
"948",81.940002,83.040001,81.709999,82.139999,399400,81.461952
"949",82.900002,83.599998,82.190002,82.970001,457000,82.285103
"950",83.830002,84,81.769997,81.790001,300600,81.114838
"951",81.75,82.989998,81.75,82.440002,266600,81.759468
"952",81.75,82.400002,80.779999,81.32,537800,80.64872
"953",81.860001,83.019997,81.440002,81.519997,451200,80.847061
"954",80.43,83.260002,80.230003,82.870003,428700,82.185928
"955",82.989998,83.809998,82.300003,83.239998,414000,82.552864
"956",83.220001,84.57,82.440002,82.68,398100,81.99749
"957",83.25,84.599998,83.129997,83.449997,440300,82.761131
"958",83.459999,84.669998,83.459999,84.129997,591000,83.435516
"959",84.080002,86.989998,81.980003,86.480003,814900,85.766121
"960",87.160004,87.75,85.400002,86.139999,499300,85.428925
"961",85,85,83.480003,83.830002,472000,83.138
"962",83.360001,83.940002,81.260002,81.349998,414900,80.678459
"963",79.809998,80.620003,78.620003,78.790001,513100,78.139603
"964",78.480003,80.470001,77.709999,79.769997,484100,79.111504
"965",79.580002,81.629997,79.349998,81.089996,731600,80.420616
"966",82.529999,83.739998,81.660004,83.25,379700,82.562782
"967",84.860001,86.339996,84.269997,85.150002,478400,84.447105
"968",83.010002,86.360001,82.25,83.75,361900,83.058655
"969",84.269997,86.75,84.269997,86.300003,326900,85.587601
"970",86.720001,87.349998,84.230003,84.699997,283400,84.000809
"971",93.010002,93.589996,90.029999,91.470001,744900,90.714928
"972",91.830002,93.400002,91.440002,92.769997,388500,92.004196
"973",93.18,93.18,90.769997,91.989998,340100,91.230629
"974",91.029999,91.400002,88.57,89.349998,342600,88.612427
"975",90.440002,92.57,90.360001,92.040001,331000,91.28022
"976",94.57,94.970001,92.93,94.260002,369600,93.481911
"977",92.989998,94.220001,92.25,93.790001,334500,93.015778
"978",93.889999,95.209999,92.379997,92.459999,381900,91.696754
"979",91.75,93.610001,91.199997,93.349998,399400,92.579407
"980",92.980003,93.730003,92.540001,93.290001,373800,92.519905
"981",94.480003,95.059998,93.709999,94.629997,413000,93.848839
"982",96.309998,97.599998,95.389999,97.519997,503300,96.714981
"983",96.599998,96.949997,95.339996,96.650002,308900,95.852173
"984",96.169998,97.449997,95.839996,96.019997,194100,95.227371
"985",95.25,95.779999,92.93,93.099998,1550200,92.331474
"986",94.93,95.550003,93.860001,94.440002,477800,93.660408
"987",94.25,95.339996,94.110001,95.129997,268000,94.344711
"988",94.699997,95.730003,94.57,94.949997,323200,94.166199
"989",95.730003,97.169998,95.660004,96.459999,370400,95.663742
"990",95.769997,96.019997,94.559998,94.879997,294800,94.096779
"991",93.709999,94.75,93.709999,94.550003,426400,93.769508
"992",95.169998,95.25,93.82,94.360001,341000,93.58107
"993",93.580002,95.150002,93.580002,94.879997,395100,94.096779
"994",93.769997,95.160004,93.489998,93.699997,332200,92.926514
"995",95.07,95.07,91.769997,91.769997,426600,91.012444
"996",92.839996,93.879997,92.099998,93.709999,411600,92.93644
"997",94.129997,94.529999,92.949997,93.529999,315600,92.757919
"998",93.559998,93.639999,92.639999,93.43,337900,92.658752
"999",93.370003,94.059998,92.080002,92.809998,1211600,92.043861
"1000",93.309998,93.309998,89.919998,92.25,471700,91.488487
"1001",92.230003,92.93,91.589996,91.75,447600,90.992615
"1002",92.110001,93.629997,92.110001,92.900002,554300,92.133125
"1003",93.300003,93.559998,91.879997,92.870003,76100,92.103378
"1004",93.440002,94.660004,92.93,93.290001,345500,92.519905
"1005",93.720001,93.769997,92.080002,92.160004,514800,91.399231
"1006",92.650002,93.839996,92.650002,93.209999,4e+05,92.440567
"1007",93.080002,95.120003,92.699997,94.959999,250800,94.176117
