"","TXN.Open","TXN.High","TXN.Low","TXN.Close","TXN.Volume","TXN.Adjusted"
"893",137.089996,137.649994,135.259995,135.479996,7715800,130.52356
"894",134.600006,135.179993,130.490005,132.529999,10911900,127.681473
"895",133,133.149994,128.320007,129.039993,7793500,124.31916
"896",129.75,131.970001,128.110001,129.630005,5077100,124.887581
"897",130.350006,132.330002,130.039993,132.119995,3874500,127.286469
"898",130.899994,131.809998,129.720001,130.130005,3545300,125.369293
"899",130.929993,132.300003,130.589996,131.639999,2818300,126.824043
"900",128.449997,129.869995,127.739998,128.889999,4146900,125.029449
"901",128.350006,128.600006,125.43,127.550003,8044000,123.729591
"902",128.149994,129.5,127.68,129.320007,4311800,125.446579
"903",129.039993,132.330002,128.710007,132.229996,5361500,128.269409
"904",130.5,132.789993,130.479996,132.699997,4370200,128.725342
"905",132.589996,133.820007,132.029999,133.740005,2961800,129.734207
"906",133.740005,134.110001,132.470001,133.559998,2856700,129.559586
"907",133.220001,135.809998,132.470001,135.410004,5526400,131.354172
"908",136.809998,138.830002,135.649994,136.039993,5383800,131.965302
"909",137.470001,139.139999,136.649994,138.639999,3073700,134.487411
"910",138.110001,138.600006,136.949997,137.149994,2945100,133.042038
"911",137.729996,138.309998,137,137.350006,2062900,133.236053
"912",137.860001,139.240005,137.630005,138.279999,2380400,134.138184
"913",138.960007,139.460007,138.199997,139.309998,2760400,135.137344
"914",139.669998,140.880005,138.029999,138.479996,3803200,134.332199
"915",137.309998,139.130005,136.619995,138.570007,2761200,134.419525
"916",138.119995,140.490005,137.190002,140.330002,4382500,136.126801
"917",140.860001,141.809998,139.919998,141.020004,2841300,136.796143
"918",141.580002,142.220001,140.979996,141.660004,2840700,137.416962
"919",141.320007,142.690002,141.119995,142.449997,2974100,138.183319
"920",143.059998,143.229996,140.520004,141.490005,2801000,137.25206
"921",141.509995,143.589996,141.100006,143.490005,2884700,139.192169
"922",142.649994,143.270004,141.820007,142.149994,4344600,137.892273
"923",143,145.059998,142.039993,144.960007,3563400,140.618118
"924",146.449997,148.369995,145.490005,147.639999,4579200,143.21785
"925",147,147.440002,140.559998,141.669998,5866400,137.426666
"926",140.850006,142.520004,137.710007,140.470001,5251600,136.262619
"927",136.199997,138.710007,135.75,136.039993,5893700,131.965302
"928",138.210007,140.850006,137.190002,139.679993,5418500,135.496277
"929",139.419998,141.25,136.220001,137.190002,3985800,133.080841
"930",138.220001,139,135.25,136.369995,3524400,132.285385
"931",138.320007,139.110001,137.630005,138.529999,3120400,134.380722
"932",139.789993,141.820007,139.360001,140.639999,2718700,136.427505
"933",142.089996,142.130005,139.610001,139.679993,3591700,135.496277
"934",136.419998,140.529999,135.919998,140.399994,5646100,136.194687
"935",141.139999,141.800003,137,138.660004,7025900,134.506821
"936",135.869995,137.119995,134.320007,136.979996,6036000,132.877136
"937",137.779999,138.820007,135.630005,138.649994,3213200,134.497116
"938",139.089996,139.089996,134.720001,135.160004,5766400,131.111664
"939",134.119995,138.320007,134.119995,136.690002,2911000,132.595825
"940",135.949997,139.100006,134.75,138.320007,3036000,134.177002
"941",140.220001,142,139.720001,141.940002,3454100,137.688583
"942",142.289993,143.050003,141.199997,141.5,2722900,137.261749
"943",141.160004,144.25,140.509995,142.789993,5599600,138.513107
"944",145.440002,147.220001,143.990005,144.910004,4431200,140.569626
"945",142.080002,143.929993,140.839996,141.089996,3928600,136.864029
"946",142.289993,144.229996,141.570007,144.080002,3052800,139.764481
"947",143.850006,147.139999,142.970001,143.850006,3418700,139.541382
"948",145.339996,147.289993,144.809998,146.75,2845500,142.354507
"949",146.830002,148.309998,146.559998,148.059998,2323700,143.625259
"950",150.080002,151.520004,148.850006,150.910004,4209800,146.389893
"951",152.580002,155.759995,151.830002,154.899994,5147800,150.260406
"952",155.110001,155.880005,153.679993,154.490005,3524000,149.862686
"953",154.5,154.729996,152.179993,152.770004,3267400,148.194183
"954",151.820007,153.050003,150.860001,152.550003,2936000,147.980789
"955",153.970001,154.919998,152.729996,153.119995,4599700,148.533707
"956",153.279999,154.919998,150.259995,150.759995,4225400,146.2444
"957",151.789993,152.240005,149.690002,150.830002,3916100,146.312302
"958",149.100006,149.460007,144.660004,146.130005,6700600,141.753067
"959",146.820007,148.880005,145.830002,148.220001,3167200,143.780472
"960",148.419998,150,148.320007,149.960007,3509100,145.468369
"961",148.199997,148.5,144.220001,145.949997,4290700,141.578445
"962",147.630005,148.330002,146.550003,147.119995,4102400,142.713425
"963",144.699997,145.860001,141.759995,143,7413600,138.716812
"964",141.690002,147.309998,141.330002,146.190002,5600400,142.830078
"965",145,145.949997,142.529999,144.589996,5427000,141.266846
"966",146.460007,146.899994,144.220001,145.600006,3756600,142.253632
"967",146.860001,148.589996,146.660004,147.300003,3588600,143.914566
"968",150.800003,153.5,148.440002,152.029999,5015300,148.535858
"969",154.839996,156.300003,154.149994,155.559998,4638100,151.984711
"970",156.050003,158.210007,154.940002,157.740005,4217700,154.114624
"971",162,164.630005,156.059998,156.220001,5308600,152.629532
"972",155.380005,156.350006,151.020004,151.490005,5697900,148.00827
"973",154.940002,155.940002,153.639999,155.699997,3497200,152.12149
"974",156.020004,156.929993,153.660004,154.5,2607100,150.949081
"975",156.639999,157.979996,155.160004,156.649994,2439800,153.049667
"976",157.270004,159.389999,156.619995,158.309998,3456500,154.671509
"977",157.389999,158.309998,155.179993,155.5,3526700,151.926086
"978",155.740005,156.339996,153.410004,153.550003,2998400,150.02092
"979",153.119995,157.429993,152.710007,157.270004,2465300,153.655426
"980",157.320007,158.75,156.550003,156.820007,3013000,153.215759
"981",156.899994,158.710007,155.139999,157.419998,2803000,153.801956
"982",158.619995,159.460007,156.690002,159.350006,4962800,155.687607
"983",159.550003,160.020004,157.259995,157.600006,3543700,153.977829
"984",159.380005,160.289993,158.779999,158.990005,3084400,155.335876
"985",159.229996,161.509995,157.720001,161.25,4845200,157.543961
"986",162.630005,164.330002,161.630005,163.490005,4894400,159.732452
"987",162.789993,163.570007,161.820007,162.720001,4212300,158.980164
"988",163.160004,164.559998,161.600006,161.979996,4778600,158.257156
"989",163.009995,166.600006,162.520004,166.520004,3741600,162.692841
"990",166.369995,166.449997,165.240005,166.289993,4645300,162.468094
"991",166.300003,167.240005,165,166.679993,3259900,162.849136
"992",164.800003,166.470001,161.960007,162.759995,5593900,159.019226
"993",162.160004,162.869995,160.779999,162,5597300,158.276703
"994",160.610001,161.949997,159.630005,160.610001,4145800,156.91864
"995",161.449997,162.75,159.990005,160.119995,5994200,156.439896
"996",162.020004,162.729996,161.210007,162.380005,5732100,158.647964
"997",162.940002,163.360001,160.919998,162.119995,3147900,158.393936
"998",162.910004,163.009995,161.410004,162.690002,5253400,158.950851
"999",163.369995,164.610001,162.100006,164.070007,7072600,160.299149
"1000",161.550003,162.800003,159.559998,162.429993,3077300,158.696808
"1001",162.190002,163.460007,162.059998,162.520004,2640900,158.78476
"1002",162.199997,163.229996,160.809998,160.979996,2012400,157.280136
"1003",160.720001,161.850006,160.479996,161.639999,1044400,157.924988
"1004",163.759995,163.759995,161,161.470001,2139300,157.758881
"1005",161.960007,162.679993,160.570007,161.179993,2433700,157.47554
"1006",161.889999,163.130005,161.759995,162.699997,2213800,158.960617
"1007",162.869995,164.389999,161.889999,164.130005,2906200,160.357758
