"","TMUS.Open","TMUS.High","TMUS.Low","TMUS.Close","TMUS.Volume","TMUS.Adjusted"
"904",108.739998,109.160004,107.260002,107.900002,3112500,107.900002
"905",107.32,108.300003,107.18,108.099998,4016600,108.099998
"906",113.239998,118,113.089996,115.089996,13771200,115.089996
"907",115.059998,116.650002,113.599998,116.07,4812500,116.07
"908",116.080002,116.199997,113.279999,113.589996,4763100,113.589996
"909",114.269997,116.239998,114.07,115.25,3512200,115.25
"910",115.150002,117.150002,114.889999,115.370003,3030500,115.370003
"911",115.699997,116.089996,114.330002,115.489998,2027600,115.489998
"912",115.980003,117.32,115.82,116.870003,3308700,116.870003
"913",117.68,117.730003,115.860001,116.019997,2363300,116.019997
"914",116.690002,116.93,114.919998,115.139999,2700400,115.139999
"915",114.559998,115.860001,114.510002,115.400002,2268800,115.400002
"916",114.339996,115.25,113.379997,115.010002,2841000,115.010002
"917",115.029999,116.089996,114.760002,115.260002,2713500,115.260002
"918",115.559998,115.559998,114.599998,115.410004,2322300,115.410004
"919",115.110001,116.239998,114.739998,116.190002,2953400,116.190002
"920",116.620003,116.620003,115,115.239998,2464800,115.239998
"921",115.25,116.349998,114.879997,116.260002,2797900,116.260002
"922",115.489998,117.110001,115.410004,116.68,3926100,116.68
"923",116.629997,117.330002,115.949997,116.900002,2938100,116.900002
"924",117.830002,119.199997,117.139999,118.879997,3600400,118.879997
"925",118.699997,119.150002,113.93,114.839996,4411900,114.839996
"926",115.489998,116,112.209999,114.290001,4691000,114.290001
"927",112.629997,113.849998,111.080002,111.57,5686500,111.57
"928",111.639999,114.559998,111.639999,113.199997,4024200,113.199997
"929",113.110001,114.949997,111.260002,111.720001,3862000,111.720001
"930",112.279999,113.419998,110.449997,111.580002,3098100,111.580002
"931",112.949997,113.489998,111.639999,112.269997,3939000,112.269997
"932",113.120003,116.150002,112.480003,115.93,4821500,115.93
"933",116.410004,117.419998,113.489998,113.760002,5758900,113.760002
"934",110.940002,112.790001,110.110001,111.910004,5859000,111.910004
"935",112.209999,112.650002,107.790001,110.720001,8822900,110.720001
"936",109.919998,110.669998,108.900002,110.57,4562600,110.57
"937",111.639999,112.610001,110.639999,112.389999,4332100,112.389999
"938",112.800003,112.830002,108.660004,109,3542000,109
"939",108.209999,112.150002,108.150002,110.550003,4184700,110.550003
"940",110.25,112.559998,109.709999,112.019997,5134700,112.019997
"941",112.870003,114.480003,112.489998,114.239998,5850900,114.239998
"942",114.349998,114.839996,113.290001,113.519997,3221100,113.519997
"943",113.360001,115.089996,112.010002,114.360001,5174400,114.360001
"944",115,116.43,113.889999,115.730003,4306500,115.730003
"945",114.410004,115.699997,113,113.410004,4014900,113.410004
"946",113.459999,114.989998,113.419998,114.800003,2657000,114.800003
"947",113.610001,114.470001,111.800003,112.449997,3335500,112.449997
"948",113.019997,114.519997,112.620003,114.220001,3367400,114.220001
"949",114.889999,115.599998,114.279999,115.489998,2254800,115.489998
"950",115.580002,117.519997,115.519997,117.230003,3340100,117.230003
"951",118.059998,121.360001,117.400002,120.07,6498700,120.07
"952",120.800003,123.419998,120.07,121.57,5326500,121.57
"953",122.050003,122.239998,116.449997,116.669998,6618700,116.669998
"954",115.809998,116.949997,114.07,115.300003,3287400,115.300003
"955",115.809998,116.779999,114.849998,114.959999,3761400,114.959999
"956",115.470001,115.550003,112.010002,112.75,3037500,112.75
"957",113.900002,114.209999,112.699997,113.07,2745000,113.07
"958",112.669998,113.790001,112.209999,112.419998,3029700,112.419998
"959",112.769997,113.760002,110.879997,111.639999,3604500,111.639999
"960",112.5,112.620003,110.900002,112.379997,2269300,112.379997
"961",111.18,112.040001,110.019997,111.779999,2764700,111.779999
"962",111.779999,113.559998,111.129997,112.82,2628900,112.82
"963",111.300003,111.93,109.660004,109.800003,3661800,109.800003
"964",109.279999,111.040001,108.900002,109.510002,2895900,109.510002
"965",108.860001,109.760002,107.559998,109.57,4040500,109.57
"966",111.139999,111.139999,108.75,110.389999,3145000,110.389999
"967",111.25,112.389999,110.709999,111.120003,3341400,111.120003
"968",113.910004,116.879997,112.809998,116.019997,5025900,116.019997
"969",117.57,119.309998,116.279999,117.260002,7669700,117.260002
"970",127,127.029999,122.709999,123.559998,8931300,123.559998
"971",125.480003,126.959999,122.57,122.779999,6190600,122.779999
"972",119.029999,123.239998,118.599998,121.720001,4454400,121.720001
"973",122.629997,126.029999,122.040001,125.150002,3931600,125.150002
"974",125.410004,127.800003,124.730003,126.809998,3557800,126.809998
"975",127.330002,128.520004,126.309998,128.229996,3397600,128.229996
"976",129.820007,130.110001,127.559998,128.649994,3444500,128.649994
"977",130.600006,132.330002,128.720001,129,3648500,129
"978",129.630005,130.509995,127.839996,127.849998,3222900,127.849998
"979",127.300003,130.229996,127.110001,129.190002,2427000,129.190002
"980",129.660004,130.339996,128.360001,129.679993,4387800,129.679993
"981",129.869995,130.149994,126.910004,127.879997,4177200,127.879997
"982",127.470001,129.020004,125.760002,128.059998,4692200,128.059998
"983",128.789993,129.630005,127.760002,128.740005,3562700,128.740005
"984",129.119995,132.470001,128.869995,131.899994,2278400,131.899994
"985",131.899994,133.050003,130.130005,132.940002,5746000,132.940002
"986",132.919998,133.940002,132.240005,133.729996,3967100,133.729996
"987",133.639999,134.240005,132.410004,133.139999,2926700,133.139999
"988",131.649994,132.970001,131.089996,131.190002,3587800,131.190002
"989",131.630005,131.979996,130.679993,131.800003,2029200,131.800003
"990",132.080002,133.080002,131.919998,132.960007,2637400,132.960007
"991",132.830002,133.429993,131.820007,133.149994,2442900,133.149994
"992",133.880005,133.880005,130.570007,131.119995,3660500,131.119995
"993",130.729996,131.880005,130.039993,130.559998,4164500,130.559998
"994",130.570007,131.630005,129.690002,131.229996,2405300,131.229996
"995",131.020004,132.970001,129.229996,129.360001,5296700,129.360001
"996",129.699997,130.710007,128.779999,130,2896000,130
"997",130.649994,130.649994,129.110001,129.809998,3262000,129.809998
"998",130.320007,130.759995,129.649994,130.009995,4132200,130.009995
"999",130.300003,132.139999,129.509995,131.919998,8782600,131.919998
"1000",130,131.229996,127.629997,130.220001,3259400,130.220001
"1001",131.929993,132.419998,130.259995,132.25,3061300,132.25
"1002",132.25,132.869995,130.949997,132.229996,2152300,132.229996
"1003",132.779999,133.830002,132.589996,132.919998,901100,132.919998
"1004",134.229996,134.759995,131.399994,133,2569100,133
"1005",133.520004,133.970001,131.649994,133.139999,1672500,133.139999
"1006",133.520004,133.830002,132.509995,133.279999,1673100,133.279999
"1007",133.149994,135,133.100006,134.850006,2080600,134.850006
