"","COF.Open","COF.High","COF.Low","COF.Close","COF.Volume","COF.Adjusted"
"895",63.650002,66.040001,63.360001,65.400002,4594600,64.103882
"896",65.410004,65.779999,64.720001,65.059998,2194800,63.770596
"897",64.480003,65.980003,63.060001,65.739998,3736600,64.437126
"898",65.019997,65.809998,63.959999,64.099998,3132300,62.829624
"899",64.120003,66.410004,63.639999,66.379997,1800600,65.064438
"900",64.519997,65.209999,63.439999,64.839996,1915900,63.554958
"901",64.790001,64.790001,62.75,63.799999,1992200,62.535572
"902",63.93,64.510002,63.200001,63.490002,1792200,62.23172
"903",63.200001,63.740002,62.650002,63.240002,1828500,61.986675
"904",63.98,64.879997,63.450001,64.669998,2167400,63.388329
"905",64.010002,65.309998,63.310001,63.549999,2880600,62.290527
"906",62.919998,66.040001,62.259998,65.75,3832600,64.548492
"907",66.099998,67.940002,66,67.410004,2711100,66.178177
"908",69.589996,71.879997,69.370003,69.629997,3146100,68.357597
"909",71,71.900002,67.019997,68.150002,2595300,66.90464
"910",67.239998,68.580002,66.800003,67.639999,2965300,66.403954
"911",67.18,69.959999,66.360001,69.470001,2956900,68.200523
"912",69.279999,69.440002,66.769997,66.790001,2911100,65.569504
"913",67.139999,67.139999,65.32,65.470001,2732200,64.273621
"914",65.589996,66.870003,65.059998,65.699997,2495800,64.499413
"915",64.529999,64.82,63.810001,64.269997,2544400,63.095539
"916",64.290001,64.809998,63.389999,63.799999,1609700,62.634136
"917",64.190002,67.440002,63.93,67.360001,2615200,66.129074
"918",68.349998,69.059998,66.370003,66.910004,1966200,65.687302
"919",66.910004,67.120003,65.739998,66.279999,1792000,65.068817
"920",66.190002,69.949997,66.139999,69.610001,3898000,68.337967
"921",70.050003,71.209999,69.519997,71.129997,3582600,69.830193
"922",70.980003,71.129997,68.949997,69.029999,3043800,67.768555
"923",67.919998,69.449997,67.5,68.580002,1523700,67.326775
"924",68.400002,69.75,68.160004,69.370003,1470200,68.102348
"925",70,71.879997,69.050003,69.919998,2313700,68.642303
"926",72.349998,74.480003,71.440002,73.989998,5011600,72.637917
"927",72.360001,72.529999,70.309998,70.360001,3374000,69.074265
"928",71.300003,71.300003,69.790001,70.57,2574700,69.280418
"929",71.199997,72.550003,69.290001,69.419998,2626500,68.151428
"930",69.510002,71.25,68.970001,71.050003,2212700,69.75164
"931",71.879997,75.080002,71.720001,74.639999,3557400,73.276047
"932",74.43,74.739998,72.68,73.300003,2671900,71.960526
"933",73.449997,76.860001,72.209999,76.169998,3693600,74.778084
"934",74.760002,77.5,74.379997,75.980003,3189800,74.591568
"935",75.760002,76.839996,75.010002,75.790001,3047900,74.405029
"936",72.870003,73.459999,70.839996,71.650002,3954400,70.340675
"937",71.290001,72.260002,68.550003,69.959999,3187700,68.681564
"938",70.25,71.290001,68,68.129997,4409000,66.885002
"939",68.139999,69.370003,66.459999,68.099998,3324200,66.855553
"940",67.220001,69.830002,67.080002,69.360001,1991300,68.092529
"941",71.150002,72.379997,69.970001,71.330002,1714300,70.026535
"942",71.190002,71.639999,69.75,70.449997,2150600,69.162613
"943",70.989998,73.540001,70.730003,71.860001,2757600,70.546852
"944",72.980003,75.309998,71.309998,72.93,2798000,71.597298
"945",71.529999,75.68,71.029999,74.940002,2693600,73.570572
"946",76.260002,78.209999,75.690002,78.040001,3036800,76.613914
"947",79,79.980003,75.230003,75.629997,2874200,74.247948
"948",76.870003,78.790001,76.870003,78.239998,2747800,76.810257
"949",78.589996,80.389999,77.559998,80.279999,2039400,78.812981
"950",81.25,81.669998,79.209999,79.879997,1733500,78.42028
"951",79.809998,81.07,79.309998,80.410004,2056100,78.940613
"952",79.379997,80.669998,78.870003,79.540001,1978100,78.086502
"953",79.690002,80.220001,78.559998,78.660004,1589800,77.222588
"954",77.580002,78.699997,76.830002,78.550003,2878800,77.114601
"955",79.160004,79.879997,78.510002,79.220001,3590300,77.772354
"956",79.769997,79.889999,77.089996,77.120003,2048500,75.710732
"957",77.900002,79.089996,77.150002,77.269997,2515700,75.857986
"958",76.910004,77.199997,73.669998,73.720001,5700800,72.372864
"959",74.709999,77.470001,74.57,76.75,10451100,75.347481
"960",80.480003,81,76.82,77.989998,7614000,76.564819
"961",76.629997,76.769997,74.190002,74.949997,5111900,73.580376
"962",74.769997,74.989998,73.690002,74.059998,3023900,72.706642
"963",71.790001,73.599998,71.519997,72.07,3697000,70.753014
"964",71.480003,73.620003,70.779999,73.120003,2551900,71.783821
"965",72.639999,73.199997,71.269997,73.080002,2102000,71.74456
"966",74.650002,76.220001,74.010002,75.68,2602300,74.297043
"967",77.279999,78.830002,76.830002,77.57,2655800,76.152504
"968",75.989998,77.790001,73.050003,75.550003,3189300,74.169418
"969",76.449997,79.209999,76.199997,78.699997,2293900,77.261848
"970",79.07,79.790001,77.110001,77.769997,2559600,76.445976
"971",84.779999,90.300003,84.779999,86.949997,5669200,85.469696
"972",87.260002,88.610001,85.769997,86.68,2639100,85.204292
"973",87.089996,87.459999,83.720001,84.669998,2709200,83.228516
"974",83.269997,84.580002,82.529999,83.580002,2128800,82.157074
"975",84.379997,87.269997,84.379997,86.699997,2280100,85.223953
"976",89.989998,90.610001,87.620003,88.610001,2065200,87.10144
"977",87.099998,88.610001,85.489998,87.760002,1829300,86.265907
"978",88.230003,89.389999,85.540001,85.610001,2680900,84.152504
"979",84.739998,85.379997,83.669998,84.989998,4613400,83.54306
"980",84.43,85.07,83.029999,83.580002,3454300,82.157074
"981",85.160004,87.760002,84.68,87.279999,2224800,85.794075
"982",89.540001,92.080002,88.760002,91.360001,3236500,89.804611
"983",90.029999,90.25,87.660004,89.900002,3295400,88.369476
"984",89.18,89.580002,87.580002,87.760002,2139500,86.265907
"985",89.660004,89.949997,85.160004,85.639999,4422500,84.181999
"986",88,90.870003,87.82,89.699997,2753100,88.172882
"987",88.400002,91.919998,88.220001,91.389999,2853000,89.834106
"988",91.300003,92.279999,90.480003,91.279999,2123400,89.725983
"989",92.029999,93.150002,90.870003,92.239998,2187800,90.669632
"990",93,93.199997,91.010002,92.970001,2758700,91.387207
"991",91.400002,93.220001,91.360001,92.639999,2889300,91.062828
"992",92.93,95.360001,92.760002,94.919998,4599900,93.304008
"993",93.330002,95.290001,92.099998,94.669998,2940000,93.058258
"994",92.870003,93.339996,91.07,92.169998,3042000,90.60083
"995",93.459999,93.949997,90.260002,90.419998,3837800,88.880623
"996",91.660004,92.690002,89.720001,92.68,2249500,91.102135
"997",93.209999,94.029999,91.720001,93.589996,2234000,91.996651
"998",93.870003,94.32,93.050003,94.080002,1822500,92.47831
"999",93.959999,93.959999,91.050003,91.57,4342600,90.01104
"1000",93.599998,96.620003,92.209999,95.290001,4811500,93.667709
"1001",95.440002,96.139999,94.970001,94.989998,2970400,93.372818
"1002",95.980003,97.830002,95.75,96.82,1769400,95.171661
"1003",96.989998,97.419998,95.790001,97.300003,960200,95.643494
"1004",97.82,99.120003,97.440002,97.550003,2138400,95.889236
"1005",97.559998,97.769997,95.470001,96.18,1902700,94.542557
"1006",96.5,97.980003,95.970001,97.879997,1405200,96.213615
"1007",98,99.160004,97.059998,98.849998,1290800,97.167107
