"","CHTR.Open","CHTR.High","CHTR.Low","CHTR.Close","CHTR.Volume","CHTR.Adjusted"
"899",564.210022,569.679993,560.599976,566.419983,644300,566.419983
"900",559.530029,568.51001,558.169983,563.440002,771500,563.440002
"901",594.309998,594.309998,554.26001,580,1637700,580
"902",585.01001,593.900024,581.140015,589.700012,1013500,589.700012
"903",580,601.76001,579,600.01001,952000,600.01001
"904",598.75,603.599976,597.22998,598.26001,682000,598.26001
"905",595.349976,604.119995,594.679993,602.140015,716100,602.140015
"906",603.390015,611.469971,598.25,601.869995,810900,601.869995
"907",598.650024,606,598.099976,602.340027,789500,602.340027
"908",604.419983,604.419983,588.969971,590.47998,862900,590.47998
"909",590.98999,607,590.98999,598.73999,1033900,598.73999
"910",595.460022,609.309998,595.460022,604.219971,854000,604.219971
"911",604.549988,610.950012,602.880005,604.98999,664700,604.98999
"912",608.849976,610.200012,601.099976,604.969971,650200,604.969971
"913",608.22998,612.929993,606.51001,610.690002,700300,610.690002
"914",612.460022,616.070007,607.799988,611.659973,961500,611.659973
"915",607.940002,614.369995,607.940002,612.539978,630500,612.539978
"916",610.97998,614.799988,606.609985,613.960022,677900,613.960022
"917",613.390015,618.030029,611.140015,612.530029,1087100,612.530029
"918",619.51001,620.190002,604.409973,609.75,1112000,609.75
"919",606.820007,618.48999,605.280029,614.559998,907200,614.559998
"920",619.049988,621.039978,612.590027,614.289978,881400,614.289978
"921",613.01001,616.570007,609.349976,615.640015,632500,615.640015
"922",614.840027,620.22998,613.630005,615.609985,811700,615.609985
"923",614.039978,620.200012,611,617.23999,874200,617.23999
"924",616.960022,626.619995,614.049988,622.450012,741600,622.450012
"925",624.039978,629.52002,603.030029,608.099976,1016200,608.099976
"926",610.059998,611.390015,592.090027,604.02002,1082000,604.02002
"927",595.72998,604.340027,591.599976,596.5,1209200,596.5
"928",598.640015,617.799988,598.400024,613.280029,905700,613.280029
"929",611.380005,622.22998,603.309998,604.059998,1061100,604.059998
"930",606.590027,608.570007,597.799988,601.52002,860500,601.52002
"931",608.030029,613.590027,603.669983,609.700012,755000,609.700012
"932",610.719971,627.429993,610.219971,622.549988,830400,622.549988
"933",626.75,635.859985,626.210022,630.070007,1179200,630.070007
"934",618.22998,624.169983,609.669983,620.309998,1341300,620.309998
"935",622.080017,628.299988,611.789978,625.25,1969000,625.25
"936",621.969971,625.919983,606.909973,614.340027,1314000,614.340027
"937",612.450012,634.340027,612.450012,633.049988,1216500,633.049988
"938",632.969971,633.98999,615.099976,616.349976,1017400,616.349976
"939",614.460022,621.280029,609.539978,611.450012,931400,611.450012
"940",609.890015,617.400024,606.109985,614.22998,1072800,614.22998
"941",625.159973,633.640015,619.640015,628.22998,1035200,628.22998
"942",626.849976,635.830017,625.02002,626.5,817400,626.5
"943",629.809998,632.059998,620.679993,624.340027,1148700,624.340027
"944",627.309998,640,627.309998,635.109985,1386800,635.109985
"945",626.539978,633.169983,617.289978,620.22998,1046500,620.22998
"946",623.349976,639.27002,621.630005,633.97998,807900,633.97998
"947",632.359985,638.059998,619.099976,620.890015,1104600,620.890015
"948",623.22998,629.72998,622.98999,623.72998,802700,623.72998
"949",626.809998,633.690002,622.23999,629.080017,583800,629.080017
"950",631.880005,639.340027,631.640015,635.640015,625900,635.640015
"951",643.570007,663.700012,639.23999,651.719971,1307400,651.719971
"952",653.609985,656.890015,646.48999,649.950012,963900,649.950012
"953",651.669983,653.640015,638.01001,638.619995,840700,638.619995
"954",631.869995,640.299988,630.5,636.890015,825900,636.890015
"955",638.869995,646.98999,633.52002,633.919983,772800,633.919983
"956",635.669983,640,616.700012,617.659973,1080600,617.659973
"957",622.73999,622.73999,606.619995,608.26001,1066100,608.26001
"958",604.309998,612.330017,601.51001,605.330017,727100,605.330017
"959",605.030029,605.030029,596.429993,599.909973,1001800,599.909973
"960",603.070007,603.070007,588.409973,593.280029,842200,593.280029
"961",588.789978,595.830017,581.419983,582.130005,1119600,582.130005
"962",585,590.299988,580.5,583.650024,897300,583.650024
"963",574.969971,585.409973,572.460022,572.580017,983100,572.580017
"964",573.330017,583.049988,573.099976,576,1420400,576
"965",580.549988,610.659973,580.549988,603.820007,2456100,603.820007
"966",605.099976,610.359985,578.76001,588.429993,1268200,588.429993
"967",596,602.590027,591.72998,591.98999,1172900,591.98999
"968",610.900024,645.700012,608.27002,634.469971,1940400,634.469971
"969",643.049988,650.429993,638.109985,647.359985,1007600,647.359985
"970",647.679993,649.919983,640.450012,644.48999,693000,644.48999
"971",659.789978,659.789978,612.679993,613.200012,1632700,613.200012
"972",603.450012,631.640015,603.450012,626.880005,1054700,626.880005
"973",628.799988,640.52002,628.799988,636.919983,709300,636.919983
"974",639.330017,645.059998,635.400024,637.960022,650000,637.960022
"975",638.22998,648.820007,638.109985,647.190002,757500,647.190002
"976",642.840027,647.51001,639.950012,641.409973,1066300,641.409973
"977",637.320007,643.570007,632.530029,641.51001,621500,641.51001
"978",645.140015,651.169983,635.52002,642.440002,1655400,642.440002
"979",639.859985,655.72998,636.690002,650.539978,1288500,650.539978
"980",651.309998,663.070007,647.5,655.409973,1163700,655.409973
"981",657.869995,659.559998,642.700012,645.039978,1518500,645.039978
"982",641.700012,654.789978,633.659973,650.440002,1074600,650.440002
"983",652.26001,653.51001,644.869995,651.400024,681100,651.400024
"984",647.590027,650.880005,642.049988,642.799988,569400,642.799988
"985",646.219971,655.340027,643.039978,651.98999,1178700,651.98999
"986",656.700012,666.590027,652.799988,662.25,1177100,662.25
"987",659.789978,669.900024,659.140015,667.169983,820600,667.169983
"988",666.659973,675.73999,656.559998,670.429993,822200,670.429993
"989",670.580017,674.049988,667.080017,670.73999,685900,670.73999
"990",667.359985,680.76001,666.97998,680.76001,881000,680.76001
"991",676.47998,681.710022,661.809998,663.369995,1020900,663.369995
"992",660.450012,665.960022,643.530029,644.080017,1813100,644.080017
"993",644.559998,659.580017,642.789978,658.039978,880100,658.039978
"994",654.059998,655.97998,648.02002,651.76001,989000,651.76001
"995",654.77002,656.23999,649.109985,649.669983,1284600,649.669983
"996",653.080017,656.5,646.070007,646.280029,1034600,646.280029
"997",646.280029,649.640015,634.469971,642.429993,1283900,642.429993
"998",645.109985,657.570007,644.950012,653.97998,1904700,653.97998
"999",656.940002,658.349976,646.52002,652,2253900,652
"1000",645.26001,658.380005,641.789978,654.690002,893200,654.690002
"1001",654.02002,654.789978,638.76001,641.099976,1269800,641.099976
"1002",642.869995,652.580017,640.030029,647.440002,1590800,647.440002
"1003",646.599976,657.330017,646.599976,656.48999,1127300,656.48999
"1004",661.380005,661.380005,649.440002,651.900024,774800,651.900024
"1005",654.299988,666.369995,651.25,664.97998,1301000,664.97998
"1006",667.01001,668,652.289978,653.48999,865400,653.48999
"1007",653.440002,664.780029,652.859985,661.549988,699500,661.549988
