"","LH.Open","LH.High","LH.Low","LH.Close","LH.Volume","LH.Adjusted"
"911",190.410004,191.119995,188.479996,189.839996,422300,189.839996
"912",190.559998,190.880005,185.770004,187.759995,897200,187.759995
"913",187.889999,189.050003,185.520004,186.520004,518600,186.520004
"914",187.669998,187.669998,182.220001,182.710007,687800,182.710007
"915",181.630005,185.339996,181.380005,181.679993,584100,181.679993
"916",181.679993,182.279999,179.850006,180.619995,800300,180.619995
"917",181.369995,181.479996,177.729996,179.070007,618900,179.070007
"918",178.800003,180.029999,176.970001,179.570007,848100,179.570007
"919",178.779999,179.619995,176.770004,179.289993,1057900,179.289993
"920",173.949997,178.210007,170.050003,174.259995,2923100,174.259995
"921",174.479996,177.589996,172.360001,177.410004,1105600,177.410004
"922",176.619995,177.720001,175.729996,175.75,687700,175.75
"923",175.649994,177.720001,172.410004,174.110001,838200,174.110001
"924",175,177.759995,173.039993,176.919998,631500,176.919998
"925",177.080002,178.369995,172.570007,174.720001,710000,174.720001
"926",175.240005,177.270004,171.220001,175.720001,758900,175.720001
"927",174.419998,176,171.179993,173.729996,751500,173.729996
"928",174.929993,177.360001,173.009995,175.720001,779600,175.720001
"929",177.020004,184.449997,176.610001,181.589996,1382100,181.589996
"930",183.179993,183.179993,179.679993,181.470001,495900,181.470001
"931",181.800003,184.009995,180.630005,183.130005,597300,183.130005
"932",184.009995,188.809998,183.419998,185.919998,632700,185.919998
"933",187.550003,187.820007,184.639999,185.309998,691900,185.309998
"934",183.830002,183.830002,180.809998,183.059998,613800,183.059998
"935",182.690002,184.529999,180.830002,183.399994,775600,183.399994
"936",180.600006,185.169998,178.589996,184.330002,756500,184.330002
"937",183.449997,186.300003,182.139999,184.899994,593100,184.899994
"938",184.600006,184.600006,178.320007,178.679993,703100,178.679993
"939",178.300003,180.080002,176.490005,177.850006,429900,177.850006
"940",177.75,181.850006,176.869995,180.990005,449500,180.990005
"941",183.050003,186.220001,183.050003,184.070007,425900,184.070007
"942",185.289993,188.639999,184.289993,186.470001,551500,186.470001
"943",185.979996,189.839996,185.830002,188.270004,660600,188.270004
"944",189.119995,191.470001,185.880005,186.910004,465000,186.910004
"945",184.5,189.899994,183.410004,187.990005,449300,187.990005
"946",189.720001,194.300003,189.600006,193.059998,715600,193.059998
"947",193.300003,195.960007,191.070007,191.110001,389500,191.110001
"948",192.630005,194.669998,191.960007,192.509995,525200,192.509995
"949",193.619995,194.759995,191.300003,194.259995,331300,194.259995
"950",195.490005,196.860001,194.330002,195.759995,344400,195.759995
"951",196.610001,197.050003,193.410004,193.649994,349100,193.649994
"952",192.110001,195.559998,191.220001,194.25,557600,194.25
"953",195.020004,197.089996,191.550003,192.869995,383600,192.869995
"954",191.320007,193.889999,190,192.740005,457700,192.740005
"955",194.520004,202.360001,194.389999,199.089996,761500,199.089996
"956",198.869995,201.279999,198.399994,199.910004,613300,199.910004
"957",201.429993,207.029999,201.429993,205.210007,917900,205.210007
"958",204.610001,206.190002,203.029999,203.160004,652200,203.160004
"959",204.570007,205.660004,201.860001,205.259995,610000,205.259995
"960",206.990005,211.210007,206.089996,207.490005,677400,207.490005
"961",205.259995,205.649994,200.070007,201.960007,788500,201.960007
"962",202.509995,212.470001,201.929993,206.490005,1147600,206.490005
"963",203.220001,208.199997,201.929993,204,613400,204
"964",203.710007,204,195.559998,199.520004,885800,199.520004
"965",198.960007,200.270004,196.130005,199.770004,534000,199.770004
"966",204.389999,207.800003,202.240005,207.229996,693500,207.229996
"967",209.160004,212.25,208.940002,210.490005,781800,210.490005
"968",212,216.199997,210.460007,211.710007,980800,211.710007
"969",215.009995,218.770004,213.080002,214.419998,602000,214.419998
"970",214.589996,217.759995,213.460007,213.929993,535500,213.929993
"971",210.5,211.369995,194.5,198.550003,1509300,198.550003
"972",199.860001,201.5,192.789993,201.160004,1001900,201.160004
"973",203.190002,206.070007,202.009995,203.5,635800,203.5
"974",204.059998,204.679993,199.949997,201.539993,499700,201.539993
"975",202.910004,203.559998,199.330002,199.589996,658600,199.589996
"976",201.600006,206.490005,196.440002,204.5,711800,204.5
"977",202.149994,205.419998,200.309998,204.770004,678100,204.770004
"978",205.660004,206.039993,198.619995,199.029999,626400,199.029999
"979",199.589996,200.800003,197.020004,198.770004,539900,198.770004
"980",198.580002,205.679993,198.580002,202.729996,763000,202.729996
"981",204.419998,205.690002,198.070007,198.369995,613300,198.369995
"982",199.520004,200.960007,196.929993,198.759995,578500,198.759995
"983",199,199.350006,195.389999,196.460007,518400,196.460007
"984",197.880005,200.949997,196.990005,200,216800,200
"985",200,201.610001,197.820007,199.839996,582900,199.839996
"986",201.179993,202.779999,199.589996,201.460007,412000,201.460007
"987",201.460007,202.649994,198.029999,198.839996,410800,198.839996
"988",199.330002,200.440002,195.880005,196.639999,822400,196.639999
"989",197,199.259995,195.910004,198.850006,1078800,198.850006
"990",197.990005,199.960007,196.059998,197.330002,625800,197.330002
"991",196.550003,202.669998,196.550003,202.100006,633500,202.100006
"992",201.910004,202.630005,199.690002,202.369995,506100,202.369995
"993",202.839996,208.300003,202.330002,207.589996,795500,207.589996
"994",206.570007,207.490005,202.669998,204.160004,870100,204.160004
"995",205.279999,207.490005,204.110001,204.110001,851100,204.110001
"996",205.610001,206.289993,204.190002,205.770004,526900,205.770004
"997",207,207.75,201.270004,201.970001,865600,201.970001
"998",203.210007,203.419998,201.210007,202.690002,699400,202.690002
"999",202.270004,205.350006,201.559998,205.110001,1261500,205.110001
"1000",202.490005,205.070007,201.100006,204.919998,585600,204.919998
"1001",204.740005,205.210007,202.449997,203.389999,392000,203.389999
"1002",203.169998,204.779999,202.550003,204.059998,434000,204.059998
"1003",205,205,202.740005,203.869995,206000,203.869995
"1004",205.389999,206.300003,201.470001,202.520004,824900,202.520004
"1005",202.970001,203.759995,200.820007,202.199997,568900,202.199997
"1006",202.509995,203.5,200.990005,201.509995,398800,201.509995
"1007",201.149994,203.729996,200.460007,203.550003,372200,203.550003
