"","FISV.Open","FISV.High","FISV.Low","FISV.Close","FISV.Volume","FISV.Adjusted"
"901",100.470001,100.470001,98.860001,99.790001,3472200,99.790001
"902",100.519997,101.349998,99.279999,100.540001,5105300,100.540001
"903",100.199997,101.830002,99.330002,99.650002,5031800,99.650002
"904",100.720001,100.970001,97.620003,98,5283200,98
"905",100.900002,103.690002,99.389999,102.379997,9840800,102.379997
"906",101.510002,103.989998,100.220001,103.910004,4631300,103.910004
"907",103.68,103.93,99,99.339996,7090400,99.339996
"908",98.900002,99.889999,96.989998,98.220001,6512100,98.220001
"909",98.889999,100.18,97.889999,97.970001,4012300,97.970001
"910",98.220001,100.25,97.989998,99.480003,2541400,99.480003
"911",98.940002,100.099998,98.510002,99.769997,2182200,99.769997
"912",100.290001,102.720001,99.970001,102.18,3473800,102.18
"913",102.160004,103.550003,101.550003,102.669998,4321000,102.669998
"914",103.43,104.400002,100.199997,100.440002,5469800,100.440002
"915",99.529999,99.720001,96.82,97,6029000,97
"916",96.57,97.589996,95.050003,95.629997,6789900,95.629997
"917",96.43,97.459999,94.989998,96.220001,6829300,96.220001
"918",96.650002,98.449997,96.260002,98.239998,3663900,98.239998
"919",98.720001,99.199997,97.629997,97.940002,2943200,97.940002
"920",99.720001,99.720001,97.660004,99,4962900,99
"921",99.260002,100.169998,98.260002,100.160004,3014400,100.160004
"922",100.019997,101.040001,98.830002,99.580002,4930400,99.580002
"923",99.440002,99.989998,98.639999,99.370003,4219200,99.370003
"924",100,103.629997,99.410004,103.129997,4505600,103.129997
"925",103.169998,103.370003,99.370003,100.660004,7170800,100.660004
"926",101.050003,101.790001,98.029999,99.029999,5882800,99.029999
"927",97.580002,97.959999,94.739998,94.980003,7057100,94.980003
"928",96.830002,96.830002,94.639999,96.43,4582600,96.43
"929",96.82,98.769997,94.480003,95,4106900,95
"930",95.410004,96.07,92.150002,93.059998,6057700,93.059998
"931",94.75,97.690002,94.190002,97.169998,5031100,97.169998
"932",98.239998,101.410004,98,100.589996,5667000,100.589996
"933",101.059998,103.349998,100.839996,102.260002,7866700,102.260002
"934",100.139999,103.860001,99.730003,103.800003,6920900,103.800003
"935",104.160004,104.699997,101.900002,103.5,15881900,103.5
"936",101.239998,102,98.160004,99.610001,6951800,99.610001
"937",100.07,101.199997,98.459999,101.089996,3664000,101.089996
"938",100.559998,101.370003,98.5,99.349998,4648400,99.349998
"939",98.169998,99.669998,96.769997,98.279999,4944800,98.279999
"940",98,102.5,97.540001,102.129997,4459400,102.129997
"941",104,104.669998,103.190002,104.07,3650000,104.07
"942",103.580002,104.739998,103.410004,103.589996,3660200,103.589996
"943",103.959999,104.25,102.07,103.050003,5067300,103.050003
"944",104.290001,105.800003,103.379997,104.25,2943600,104.25
"945",101.900002,102.949997,100.900002,101.650002,3257200,101.650002
"946",102.800003,102.989998,100.059998,100.82,4268000,100.82
"947",102.660004,104.739998,101.860001,102.360001,4581500,102.360001
"948",102.959999,103.629997,101.779999,102.419998,3744200,102.419998
"949",103.330002,104.199997,102.639999,103.389999,2680500,103.389999
"950",103.879997,105.269997,103.150002,105.110001,2484700,105.110001
"951",105.589996,107.199997,104.559998,106.68,4772500,106.68
"952",106.75,107.080002,104.709999,104.760002,4155000,104.760002
"953",104.760002,105.330002,101.800003,102.709999,4643400,102.709999
"954",101.230003,102.059998,100.32,101.809998,3689000,101.809998
"955",102.309998,103.529999,101,101.220001,2885400,101.220001
"956",101.360001,101.519997,98.459999,98.739998,3800200,98.739998
"957",99.110001,100.230003,98.360001,99.529999,2889400,99.529999
"958",98.889999,100.599998,98.639999,99.360001,3907700,99.360001
"959",99.5,101.059998,98.400002,100.879997,3174300,100.879997
"960",101.410004,101.900002,100.190002,101.18,2232900,101.18
"961",99.889999,100.050003,96.720001,98.379997,4897700,98.379997
"962",98.510002,99.529999,96.25,96.610001,6889300,96.610001
"963",97,98.25,93.209999,93.519997,9223300,93.519997
"964",93.620003,96.730003,92.809998,95.769997,5087400,95.769997
"965",94.75,95.559998,93.349998,95.470001,6677200,95.470001
"966",96.919998,97.879997,95.949997,97.290001,3533100,97.290001
"967",98.029999,99.889999,97.620003,98.949997,3593200,98.949997
"968",101.470001,102.5,100.760002,101.190002,5508700,101.190002
"969",102.199997,103.580002,101.779999,102.160004,3678700,102.160004
"970",102.209999,103.400002,101.739998,103.07,2825900,103.07
"971",109.75,117.529999,109.040001,109.099998,8323900,109.099998
"972",108.099998,108.529999,106.360001,106.800003,5180100,106.800003
"973",108.010002,108.389999,105.419998,107.360001,3031900,107.360001
"974",106.550003,107.190002,105.220001,105.699997,2760600,105.699997
"975",106.800003,109.25,106.269997,108.849998,2620200,108.849998
"976",110.769997,111.440002,108.610001,109.709999,3215000,109.709999
"977",108.790001,110.419998,108.169998,109.949997,2524700,109.949997
"978",109.75,110.360001,107.910004,107.970001,2861800,107.970001
"979",111.370003,113.199997,109.260002,113.019997,6914600,113.019997
"980",112.690002,114.139999,112.339996,113.07,4370600,113.07
"981",114.129997,114.199997,111.559998,112.099998,2896600,112.099998
"982",113.830002,115,113.120003,114.879997,4376300,114.879997
"983",114.809998,115.309998,112.300003,114.980003,3663300,114.980003
"984",115.080002,115.809998,114.68,115.529999,1707000,115.529999
"985",114.629997,115.330002,112.889999,115.18,3734800,115.18
"986",116.470001,117.349998,115.550003,115.790001,3635600,115.790001
"987",115.440002,116.489998,114.330002,115.519997,2478900,115.519997
"988",115.129997,117.330002,114.949997,116.050003,3347900,116.050003
"989",116.519997,117.699997,115.290001,117.129997,3444800,117.129997
"990",117.940002,118.190002,116.639999,116.93,3686000,116.93
"991",120,121.830002,117.489998,117.989998,4837600,117.989998
"992",116,116.43,113.970001,114.580002,6430300,114.580002
"993",112.339996,115.599998,112.25,114.830002,10790200,114.830002
"994",114.25,115.389999,113.57,114.82,3786200,114.82
"995",115.540001,115.800003,113.529999,113.629997,3691800,113.629997
"996",114.480003,114.839996,113.25,114.68,3164100,114.68
"997",114.650002,115.449997,113.699997,114.169998,3659800,114.169998
"998",114.730003,115.040001,113.660004,114.699997,3944300,114.699997
"999",115.389999,115.489998,113.129997,114.809998,6349100,114.809998
"1000",112.470001,113.139999,110.349998,112.489998,4212400,112.489998
"1001",110.82,111.669998,110.190002,110.519997,3802500,110.519997
"1002",111.040001,111.199997,109.610001,110.639999,2906300,110.639999
"1003",111.080002,112.739998,110.889999,112.629997,1683100,112.629997
"1004",113.339996,113.440002,111.779999,112.669998,2534800,112.669998
"1005",113.480003,113.949997,111.690002,111.870003,4950000,111.870003
"1006",112.709999,113.599998,112.489998,112.879997,2421900,112.879997
"1007",112.559998,113.959999,112.32,113.860001,2052200,113.860001
