"","ZBRA.Open","ZBRA.High","ZBRA.Low","ZBRA.Close","ZBRA.Volume","ZBRA.Adjusted"
"919",278.209991,286.170013,278.01001,284.73999,320500,284.73999
"920",287.230011,287.709991,275.529999,277.26001,267400,277.26001
"921",278.299988,280.5,277.700012,280.160004,259700,280.160004
"922",281.290009,287.149994,281.049988,286.529999,340700,286.529999
"923",287.299988,287.470001,283.910004,287.160004,254900,287.160004
"924",289.160004,295.519989,286.100006,294.359985,360500,294.359985
"925",291.160004,291.160004,267.23999,269.25,416800,269.25
"926",268.850006,271.290009,257.309998,260.549988,354700,260.549988
"927",254.550003,255.610001,247.699997,249.259995,556700,249.259995
"928",260.279999,262.549988,253.740005,255.110001,519900,255.110001
"929",255,257.899994,248.720001,249.440002,535600,249.440002
"930",252.580002,253.220001,249.509995,249.960007,225900,249.960007
"931",253.429993,255.580002,249.029999,251.259995,303000,251.259995
"932",254.179993,259.369995,253.119995,257.459991,252000,257.459991
"933",260.100006,260.200012,253.350006,254.149994,277300,254.149994
"934",250.729996,256.380005,249.399994,256.179993,289700,256.179993
"935",255.949997,260.690002,253.820007,256.149994,537900,256.149994
"936",251.020004,255.960007,247.470001,248.729996,369600,248.729996
"937",251,252.860001,246.830002,252.279999,388600,252.279999
"938",253.860001,254.990005,249.399994,249.580002,308500,249.580002
"939",247.309998,252.720001,247.309998,250.669998,215700,250.669998
"940",251.910004,258.700012,250.050003,257.459991,250600,257.459991
"941",261.059998,264.019989,259.049988,260.559998,272700,260.559998
"942",262.209991,263.089996,257.630005,258.920013,190500,258.920013
"943",258.070007,259.390015,250.449997,252.460007,596400,252.460007
"944",256.809998,259.149994,254.339996,258.480011,461200,258.480011
"945",252.520004,259.209991,252.520004,258.809998,354500,258.809998
"946",261.089996,268.470001,260.399994,268.01001,375200,268.01001
"947",267.140015,273.48999,267.140015,269.970001,378300,269.970001
"948",274.01001,278.309998,272.829987,276.579987,279100,276.579987
"949",277.730011,281.399994,277.730011,279.089996,221300,279.089996
"950",281.630005,284.25,280.98999,284,216200,284
"951",287.23999,289.299988,286.25,288.25,277900,288.25
"952",288.829987,290.75,286.190002,286.730011,227300,286.730011
"953",288.649994,290.700012,281.869995,284.769989,345600,284.769989
"954",280.380005,287.329987,280.380005,287.309998,204300,287.309998
"955",289.959991,295.369995,289.23999,293,218800,293
"956",292.200012,299.359985,291.279999,291.570007,347600,291.570007
"957",293.23999,300,292.649994,294.829987,211100,294.829987
"958",295.290009,300.329987,291.190002,291.859985,233100,291.859985
"959",293.799988,301.329987,292.25,300.910004,321700,300.910004
"960",303,304.570007,298.230011,303.720001,293500,303.720001
"961",299.899994,302.329987,293.940002,295.100006,250800,295.100006
"962",295.079987,295.079987,287.190002,289.279999,351600,289.279999
"963",284.470001,287.390015,282.079987,285.200012,300200,285.200012
"964",284.720001,294.01001,282.940002,291.970001,263000,291.970001
"965",290,290.970001,281.019989,283.640015,304300,283.640015
"966",289.410004,294.970001,287.48999,293.070007,510700,293.070007
"967",314.899994,322.899994,305.559998,319.220001,571700,319.220001
"968",320.420013,329.660004,317.149994,329.179993,423400,329.179993
"969",333.829987,343.829987,332.859985,340.119995,399000,340.119995
"970",340.179993,348.440002,338.589996,346.429993,370300,346.429993
"971",356.98999,362.579987,352.470001,352.709991,490000,352.709991
"972",352.549988,356.609985,341.179993,345.019989,553100,345.019989
"973",348.670013,356.730011,345.619995,356.269989,297100,356.269989
"974",353.670013,354.290009,339.769989,340.779999,316700,340.779999
"975",344.350006,347.730011,341.679993,345.859985,228900,345.859985
"976",347.940002,348.420013,342.089996,345.980011,292700,345.980011
"977",341.769989,342.540009,338.5,340.790009,323300,340.790009
"978",343.119995,343.940002,337.570007,337.579987,211400,337.579987
"979",336.01001,367.660004,333.059998,358.390015,1189700,358.390015
"980",363.420013,363.420013,354.160004,354.98999,694100,354.98999
"981",367.100006,368.790009,358.549988,362.690002,590100,362.690002
"982",368.829987,378.820007,362.359985,373.470001,566700,373.470001
"983",375.690002,379.910004,369.290009,372.730011,345000,372.730011
"984",377.019989,381.209991,375.119995,377,206000,377
"985",378.480011,380.220001,369.01001,378.420013,603300,378.420013
"986",381.630005,382.709991,370.829987,372.170013,403700,372.170013
"987",370.709991,373.01001,364.570007,367.209991,385600,367.209991
"988",368,374.709991,366.019989,372.369995,263500,372.369995
"989",376.019989,380.950012,375,378.470001,255900,378.470001
"990",378.279999,379.850006,372.51001,373.829987,321100,373.829987
"991",373.630005,377.25,371.269989,375.839996,207500,375.839996
"992",377.899994,382.959991,374.399994,376.869995,215000,376.869995
"993",372.809998,378.940002,369.290009,375.140015,292300,375.140015
"994",372.779999,378.600006,370.339996,377.559998,162100,377.559998
"995",379.839996,386.73999,379.839996,383.459991,309100,383.459991
"996",388.070007,388.920013,380,383.450012,311700,383.450012
"997",382.109985,383.040009,375.230011,377.410004,474300,377.410004
"998",378,380.130005,372.209991,375.429993,819500,375.429993
"999",377.429993,378.5,369.200012,373,900400,373
"1000",366,376.730011,363,375.910004,505600,375.910004
"1001",377.5,387.279999,375.660004,379.959991,474600,379.959991
"1002",382.609985,384.600006,377.440002,379.73999,191100,379.73999
"1003",382.279999,382.279999,371.399994,376.890015,138300,376.890015
"1004",380.470001,384,375.73999,382.589996,251200,382.589996
"1005",384.690002,385.410004,376.399994,378.040009,185500,378.040009
"1006",380.690002,385.76001,379.350006,383.75,166100,383.75
"1007",383.720001,385.48999,380.459991,384.329987,176500,384.329987
