"","VNO.Open","VNO.High","VNO.Low","VNO.Close","VNO.Volume","VNO.Adjusted"
"903",34.599998,37.049999,34.43,36.029999,3235100,33.223145
"904",36.07,36.470001,34.880001,35.209999,1779900,32.467022
"905",34.889999,35.990002,34.759998,35.75,1877800,32.964958
"906",34.900002,35.57,34.549999,35.549999,2108200,33.273827
"907",35.790001,37.810001,35.790001,37.18,2065600,34.799465
"908",37.779999,38.400002,36.84,37.060001,1500000,34.687145
"909",37.41,37.529999,36.110001,36.810001,1007900,34.453152
"910",36.48,36.810001,35.34,35.380001,1859900,33.114712
"911",35.25,36.209999,35.189999,35.580002,1641200,33.301907
"912",35.610001,35.610001,34.580002,35.18,1772600,32.927521
"913",35.080002,35.240002,34.259998,34.68,1484700,32.459534
"914",34.73,35.07,34.18,34.209999,1772200,32.019623
"915",34.060001,35.169998,33.849998,34.720001,1618100,32.496967
"916",34.779999,35.48,34.639999,35.459999,2104600,33.18959
"917",35.299999,37.049999,34.900002,36.970001,1466400,34.602905
"918",36.970001,37.52,36.57,37.119999,1507600,34.743305
"919",37.049999,37.049999,35.360001,35.759998,1222000,33.470383
"920",36.029999,37.16,35.91,36.880001,1348900,34.518669
"921",37,37.509998,36.41,37.16,1553100,34.780746
"922",37.23,37.23,35.689999,35.830002,1628800,33.5359
"923",35.709999,35.740002,34.950001,35.07,2302800,32.824562
"924",35,36.009998,34.900002,35.73,2610900,33.442299
"925",35.91,37.540001,35.610001,36.25,2911800,33.929008
"926",36.27,37.380001,35.869999,36.779999,1346300,34.425072
"927",36.459999,36.549999,35.330002,35.540001,1267600,33.264469
"928",35.889999,35.98,34.459999,34.700001,1831800,32.478252
"929",34.560001,34.98,33.650002,33.700001,1672300,31.54228
"930",33.720001,33.91,32.740002,33.619999,2285500,31.467396
"931",34,35.41,33.970001,35.279999,1763200,33.021114
"932",35.41,37.43,35.330002,36.119999,2504200,33.807331
"933",36.34,38.169998,35.91,37.810001,1860100,35.389122
"934",37.299999,37.860001,36.59,37.380001,1656800,34.986656
"935",37.110001,37.16,35.400002,35.439999,3593400,33.170868
"936",34.389999,34.43,32.950001,33.330002,2508800,31.195967
"937",33.299999,34.509998,33.299999,33.490002,2195400,31.345728
"938",33.450001,33.950001,32.07,32.240002,1597700,30.17576
"939",32.009998,33.279999,31.360001,32.580002,2139700,30.493992
"940",32.349998,33.540001,32.130001,33.450001,1423200,31.308289
"941",34.48,35.099998,33.84,34.759998,1221500,32.534401
"942",34.360001,34.73,32.970001,33.799999,1271600,31.635874
"943",34.18,34.849998,33.240002,33.709999,1654000,31.551638
"944",33.869999,34.66,33.459999,34.650002,1221400,32.43145
"945",33.599998,35.91,33.34,35.709999,1364000,33.42358
"946",36,36.419998,34.900002,35.57,1315900,33.292549
"947",35.919998,36.360001,35.029999,35.259998,1739400,33.002392
"948",35.389999,36.060001,35.220001,35.669998,1212100,33.386139
"949",35.93,36.68,35.669998,36.669998,1087800,34.322109
"950",36.950001,37.18,35.279999,35.52,1117600,33.24575
"951",35.5,35.700001,34.990002,35.5,1486500,33.227032
"952",35.09,35.09,33.759998,33.990002,1565900,31.813713
"953",33.779999,34.369999,33.75,33.98,1404200,31.804348
"954",33.540001,34.52,33.369999,34.16,1320300,31.972826
"955",34.099998,34.380001,33.119999,34.009998,1454800,31.832428
"956",33.290001,33.709999,32.57,32.59,2583400,30.503347
"957",33.130001,33.490002,32.779999,32.830002,1680500,30.727983
"958",32.57,32.689999,31.690001,32.139999,1548500,30.082161
"959",32.220001,33.73,32.07,33.700001,2344000,31.54228
"960",33.950001,34.299999,33.68,34.07,1016300,31.88859
"961",33.490002,33.740002,32.720001,33.150002,1640300,31.027496
"962",32.959999,33.25,31.99,32.220001,1942300,30.15704
"963",31.33,31.459999,30.33,30.370001,4052000,28.425491
"964",30.309999,31.299999,29.860001,30.200001,3710500,28.266375
"965",30.1,30.809999,29.790001,30.73,3439500,28.762438
"966",31.299999,32.540001,30.559999,32.5,2974200,30.419111
"967",32.91,34.419998,32.310001,34.029999,2495500,31.851147
"968",34.049999,34.41,31.629999,31.639999,2420300,29.614174
"969",31.889999,32.560001,31.559999,31.85,2570700,29.810728
"970",31.67,32.259998,30.26,30.370001,2448700,28.906509
"971",37.709999,41.27,37.09,38.689999,7716100,36.825573
"972",38.740002,39.790001,37.740002,39.02,5185700,37.139679
"973",38.689999,39.02,37.029999,37.470001,2915500,35.664368
"974",36.889999,37.57,35.299999,36.029999,2476000,34.293758
"975",36.419998,38.529999,36.360001,38.509998,2713800,36.654251
"976",40.5,41.16,39.209999,39.93,4742300,38.005825
"977",39.310001,42.150002,38.700001,41.490002,4083700,39.49065
"978",41.84,41.919998,39.779999,39.790001,2020100,37.87257
"979",39.450001,40.16,38.73,39.84,3452600,37.920162
"980",39.740002,40.380001,39.049999,39.93,4233000,38.005825
"981",40.540001,41.720001,40.16,41.02,4042600,39.043297
"982",41.900002,43.349998,41.66,41.84,3981900,39.82378
"983",41.490002,41.830002,40.009998,40.619999,2195100,38.662575
"984",40.77,41.080002,39.900002,40.330002,749700,38.386547
"985",40.32,40.709999,38.860001,38.91,4178200,37.034977
"986",39.610001,40.290001,38.93,39.299999,2142100,37.406181
"987",39.049999,39.98,38.630001,39.720001,1674100,37.805939
"988",39.82,40.599998,39.279999,40.290001,1752700,38.348476
"989",41,41.639999,40.400002,41.630001,1908600,39.623905
"990",41.400002,41.599998,40.310001,40.580002,2449600,38.624504
"991",40.139999,40.849998,39.849998,40.029999,1488500,38.101006
"992",40.169998,40.349998,39.099998,39.68,1724200,37.767868
"993",39.09,40.290001,39.09,39.709999,1994300,37.796429
"994",39.27,39.52,38.43,38.799999,1279500,36.930275
"995",39.220001,39.580002,37.98,38.080002,2671200,36.244972
"996",38.299999,38.900002,37.779999,38.779999,2682600,36.91124
"997",39.209999,39.389999,37.860001,38.209999,2205500,36.368706
"998",38.5,38.610001,37.91,38.380001,4543800,36.530518
"999",38.310001,38.310001,36.150002,36.709999,4150500,34.940994
"1000",35.93,36.400002,35.470001,36.18,2206300,34.436535
"1001",36.27,36.32,35.02,35.41,2518200,33.703636
"1002",35.580002,36.619999,35.450001,36.470001,1226700,34.712555
"1003",36.509998,36.700001,35.700001,36.150002,604200,34.407978
"1004",36.23,37.279999,36.209999,36.98,1198200,35.197983
"1005",37.240002,37.529999,35.830002,35.990002,1458900,34.255688
"1006",36.029999,36.950001,36.029999,36.43,1097800,34.674484
"1007",36.369999,37.580002,35.779999,37.34,4474000,35.540638
