"","MSFT.Open","MSFT.High","MSFT.Low","MSFT.Close","MSFT.Volume","MSFT.Adjusted"
"889",209.559998,211.330002,205.029999,208.039993,32179400,205.275681
"890",205.399994,205.699997,202.309998,203.919998,29940700,201.210449
"891",204.470001,205.039993,201.389999,202.880005,31635300,200.18428
"892",205,212.300003,203.009995,211.600006,36884800,208.788406
"893",213.660004,213.940002,208.029999,208.75,37990400,205.976273
"894",209.199997,212.300003,208.389999,211.75,49605700,208.936386
"895",207.190002,210.919998,202.149994,202.539993,67457000,199.848785
"896",200.419998,202.860001,197.509995,201.300003,39827000,198.625229
"897",201.470001,203.970001,200.860001,203.850006,30160900,201.141373
"898",203.610001,204.699997,201.740005,202.020004,23251400,199.335693
"899",202.5,204.649994,202.009995,204.059998,19632600,201.348587
"900",201,204.460007,199.570007,203.899994,25079600,201.190704
"901",204.399994,205.100006,199.009995,205.009995,51044000,202.285965
"902",211.520004,217.639999,210.440002,216.539993,78983000,213.66275
"903",214.169998,214.770004,210.309998,213.289993,49280100,210.455948
"904",214.899994,215,211.570007,212.940002,28806400,210.110611
"905",212.339996,216.369995,211.550003,216.350006,32656800,213.475281
"906",214.850006,215.699997,210.929993,212.479996,27820400,209.656693
"907",211.669998,211.880005,206.350006,208.25,36716500,205.482925
"908",207.160004,207.649994,203.139999,203.380005,36446500,200.677612
"909",205.289993,210.279999,204.75,209.190002,28013100,206.410431
"910",209.440002,211.350006,208.149994,208.699997,22588900,205.926941
"911",208.759995,209.589996,207.509995,208.899994,17958900,206.124283
"912",209.600006,211.190002,208.919998,210.279999,20184800,207.485931
"913",210.529999,212.360001,209.210007,211.490005,21336200,208.679871
"914",211.490005,212.100006,209.25,209.699997,27627600,207.413818
"915",209.539993,215,208.910004,214.580002,26981500,212.240616
"916",213.860001,216.25,212.850006,213.020004,36249300,210.697632
"917",214.789993,215.520004,212.429993,213.690002,25460100,211.360321
"918",213.100006,216.610001,213.100006,216.470001,23043700,214.110016
"919",217.880005,222.089996,217.360001,221.149994,39600800,218.738968
"920",222.889999,231.149994,219.399994,226.580002,57602200,224.109787
"921",228.179993,230.639999,226.580002,228.910004,26292900,226.414398
"922",227,228.699997,224.309998,225.529999,28774200,223.071259
"923",225.509995,227.449997,224.429993,227.270004,25725500,224.792282
"924",227.970001,232.860001,227.350006,231.649994,34080800,229.124527
"925",229.270004,229.309998,214.960007,217.300003,58400300,214.930969
"926",215.100006,218.360001,205.190002,214.25,59664100,211.9142
"927",206.5,210.029999,202.199997,202.660004,52924300,200.450577
"928",207.600006,214.839996,206.699997,211.289993,45679000,208.986481
"929",213.399994,214.740005,204.110001,205.369995,35461500,203.131012
"930",207.199997,208.630005,201.240005,204.029999,33620100,201.805634
"931",204.240005,209.199997,204.029999,205.410004,30375800,203.170609
"932",208.419998,209.779999,206.929993,208.779999,21823900,206.50386
"933",210.619995,210.649994,204.639999,205.050003,26328100,202.814529
"934",200.050003,204.330002,199.960007,202.910004,34011300,200.697845
"935",202.800003,203.649994,196.25,200.389999,55225300,198.205353
"936",197.190002,202.710007,196.380005,202.539993,39839700,200.331879
"937",205.059998,208.100006,202.080002,207.419998,33517100,205.158691
"938",207.899994,208.100006,200.029999,200.589996,30803800,198.403137
"939",199.850006,205.570007,199.199997,203.190002,31202500,200.974792
"940",203.550003,209.039993,202.539993,207.820007,29437300,205.554321
"941",210.880005,212.570007,208.059998,209.440002,32004900,207.156662
"942",209.350006,210.070007,206.809998,207.259995,24221900,205.000427
"943",207.729996,211.979996,206.539993,210.330002,33829100,208.036957
"944",213.490005,213.990005,211.320007,212.460007,27158400,210.143738
"945",208,210.990005,205.539993,206.190002,33154800,203.942093
"946",207.220001,210.410004,206.979996,210.380005,21331600,208.086426
"947",208.820007,210.179993,204.820007,205.910004,28554300,203.665146
"948",207.059998,210.110001,206.720001,209.830002,25681100,207.542419
"949",210.509995,211.190002,208.320007,210.580002,19925800,208.284241
"950",211.229996,215.860001,211.229996,215.809998,26458000,213.457214
"951",218.789993,223.860001,216.809998,221.399994,40461400,218.986282
"952",222.720001,225.210007,220.429993,222.860001,28950800,220.430359
"953",223,224.220001,219.130005,220.860001,23421700,218.452164
"954",217.100006,220.360001,216.009995,219.660004,22733100,217.265244
"955",220.149994,222.289993,219.320007,219.660004,26057900,217.265244
"956",220.419998,222.300003,213.720001,214.220001,27625800,211.884552
"957",215.800003,217.369995,213.089996,214.649994,22753500,212.30986
"958",213.119995,216.919998,213.119995,214.800003,22724900,212.458221
"959",213.929993,216.059998,211.699997,214.889999,22351500,212.547241
"960",215.029999,216.279999,213.160004,216.229996,18879600,213.872635
"961",213.850006,216.339996,208.100006,210.080002,37111600,207.789673
"962",211.589996,214.669998,210.330002,213.25,36700300,210.925125
"963",207.669998,208.839996,202.100006,202.679993,51195600,200.470367
"964",204.070007,207.360001,203.369995,204.720001,31432600,202.488113
"965",203.5,204.289993,199.619995,202.470001,36953700,200.26265
"966",204.289993,205.279999,200.119995,202.330002,30842200,200.124161
"967",203.889999,208.119995,203.119995,206.429993,27512000,204.179474
"968",214.020004,218.320007,212.419998,216.389999,42311800,214.030884
"969",222.039993,224.119995,221.149994,223.289993,36080100,220.855652
"970",222.259995,224.360001,218.029999,223.720001,25231900,221.28096
"971",224.440002,228.119995,217.880005,218.389999,44395000,216.009079
"972",214.5,216.5,209.720001,211.009995,44045100,208.709518
"973",212.389999,218.039993,212.199997,216.550003,29440800,214.189133
"974",217.210007,219.110001,214.460007,215.440002,21593900,213.091248
"975",216.360001,217.419998,214.160004,216.509995,18621100,214.149567
"976",214.869995,217.740005,214.520004,217.229996,24953300,214.861725
"977",216.100006,217.679993,214.080002,214.460007,24154100,212.121933
"978",213.649994,215.169998,210.929993,211.080002,28372800,209.325378
"979",211.380005,213.029999,209.929993,212.419998,24792700,210.654221
"980",212.199997,213.289993,210,210.389999,22843100,208.641098
"981",210.949997,212.289993,208.160004,210.110001,25683500,208.363434
"982",209.589996,214.25,208.860001,213.860001,33979700,212.082275
"983",215.110001,215.289993,212.460007,213.869995,21012900,212.092178
"984",214.850006,216.270004,214.039993,215.229996,14512200,213.440872
"985",214.100006,214.759995,210.839996,214.070007,33064800,212.290527
"986",214.509995,217.320007,213.350006,216.210007,30904500,214.412735
"987",214.880005,215.470001,212.800003,215.369995,23724500,213.579712
"988",214.610001,216.380005,213.649994,214.240005,25120900,212.459106
"989",214.220001,215.380005,213.179993,214.360001,24666000,212.578094
"990",214.369995,215.539993,212.990005,214.289993,24620000,212.508682
"991",213.970001,216.949997,212.889999,216.009995,23284100,214.214386
"992",215.160004,215.229996,211.210007,211.800003,32440600,210.039383
"993",211.770004,213.080002,210.360001,210.520004,26733300,208.770035
"994",210.050003,213.320007,209.110001,213.259995,30979400,211.487228
"995",213.100006,216.210007,212.880005,214.199997,28798400,212.419418
"996",215.169998,215.419998,212.240005,214.130005,27000600,212.350021
"997",214.75,220.110001,214.720001,219.279999,35023300,217.457199
"998",219.869995,220.889999,217.919998,219.419998,32515800,217.596054
"999",218.589996,219.690002,216.020004,218.589996,63354900,216.772934
"1000",217.550003,224,217.279999,222.589996,37181900,220.73967
"1001",222.690002,225.630005,221.850006,223.940002,22612200,222.078476
"1002",223.110001,223.559998,220.800003,221.020004,18699600,219.182755
"1003",221.419998,223.610001,221.199997,222.75,10550600,220.898361
"1004",224.449997,226.029999,223.020004,224.960007,17933500,223.089996
"1005",226.309998,227.179993,223.580002,224.149994,17403200,222.286697
"1006",225.229996,225.630005,221.470001,221.679993,20272300,219.83725
"1007",221.699997,223,219.679993,222.419998,20942100,220.571106
