"","GPC.Open","GPC.High","GPC.Low","GPC.Close","GPC.Volume","GPC.Adjusted"
"911",94.269997,95.279999,94.199997,94.559998,406000,91.17215
"912",95,95.269997,93.959999,94.220001,463100,90.844337
"913",94.120003,94.669998,93.480003,93.559998,504300,90.207985
"914",93.639999,93.940002,92.779999,93.040001,459200,89.706612
"915",92.129997,92.949997,91.949997,92.220001,520300,88.915993
"916",92.209999,93.519997,91.720001,93.279999,850400,89.938019
"917",93.940002,95.529999,93.650002,94.989998,845500,91.586746
"918",95.449997,95.610001,93.839996,94.5,567000,91.114304
"919",94.199997,95.150002,93.800003,94.370003,550900,90.988968
"920",94.370003,94.839996,93.209999,93.650002,410700,90.294762
"921",93.940002,94.889999,93.400002,94.879997,482700,91.480682
"922",95.919998,96,93.690002,94.440002,1200900,91.056458
"923",93.919998,96.010002,93.139999,95.660004,728900,92.232742
"924",95.230003,99.449997,95.230003,99.290001,1083700,95.732681
"925",98.75,98.75,96.190002,96.839996,1133700,94.119324
"926",97.57,98.110001,95.82,97.470001,608200,94.731628
"927",96.57,98.75,95.790001,97.559998,1351100,94.819099
"928",98.059998,100.370003,97.610001,99.669998,767300,96.86982
"929",99.980003,100.389999,98.07,98.769997,1150200,95.99511
"930",99.110001,100.790001,98.879997,100.559998,855000,97.73481
"931",104.269997,104.269997,102.360001,103.019997,1043600,100.125702
"932",103.43,104.389999,101.519997,101.839996,1056700,98.978851
"933",102.339996,102.419998,100.459999,101.360001,733800,98.512344
"934",100.540001,102.480003,99.989998,101.830002,682400,98.969139
"935",101.080002,103.209999,100.949997,102.059998,1252400,99.192673
"936",100.599998,100.93,96.029999,96.550003,1117200,93.837479
"937",96.860001,98.110001,95.959999,96.43,927200,93.720848
"938",97.019997,97.019997,94.470001,94.669998,1658100,92.010292
"939",94.650002,95.800003,93.529999,93.940002,738600,91.300797
"940",93.339996,94.940002,92.82,94.099998,754800,91.456299
"941",95.32,96.330002,94.830002,95.739998,715000,93.05024
"942",95.940002,95.940002,94.610001,94.739998,534700,92.078331
"943",95.150002,96,94.279999,95.169998,778100,92.496246
"944",95.690002,96.610001,94.220001,94.970001,673400,92.301872
"945",93.5,96.190002,93.5,95.849998,576900,93.157143
"946",96.93,97.830002,96.300003,97.400002,717900,94.663605
"947",97.529999,99.120003,96.199997,96.519997,522700,93.808311
"948",97.580002,99.43,97.580002,98.75,506300,95.97567
"949",99.150002,101.199997,98.800003,101.150002,657300,98.308235
"950",101.580002,102.32,100.300003,100.389999,665200,97.569595
"951",100.279999,100.989998,99.800003,100.230003,596500,97.414093
"952",99.720001,100.419998,99.279999,99.900002,484900,97.093353
"953",100.010002,101.580002,100.010002,100.93,709000,98.094421
"954",100.080002,101.900002,99.720001,101.279999,910600,98.434578
"955",101.339996,101.769997,100.669998,100.919998,733800,98.084702
"956",101.080002,102.540001,100.489998,100.610001,999900,97.783401
"957",101.330002,103.589996,101.220001,101.849998,886000,98.988571
"958",102.400002,103.330002,101.639999,102.019997,952000,99.153793
"959",100.489998,101.949997,95.739998,96.779999,1411700,94.061012
"960",97.629997,99.18,97.099998,98.779999,914400,96.004822
"961",97.739998,97.809998,94.330002,95.43,941700,92.74894
"962",95.5,95.93,93.709999,93.870003,719700,91.232773
"963",92.150002,92.830002,89.419998,89.690002,869400,87.170204
"964",90,91.849998,89.639999,90.309998,719200,87.772789
"965",90.129997,90.779999,88.989998,90.43,922000,87.889404
"966",92.129997,93.540001,91.690002,93.519997,754000,90.892601
"967",94.830002,98.699997,94.760002,98.150002,882700,95.392525
"968",98,98.279999,94.769997,94.809998,936400,92.146355
"969",95.980003,98.120003,95.970001,96.220001,685300,93.516747
"970",96.589996,96.699997,94.550003,94.669998,536300,92.010292
"971",100.25,104.440002,98.32,98.489998,1176700,95.722961
"972",98.730003,101.190002,98.480003,99.82,727500,97.01561
"973",100.370003,100.93,97.519997,97.639999,883000,94.896851
"974",97.209999,97.5,95.25,95.93,599500,93.234894
"975",96.93,99.349998,96.730003,99.029999,446900,96.247803
"976",100.68,100.769997,98.139999,99.57,739100,96.772636
"977",98.339996,98.75,96.349998,98.480003,563600,95.713257
"978",98.599998,100.650002,98.510002,98.650002,957600,95.878487
"979",98.139999,98.400002,96.480003,98,751400,95.24675
"980",98,98.07,96.410004,96.959999,714400,94.235954
"981",97.660004,98.260002,96.370003,97.120003,588400,94.391464
"982",98.68,101.529999,97.709999,101.160004,861100,98.31797
"983",100.489998,100.709999,98.199997,98.949997,697200,96.170044
"984",98.849998,99.199997,97.599998,98.360001,270600,95.596626
"985",98.010002,98.489998,96.550003,98.370003,1978900,95.606339
"986",99.699997,102.610001,98.940002,101.669998,826300,98.813637
"987",97.940002,99,96.669998,96.980003,1130100,94.255402
"988",96.010002,97.720001,95.800003,97.260002,664800,95.303871
"989",97.190002,98.300003,97.139999,98.25,609200,96.273972
"990",97.730003,98.440002,97.239998,98.25,789900,96.273972
"991",97.699997,98.160004,96.440002,96.650002,856600,94.706139
"992",96.900002,98.019997,96.199997,97.949997,1161400,95.979988
"993",97.75,98.050003,96.169998,97.040001,591000,95.088303
"994",96.690002,97.790001,96.199997,97.059998,829700,95.107895
"995",97.860001,98.900002,95.790001,95.82,608100,93.89283
"996",96.209999,96.900002,95.059998,96.589996,626400,94.647339
"997",96.730003,97.690002,95.980003,96.5,666900,94.559166
"998",96.989998,97.870003,96.059998,96.949997,715700,95.000107
"999",97.040001,97.93,96.32,97.529999,1725300,95.568436
"1000",95.769997,97.550003,94.089996,97.360001,692900,95.401863
"1001",97.150002,99.059998,96.989998,98.639999,675900,96.65612
"1002",98.970001,100.330002,98.550003,99.400002,585200,97.400841
"1003",99.800003,99.870003,98.389999,99.360001,149500,97.361633
"1004",100.279999,101.480003,99.830002,100.040001,446800,98.027962
"1005",100.040001,100.540001,98.5,98.790001,429200,96.803101
"1006",99.050003,100.43,98.800003,99.610001,401700,97.606613
"1007",99.639999,100.529999,99.050003,100.43,515500,98.410118
