"","FFIV.Open","FFIV.High","FFIV.Low","FFIV.Close","FFIV.Volume","FFIV.Adjusted"
"911",136.399994,136.889999,135.070007,136.050003,641500,136.050003
"912",136.460007,136.820007,134.309998,134.809998,542700,134.809998
"913",135.070007,135.339996,133.860001,134.529999,517700,134.529999
"914",134.929993,135.979996,134.360001,134.679993,370000,134.679993
"915",133.759995,135.360001,133.270004,134.339996,617900,134.339996
"916",133.839996,135.570007,133.339996,135.320007,1280100,135.320007
"917",136.389999,137.380005,135.669998,136.190002,478200,136.190002
"918",135.660004,136.309998,133.410004,133.75,423700,133.75
"919",133.220001,135.630005,133.149994,133.809998,681800,133.809998
"920",133.339996,133.949997,127.900002,128.759995,1102300,128.759995
"921",129.5,131.339996,129.330002,130.270004,521700,130.270004
"922",131.610001,132.860001,129.800003,132.330002,817200,132.330002
"923",131.240005,132.25,129.130005,131.100006,571500,131.100006
"924",131.550003,133.699997,130.899994,132.610001,631800,132.610001
"925",129.910004,131.100006,126.739998,128.679993,665900,128.679993
"926",129,129.25,125.919998,127.139999,479100,127.139999
"927",125.339996,126.199997,121.889999,122.139999,609100,122.139999
"928",123.699997,124.190002,121.769997,123.300003,511000,123.300003
"929",123.519997,124.370003,119.839996,120.040001,446300,120.040001
"930",120.919998,122.040001,118.910004,119.989998,456600,119.989998
"931",121,122.279999,120.489998,121.639999,519700,121.639999
"932",122.519997,123.07,121.349998,121.489998,507500,121.489998
"933",122.040001,124.370003,121.639999,123.529999,637300,123.529999
"934",121.290001,124.580002,120.120003,123.260002,710900,123.260002
"935",122.669998,123.089996,120.110001,120.839996,1101600,120.839996
"936",119.290001,119.290001,116.790001,117.769997,793200,117.769997
"937",118.669998,120.419998,117.160004,120.349998,619600,120.349998
"938",121.220001,122.110001,118.449997,118.870003,653100,118.870003
"939",117.889999,119.709999,117.650002,118.910004,718000,118.910004
"940",118.480003,120.610001,118,119.989998,476500,119.989998
"941",121.769997,123.489998,121.540001,123.370003,592000,123.370003
"942",122.989998,125.029999,122.480003,124.010002,731900,124.010002
"943",124.029999,124.650002,122.309998,122.769997,665500,122.769997
"944",123.379997,123.860001,122.190002,123.07,450300,123.07
"945",122.410004,123.379997,121.769997,122.5,471100,122.5
"946",123.870003,125.449997,123.489998,125.370003,762700,125.370003
"947",126.379997,128.199997,125.089996,125.419998,512500,125.419998
"948",127.07,128.380005,126.57,127.629997,561000,127.629997
"949",128.089996,128.960007,127.419998,128.059998,650200,128.059998
"950",128.429993,128.740005,125.559998,127.559998,532400,127.559998
"951",127.830002,128.960007,125.839996,128.75,635600,128.75
"952",128.080002,128.600006,126.050003,126.529999,608300,126.529999
"953",126.75,129.529999,126.75,129.110001,669300,129.110001
"954",127.519997,132.649994,127.419998,132.270004,824100,132.270004
"955",132.020004,134.089996,130.679993,132.699997,772700,132.699997
"956",132.940002,134.179993,132.009995,132.279999,491100,132.279999
"957",133.520004,133.820007,128.729996,129.270004,706200,129.270004
"958",129.600006,130.610001,127.120003,127.43,831100,127.43
"959",127.470001,127.769997,125.190002,127.330002,805200,127.330002
"960",130.600006,131.119995,127.370003,128.360001,844700,128.360001
"961",126.669998,127.529999,122.25,125.57,1691000,125.57
"962",131.990005,139.789993,130.660004,136.259995,2650400,136.259995
"963",134.949997,136.389999,133.059998,134.220001,1753000,134.220001
"964",134.009995,134.289993,131.389999,133.570007,938300,133.570007
"965",132.419998,133.570007,131.350006,132.940002,1112300,132.940002
"966",132.389999,134.289993,129.429993,131.229996,1056400,131.229996
"967",131.759995,136.800003,131.460007,135.929993,660400,135.929993
"968",136.210007,136.759995,133.679993,134,615700,134
"969",134.869995,141.800003,134.479996,140.850006,993800,140.850006
"970",140.949997,144.619995,139.729996,144.369995,1016500,144.369995
"971",161,162.5,150.550003,154.970001,2187000,154.970001
"972",154.919998,158.699997,153.119995,157.910004,1491200,157.910004
"973",157.309998,161.360001,156.860001,159.660004,846200,159.660004
"974",161.039993,161.039993,156.550003,157.119995,467500,157.119995
"975",158.729996,160.100006,158.330002,159.460007,592400,159.460007
"976",163,166.669998,162.149994,162.990005,808900,162.990005
"977",161.100006,162.449997,159.270004,162.089996,624500,162.089996
"978",161.479996,161.479996,155.330002,155.429993,667800,155.429993
"979",156.830002,160.809998,156.300003,160.199997,1244300,160.199997
"980",159.889999,162.460007,158.009995,161.110001,730300,161.110001
"981",161.220001,162.460007,160,162.199997,662600,162.199997
"982",163.899994,166.320007,162.479996,164.839996,658000,164.839996
"983",166.910004,167,163.330002,164.75,581500,164.75
"984",164.630005,164.800003,162.990005,164.550003,270700,164.550003
"985",163.630005,164.610001,160.850006,162.809998,993100,162.809998
"986",165.309998,165.330002,162.839996,163.940002,545100,163.940002
"987",163.899994,165.139999,163.259995,164.259995,323700,164.259995
"988",163.419998,164.289993,161.020004,162.550003,585900,162.550003
"989",162.669998,166.320007,162.070007,166.070007,412300,166.070007
"990",165.520004,168.75,165.020004,168.570007,563700,168.570007
"991",167.809998,171.5,167.649994,170,556700,170
"992",169.919998,171.380005,169.110001,170.580002,946000,170.580002
"993",168.639999,172.050003,167.050003,171.410004,414500,171.410004
"994",170.100006,173.339996,169.300003,172.389999,590400,172.389999
"995",173.229996,174.220001,170.520004,171.199997,738600,171.199997
"996",172.809998,175.589996,168.470001,174.550003,937500,174.550003
"997",174.669998,175.339996,173.070007,173.259995,607700,173.259995
"998",174.380005,175,171.520004,174.5,529500,174.5
"999",174.119995,175.729996,172.550003,175.229996,1526100,175.229996
"1000",172.639999,174.860001,170,174.289993,581800,174.289993
"1001",174.570007,176.669998,173.820007,175.639999,468000,175.639999
"1002",176.979996,177.080002,175.279999,175.860001,298500,175.860001
"1003",176.800003,176.800003,174.309998,175.610001,120500,175.610001
"1004",176.979996,177.679993,175.660004,176.440002,331300,176.440002
"1005",177.960007,178.089996,173.880005,175.089996,320900,175.089996
"1006",176,177.399994,175.380005,175.660004,3e+05,175.660004
"1007",176.320007,176.380005,175,175.940002,366600,175.940002
