"","VMC.Open","VMC.High","VMC.Low","VMC.Close","VMC.Volume","VMC.Adjusted"
"904",125.220001,128.550003,123.019997,126.540001,1445700,124.892731
"905",125.080002,127.419998,125,126.400002,1059500,124.754562
"906",126.389999,130.690002,125.839996,130.080002,1163600,128.386642
"907",131.100006,132.649994,130.470001,132.059998,1028400,130.340881
"908",133.529999,136.139999,132.699997,133.240005,760500,131.505539
"909",133.570007,134.279999,130.740005,131.889999,908400,130.17308
"910",130.5,131.809998,128.979996,129.639999,484400,127.95237
"911",129.020004,130.889999,128.550003,129.740005,313500,128.051086
"912",129.75,131.089996,129.479996,130.029999,585600,128.337311
"913",130.320007,130.830002,128.240005,128.639999,452300,127.298248
"914",128.539993,129.229996,126.709999,127.029999,526200,125.705048
"915",126.010002,126.690002,125.330002,126.110001,389200,124.79464
"916",125.629997,126.400002,124.809998,125.830002,560000,124.517563
"917",126.519997,126.790001,124.029999,124.669998,856600,123.369659
"918",125.25,125.620003,122.519997,124.510002,1344600,123.211342
"919",123.300003,123.790001,121.489998,122.889999,1157300,121.608223
"920",123.849998,125.629997,123.760002,124.059998,890400,122.766022
"921",124.419998,124.459999,121.449997,122.889999,655800,121.608223
"922",122.870003,122.940002,119.949997,120,915000,118.748375
"923",119.540001,122.269997,119.279999,122.220001,957300,120.945213
"924",122.010002,126,120.370003,125.400002,892200,124.092049
"925",125.779999,127.199997,122.449997,123.93,765900,122.637383
"926",124.989998,126.239998,123.459999,125,855700,123.696213
"927",124.660004,124.660004,121.760002,122.370003,1121200,121.093658
"928",122.029999,122.910004,119.68,121.660004,846300,120.391068
"929",122.260002,124.760002,121.68,123.330002,593100,122.04364
"930",123.459999,129.410004,123.010002,125.980003,995700,124.666
"931",126.5,130.800003,126.360001,130.339996,740300,128.980515
"932",130.910004,134.139999,130.690002,131.419998,830100,130.04924
"933",132.25,134.580002,129.770004,133.289993,1135100,131.899765
"934",131.809998,134.240005,129.910004,133.75,752300,132.354965
"935",132.869995,134.699997,131.330002,131.389999,980200,130.019577
"936",128.179993,129.419998,124.580002,126.669998,732400,125.348801
"937",126.809998,129.080002,126.300003,128.429993,487400,127.090431
"938",129.589996,132.080002,126.389999,126.419998,1256900,125.101418
"939",126.07,130.470001,125.599998,128.539993,683100,127.199287
"940",126.800003,131.220001,126.800003,130.479996,829600,129.11908
"941",131.740005,135.710007,131.740005,133.720001,708500,132.325272
"942",132.850006,133.600006,131.179993,132.699997,544200,131.315903
"943",133.360001,136.440002,133.240005,135.539993,1029100,134.126282
"944",136,138.809998,133.830002,134.380005,975100,132.978394
"945",132.25,138.050003,132.25,136.800003,1159200,135.373138
"946",138,143.630005,137.979996,141.550003,1533200,140.073608
"947",142.110001,147.149994,140.619995,141.309998,1611500,139.83609
"948",143.809998,147.75,143.330002,146.479996,923500,144.952164
"949",149.990005,153.880005,148.660004,153.089996,1698500,151.493225
"950",153.130005,153.509995,149.440002,150.779999,980000,149.207321
"951",151.270004,152.190002,148.179993,150.089996,788500,148.524536
"952",145.25,147.139999,144.369995,145.899994,1127700,144.37822
"953",146.889999,148.580002,146.039993,147.729996,937500,146.189133
"954",146.080002,146.970001,143.850006,145.830002,940200,144.30896
"955",147.179993,147.970001,145.520004,146.419998,876000,144.892807
"956",146.729996,146.929993,144.330002,145.619995,636800,144.101135
"957",146.919998,148.199997,144.190002,145.449997,592100,143.932907
"958",144.559998,147.300003,144.190002,144.699997,607800,143.190735
"959",144.130005,146.130005,143.380005,144.830002,513300,143.319382
"960",146.309998,146.570007,143.869995,145.410004,727100,143.893341
"961",143.279999,144.070007,140.009995,141.089996,806900,139.618393
"962",141.440002,142.899994,140.630005,142.100006,565700,140.617859
"963",139.080002,139.419998,136.339996,137.479996,942000,136.046051
"964",137.75,145.940002,137.100006,143.5,1047600,142.003281
"965",142.179993,145.899994,141.369995,144.839996,834200,143.329285
"966",146.470001,149.699997,145.990005,149.440002,1218000,147.881302
"967",150.389999,151.419998,148.160004,150.160004,1009100,148.593796
"968",140.610001,142.850006,131.360001,136.360001,3240500,134.937744
"969",133,141,132.059998,137.470001,1926300,136.036163
"970",135.339996,141.850006,132.850006,134.690002,1138500,133.285156
"971",143.580002,144.440002,133.350006,135.679993,2262400,134.264801
"972",137.25,145.050003,136.960007,140.020004,1536400,138.55957
"973",140.610001,142.479996,137.559998,141.639999,844500,140.162674
"974",141.440002,141.440002,137.210007,139.039993,857100,137.589783
"975",140.429993,142.479996,137.070007,137.979996,900400,136.540833
"976",141.059998,143.639999,138,141.470001,690000,140.34024
"977",140.25,141.440002,138.789993,140.539993,549700,139.417679
"978",141.100006,142.690002,139.289993,140.809998,589400,139.685516
"979",140.020004,142.259995,138.389999,140.110001,541200,138.991089
"980",139.050003,139.869995,135.509995,139.389999,728900,138.276871
"981",140.509995,141.820007,137.979996,138.850006,766900,137.741165
"982",141.080002,145.539993,140.100006,144.929993,959300,143.772629
"983",143.869995,144.860001,140.869995,144.020004,685600,142.869904
"984",144,144.789993,140.520004,142.330002,298000,141.193375
"985",141.899994,142.059998,137.880005,139.649994,811200,138.534775
"986",141.600006,145.240005,141.220001,143.350006,906100,142.205231
"987",142.539993,144.080002,140.610001,140.839996,541000,139.715286
"988",140.419998,145.770004,138.759995,144.570007,1164900,143.415497
"989",144.429993,146.720001,144.100006,146.440002,612800,145.270569
"990",145.190002,146.410004,144.389999,146.080002,527700,144.913452
"991",144.039993,146.589996,144.039993,144.449997,455700,143.296448
"992",144.089996,144.089996,140.539993,141.75,904500,140.618011
"993",140.850006,141.110001,137.360001,137.759995,1448400,136.659882
"994",137.979996,139.479996,137.229996,138.880005,599500,137.770935
"995",139.5,140,135.320007,135.440002,675800,134.358414
"996",136.309998,137.919998,134.529999,137.440002,1037900,136.342438
"997",138.979996,139.429993,136.220001,137.690002,934400,136.590439
"998",138.25,139.800003,137.729996,139.539993,763400,138.425659
"999",140,145.869995,139.089996,145.220001,2209600,144.060303
"1000",141.419998,146.779999,140.740005,144.539993,1051300,143.385727
"1001",144.990005,146.080002,142.600006,143.270004,641400,142.125885
"1002",143.190002,143.869995,141.240005,142.710007,644600,141.570358
"1003",142.940002,143.369995,141.720001,143.220001,185900,142.076279
"1004",144.139999,147.869995,143.389999,146.169998,633900,145.002731
"1005",146.259995,146.399994,142.240005,142.770004,512200,141.629868
"1006",143.240005,147.449997,143.240005,146.470001,514000,145.300323
"1007",145.899994,148.820007,144.5,148.309998,467400,147.12561
