"","HAS.Open","HAS.High","HAS.Low","HAS.Close","HAS.Volume","HAS.Adjusted"
"904",75.389999,77.419998,75.379997,77.360001,981800,74.612915
"905",77.379997,77.660004,76.540001,76.889999,707800,74.159615
"906",76.480003,76.760002,75.589996,76.75,543800,74.02459
"907",77.169998,79.050003,76.699997,78.970001,787600,76.165756
"908",79.650002,80.449997,78.470001,78.720001,664600,75.924637
"909",79.309998,80.389999,78.459999,79.82,732600,76.985565
"910",79.330002,79.940002,78.68,78.940002,476900,76.136826
"911",79.349998,80.169998,78.57,79.629997,473400,76.802315
"912",79.75,79.75,77.980003,78.389999,546700,75.606339
"913",78.209999,78.93,77.510002,78.650002,462900,75.857117
"914",78.940002,79.940002,78.290001,78.589996,363300,75.79924
"915",78.040001,78.199997,76.459999,77.449997,5e+05,74.699722
"916",77.339996,77.919998,76.330002,76.82,591100,74.092102
"917",77.139999,80.300003,76.529999,79.940002,517000,77.101311
"918",80.650002,80.650002,78.849998,79.379997,452800,76.56118
"919",79.800003,80,78.440002,79.449997,483100,76.628708
"920",79.470001,82.080002,79.410004,80.68,658300,77.815033
"921",81,81.360001,79.5,80.940002,689100,78.065804
"922",80.589996,80.599998,78.5,78.940002,750400,76.136826
"923",78.57,81.93,78,81.900002,711100,78.991707
"924",82.93,83.139999,80.900002,82.559998,646000,79.628273
"925",82.650002,83.260002,79.260002,80.010002,755800,77.168831
"926",80.709999,81,78.199997,79.059998,613400,76.252556
"927",77.480003,79.190002,77.160004,78.089996,869900,75.316994
"928",78.5,79.5,76.769997,78.370003,1463900,75.587059
"929",79.050003,80,78.199997,78.57,1098500,75.779961
"930",79.290001,79.290001,78.059998,78.650002,782200,75.857117
"931",78.730003,80.43,77.099998,77.18,1099800,74.439316
"932",77.43,78.440002,76.400002,77.410004,1169500,74.661156
"933",76.779999,80.010002,76.650002,78.510002,1105500,75.722092
"934",77.220001,80.589996,77.099998,80.410004,1257000,77.554619
"935",80.290001,81.970001,79.510002,79.910004,1765700,77.072372
"936",78.419998,78.529999,75.599998,76.07,1066900,73.368729
"937",76.120003,77.57,75.25,75.449997,716800,72.770744
"938",77.919998,79.75,76.779999,76.879997,987500,74.149963
"939",77.260002,77.449997,75.269997,76.160004,702500,73.455536
"940",76.050003,77.230003,75.400002,76.970001,693700,74.236771
"941",78,78.650002,77.290001,78.25,482400,75.471336
"942",79.18,81.900002,78.839996,81.239998,941600,78.355141
"943",84.029999,85.82,82.290001,82.720001,1427800,79.782593
"944",82.989998,84.610001,82.379997,82.949997,765300,80.004417
"945",81.370003,84.129997,80.239998,82.970001,812400,80.023712
"946",83.199997,84.580002,82.839996,83.089996,808700,80.13945
"947",83.919998,84.989998,82.779999,83.050003,815900,80.100868
"948",84.290001,85.169998,83.660004,84.93,521300,81.914116
"949",85.309998,88,85.019997,87.959999,742000,84.83651
"950",88.150002,90,88.110001,89.160004,836100,85.993904
"951",89.440002,89.660004,87.050003,87.739998,708600,84.624321
"952",87.830002,87.830002,86.220001,86.889999,644200,83.804512
"953",87.379997,88.139999,85.75,85.849998,607000,82.801437
"954",85.019997,87.040001,84.900002,86.809998,492100,83.727348
"955",86.879997,87.849998,86.160004,87.599998,636100,84.489296
"956",88.510002,88.879997,86.120003,86.550003,711900,83.476593
"957",87.239998,88.089996,86.309998,86.660004,548200,83.58268
"958",86.5,87.779999,86.230003,86.949997,669400,83.862381
"959",87.269997,89.910004,86.559998,89.82,1165900,86.630463
"960",91.949997,92.949997,91,92,1972000,88.733047
"961",87.019997,87.900002,82.25,83.400002,3951200,80.438446
"962",84.089996,86.400002,82.669998,85.099998,2330000,82.078072
"963",83.650002,84.550003,81.720001,84.040001,1717000,81.05571
"964",83.410004,84.870003,82.199997,83.870003,1015900,80.891754
"965",82.699997,83.440002,81.690002,82.720001,1198400,80.434738
"966",83.529999,84.099998,82.010002,82.400002,839700,80.123589
"967",83.660004,85.330002,82.339996,84.709999,755200,82.369759
"968",84.099998,84.639999,82.230003,82.379997,839300,80.104126
"969",83.959999,84.489998,83.019997,84.099998,818800,81.776619
"970",84.480003,85.459999,83.18,84.339996,588900,82.009972
"971",88.080002,88.730003,85.059998,85.400002,1742700,83.040703
"972",85.720001,87.220001,84.75,85.650002,947800,83.283798
"973",86.330002,87.43,85.650002,86.529999,981900,84.139488
"974",86.379997,86.379997,83.339996,84.220001,700700,81.893295
"975",84.830002,88.669998,84.82,87.720001,1152500,85.296608
"976",89.860001,90.940002,87.779999,90.889999,891800,88.379036
"977",90.480003,92.470001,89.269997,91.889999,641800,89.351402
"978",91.940002,94.300003,90.989998,92.080002,1032200,89.536156
"979",91.669998,92.559998,90.239998,91.75,628300,89.215263
"980",91.470001,93.400002,90.739998,93.019997,832900,90.45018
"981",93.220001,93.739998,91.879997,92.620003,679300,90.061234
"982",93.440002,94,91.809998,92.099998,1144700,89.555595
"983",91.550003,92.339996,90.900002,92.139999,587300,89.594498
"984",91.889999,93.199997,91.489998,92.32,227900,89.769516
"985",92.010002,93.25,90.690002,93.029999,1223400,90.459908
"986",94.339996,97.129997,93.800003,96.190002,1914000,93.532616
"987",94.769997,94.970001,91.300003,93.93,1192100,91.335045
"988",93.900002,95.220001,92.360001,92.660004,907300,90.100136
"989",92.900002,93.709999,90.919998,91.07,1477800,88.554054
"990",90.669998,90.989998,89.400002,89.57,1079300,87.09549
"991",89.019997,91.110001,88.839996,89.720001,702000,87.241348
"992",91.050003,91.540001,88.43,88.760002,1366700,86.307884
"993",88.18,89.279999,87.699997,88.68,783700,86.230087
"994",88.18,89.5,87.519997,89,889400,86.541237
"995",90.169998,91.32,89.489998,90.110001,682700,87.620583
"996",90.879997,92.760002,89.139999,92.25,1001300,89.701454
"997",92.199997,95.559998,92,94.760002,1485500,92.14212
"998",94.760002,96.07,93.029999,93.209999,934500,90.634941
"999",93.75,94.300003,92,93.809998,1873700,91.218361
"1000",92.650002,94.800003,91.330002,93.599998,1095500,91.01416
"1001",93.690002,94.239998,92.25,92.379997,583300,89.827866
"1002",92.989998,93.449997,91.839996,92.75,671600,90.187645
"1003",93.220001,93.339996,92.010002,93.150002,201000,90.576599
"1004",93.510002,94.150002,92.830002,93.339996,476100,90.761345
"1005",93.779999,93.800003,92.209999,93.379997,459600,90.800232
"1006",93.309998,94.839996,93.010002,94,507400,91.403107
"1007",93.75,94.190002,92.800003,93.540001,559200,90.955818
