"","WFC.Open","WFC.High","WFC.Low","WFC.Close","WFC.Volume","WFC.Adjusted"
"910",24.950001,25.23,24.68,25.02,27387800,24.570814
"911",24.790001,25.49,24.639999,25.299999,26743400,24.845783
"912",25.030001,25.139999,24.440001,24.469999,36661700,24.030689
"913",24.42,24.450001,24.01,24.040001,29680700,23.608406
"914",24.01,24.389999,23.84,24.07,33667800,23.637867
"915",23.74,23.940001,23.6,23.75,36022100,23.323612
"916",23.639999,23.91,23.52,23.639999,27198000,23.21559
"917",23.799999,24.51,23.610001,24.49,36906700,24.050329
"918",24.74,24.889999,24.299999,24.610001,35077300,24.168177
"919",24.51,24.58,24.040001,24.040001,28348200,23.608406
"920",23.99,24.780001,23.969999,24.59,36706600,24.148535
"921",24.75,24.77,24.35,24.690001,25797300,24.246738
"922",24.49,24.51,24.09,24.15,27615500,23.716431
"923",24.02,24.34,23.74,24.049999,30508800,23.618227
"924",24.01,24.66,23.93,24.57,40334000,24.128891
"925",24.799999,25.360001,24.299999,24.52,42349300,24.079792
"926",25,25.190001,24.25,24.790001,48745000,24.344942
"927",24.280001,24.549999,23.74,23.969999,49082900,23.539661
"928",24.01,24.07,23.700001,23.84,49427900,23.411999
"929",24.030001,24.67,23.860001,23.950001,54211700,23.520025
"930",23.92,24.32,23.709999,24.27,34861100,23.83428
"931",24.379999,24.969999,24.23,24.809999,49787100,24.364584
"932",24.959999,25.040001,24.559999,24.879999,41954800,24.433327
"933",24.870001,26,24.75,25.709999,51768200,25.248425
"934",25.23,25.43,24.9,25.110001,51531300,24.659199
"935",24.940001,25.4,24.9,25.129999,115153200,24.678837
"936",24.450001,24.52,23.719999,24.040001,56188400,23.608406
"937",23.98,24.360001,23.530001,23.65,39839500,23.225409
"938",23.780001,24.129999,22.83,22.83,45697700,22.420132
"939",22.959999,23.719999,22.559999,23.32,43329100,22.901333
"940",23.120001,23.709999,23.01,23.639999,30229900,23.21559
"941",23.99,24.27,23.76,23.82,41103500,23.392357
"942",23.719999,23.719999,23.07,23.26,38416300,22.842411
"943",23.360001,23.870001,23.25,23.51,43071500,23.087921
"944",23.57,23.809999,23.16,23.559999,38879800,23.137024
"945",23.15,24.09,23.08,23.99,26238600,23.559305
"946",24.219999,24.6,24.219999,24.450001,22607500,24.011045
"947",24.68,25,24.040001,24.18,30991300,23.745893
"948",24.42,24.93,24.389999,24.809999,34647300,24.364584
"949",24.879999,25.33,24.67,25.299999,26483400,24.845783
"950",25.389999,25.51,25.01,25.299999,28211300,24.845783
"951",25.200001,25.74,25.15,25.68,25855600,25.218966
"952",25.42,25.5,24.700001,24.74,29939600,24.295839
"953",24.27,24.43,23.23,23.25,75388100,22.832592
"954",23.059999,23.09,22.75,22.950001,60328600,22.537975
"955",23.01,23.23,22.610001,22.860001,43141200,22.449593
"956",22.889999,22.91,22.51,22.540001,37423600,22.135336
"957",22.73,23.129999,22.690001,22.809999,34751200,22.400488
"958",22.82,22.950001,22.6,22.700001,29528300,22.292467
"959",22.66,23.32,22.610001,23.25,32238300,22.832592
"960",23.58,23.59,23.120001,23.280001,24558300,22.862055
"961",22.969999,23.02,22.6,22.700001,34034100,22.292467
"962",22.610001,22.610001,21.82,21.82,49636500,21.428265
"963",21.23,21.48,20.799999,21.18,54835900,20.799753
"964",21.049999,21.379999,20.76,21.139999,46184000,20.760468
"965",21.1,21.459999,20.84,21.450001,34592400,21.064905
"966",21.700001,21.98,21.190001,21.9,38401200,21.506826
"967",22.309999,22.5,21.99,22.09,38427000,21.693419
"968",21.75,22.559999,21.17,21.879999,47203200,21.487186
"969",21.889999,22.57,21.860001,22.33,38319700,22.029791
"970",22.5,22.57,21.84,21.91,29502900,21.615438
"971",24.030001,24.870001,23.299999,24.219999,102118900,23.894382
"972",24.360001,24.370001,23.860001,24.190001,49029100,23.864786
"973",24.23,24.540001,24.01,24.190001,38309200,23.864786
"974",23.91,24.15,23.559999,23.809999,34505900,23.489893
"975",23.91,24.18,23.73,24.07,30056100,23.746397
"976",24.99,25.030001,24.389999,24.9,36954800,24.565241
"977",24.530001,25.15,24.52,25.040001,29490400,24.70336
"978",25.15,25.950001,25.059999,25.059999,44318300,24.723087
"979",25.190001,26.219999,24.969999,26.16,44560000,25.808298
"980",26.040001,26.23,25.459999,25.48,38469100,25.137442
"981",25.950001,26.440001,25.870001,26.299999,40691400,25.946417
"982",27.459999,28.73,27.34,28.610001,80523400,28.225363
"983",28.33,28.690001,28,28.59,38875500,28.205631
"984",28.59,28.629999,28.18,28.459999,20281400,28.077379
"985",28.43,28.559999,27.280001,27.35,48211000,26.982304
"986",28.15,28.68,28.040001,28.059999,41924200,27.682756
"987",27.99,28.99,27.85,28.870001,35508000,28.481867
"988",28.940001,29.49,28.790001,29.16,41264600,28.767967
"989",29.5,29.969999,29.34,29.549999,47168800,29.152725
"990",29.42,29.629999,29.07,29.34,31713000,28.945549
"991",29.030001,29.299999,28.4,28.940001,32209500,28.550926
"992",29.24,29.24,28.610001,29.049999,35276000,28.659447
"993",28.719999,29.559999,28.540001,29.49,31730200,29.093533
"994",29.02,29.389999,28.67,29.08,29779100,28.689041
"995",29.540001,29.780001,28.51,28.639999,28378000,28.254959
"996",29.129999,29.77,28.9,29.73,38866200,29.330305
"997",29.639999,29.91,29.48,29.65,35204800,29.251379
"998",29.799999,29.9,29.440001,29.469999,42870500,29.073797
"999",29.469999,29.620001,28.799999,29.01,53716400,28.619984
"1000",29.57,29.889999,28.84,29.549999,52731600,29.152725
"1001",29.65,29.719999,28.950001,28.959999,25655900,28.570654
"1002",29.280001,30.49,29.27,30.35,38383700,29.941969
"1003",30.290001,30.379999,29.66,29.84,14443700,29.438826
"1004",30.08,30.48,29.91,29.93,21658500,29.527617
"1005",30.15,30.17,29.75,29.780001,19584400,29.379633
"1006",29.799999,30.040001,29.65,29.75,18519300,29.350035
"1007",29.75,30.24,29.67,30.18,21081200,29.774254
