"","NTRS.Open","NTRS.High","NTRS.Low","NTRS.Close","NTRS.Volume","NTRS.Adjusted"
"901",77.93,78.440002,77.239998,78.349998,845800,75.641487
"902",78.559998,80.040001,77.800003,79.279999,993600,76.539337
"903",79.699997,79.790001,78.529999,79.279999,672400,76.539337
"904",79.57,80.480003,79.379997,80.389999,602400,77.61097
"905",80.449997,80.919998,79.949997,80.059998,764800,77.292381
"906",79.709999,83.32,79.68,83.25,752800,80.372093
"907",83.199997,84.199997,82.610001,83.660004,871500,80.767921
"908",85.470001,86.489998,83.919998,84.269997,1033400,81.356827
"909",85.93,86.040001,83.43,84.07,705600,81.163742
"910",83.029999,83.830002,82.230003,82.650002,603100,79.792839
"911",82.690002,83.970001,82.459999,83.419998,616300,80.536217
"912",82.940002,83.349998,82.010002,82.580002,560600,79.725266
"913",82.400002,82.690002,81.550003,82.220001,599000,79.377708
"914",82.760002,83.739998,82.440002,83,635600,80.130745
"915",82.120003,82.290001,81.07,81.43,725400,78.615005
"916",81.190002,81.809998,80.529999,81.730003,628700,78.904648
"917",81.690002,84.360001,81.550003,84.260002,698200,81.347183
"918",85,85.449997,83.879997,84,568200,81.096169
"919",83.959999,83.959999,82.699997,82.739998,729400,79.87973
"920",83.089996,84.730003,82.959999,84.279999,515600,81.366486
"921",84.449997,84.449997,83.519997,83.910004,566600,81.009285
"922",83.739998,84.019997,81.559998,81.889999,1048400,79.059113
"923",81.790001,83.190002,81.089996,82.080002,835600,79.242546
"924",81.830002,84.290001,81.269997,83.919998,699700,81.018929
"925",84.459999,86.239998,83,83.660004,1015500,80.767921
"926",84.839996,86.199997,83.669998,84.449997,1002500,81.530609
"927",83.010002,83.75,81.110001,81.610001,1585700,78.788795
"928",82.629997,82.629997,81.040001,81.089996,955900,78.286766
"929",80.519997,81.43,78.540001,78.650002,1077100,76.592293
"930",78.379997,80.459999,78.080002,79.849998,792500,77.760887
"931",80.559998,81.970001,80.239998,80.5,1335900,78.39389
"932",81.199997,81.199997,78.32,78.760002,1603100,76.699417
"933",79.110001,85.900002,79,83.220001,2867600,81.042725
"934",82.190002,83.529999,81.919998,82.900002,1988100,80.731102
"935",82.559998,83.599998,81.580002,81.739998,2014600,79.601448
"936",79.699997,81.160004,77.690002,79.5,1648400,77.420052
"937",79.080002,80.150002,76.940002,77.790001,1574600,75.754784
"938",77.730003,79.040001,75.860001,75.989998,807400,74.001884
"939",76.480003,77.279999,74.75,75.220001,1017700,73.252029
"940",74.230003,76.529999,74.029999,76.459999,875100,74.459587
"941",78.099998,79.580002,77.720001,78.610001,679300,76.553337
"942",78.360001,78.639999,77.07,77.459999,607900,75.433418
"943",78.129997,79.029999,77.400002,77.970001,798100,75.930077
"944",77.779999,78.790001,76.529999,77.050003,772700,75.034149
"945",75.830002,79.089996,75.720001,78.410004,514800,76.358566
"946",79.279999,81.040001,79.279999,80.830002,659100,78.715256
"947",81.690002,82.25,79.919998,80.190002,1034600,78.092003
"948",81.790001,83.410004,81.440002,82.239998,889100,80.088364
"949",82.589996,84.489998,82.019997,84.25,532800,82.045776
"950",83.620003,85.57,83.389999,85.220001,703800,82.990402
"951",85.019997,86.690002,84.629997,86.309998,658700,84.05188
"952",85.540001,86.389999,83.620003,83.93,835900,81.734146
"953",84.139999,85.480003,83.919998,84.389999,691200,82.182114
"954",83.660004,87.269997,83.610001,87.019997,943300,84.743301
"955",87.5,87.989998,86.279999,87.379997,700600,85.09388
"956",87.470001,87.959999,85.230003,85.410004,723000,83.175438
"957",86.5,87.330002,85.489998,85.760002,807900,83.516273
"958",85.129997,90.459999,85,85.769997,1823000,83.526009
"959",85.809998,86.32,83.870003,85.760002,896700,83.516273
"960",87.07,87.07,84.089996,84.410004,931600,82.201584
"961",83.43,83.650002,80.970001,82.230003,751700,80.078629
"962",81.949997,82.370003,80.32,80.699997,884300,78.588654
"963",79.339996,79.769997,77.379997,77.800003,896800,75.764534
"964",77.510002,78.889999,76.230003,78.290001,811200,76.241707
"965",77.709999,78.57,76.199997,78.269997,866700,76.222221
"966",79.769997,80.099998,78.260002,79.050003,859000,76.981834
"967",80.620003,83.480003,80.300003,82.540001,950100,80.380516
"968",80.760002,82.190002,78.699997,78.889999,1016200,76.826012
"969",79.639999,82.400002,79.610001,81.580002,657700,79.445633
"970",81.940002,82.400002,81.120003,81.660004,1097500,79.523544
"971",88.290001,92.120003,88.279999,90.800003,1809600,88.424416
"972",91.370003,92.599998,89.760002,91.849998,1337300,89.44693
"973",92.050003,92.779999,88.650002,89.209999,611000,86.876007
"974",88.010002,89.199997,86.610001,87.57,590300,85.278915
"975",88.760002,91.339996,87.730003,90.800003,792100,88.424416
"976",93.279999,94.139999,91.959999,93.139999,682900,90.703186
"977",91.360001,93.900002,90.82,93.790001,844200,91.336182
"978",94.669998,95.129997,92.690002,92.690002,562100,90.264969
"979",92.010002,93.660004,90.93,93.360001,789500,90.917427
"980",92.830002,92.949997,91.169998,91.389999,595100,88.99897
"981",92.5,93.809998,91.220001,93.559998,861200,91.112198
"982",95.169998,98.550003,94.970001,97.610001,1209300,95.056244
"983",96.699997,97.519997,95.120003,96.879997,665000,94.345337
"984",97.300003,97.599998,95.529999,96.139999,589000,93.624695
"985",95.75,95.839996,92.68,93.120003,1162900,90.683716
"986",92.629997,95.099998,92.629997,93.269997,1465400,90.829781
"987",92.739998,94.099998,92.099998,93.900002,1123200,91.443306
"988",94.029999,94.120003,92.489998,92.989998,1127400,90.557106
"989",94.330002,95.360001,93.699997,94.809998,1184700,92.329498
"990",94.07,94.489998,92.949997,94.419998,611100,91.949699
"991",93.220001,94.830002,93.220001,94.629997,713800,92.154198
"992",94.720001,95.620003,92.510002,93.220001,1173500,90.781097
"993",92.099998,92.099998,90.43,91.720001,1203700,89.996132
"994",89.839996,90.410004,88.709999,90.099998,1309400,88.40657
"995",91.620003,91.879997,88.459999,88.580002,1038400,86.915154
"996",89.870003,91.470001,88.599998,90.730003,1155800,89.024742
"997",90.68,91.129997,89.849998,90.790001,836600,89.083611
"998",90.910004,92.120003,90.139999,92.099998,994300,90.368988
"999",92.839996,92.900002,91.290001,91.900002,1926200,90.172752
"1000",91.419998,92.650002,88.849998,91.050003,1005500,89.33873
"1001",90.959999,91.449997,90,90.599998,1036500,88.897171
"1002",91.349998,93.019997,91.290001,91.989998,590000,90.261055
"1003",92.230003,92.230003,90.18,91.589996,269300,89.868576
"1004",92.089996,93.599998,91.830002,92.480003,627400,90.741844
"1005",92.839996,92.849998,91.440002,91.910004,500500,90.182564
"1006",91.610001,92.839996,91.07,91.919998,385800,90.192368
"1007",92.160004,93.290001,91.389999,93.139999,514200,91.389442
