"","ZBH.Open","ZBH.High","ZBH.Low","ZBH.Close","ZBH.Volume","ZBH.Adjusted"
"902",135.5,138.399994,134.869995,135.720001,1623700,134.645432
"903",130,134.300003,129.529999,130.639999,2248600,129.605637
"904",133.699997,135.880005,131.630005,133.630005,1169200,132.571976
"905",132.850006,133.570007,131.789993,132.990005,958800,131.937057
"906",132.779999,139.470001,132.710007,139.380005,1683700,138.276443
"907",139.410004,139.5,137.839996,138.380005,1037500,137.284363
"908",139.410004,140.350006,136.220001,138.210007,884900,137.115723
"909",139.660004,139.970001,137.639999,138.580002,819000,137.482773
"910",137.570007,138.710007,136.539993,137.910004,638400,136.818085
"911",137.139999,138.100006,136.259995,137.320007,632900,136.232758
"912",137.740005,140.479996,137.5,138.580002,739600,137.482773
"913",138.899994,140,138.600006,138.800003,681600,137.701035
"914",139.369995,139.75,136.770004,137.25,694200,136.163315
"915",136.279999,137.740005,136.039993,136.800003,1219100,135.716904
"916",136.779999,136.919998,134.570007,136.160004,910000,135.08194
"917",137.119995,139.410004,136.100006,136.809998,727400,135.726807
"918",138.270004,138.899994,136.830002,137.600006,556100,136.510544
"919",137.080002,137.729996,135.830002,136.830002,878900,135.746643
"920",137.75,141.289993,136.690002,140.529999,1305800,139.417328
"921",140.910004,141.809998,139.460007,141.669998,736700,140.548325
"922",141.770004,142.210007,140.350006,140.880005,751400,139.764587
"923",140.179993,140.789993,139.229996,140.479996,658800,139.367752
"924",140.600006,143.330002,139.330002,142.970001,781100,141.838028
"925",143,143.399994,139.770004,140.520004,1347300,139.40741
"926",141.470001,142.039993,137.110001,139.800003,557800,138.693115
"927",138.529999,140.410004,137.5,138.279999,762200,137.185165
"928",139.160004,141.440002,139.110001,140.199997,965000,139.089951
"929",140.490005,141.949997,138.580002,138.669998,1055200,137.572083
"930",140.190002,140.929993,138.580002,139.210007,623100,138.107788
"931",140,141.600006,139.529999,140.589996,816900,139.476852
"932",141.210007,144.5,141.089996,144.300003,944500,143.157501
"933",144.970001,147.919998,144.320007,145.929993,1102400,144.774582
"934",144.580002,146.389999,142.479996,142.789993,1033200,141.659454
"935",142.320007,143.520004,136.600006,138.869995,1805500,137.770493
"936",136.470001,136.690002,131.929993,134,1404100,132.939041
"937",134.770004,136.300003,133.279999,135.550003,1099900,134.476776
"938",135.389999,135.860001,133.399994,133.740005,652200,132.681122
"939",133.139999,133.160004,129.149994,132.119995,858700,131.073929
"940",131.529999,135.979996,130.889999,135.039993,860800,133.97081
"941",137.190002,138.009995,135.940002,136.309998,909900,135.230759
"942",136.809998,136.929993,131.789993,133.399994,831500,132.577225
"943",133.800003,137.929993,133.589996,136.139999,1010000,135.300323
"944",137.139999,138.899994,135.910004,137.330002,1101900,136.482986
"945",134.429993,139,134.259995,137.690002,971600,136.840775
"946",139.270004,141.740005,138.570007,141.589996,607200,140.716721
"947",141.679993,144.369995,140.880005,141.080002,752500,140.209854
"948",141.949997,145.559998,141.949997,144.830002,717900,143.936722
"949",146.429993,147.619995,145.360001,146.660004,793100,145.755447
"950",147.940002,149.800003,147.190002,147.990005,1032300,147.077255
"951",150.089996,150.089996,147.839996,149.149994,964000,148.230087
"952",148.190002,148.229996,144.5,144.809998,1211300,143.91684
"953",146,148.880005,145.309998,145.720001,858500,144.821228
"954",143.309998,147.630005,141.839996,147.539993,991000,146.63002
"955",148.270004,149.350006,146.729996,146.929993,770300,146.023773
"956",146.929993,148.509995,141.339996,142,1012000,141.124176
"957",143.369995,144.360001,141.570007,141.899994,585400,141.024796
"958",141.229996,142.720001,140.639999,141.820007,510800,140.945297
"959",142.559998,144.259995,141.110001,143.050003,1047500,142.167725
"960",144.369995,144.369995,142.300003,142.710007,723300,141.829803
"961",140.669998,141.940002,138,139.509995,1623500,138.649536
"962",139.380005,142.059998,138.419998,138.600006,1001000,137.745163
"963",135.880005,136,132.740005,133.369995,1771000,132.547409
"964",132.789993,134.770004,131.5,133.839996,1591200,133.014496
"965",133.490005,134.820007,130.050003,132.100006,1256400,131.285263
"966",133.869995,134.210007,130.839996,132.520004,1136100,131.702667
"967",134.770004,137.449997,133.789993,136.410004,759700,135.568665
"968",137.009995,140.800003,136.339996,136.800003,1024100,135.956253
"969",138.75,141.100006,138.100006,139.350006,1557600,138.490555
"970",139.779999,143.929993,134.690002,138.520004,2214100,137.665649
"971",159.919998,165.149994,154.770004,155.949997,2844700,154.988144
"972",153,154.5,149.860001,150.160004,2126700,149.233856
"973",151.130005,151.5,146.600006,149.399994,1275500,148.478531
"974",148.779999,150.789993,146.860001,148.429993,1342000,147.514526
"975",149.259995,152.009995,148.610001,151.360001,1598600,150.426453
"976",154.479996,154.479996,147.339996,150.220001,1388100,149.293488
"977",148.539993,150.449997,144.630005,150.149994,1363100,149.223923
"978",150.410004,153.210007,148.119995,148.190002,1531700,147.276016
"979",147.880005,147.929993,145.279999,146.529999,1777300,145.626251
"980",146.080002,147.169998,144.300003,145.940002,1462600,145.039871
"981",146.570007,148.860001,145.589996,146.240005,659100,145.338043
"982",147.649994,151.889999,147.630005,151.080002,1103600,150.148193
"983",150.389999,151,148.410004,149.679993,601300,148.756821
"984",150.479996,150.630005,148.570007,150.020004,381700,149.094727
"985",150.240005,151.460007,148.729996,149.119995,880200,148.200272
"986",150.490005,150.919998,145.619995,146.100006,935200,145.198914
"987",145.360001,148.009995,145.160004,147.850006,772400,146.93811
"988",147.5,148.339996,145.789993,146.309998,838600,145.407608
"989",146.410004,149.100006,145.600006,149.050003,621000,148.130707
"990",148.509995,149.229996,145.029999,145.570007,936400,144.672165
"991",144.940002,147.070007,144.039993,146.570007,948100,145.666016
"992",147.220001,147.669998,145.25,147.210007,1089800,146.302048
"993",147.160004,148.550003,145.699997,145.990005,1039800,145.089569
"994",144.919998,145.320007,141.139999,141.679993,1426900,140.806152
"995",143.020004,144.940002,142.320007,142.589996,966600,141.710556
"996",144.639999,148.490005,144,147.809998,974800,146.898346
"997",147.199997,150.039993,146.990005,148.850006,743100,147.931946
"998",148.320007,152.070007,148.100006,151.360001,804600,150.426453
"999",151.820007,152.419998,149.509995,151.850006,1766600,150.913437
"1000",148.919998,150.240005,147.050003,148.600006,863100,147.683487
"1001",148.309998,151.699997,146.199997,150.830002,1019400,149.89975
"1002",151.669998,152.300003,148.940002,148.979996,662000,148.061142
"1003",149.399994,149.699997,147.610001,149.25,283800,148.568802
"1004",150.610001,151.570007,148.800003,148.889999,684000,148.210449
"1005",150.429993,153.339996,149.910004,152.449997,735700,151.754196
"1006",152.850006,154.759995,151.369995,152.220001,427600,151.525253
"1007",151.860001,154.479996,151.25,154.089996,499200,153.386719
