"","DE.Open","DE.High","DE.Low","DE.Close","DE.Volume","DE.Adjusted"
"890",171.960007,175.279999,170.899994,173.419998,1142400,170.958664
"891",175,176.929993,173.360001,176.509995,1140400,174.004807
"892",175.869995,176.130005,172.699997,173.809998,1314500,171.343109
"893",174.949997,176.809998,173.369995,175.649994,1079300,173.157028
"894",174.190002,176.029999,174.110001,175.490005,1246300,172.999298
"895",175.699997,178.399994,175.410004,176.729996,943800,174.22168
"896",177.110001,177.770004,174.809998,175.350006,910800,172.861282
"897",174.690002,176.690002,172.910004,176,887100,173.50206
"898",174.899994,177.139999,174.649994,175.789993,850000,173.295029
"899",176.710007,180.759995,176.009995,180.25,1886900,177.691742
"900",178.210007,179.25,176.279999,178.039993,1235700,175.513092
"901",176.809998,176.919998,173.360001,176.309998,1409600,173.807663
"902",177.380005,178.869995,175.830002,177.619995,840600,175.09906
"903",176.919998,178.880005,176.630005,178.110001,672800,175.582108
"904",180,183.589996,179.949997,182.820007,1366100,180.22525
"905",182,183.240005,180.25,181.259995,968100,178.687393
"906",181.410004,183.710007,179.860001,183.5,1254600,180.895584
"907",185,191.350006,184.399994,189.910004,2631100,187.21463
"908",192.300003,195.850006,192.210007,193.220001,1909900,190.477646
"909",191.289993,192.820007,189.589996,192.309998,1629000,189.580566
"910",188.550003,191.169998,188.449997,189.5,1324700,186.810425
"911",189.220001,193.210007,188.429993,191.130005,900600,188.417328
"912",193.25,194.240005,191.199997,192.990005,1025900,190.250916
"913",193.809998,194.820007,191.899994,192.130005,1120900,189.403122
"914",193,194.600006,191.940002,191.990005,1512700,189.265121
"915",190.210007,192.050003,189.380005,191.100006,1558700,188.387741
"916",196.759995,202.949997,196,199.5,6446300,196.668503
"917",204.369995,206.479996,202.660004,205.399994,3177900,202.484756
"918",206,209.399994,205.350006,205.600006,2706800,202.681961
"919",206.589996,212.289993,204.759995,211.009995,2039900,208.015152
"920",211.160004,212.449997,208.820007,209.830002,1875400,206.851913
"921",210.330002,210.800003,208.75,209.899994,1261400,206.920914
"922",210,211.429993,207.770004,210.059998,1944500,207.078644
"923",208.520004,217.720001,208.270004,217.690002,1873400,214.600357
"924",218.240005,219.710007,215.669998,217.110001,1983000,214.02858
"925",217.270004,218.729996,209.070007,210.809998,1975200,207.817993
"926",213.190002,214,208.179993,211.339996,1662300,208.340485
"927",209.860001,213.240005,207.970001,210.240005,1918500,207.256088
"928",210.860001,217.300003,210.860001,215.520004,1569200,212.461136
"929",215.919998,218.229996,213.610001,215.110001,1840300,212.056961
"930",214.130005,218.509995,213,215.960007,1902400,212.894897
"931",217.899994,219.119995,216.699997,218.330002,1249300,215.231262
"932",219.809998,220.960007,215.190002,215.770004,1740200,212.707626
"933",217.160004,218.919998,214.860001,215.399994,1572700,212.342834
"934",213.800003,221.600006,212.009995,219.940002,2094000,216.818405
"935",219.470001,225.380005,219.449997,221.970001,3063600,218.819626
"936",216.25,217.449997,210.179993,214.210007,2134000,211.169754
"937",215.089996,219.059998,214.529999,217.580002,1622400,214.491913
"938",217.580002,220.669998,214.380005,214.550003,1683500,211.504913
"939",213.699997,219.380005,211.380005,216.520004,1025900,213.44696
"940",214.949997,220.929993,214.830002,219.25,1225400,216.138214
"941",222.059998,224.360001,221.5,221.899994,1191500,218.75058
"942",221.649994,222.389999,218.070007,220.179993,892800,217.800964
"943",221.380005,226.059998,220.240005,221.630005,1883900,219.235291
"944",223.5,223.779999,218.570007,219.039993,1383800,216.673264
"945",215.25,226.520004,215.020004,224.789993,1403600,222.36116
"946",227.259995,231.119995,224.850006,226.960007,2071500,224.507706
"947",227.270004,230.639999,226.009995,226.119995,1385800,223.676788
"948",229.270004,232.529999,228.110001,230.570007,1029200,228.078705
"949",230.990005,234.809998,230.710007,234.240005,1148300,231.709045
"950",235.020004,237.009995,233.580002,234.809998,1091500,232.272888
"951",237.139999,237.610001,235.070007,236.520004,1234800,233.964417
"952",236.139999,237.580002,234.490005,237.220001,1311300,234.656845
"953",237.389999,240.660004,237.089996,238.470001,1062500,235.893341
"954",234.660004,239.350006,234.369995,238.240005,1225200,235.665817
"955",240,243.399994,239.710007,240.059998,1652600,237.466156
"956",240.25,242.899994,237.110001,238.169998,905500,235.596573
"957",239.800003,242.039993,237.759995,238.869995,968100,236.289017
"958",239.520004,241.919998,236.059998,236.399994,1506500,233.845703
"959",236.059998,238,234.880005,236.880005,1246400,234.320526
"960",237.119995,240,237.119995,239.529999,820500,236.941895
"961",237.100006,237.490005,231.75,234.25,1010500,231.718918
"962",234.199997,234.589996,228,228.509995,1395700,226.040939
"963",225,227.5,222.509995,223.369995,1375200,220.956482
"964",222.070007,229.809998,221.729996,228.020004,1190700,225.556259
"965",227.630005,228.589996,222.610001,225.910004,1306200,223.469055
"966",228.490005,232.240005,227.5,231.699997,1435900,229.196487
"967",235.610001,241.619995,234.419998,239.960007,1571800,237.367249
"968",237.399994,240,233.199997,233.300003,1992600,230.779205
"969",237.820007,247.089996,237.330002,246.020004,2031800,243.361771
"970",246.580002,250.369995,246.110001,247.639999,1481600,244.964264
"971",260.589996,265.869995,248.350006,248.869995,2219500,246.180969
"972",249.490005,256.899994,249.490005,253.970001,1852800,251.225876
"973",253.960007,254.270004,245.960007,249.350006,1659000,246.655792
"974",250.850006,252.199997,246.869995,248.009995,1275700,245.330261
"975",250.820007,252.589996,249.080002,251.789993,976700,249.069412
"976",255,260.339996,253.610001,259.100006,1927500,256.300446
"977",256.5,259.720001,253.5,258.209991,1411100,255.420044
"978",258.440002,260.600006,257.25,257.329987,1618400,254.549545
"979",257.290009,259.529999,255,255.589996,1700400,252.828354
"980",256.640015,259.660004,255.5,258.559998,1614900,255.766251
"981",260.700012,262.76001,260.160004,261.109985,2094900,258.288666
"982",263.649994,264.170013,260.01001,261.51001,2345300,258.684418
"983",263.01001,265.869995,254.509995,256.429993,3037900,253.659271
"984",258.619995,262.200012,258.149994,261.950012,1072200,259.119659
"985",262.940002,264.230011,258.109985,261.619995,2342200,258.793213
"986",263.220001,265.350006,255.119995,255.130005,2086400,252.373322
"987",255.130005,260.440002,254.389999,259,2773200,256.201508
"988",258.48999,259.809998,251.929993,252.679993,2079900,249.949783
"989",253.860001,255.75,252.789993,253.389999,1655000,250.65213
"990",253.130005,253.5,250.539993,252.009995,1598400,249.287048
"991",253.119995,254.839996,251.270004,252.600006,1303600,249.870667
"992",252.5,255.5,251.600006,254.830002,1373800,252.076584
"993",253.589996,254.240005,250.619995,253.449997,1158900,250.711487
"994",251.440002,256,250.820007,255.770004,1403600,253.006424
"995",258,258.75,252.509995,252.720001,972900,249.98938
"996",256.329987,264.109985,255.979996,261.98999,2051100,259.15918
"997",261.839996,262.380005,259.640015,261.119995,1210700,258.298584
"998",263.029999,264.640015,261.540009,264.529999,1525000,261.671783
"999",265,271.450012,264.559998,270.700012,3274100,267.775085
"1000",265.920013,272,265.579987,267.75,2147000,264.856964
"1001",267.579987,270.579987,265.230011,269.26001,1531700,266.350647
"1002",270.679993,271.380005,267.829987,267.940002,938600,265.044952
"1003",267.929993,269.579987,267.320007,269.209991,289900,266.301178
"1004",273.429993,273.559998,267.399994,267.5,691900,264.60965
"1005",269.170013,269.540009,262.850006,265.339996,892800,262.472992
"1006",266,268.359985,265.5,266.149994,792800,264.030487
"1007",266.76001,269.190002,265.450012,269.049988,805300,266.90741
