"","LHX.Open","LHX.High","LHX.Low","LHX.Close","LHX.Volume","LHX.Adjusted"
"903",168.779999,169.630005,166.429993,167.289993,1494100,163.413528
"904",168.330002,173.050003,168.259995,172.139999,1907700,168.151123
"905",171.110001,173.669998,171.110001,173.669998,1501500,169.645691
"906",173.839996,176.990005,173.399994,175.639999,1492500,171.570023
"907",175.529999,180,175.399994,179.179993,1461800,175.027985
"908",182.320007,185.75,180.580002,180.639999,1920700,176.454178
"909",183.339996,185.449997,181.309998,183.070007,2013500,178.827866
"910",181.130005,184.580002,180.160004,180.970001,1518700,176.77652
"911",178.460007,183.240005,178.160004,182.580002,1178400,178.349213
"912",182.880005,185.160004,180.949997,181.550003,1401100,177.343063
"913",181.550003,182.639999,179.720001,180.979996,993800,176.786285
"914",180.100006,182.199997,179.990005,181.179993,1117300,176.981659
"915",180.259995,181.660004,178.690002,178.960007,973300,174.813126
"916",178.279999,180.300003,178,178.589996,1645900,174.451675
"917",179.330002,182.960007,178.119995,182.529999,921100,178.300385
"918",183.600006,185.179993,181,181.020004,1156100,176.825378
"919",180.139999,180.300003,178.5,179.300003,1657200,175.145233
"920",180.039993,182.720001,179.679993,181.169998,1294600,176.971909
"921",181.720001,181.75,179.25,179.889999,1096700,175.721573
"922",179.960007,181.639999,179.380005,180.740005,1502700,176.551865
"923",179.25,180.25,177.149994,177.720001,1390000,173.601837
"924",177.850006,183.729996,177.179993,182.940002,1478400,178.700882
"925",184,186.869995,180.929993,182.110001,1425200,177.890106
"926",184.479996,185.809998,181.429993,181.729996,1401000,177.518921
"927",180.389999,182.899994,178.610001,179.610001,1478700,176.272522
"928",180.529999,182.949997,178.380005,180.839996,1108600,177.47966
"929",181.399994,182.679993,175.619995,176.399994,1469000,173.122162
"930",176.949997,181.589996,176.869995,181.029999,1202700,177.666138
"931",181.720001,182.550003,180.529999,181.630005,714500,178.254974
"932",182.449997,182.5,178.119995,178.779999,830700,175.457947
"933",179.009995,184.869995,178.139999,182.179993,1350300,178.794754
"934",180.610001,185.979996,179.759995,185.440002,1140800,181.994186
"935",184.330002,187.699997,184.309998,185.210007,1785300,181.768463
"936",181.5,183.149994,176.800003,177.580002,1625500,174.280228
"937",177.009995,181.690002,177.009995,180.75,1033200,177.391342
"938",181.520004,183.869995,177.5,178.130005,1144400,174.820023
"939",177.619995,177.850006,172.630005,175.740005,1196100,172.474442
"940",174.839996,178.580002,174.830002,178.020004,649900,174.712067
"941",179.809998,181.179993,178.350006,178.630005,656700,175.31073
"942",178.330002,178.330002,175.429993,175.75,915900,172.484253
"943",174.479996,175.619995,168.399994,169.839996,2829600,166.684052
"944",172,174.889999,171.470001,172.690002,1669900,169.481094
"945",170.699997,174.149994,169.979996,173.070007,938600,169.85405
"946",174.410004,175.869995,172.460007,174.399994,767500,171.159332
"947",175.990005,177.330002,173.649994,173.960007,946500,170.727524
"948",174.880005,177.380005,174.800003,175.399994,900700,172.140732
"949",175.399994,178.139999,175,178.139999,832400,174.829834
"950",179.080002,179.490005,174.479996,175.449997,1039100,172.189819
"951",175.520004,175.839996,174.270004,175.039993,1154300,171.787445
"952",174.130005,175.490005,173.559998,174.410004,911300,171.169144
"953",174.619995,177.380005,174.300003,176.350006,725000,173.07309
"954",175.110001,176.020004,172.919998,173.470001,1031100,170.246613
"955",174.460007,175.410004,174.160004,174.369995,960400,171.129883
"956",174.830002,176.470001,170.899994,171.429993,852700,168.244507
"957",173,173.320007,170.130005,171.210007,1010500,168.02861
"958",170.690002,172.25,169.809998,169.809998,872700,166.654617
"959",170.100006,172,169.509995,169.600006,979300,166.448532
"960",171.190002,172.880005,169.809998,171.800003,1132000,168.607651
"961",170.369995,170.509995,167.149994,169.830002,1349100,166.67424
"962",169.190002,170.029999,166.190002,166.259995,1262600,163.170578
"963",164.559998,166.190002,161.130005,161.320007,1217800,158.322403
"964",160.649994,163.539993,160.179993,162.949997,1200100,159.922104
"965",163,164.399994,158.089996,161.110001,1984700,158.116272
"966",164.240005,171.949997,163.820007,170.399994,1867500,167.233643
"967",172.199997,178.990005,171.449997,178.809998,1863100,175.487396
"968",180.449997,188.199997,180.429993,183.300003,2829300,179.893951
"969",184.470001,185.309998,180.259995,181.039993,2498300,177.675934
"970",180.559998,181.009995,176.940002,178.940002,1263800,175.61496
"971",187.990005,190.509995,182.179993,185.850006,2031000,182.396561
"972",187.889999,192.539993,185.529999,189.529999,1806100,186.008209
"973",189.279999,190.100006,186.360001,187.710007,2065300,184.222
"974",186.699997,190.550003,185.470001,189.300003,1210900,185.782455
"975",190,195.270004,189.649994,194.300003,1277400,190.68956
"976",197.199997,200.179993,195.720001,200,1498700,196.283646
"977",197.889999,200.580002,195.660004,198.429993,1382400,194.742798
"978",199.289993,199.779999,196.229996,196.350006,1150900,192.701462
"979",194.5,196.690002,193.100006,195.759995,1232300,192.957733
"980",195.429993,196.880005,191.490005,191.5,1204600,188.758713
"981",193.699997,195.949997,193.490005,194.100006,1084100,191.321518
"982",196.800003,197.360001,195.259995,195.830002,988200,193.026733
"983",195.5,195.869995,193.679993,194.979996,863600,192.188904
"984",194.720001,195.410004,192.080002,194.470001,408000,191.686203
"985",193.509995,194.529999,189.850006,191.990005,1505400,189.241699
"986",193.449997,195.449997,191.699997,191.839996,1099500,189.093857
"987",191.529999,192.149994,189.229996,191.539993,988100,188.798141
"988",191.979996,194.550003,191.529999,192.699997,1321400,189.941544
"989",193.460007,197.240005,193.460007,195.039993,1150900,192.248047
"990",194.639999,194.789993,190.770004,191.630005,1019800,188.886856
"991",190.130005,192.229996,189.119995,189.25,1011900,186.540924
"992",189.679993,189.990005,187.240005,188.300003,1210500,185.604523
"993",188.020004,190.429993,186.160004,187.5,1225100,184.815979
"994",186.75,189.970001,185.410004,189.179993,1055700,186.471924
"995",190.669998,193.300003,189.100006,189.949997,1301300,187.230911
"996",186.100006,189.470001,184.669998,188.320007,1456500,185.624252
"997",187.740005,188.639999,185.429993,186.130005,1066400,183.465591
"998",186.139999,186.679993,184.509995,185.710007,1127400,183.051605
"999",185.350006,187.759995,185.330002,187.210007,3645000,184.530121
"1000",184.330002,186.5,183.320007,185.039993,1690800,182.39119
"1001",185.039993,185.429993,183.679993,184.110001,1389600,181.474503
"1002",185.130005,187.309998,184.410004,185.850006,827900,183.18959
"1003",186,186.610001,184.460007,185.160004,281800,182.509476
"1004",185.979996,188.179993,185.429993,187.320007,570400,184.638565
"1005",188.600006,189.240005,184.820007,186.289993,608200,183.623306
"1006",186.929993,188.369995,186.899994,187.649994,535000,184.963837
"1007",188.130005,189.350006,187.339996,189.020004,723100,186.314224
