"","VRSK.Open","VRSK.High","VRSK.Low","VRSK.Close","VRSK.Volume","VRSK.Adjusted"
"909",188.460007,192.399994,187.889999,190.429993,589200,188.977432
"910",189.869995,191.389999,189.789993,190.710007,469200,189.25531
"911",190.740005,191.970001,188.470001,189.149994,317900,187.707169
"912",189.589996,191.199997,188.119995,189.070007,611700,187.627808
"913",189,189.539993,188.25,189.130005,490300,187.687363
"914",189.630005,189.899994,186.710007,187.240005,450400,185.811768
"915",186.229996,187.259995,185.740005,185.860001,568600,184.442307
"916",185.240005,186.059998,184.279999,185.649994,689300,184.233887
"917",186.330002,186.639999,184.520004,185.110001,588200,183.698013
"918",186.320007,186.320007,184.220001,185.970001,930800,184.551453
"919",185.160004,187.059998,184.350006,186.410004,774800,184.988098
"920",187.389999,188.490005,185.520004,186.610001,855900,185.186569
"921",186.380005,187.429993,184.699997,187.350006,955500,185.920944
"922",187.020004,187.199997,184.809998,186.669998,902900,185.246124
"923",186.380005,188.080002,185.360001,187.690002,639700,186.258347
"924",188.300003,193.610001,188.009995,192.789993,900700,191.319443
"925",192.580002,192.770004,185.610001,187.279999,900100,185.851471
"926",188.300003,189.619995,181.690002,182.770004,697800,181.37587
"927",181.470001,181.470001,177.559998,178.089996,866200,176.731552
"928",179.339996,184.25,178.860001,182.960007,767800,181.564423
"929",182.800003,184.649994,180.470001,181.5,659300,180.115555
"930",181.759995,183.970001,179.25,181.639999,551500,180.254471
"931",182.940002,186.080002,182.119995,185.080002,971300,183.941666
"932",186.320007,187.929993,185.309998,187.839996,593400,186.684692
"933",189.479996,189.770004,186.580002,186.789993,521700,185.641144
"934",184.850006,186.059998,182.009995,184.789993,738600,183.653442
"935",183.279999,185.050003,180.070007,181.580002,1187000,180.463196
"936",180.139999,180.369995,176.389999,178.679993,682000,177.581024
"937",179.520004,180.759995,178.059998,180.389999,554500,179.280502
"938",181.089996,181.089996,176.559998,177.080002,477200,175.990875
"939",176.169998,178.779999,175.369995,177.229996,400400,176.139954
"940",176.960007,181.729996,175.759995,181.339996,515600,180.22467
"941",183.330002,185.110001,182.960007,184.520004,623700,183.385117
"942",185.020004,188.029999,184.360001,184.380005,946900,183.245972
"943",184.699997,186.699997,183.190002,185.309998,1001800,184.170258
"944",185.729996,188.729996,184.929993,185.639999,808400,184.49823
"945",182.639999,184.740005,180.729996,182.100006,601000,180.979996
"946",183.080002,183.570007,180.520004,181.789993,352400,180.67189
"947",181.580002,183.020004,179.5,179.789993,507900,178.684204
"948",181.710007,183.220001,180.809998,183.029999,562400,181.904282
"949",184.419998,185.229996,182.300003,184.899994,401200,183.762772
"950",185.940002,188.029999,184.880005,187.179993,561800,186.028748
"951",189.589996,193.690002,188.789993,192.75,923700,191.564484
"952",193.570007,195.100006,190.800003,193.649994,599200,192.458954
"953",193.490005,195.020004,191.169998,191.759995,570600,190.580582
"954",189.759995,192.529999,189.199997,192.020004,338100,190.838989
"955",192.559998,194.960007,191.229996,192.470001,367700,191.286224
"956",192.169998,194.210007,187.570007,188.5,430700,187.340637
"957",189.570007,192.449997,188.389999,190.360001,436400,189.189194
"958",189.229996,191.399994,188.660004,189.179993,510200,188.016434
"959",189.820007,190.179993,187.949997,188.880005,364900,187.718292
"960",189.240005,190.929993,187.330002,189.25,376900,188.086029
"961",187.490005,188.259995,184.100006,185.490005,457400,184.349152
"962",186.169998,187.300003,184.699997,185.149994,579200,184.011246
"963",182.389999,183.690002,178.910004,179.490005,567300,178.386047
"964",174.820007,181.429993,174.820007,179.220001,619900,178.117706
"965",178.210007,179.809998,175.440002,177.970001,886200,176.875412
"966",180.509995,183.679993,180.509995,182.149994,697400,181.029694
"967",184.350006,189.130005,184.350006,187.949997,607100,186.794022
"968",191.490005,197.559998,189.559998,196.389999,1202200,195.182114
"969",200.309998,204.850006,192.240005,194.410004,879700,193.214279
"970",196.460007,198.330002,195.169998,197.350006,459400,196.136215
"971",204.630005,206.429993,195.970001,196.309998,815800,195.1026
"972",193.740005,196.759995,192.770004,195.100006,578500,193.900055
"973",196.75,200.369995,194.089996,199.830002,518700,198.600937
"974",199.419998,200.960007,197.600006,199.179993,345300,197.954941
"975",200.360001,203.949997,200.360001,203.699997,751300,202.447144
"976",204.350006,205.789993,203.490005,205.25,475400,203.987595
"977",204.080002,206.259995,203.309998,205.279999,474500,204.017441
"978",205.580002,206.050003,203.669998,203.899994,393000,202.64592
"979",203.899994,206.830002,201.710007,205.720001,650800,204.454727
"980",204.020004,206.339996,203.429993,204.369995,573000,203.113022
"981",203.919998,204.300003,197.820007,198.119995,827300,196.901474
"982",197.880005,199.429993,194.470001,194.479996,983000,193.283859
"983",195.639999,197.759995,194.300003,195.619995,762700,194.416855
"984",197.990005,198.759995,195.009995,198.229996,350900,197.010788
"985",197.770004,201.149994,196.339996,198.309998,1175400,197.090302
"986",202.050003,203,199.380005,200.139999,1127900,198.909027
"987",199.679993,201.080002,195.309998,195.990005,972900,194.784576
"988",195.5,198.039993,193.5,193.850006,623400,192.65773
"989",194.649994,196.199997,194.110001,195.679993,569400,194.476471
"990",195.220001,196.080002,194.029999,194.449997,517300,193.254044
"991",194.25,195.889999,193.710007,194.929993,456700,193.731079
"992",194.830002,196.520004,191.470001,193.449997,581500,192.260178
"993",193.240005,193.639999,191.470001,192.199997,484300,191.017868
"994",192.210007,194.210007,191.330002,193.990005,369500,192.796875
"995",194.139999,197.729996,194.029999,194.770004,495600,193.841873
"996",196.020004,198.679993,194.449997,196.139999,538700,195.205338
"997",197.259995,198.029999,195.259995,195.880005,824200,194.946579
"998",197.610001,201.259995,197.389999,201.240005,729100,200.281036
"999",201.770004,204.970001,201.029999,204.470001,1558000,203.495651
"1000",201.690002,203.339996,198.270004,202.770004,585100,201.803741
"1001",201.529999,202.720001,200.809998,201.929993,582400,200.967728
"1002",202.729996,203.100006,199.899994,199.970001,357500,199.01709
"1003",200.300003,201.779999,199.949997,201.229996,145000,200.271072
"1004",203.330002,208.75,202.520004,207.979996,917700,206.988907
"1005",209.639999,210.660004,205.130005,205.669998,415800,204.689926
"1006",205.389999,207.220001,205.139999,205.779999,339900,204.799393
"1007",206.039993,207.789993,205.210007,207.589996,358200,206.600784
