"","WRB.Open","WRB.High","WRB.Low","WRB.Close","WRB.Volume","WRB.Adjusted"
"914",61.43,61.669998,60.43,60.630001,568000,59.681923
"915",59.950001,60.77,59.790001,60.16,514700,59.219273
"916",60.139999,60.799999,59.970001,60.18,474000,59.238956
"917",60.419998,61.630001,60.380001,61.610001,450500,60.646599
"918",62.150002,62.259998,61.32,61.599998,567800,60.636749
"919",61.470001,62.049999,60.790001,61.540001,616100,60.577698
"920",61.77,63.669998,61.77,63.23,859800,62.241264
"921",63.73,63.73,62.380001,63,559300,62.014862
"922",62.799999,62.990002,61.639999,62.049999,886200,61.07972
"923",61.59,62.669998,61.57,62.630001,476400,61.650646
"924",62.73,63.950001,62.25,63.66,455800,62.664539
"925",64.209999,65.400002,62.450001,62.98,980700,61.995174
"926",64.110001,64.629997,62.389999,62.939999,685200,61.955799
"927",62.349998,62.93,61.419998,62.310001,861000,61.335651
"928",62.970001,64.150002,62.689999,63.529999,731200,62.536575
"929",63.619999,63.830002,62.25,62.369999,6e+05,61.394711
"930",62.619999,63.279999,62.27,62.880001,445900,61.89674
"931",63.110001,64.32,62.830002,63.849998,631700,62.971748
"932",64.150002,64.419998,63.18,63.34,455700,62.468765
"933",63.470001,64.75,63.470001,64.050003,548700,63.169003
"934",63.779999,64.010002,62.860001,63.59,867300,62.715324
"935",63.32,64.300003,62.549999,62.650002,1318800,61.788258
"936",61.43,61.799999,59.689999,61.139999,1222300,60.299026
"937",61.040001,62.150002,60.91,61.439999,648900,60.594894
"938",61.650002,61.919998,59.549999,59.560001,662700,58.740761
"939",59.73,60.919998,58.84,59.82,557600,58.997181
"940",59.23,60.66,59.23,60.560001,506200,59.727001
"941",61.630001,62.290001,61.34,61.619999,647600,60.772419
"942",61.439999,61.759998,60.119999,60.970001,668800,60.131363
"943",61.360001,61.919998,60.619999,61.150002,858800,60.308891
"944",61.279999,61.57,60.169998,60.790001,511500,59.953838
"945",59.91,61.700001,59.91,61.27,373800,60.427235
"946",61.93,62.310001,61.66,62.040001,434500,61.186649
"947",62.34,62.689999,61.240002,61.540001,540500,60.693523
"948",61.900002,62.470001,61.209999,61.810001,460700,60.959812
"949",62.16,63.220001,61.91,63.18,344800,62.310963
"950",63.610001,63.950001,63,63.02,660000,62.153168
"951",63.099998,64.559998,62.740002,64.419998,395300,63.533905
"952",63.82,64.220001,62.099998,62.330002,414200,61.472656
"953",62.25,63.110001,61.700001,61.709999,429700,60.861183
"954",61.080002,62.310001,60.700001,62.060001,669600,61.206367
"955",62.169998,62.84,61.810001,62.049999,643600,61.196503
"956",62.290001,63.09,61.060001,61.209999,648100,60.368061
"957",61.869999,63.66,61.790001,63.220001,905200,62.350414
"958",63.48,65.879997,63.48,65.110001,1253500,64.214417
"959",65.080002,66.32,64.629997,66.010002,864200,65.102036
"960",66.230003,66.540001,65.059998,65.720001,543600,64.816025
"961",65,65.059998,63.400002,63.799999,637100,62.922436
"962",63.799999,63.889999,61.400002,61.439999,672600,60.594894
"963",60.540001,61.849998,60.540001,60.73,796100,59.894657
"964",60.540001,62.09,59.900002,61.040001,960400,60.200401
"965",60.830002,61.57,59.610001,60.119999,980500,59.293049
"966",61.279999,62.099998,60.740002,62,978500,61.14719
"967",63.130001,64,62.900002,63.540001,842000,62.666016
"968",62.400002,64.18,61.990002,62.360001,1099400,61.502243
"969",62.630001,64.050003,62.509998,62.900002,640700,62.034813
"970",63.290001,63.549999,61.990002,62.080002,670700,61.226097
"971",66.529999,69.889999,66.510002,69.220001,1406700,68.267883
"972",69.5,70.959999,69.07,70.589996,1011300,69.619041
"973",70.830002,70.830002,69.339996,69.949997,738100,68.987839
"974",69.080002,69.260002,67.629997,68.220001,469000,67.281647
"975",68.709999,69.400002,68.25,68.870003,467000,67.922699
"976",70.620003,70.779999,69.540001,70.480003,502800,69.510559
"977",69.669998,70.25,68.959999,70.110001,533000,69.145653
"978",70.330002,70.650002,68.900002,68.910004,607000,67.962151
"979",68.290001,68.290001,66.120003,66.860001,1669000,65.940346
"980",66.620003,67.309998,64.790001,65.480003,1274800,64.57933
"981",66.129997,66.190002,64.459999,65.220001,1353300,64.322914
"982",66.339996,67.239998,65.510002,65.839996,1129100,64.93438
"983",65.25,65.410004,64,64.959999,1765500,64.066475
"984",64.849998,65.150002,63.950001,64.410004,1001400,63.524052
"985",64,65.160004,63.119999,65.129997,10657200,64.234146
"986",66.43,68.040001,66,67.540001,1521000,66.610992
"987",67.160004,67.760002,66.099998,67.279999,957800,66.354568
"988",67.279999,67.809998,66.489998,66.949997,1201900,66.029106
"989",67.32,67.669998,66.779999,67.589996,565600,66.660294
"990",66.830002,67.239998,65.059998,65.209999,639400,64.313042
"991",64.730003,65.720001,64.720001,65.110001,448100,64.214417
"992",65.18,65.639999,64.339996,65.07,820700,64.174973
"993",64.699997,65.5,64.5,64.839996,693100,63.948128
"994",64.5,65.660004,64.389999,64.790001,742500,63.898819
"995",65.43,65.639999,64.080002,64.110001,912000,63.345493
"996",64.559998,65.980003,64.220001,65.769997,510700,64.985703
"997",66,66.43,65.550003,66.040001,522100,65.252487
"998",66.32,66.830002,65.870003,66.739998,728200,65.94413
"999",66.82,67.260002,65.739998,66.279999,1384500,65.489616
"1000",66.239998,66.470001,64.400002,65.449997,637300,64.66951
"1001",65.25,65.790001,65.080002,65.379997,492100,64.600357
"1002",65.870003,66.660004,65.830002,65.980003,457200,65.193199
"1003",66.150002,66.290001,65.169998,66.099998,149500,65.31176
"1004",66.379997,66.580002,65.879997,66.089996,539300,65.30188
"1005",66.440002,66.489998,65.419998,65.730003,398000,64.946182
"1006",65.900002,66.699997,65.900002,66.099998,365700,65.31176
"1007",66.230003,66.550003,65.580002,66.419998,749400,65.627953
