"","MRK.Open","MRK.High","MRK.Low","MRK.Close","MRK.Volume","MRK.Adjusted"
"872",73.597328,74.408394,72.337784,74.332062,17691393,71.321739
"873",73.82634,74.074425,72.92939,73.234734,7474231,70.268845
"874",73.950378,75.019081,73.368324,73.587784,11428650,70.607597
"875",73.215652,73.368324,71.994278,72.395035,8084901,69.46315
"876",72.185112,73.435112,71.860687,73.062981,7583328,70.10405
"877",72.85305,73.215652,71.564888,71.746185,12328882,68.840576
"878",72.42366,73.005722,72.061066,72.633591,7230990,69.692055
"879",73.234734,74.10305,72.709923,73.78817,9940804,70.799866
"880",73.883591,75.324425,73.587784,74.541985,9948769,71.523148
"881",74.971375,75.677483,74.637405,75.171753,6827825,72.127419
"882",75.610687,76.354965,75.286263,75.935112,8058282,72.859863
"883",75.381676,76.030533,74.990456,75.114502,6956414,72.072487
"884",75.028625,75.343513,73.931297,74.351143,8211394,71.340042
"885",74.370232,74.761452,72.557251,73.177483,7966058,70.213913
"886",73.234734,73.807251,72.900764,73.215652,5161400,70.250534
"887",73.473282,74.980919,73.215652,73.807251,8114245,70.818176
"888",73.988548,75.009544,73.816795,74.666031,8397100,71.642174
"889",75.610687,76.307251,75.229012,75.801529,7709717,72.731697
"890",76.125954,76.154579,75.143127,75.763359,5850774,72.695061
"891",76.068703,76.574425,75.677483,76.21183,8191378,73.125374
"892",76.21183,76.526718,75.448471,75.772903,5434194,72.704216
"893",76.068703,76.450378,75.181297,75.276718,8967526,72.228134
"894",75.687019,76.106873,74.446564,75.171753,12362103,72.127419
"895",75.524811,75.572517,73.959923,74.484734,11558916,71.468216
"896",74.284348,74.417938,72.862595,73.568703,9068763,70.589287
"897",72.910301,75.515266,72.814888,75.314888,10958307,72.264763
"898",75.562981,76.536263,75.35305,76.040077,8494564,72.960587
"899",75.620232,76.087784,75.133591,75.715652,6398040,72.649292
"900",75.124046,75.648857,74.074425,75.372139,7152600,72.319695
"901",77.185112,77.938934,75.524811,76.564888,12291154,73.464127
"902",78.387405,79.96183,78.110687,78.759544,10601463,75.569908
"903",78.769081,78.769081,77.356873,77.92939,7218729,74.773376
"904",78.311066,78.692749,77.433205,77.900764,6492465,74.745911
"905",77.729012,78.616409,76.889313,77.337784,7256562,74.205734
"906",77.089699,77.309158,76.364502,77.309158,6977584,74.178268
"907",77.299622,77.490456,76.622139,77.204201,5782445,74.077545
"908",78.005722,78.120232,76.937019,77.204201,7636671,74.077545
"909",77.643127,79.112595,77.614502,78.893127,7295652,75.698082
"910",78.368324,79.799622,78.253815,79.713737,7455262,76.485458
"911",79.561066,80.562981,79.360687,79.656487,7390496,76.430527
"912",80.419846,81.278625,80.162216,80.877861,8764319,77.602432
"913",81.001907,81.116409,79.933205,80.687019,6551572,77.419334
"914",80.687019,81.784348,80.687019,81.135498,6896050,77.84964
"915",80.916031,81.402672,80.524811,81.135498,6380434,77.84964
"916",81.202293,81.278625,80.267174,81.087784,6890495,77.803856
"917",81.297707,81.555344,80.610687,81.507637,7582280,78.206711
"918",81.975189,82.337784,81.297707,81.755722,10245982,78.44474
"919",81.402672,81.755722,80.78244,81.622139,7844175,78.316574
"920",81.536263,82.213737,81.183205,81.889313,6464902,78.572929
"921",81.946564,81.946564,81.020988,81.727097,6134049,78.417282
"922",81.67939,81.994278,81.240456,81.364502,7929273,78.069374
"923",81.440842,81.870232,80.07634,80.562981,6797433,77.300308
"924",80.610687,83.215652,80.410301,82.948471,11571597,79.589195
"925",83.67366,83.778625,81.049622,81.574425,12983672,78.27079
"926",81.631676,82.910301,80.39122,81.335876,9359688,78.041908
"927",82.003815,82.003815,79.198471,79.513359,9095592,76.293198
"928",79.933205,81.889313,79.828247,80.992363,8862307,77.712303
"929",80.849236,80.992363,79.465652,79.742363,6907578,76.512924
"930",80,80.992363,79.942749,80.610687,7171254,77.346085
"931",80.343513,81.202293,79.895035,80.305344,8575994,77.613533
"932",80.849236,81.269081,79.818703,80.35305,10826678,77.659637
"933",80.629768,82.156487,80.629768,81.650764,10380230,78.913849
"934",81.469467,81.841606,80.582062,81.71756,8090455,78.978409
"935",81.650764,82.347328,81.049622,81.879768,12308446,79.13517
"936",81.030533,81.431297,78.330154,79.322517,10445311,76.663651
"937",79.293892,79.742363,78.435112,79.14122,8143170,76.488419
"938",79.284348,79.980919,78.797707,78.845421,7085842,76.202538
"939",78.339699,79.656487,78.101143,79.341606,7844280,76.682098
"940",78.387405,79.427483,78.053436,79.131676,6932101,76.479202
"941",79.389313,79.866409,78.778625,78.969467,6123674,76.322433
"942",78.893127,79.341606,77.958015,78.148857,6742413,75.52932
"943",78.492363,79.503815,78.263359,79.150764,11593605,76.49765
"944",79.370232,79.522903,77.528625,77.900764,8410305,75.289551
"945",77.099236,77.996185,76.765266,77.099236,5255406,74.514885
"946",77.509544,77.805344,76.927483,77.519081,8807182,74.920654
"947",77.414124,77.42366,75.877861,75.982826,10273230,73.435898
"948",76.421753,76.669846,75.868324,76.374046,9845226,73.813995
"949",76.708015,78.082062,76.488548,76.793892,9217160,74.219772
"950",77.175575,77.366409,76.383591,76.67939,5956098,74.109116
"951",76.822517,77.022903,76.25,76.67939,8276370,74.109116
"952",76.622139,77.223282,76.374046,77.013359,9125774,74.431885
"953",77.14695,77.223282,76.402672,76.822517,9166122,74.247437
"954",76.145035,76.278625,75.171753,75.438934,9151974,72.910233
"955",75.667938,76.622139,75.486641,76.17366,7903492,73.620338
"956",76.450378,76.803436,74.742363,75.066795,8614455,72.550568
"957",75.35305,75.35305,74.503815,74.685112,11144746,72.181686
"958",74.675575,75.238548,74.456108,74.494278,9689808,71.997246
"959",74.522903,75.811066,74.522903,75.582062,6075990,73.048576
"960",75.629768,76.927483,75.629768,76.17366,7309381,73.620338
"961",75.696564,76.145035,74.675575,75.229012,9122840,72.707359
"962",75.314888,76.555344,74.417938,74.417938,12241374,71.92347
"963",73.597328,74.169846,72.53817,72.690842,8989954,70.254265
"964",72.681297,73.082062,71.25,72.414124,9314310,69.986824
"965",71.927483,72.414124,70.553436,71.765266,11096748,69.359703
"966",72.948471,73.339699,72.175575,73.196564,8145475,70.743034
"967",73.921753,74.64695,73.244278,73.39695,7693578,70.936691
"968",76.278625,79.093513,75.89695,76.927483,14731422,74.348885
"969",78.301529,79.10305,76.755722,76.774811,9277210,74.201332
"970",75.811066,77.42366,75.811066,76.67939,6945515,74.109116
"971",80.89695,81.269081,76.669846,76.812981,11184046,74.23822
"972",78.034348,78.272903,77.299622,77.395035,8593914,74.800774
"973",78.120232,78.120232,76.898857,77.347328,5741678,74.754654
"974",76.860687,77.290077,75.410301,76.202293,7464799,73.648003
"975",76.564888,78.101143,76.068703,77.375954,7694206,74.782326
"976",77.509544,78.139313,76.049622,76.507637,9503474,73.943115
"977",77.347328,78.206108,76.727097,77.767174,9509133,75.160446
"978",77.700378,78.215652,76.555344,76.574425,8678174,74.007668
"979",77.07061,77.07061,75.696564,76.708015,7037110,74.13678
"980",76.784348,77.10878,76.078247,76.765266,8415440,74.192108
"981",76.917938,77.442749,75.744278,76.60305,9498548,74.035324
"982",76.354965,77.185112,76.020988,76.469467,12790840,73.906219
"983",76.469467,76.774811,75.954201,76.393127,6023590,73.832443
"984",76.622139,76.984734,75.916031,76.202293,5644528,73.648003
"985",76.335876,76.851143,75.772903,76.708015,14501910,74.13678
"986",77.242363,78.683205,77.118324,77.814888,10166543,75.206551
"987",78.187019,78.950378,77.566795,78.082062,7165805,75.464767
"988",78.187019,78.215652,77.118324,77.719467,7085109,75.114319
"989",77.42366,78.206108,77.395035,78.187019,8651554,75.566216
"990",78.301529,79.64695,78.291985,78.730919,8829190,76.091881
"991",78.520988,79.904579,78.492363,79.370232,8664969,76.709755
"992",79.980919,80.03817,78.759544,79.64695,7168320,76.977196
"993",79.828247,80.095421,78.931297,79.188934,7349205,76.534538
"994",79.055344,79.599236,78.740456,79.160301,7979158,76.506866
"995",78.845421,79.274811,76.374046,76.64122,13139300,74.657166
"996",76.812981,77.328247,76.335876,76.793892,10087838,74.805885
"997",76.60305,77.051529,76.001907,76.17366,9487649,74.201714
"998",76.708015,76.870232,76.030533,76.164124,11710038,74.192421
"999",76.059158,76.507637,74.856873,75.887405,33161759,73.922867
"1000",75.190842,75.696564,74.17939,75.658394,11140764,73.699783
"1001",75.372139,76.32634,74.656487,75.78244,9052414,73.820618
"1002",75.944656,76.746185,75.925575,76.106873,6056078,74.136658
"1003",76.335876,76.746185,76.21183,76.469467,2957456,74.489853
"1004",76.956108,77.42366,76.459923,76.765266,4804242,74.778
"1005",77.099236,77.85305,77.061066,77.690842,5708037,75.679611
"1006",77.919846,77.986641,76.851143,76.898857,5933357,74.908142
"1007",76.946564,78.187019,76.698471,78.053436,5511118,76.032822
