"","ROP.Open","ROP.High","ROP.Low","ROP.Close","ROP.Volume","ROP.Adjusted"
"912",446.75,449.98999,439.519989,440.970001,613600,438.122894
"913",443.5,444,437.380005,439,529700,436.165649
"914",440.440002,441.209991,434.359985,434.429993,473800,431.625183
"915",433.200012,437.200012,432,434.799988,451300,431.992737
"916",434.529999,434.899994,429.25,431.98999,640800,429.200867
"917",433.649994,436.929993,429.390015,432.170013,301800,429.37973
"918",433.820007,437.26001,431.269989,431.269989,333600,428.485535
"919",429.350006,433.019989,427.579987,432.440002,387600,429.64801
"920",433.450012,433.549988,427.459991,428.059998,361100,425.296234
"921",428.540009,430.5,425.980011,430.179993,257300,427.402588
"922",428.149994,429.440002,425.369995,427.190002,373900,424.431885
"923",429.299988,437.679993,427.420013,436.410004,316200,433.592407
"924",436.880005,445.850006,434.589996,443.869995,518100,441.004211
"925",443.980011,444.480011,426.980011,429.970001,404300,427.19397
"926",433.579987,434.019989,416.799988,422.529999,446200,419.801971
"927",401.540009,406.339996,390.01001,393.950012,1227000,391.406525
"928",399.279999,404.079987,394.380005,399.899994,517100,397.318054
"929",401.579987,406.209991,394.470001,395.799988,444200,393.244568
"930",400,403.700012,393.209991,399.600006,561200,397.02005
"931",403.519989,406.100006,395.779999,396.26001,587100,393.701599
"932",399.190002,407.859985,397.029999,403.890015,626100,401.282318
"933",408.089996,409.790009,398.769989,400.429993,471000,397.844666
"934",395.290009,399.820007,392.320007,398.799988,567200,396.225159
"935",397.079987,399.76001,390.149994,391.369995,753200,388.84314
"936",387.5,393.380005,383.730011,392.25,542800,389.717499
"937",391.619995,394.859985,387.630005,392.730011,511400,390.194397
"938",395.600006,398.779999,385.359985,386.450012,481400,383.954926
"939",384.480011,393.76001,380.070007,391.209991,378600,388.684174
"940",388.619995,401.709991,388.279999,398.119995,384600,395.549561
"941",400.519989,404.170013,399.410004,400.600006,524100,398.01358
"942",401.619995,404.290009,398.200012,401.359985,354100,398.768677
"943",403.429993,404.709991,391.160004,395.109985,669400,392.55899
"944",398.130005,401.690002,390.559998,393.480011,472700,390.939545
"945",390.029999,398.690002,389.730011,395.720001,425900,393.1651
"946",399.390015,401.619995,397.059998,401.200012,307800,399.127136
"947",401.200012,407,398.799988,399.899994,411100,397.833801
"948",402.119995,407.799988,402.119995,405,439300,402.907471
"949",407.649994,407.709991,401.959991,403.670013,367800,401.584381
"950",406.570007,417.869995,405.230011,414.390015,419700,412.248962
"951",417.410004,429.480011,416,421.859985,626700,419.680389
"952",421.559998,426.350006,420.130005,423.76001,464900,421.570557
"953",426.359985,430.309998,424.579987,427.209991,551600,425.002716
"954",424.070007,431.920013,424.019989,430.450012,556200,428.225983
"955",431.519989,438.320007,430.940002,433.890015,788800,431.648254
"956",432.170013,435.309998,422.089996,424.899994,414200,422.704651
"957",426.160004,427.790009,420.850006,422.869995,442400,420.685181
"958",422.660004,426.290009,421.059998,421.459991,362000,419.28244
"959",421.730011,429.399994,421.480011,427.519989,408600,425.311127
"960",431.059998,432.73999,425.160004,428.600006,270400,426.385559
"961",424.630005,426.820007,414.019989,417.890015,473000,415.730927
"962",405,405.73999,390,394.600006,1415000,392.561218
"963",387.75,388.980011,365.5,367.5,1514600,365.601227
"964",366.570007,375.959991,366.570007,370.809998,936400,368.894165
"965",369.359985,373.329987,362.899994,371.339996,490500,369.421417
"966",377.720001,381.920013,375.529999,380.940002,752700,378.971802
"967",385.730011,390.679993,380.549988,383.350006,623400,381.369354
"968",386.869995,397.549988,381.269989,388.75,733600,386.741455
"969",398.410004,398.410004,385.619995,386,689600,384.005646
"970",385.23999,391.600006,384.160004,388.420013,646100,386.413147
"971",410.910004,417.25,389.839996,390.209991,1047500,388.193909
"972",390.25,401.369995,390.25,400.980011,676900,398.908234
"973",403.880005,406.829987,399.450012,401.350006,545100,399.276337
"974",399.660004,402.179993,386.190002,390.649994,584400,388.631622
"975",393.299988,397.679993,390.100006,396.390015,546000,394.34198
"976",399,409.01001,396.420013,407.869995,580300,405.762665
"977",402.929993,410.790009,401.299988,405.649994,584400,403.554108
"978",405.269989,410.390015,400.440002,408.369995,585500,406.26004
"979",407,411.119995,406.269989,409.480011,441500,407.364349
"980",409.890015,411,403.540009,405.26001,679500,403.166168
"981",408.829987,409.829987,403.420013,405.720001,458400,403.623779
"982",409.890015,419.850006,405.929993,418.529999,484200,416.367554
"983",420.149994,421.470001,416.920013,418.470001,274900,416.307892
"984",420.450012,421.209991,416.290009,418.799988,257500,416.636169
"985",418,427.399994,418,427,704400,424.793854
"986",429.670013,433.089996,422.209991,424,564600,421.809296
"987",423.820007,423.820007,415.910004,418.01001,351200,415.850281
"988",416.209991,418.859985,408.140015,409.209991,609800,407.095734
"989",409.820007,417.950012,409.820007,417.950012,529800,415.790588
"990",418.369995,421.190002,413.440002,418.980011,368000,416.815277
"991",416.230011,423.140015,416.230011,419.140015,357300,416.974457
"992",418.799988,421.309998,413.859985,419.540009,388800,417.372375
"993",420.089996,420.089996,412.309998,415,440400,412.855835
"994",412.829987,421.220001,412.829987,420.450012,335200,418.277679
"995",422.589996,433.019989,422.589996,422.890015,460600,420.705078
"996",424.76001,431.429993,423.950012,425.959991,463900,423.759186
"997",425.100006,427.309998,420.480011,420.850006,367000,418.675629
"998",422,425.350006,420.609985,425.040009,486500,422.843933
"999",425.450012,430.839996,421.890015,426.190002,1038600,423.988007
"1000",419.25,422.73999,410.359985,422.380005,547900,420.197693
"1001",418.420013,419.079987,410.98999,412.920013,564100,410.78656
"1002",416.420013,424.01001,415.660004,419.459991,478200,417.292755
"1003",419.839996,423.670013,416.279999,420.119995,119700,417.949371
"1004",422.519989,424.309998,416.450012,423.149994,287900,420.963715
"1005",426.700012,427.390015,416.640015,419.600006,269500,417.432068
"1006",420.660004,423.5,420.410004,421.820007,190000,419.640594
"1007",422.519989,431.950012,420.140015,431.089996,330200,428.862671
