"","TDY.Open","TDY.High","TDY.Low","TDY.Close","TDY.Volume","TDY.Adjusted"
"917",313.890015,316.549988,311.769989,316.320007,151900,316.320007
"918",318.950012,320.149994,315.320007,318.600006,177400,318.600006
"919",316.940002,322.049988,316.570007,320.76001,198600,320.76001
"920",322.940002,323.549988,320.329987,321.640015,197100,321.640015
"921",323,323.290009,316.220001,316.440002,163200,316.440002
"922",307.019989,314.950012,304.220001,313.609985,360000,313.609985
"923",312.279999,318.149994,311.299988,314.890015,265200,314.890015
"924",316.5,323.23999,313.980011,322.799988,251300,322.799988
"925",323.950012,325.619995,315.320007,318.730011,273900,318.730011
"926",321.339996,322.75,313.299988,318.070007,250200,318.070007
"927",314.640015,316.5,310,312.890015,229700,312.890015
"928",316.579987,317.019989,311.519989,312.470001,249600,312.470001
"929",314.390015,315.209991,306.450012,308,270700,308
"930",309.75,315.589996,307.98999,313.209991,144100,313.209991
"931",316.76001,324.369995,316.399994,321.73999,157200,321.73999
"932",321,324.279999,318.549988,319.559998,200700,319.559998
"933",320.940002,326.429993,319.790009,321.809998,212000,321.809998
"934",320.929993,326.339996,316.279999,324.660004,215500,324.660004
"935",323.100006,326.880005,322.200012,325.070007,344900,325.070007
"936",320.850006,320.850006,311.359985,312.589996,201100,312.589996
"937",313.209991,318.100006,312.339996,316.820007,143000,316.820007
"938",317.100006,319.880005,308.799988,309.109985,140200,309.109985
"939",308.940002,313.619995,304.540009,309.420013,139300,309.420013
"940",306.559998,312.73999,304.230011,311.980011,162600,311.980011
"941",317.100006,320.140015,315.109985,315.390015,185700,315.390015
"942",313.929993,315.059998,310.380005,311.940002,133500,311.940002
"943",313.109985,315.420013,307.609985,310.209991,286600,310.209991
"944",312.660004,314.799988,307.220001,307.75,168500,307.75
"945",303.190002,312.790009,301.76001,309.809998,114700,309.809998
"946",313.440002,317.619995,313.359985,315.519989,131900,315.519989
"947",318.359985,322.279999,313.109985,314.869995,211600,314.869995
"948",317.230011,319.859985,315.299988,317.869995,222700,317.869995
"949",317.709991,325.720001,317.660004,325.5,109100,325.5
"950",328.609985,328.910004,324.5,325.140015,110900,325.140015
"951",326.320007,328.970001,325.339996,327.529999,120500,327.529999
"952",324.670013,326.079987,318.670013,320.019989,208200,320.019989
"953",319.75,329.049988,319.75,322.959991,112000,322.959991
"954",317.519989,328.109985,317.01001,327.670013,160900,327.670013
"955",330,335.23999,328.829987,333.200012,207600,333.200012
"956",333.799988,338.920013,331.529999,334.299988,202900,334.299988
"957",336.559998,341.809998,336.179993,339.459991,216400,339.459991
"958",340,344.850006,327.149994,328.600006,302000,328.600006
"959",330.359985,337.230011,328.640015,336.839996,150700,336.839996
"960",340.179993,341.320007,337.309998,340.459991,126700,340.459991
"961",336.640015,338.149994,324.980011,326.690002,162800,326.690002
"962",324.820007,326.5,315.48999,315.670013,182800,315.670013
"963",310.730011,314.980011,306.399994,306.950012,198700,306.950012
"964",305.23999,311.630005,304.190002,309.359985,148500,309.359985
"965",307.920013,314,304.579987,309.149994,142900,309.149994
"966",314.940002,317.140015,309.299988,313.380005,231700,313.380005
"967",319.049988,329.820007,316.559998,326.980011,144400,326.980011
"968",329.059998,338.359985,325.600006,331.820007,162200,331.820007
"969",334.309998,342.190002,334.309998,336.209991,102400,336.209991
"970",336,342.899994,333.619995,336.829987,107800,336.829987
"971",354.98999,373.429993,349.390015,364.119995,316500,364.119995
"972",366.230011,374.609985,365.369995,369.720001,173100,369.720001
"973",372.709991,372.709991,360.850006,367.25,134300,367.25
"974",363.380005,367.140015,356.660004,366.790009,167600,366.790009
"975",370.549988,380.619995,368,379.309998,203200,379.309998
"976",388.660004,393.019989,381.390015,390.880005,261100,390.880005
"977",385.959991,395.869995,382.820007,394.170013,202600,394.170013
"978",395.609985,398.679993,389.549988,391.869995,139700,391.869995
"979",388.76001,391.839996,384.220001,390.820007,129200,390.820007
"980",390.600006,390.600006,380.149994,382.019989,167000,382.019989
"981",385.200012,385.630005,381.049988,383.859985,146400,383.859985
"982",389.380005,394.059998,384.76001,392.329987,197600,392.329987
"983",390.029999,390.029999,383.220001,388.160004,108900,388.160004
"984",387.690002,388.179993,382.869995,386.23999,57000,386.23999
"985",383.579987,384.420013,374.5,377.940002,333200,377.940002
"986",383.730011,385.359985,380.149994,381.649994,132500,381.649994
"987",381.75,389.130005,376.48999,385.820007,137200,385.820007
"988",384.130005,390.040009,382.75,383.630005,116800,383.630005
"989",384.230011,393.730011,384.230011,392.790009,125700,392.790009
"990",389.279999,394.820007,389.220001,390.73999,119100,390.73999
"991",390.369995,398.609985,390.369995,395.359985,127300,395.359985
"992",394.279999,397.079987,392.23999,394.700012,140700,394.700012
"993",393,397.230011,390.720001,391.790009,113300,391.790009
"994",389.959991,394.609985,386.149994,387.51001,173800,387.51001
"995",390.190002,390.839996,380.519989,380.899994,182500,380.899994
"996",383.23999,387.450012,381.23999,387.380005,218000,387.380005
"997",388.98999,388.98999,378.829987,379.809998,179000,379.809998
"998",381.920013,384.320007,377.570007,380.929993,209700,380.929993
"999",381.390015,383.970001,376.480011,380.470001,566200,380.470001
"1000",376.350006,380.140015,370.190002,378.350006,250900,378.350006
"1001",379.170013,382.290009,377.26001,378.829987,136100,378.829987
"1002",381.429993,388.029999,379.959991,385.799988,139900,385.799988
"1003",384.269989,385.26001,380.100006,383.480011,23100,383.480011
"1004",386.070007,389.980011,385.660004,386.799988,78000,386.799988
"1005",388.269989,388.269989,381.369995,384.910004,83700,384.910004
"1006",384.630005,392.269989,384.630005,391.100006,94900,391.100006
"1007",390.410004,392.959991,389.029999,391.980011,155400,391.980011
