"","DRI.Open","DRI.High","DRI.Low","DRI.Close","DRI.Volume","DRI.Adjusted"
"897",78.129997,78.209999,75.620003,76.370003,2379500,74.371414
"898",74.800003,77.029999,74.220001,75.839996,2306100,73.855263
"899",76.690002,79.239998,76.449997,78.839996,2110600,76.776756
"900",77.199997,78.910004,76.449997,78.550003,1532800,76.494354
"901",78.480003,78.480003,75.769997,75.900002,2718900,73.913696
"902",76.220001,76.330002,73.879997,74.489998,1871600,72.540604
"903",74.709999,77.410004,74.709999,76.480003,1742000,74.478531
"904",77.470001,78.230003,74.910004,75.75,1656800,73.767632
"905",75.129997,77.099998,75.110001,76.489998,1714500,74.488258
"906",76,79.080002,75.540001,79.059998,2655400,76.990997
"907",79.75,82.629997,79.75,81.529999,2636600,79.396362
"908",83.43,85.980003,81.779999,84.139999,4441200,81.938057
"909",85.129997,85.199997,83.599998,84.599998,2726500,82.386024
"910",84.5,85.470001,83.839996,84.550003,2035100,82.337326
"911",84.209999,85.099998,83.75,84.07,1654700,81.869896
"912",83.620003,84.209999,82.489998,83.900002,1519300,81.704338
"913",83.910004,83.919998,81.709999,82.830002,1640100,80.662346
"914",81.260002,82.480003,79.410004,79.870003,3074800,77.779808
"915",79.389999,81.360001,78.849998,80.910004,1181500,78.792603
"916",81.309998,83.470001,80.980003,82.709999,2086200,80.545486
"917",83.629997,84.029999,82.150002,82.879997,1629900,80.711037
"918",83.690002,84.290001,81.639999,82.610001,1695200,80.448105
"919",82.300003,83.449997,81.989998,82.730003,1520300,80.564964
"920",83.879997,87.370003,83.779999,85.760002,2312000,83.515671
"921",86.839996,90.440002,86.029999,89.860001,2932000,87.508369
"922",89.900002,89.93,86.669998,86.669998,1936200,84.401848
"923",85.93,87.519997,85.190002,87.139999,1919900,84.85955
"924",87.800003,90.610001,87.279999,90.309998,1804500,87.946594
"925",90.139999,92.32,87.839996,89.099998,1906100,86.768257
"926",90.050003,91.339996,87.650002,89.279999,1469600,86.94355
"927",88.580002,92.080002,88.290001,89.120003,2200700,86.787727
"928",89.43,89.809998,88.059998,88.580002,1888900,86.261871
"929",88.57,91.239998,88.510002,89.949997,1727200,87.596016
"930",89.949997,89.959999,84.910004,86.800003,1960200,84.52845
"931",88.07,91.790001,87.860001,91.610001,1563800,89.212578
"932",91.25,94.449997,90.339996,93.379997,1815700,90.936249
"933",93.370003,94.75,92.57,92.970001,1920500,90.53698
"934",92.110001,93.099998,90.550003,91.620003,1777100,89.222321
"935",91.099998,93.07,89.199997,89.970001,2035200,87.615486
"936",86.089996,87.849998,85.379997,87.779999,2070100,85.482788
"937",88.120003,90,87.449997,89.980003,1601300,87.625229
"938",91.269997,91.459999,88.940002,90,2949100,87.644699
"939",92.410004,99.599998,92.309998,97.309998,7289300,94.763397
"940",98.599998,99.620003,95.699997,97.169998,3601800,94.627068
"941",98.669998,101.290001,97.269997,100.580002,3217900,97.947823
"942",101.279999,101.75,98.389999,100.800003,2288800,98.162071
"943",100.18,103.059998,100.18,100.739998,2421000,98.103638
"944",101.800003,104.980003,100.839996,104.879997,2053400,102.1353
"945",101.5,105.650002,101.230003,104.209999,2011900,101.482834
"946",105.059998,105.699997,102.43,103.709999,1594500,100.995911
"947",103.809998,104.610001,100.830002,101.25,2364600,98.600288
"948",102.550003,103.370003,100.769997,101.459999,1523000,98.804787
"949",101.980003,103.720001,100.410004,103.379997,1355000,100.973106
"950",103.260002,103.279999,101.790001,101.989998,1380000,99.615471
"951",101.400002,101.790001,99.870003,100.169998,1624200,97.837837
"952",99.300003,100.050003,97.57,98.760002,1675200,96.460678
"953",98.959999,100.379997,98.669998,99.230003,1288000,96.919731
"954",98.110001,101.089996,97.870003,100.129997,1183200,97.798767
"955",100.099998,100.5,98.300003,98.940002,1198300,96.636482
"956",99.589996,100.480003,96.129997,96.610001,1238900,94.360733
"957",97.32,99.339996,96.410004,98.339996,1201200,96.050446
"958",97.940002,98.07,96.699997,97.690002,873300,95.415588
"959",97.790001,99.900002,97.25,99.82,882700,97.495995
"960",100.519997,100.519997,96.540001,99.529999,1454300,97.212746
"961",98.720001,98.720001,94.019997,95.400002,1440000,93.178902
"962",95.550003,96.540001,94.669998,95.839996,1691800,93.608643
"963",93.669998,93.82,89.889999,90.190002,2993100,88.090195
"964",90.190002,93.5,89.900002,92.510002,1577500,90.356186
"965",91.709999,93.050003,89.339996,91.919998,1492400,89.779922
"966",92.860001,92.989998,90.220001,91.839996,1185600,89.701775
"967",93,93.769997,92.080002,93.099998,1259100,90.932442
"968",93.860001,98.129997,92.599998,96.589996,2422700,94.341194
"969",96.690002,101.519997,96.690002,101.519997,2770700,99.15641
"970",100.970001,103.160004,100.5,102.120003,5172200,99.742447
"971",115.919998,125.959999,112.800003,120.550003,6141700,117.743362
"972",118,119.669998,111.839996,113.349998,3203000,110.710983
"973",113.93,113.93,105.519997,107.080002,2634800,104.586967
"974",106.019997,107.470001,104.510002,106.309998,1828300,103.8349
"975",106.559998,107.889999,105.550003,107.589996,1653200,105.085091
"976",111.059998,112.709999,107.959999,110.080002,2070400,107.517128
"977",110.339996,110.599998,107.129997,108.529999,1424100,106.003212
"978",108.010002,112.040001,107.599998,110.160004,2031800,107.595268
"979",108.800003,110.290001,107.650002,109.800003,1409800,107.243645
"980",109.849998,109.860001,106.889999,108.449997,1598200,105.925064
"981",111.449997,111.959999,108.779999,109.580002,1830800,107.02877
"982",110.849998,114.419998,110.650002,113.459999,1522100,110.81842
"983",110.370003,111.010002,108.540001,110.580002,1179500,108.005478
"984",110.139999,111.639999,109.120003,109.949997,613700,107.390152
"985",109.110001,109.25,105.489998,107.980003,2667700,105.466019
"986",109.199997,111.169998,107.68,110.510002,1994100,107.937111
"987",109.459999,110.25,107.720001,109.629997,1766200,107.077599
"988",109.599998,113.809998,108.620003,112.790001,3856400,110.164032
"989",113.379997,114.93,112.82,114.82,2790800,112.146767
"990",113.480003,113.580002,110.470001,112.120003,1445600,109.509628
"991",111.449997,112.419998,110.239998,111.650002,1598900,109.050568
"992",112.5,115.169998,111.639999,114.389999,1450600,111.726768
"993",114.050003,115.900002,112.160004,115.440002,1437200,112.752335
"994",113.989998,115.459999,110.75,112.720001,1313100,110.09565
"995",114.349998,115.68,111.150002,112.510002,1347000,109.890541
"996",113.860001,114.959999,112.370003,114.43,1440100,111.765839
"997",113.57,118.199997,113.419998,116.489998,1674800,113.777878
"998",118.519997,119.360001,115.349998,118.620003,1807900,115.858299
"999",117.900002,120.970001,115.25,116.160004,3851200,113.455574
"1000",113.5,117.879997,112.339996,116.919998,1911300,114.197876
"1001",116.790001,119.940002,115.43,119.639999,1377300,116.854546
"1002",118.860001,121.290001,118.5,119.580002,1316100,116.795944
"1003",119.089996,119.940002,117.309998,117.889999,507400,115.145287
"1004",118.870003,119,116.870003,117.739998,938400,114.998779
"1005",117.690002,118.610001,116.620003,118.559998,1010800,115.799683
"1006",118.330002,119.800003,117.010002,117.550003,729800,114.81321
"1007",117.220001,120,116.400002,119.120003,759800,116.346657
