"","MCD.Open","MCD.High","MCD.Low","MCD.Close","MCD.Volume","MCD.Adjusted"
"888",185.089996,190.839996,184.729996,190.720001,4138600,185.292908
"889",193.899994,194,189.880005,191.770004,3735400,186.313034
"890",191.119995,192.759995,190.149994,190.919998,2111100,185.487213
"891",191.339996,191.899994,190.130005,191.479996,1972600,186.031281
"892",190.899994,192.770004,190.369995,191.610001,2157100,186.157593
"893",192.330002,194.899994,192,192.979996,3505400,187.488602
"894",193.210007,199.649994,193.050003,198.619995,3484400,192.968109
"895",198.460007,199.270004,196.009995,197.550003,2702200,191.928558
"896",196.889999,198.910004,195.729996,198.720001,2199900,193.065262
"897",199.039993,202.520004,198.710007,201.25,4541700,195.523254
"898",198.600006,199.889999,195.5,196.240005,6051000,190.655823
"899",196.300003,198.460007,195.710007,196.210007,3342900,190.626694
"900",195,196.399994,192.919998,195.410004,2705700,189.849457
"901",194.149994,194.679993,191.639999,194.279999,3194700,188.751587
"902",194.330002,195.600006,193.589996,194.399994,3143500,188.868179
"903",194.949997,199.699997,194.339996,199.360001,3699900,193.687057
"904",200,200.5,197.910004,199.259995,2259600,193.58989
"905",198.779999,203.600006,198.369995,203.179993,3158900,197.398361
"906",203.360001,205.160004,203.289993,204.600006,2980000,198.777954
"907",204.350006,205.160004,202.539993,204.119995,2783600,198.311615
"908",205,207.419998,204.25,205,2478400,199.166565
"909",206.860001,207.399994,205.380005,206.020004,2167100,200.157532
"910",205.960007,207.25,205.350006,206.490005,1795000,200.614166
"911",205.949997,207.330002,205.199997,207.029999,2060200,201.138809
"912",206.940002,209.5,206.850006,208.669998,2619000,202.732132
"913",209.259995,210.429993,207.229996,210.320007,2921500,204.33519
"914",210.220001,211.169998,208.639999,209.509995,2711100,203.548233
"915",208.119995,210.990005,208.100006,209.880005,2084900,203.9077
"916",209.960007,212.190002,209.259995,211.570007,3484800,205.549606
"917",212.259995,213.5,210.929993,212.619995,2463900,206.569733
"918",213.960007,214.190002,212.220001,212.649994,2302400,206.598877
"919",212.089996,214.419998,211.600006,213.759995,2316700,207.677292
"920",214.339996,216.100006,212.100006,212.190002,3226800,206.151978
"921",212.820007,216.710007,211.770004,214.910004,3212500,208.794556
"922",213.520004,214.990005,212.809998,213.520004,2900900,208.657761
"923",210.839996,213.610001,210.580002,212.690002,2926700,207.846664
"924",213.25,217.130005,212.690002,216.229996,4092000,211.306046
"925",218.110001,218.110001,211.899994,213.800003,3126700,208.931396
"926",215.289993,217.779999,210.759995,211.729996,3828600,206.908508
"927",211.179993,216.300003,211.059998,213.580002,4107600,208.716385
"928",215,218.169998,214.440002,215.710007,3213200,210.797897
"929",215.720001,219.479996,215.720001,217.240005,3325600,212.29306
"930",217.690002,219.179993,216.279999,218,3616500,213.035721
"931",219.720001,222.589996,219.339996,220.559998,2543800,215.53743
"932",221.759995,223.639999,221.399994,222.369995,2640700,217.306213
"933",222.169998,226.720001,221.300003,224.809998,3463700,219.690643
"934",223.699997,223.729996,220.5,222.580002,3376600,217.511444
"935",221.619995,223.570007,220.130005,220.270004,3861400,215.254044
"936",217.139999,218.050003,213.399994,216.410004,2831800,211.481949
"937",216.429993,216.960007,214.550003,216.410004,2475600,211.481949
"938",217.669998,219.690002,214.240005,214.970001,2777700,210.074738
"939",214.75,218.410004,213.589996,216.119995,1727000,211.198532
"940",215.300003,219.25,213.649994,218.179993,2196800,213.211639
"941",220,221.979996,219.020004,220.259995,2111700,215.244278
"942",220.419998,220.960007,218.479996,218.679993,1731700,213.700241
"943",218.869995,222.199997,218.410004,219.490005,3034100,214.491806
"944",221.589996,223,217.789993,219.589996,2443000,214.589539
"945",217.509995,223.350006,217.100006,222.669998,3833100,217.59938
"946",224.860001,226.5,224.009995,226.070007,2913800,220.921967
"947",226.830002,228.660004,223.600006,224.089996,2453600,218.987045
"948",225.580002,228.410004,225.130005,226.479996,1972500,221.322632
"949",226.089996,227.080002,224.289993,225.800003,3195800,220.658127
"950",226.940002,227.220001,223.119995,224.830002,3237700,219.710205
"951",224.809998,226.509995,223.119995,226.110001,2412400,220.96106
"952",225.699997,228.580002,224.929993,227.350006,2098900,222.172821
"953",228.410004,229.479996,227.350006,227.619995,1862600,222.436661
"954",226.149994,230,225.589996,229.639999,2177300,224.410675
"955",229.770004,231.910004,229.149994,229.369995,2162800,224.146835
"956",229.550003,231.020004,225.169998,226,2009500,220.853561
"957",226.740005,230,226.429993,227.449997,1883200,222.270523
"958",227.229996,229.490005,227.210007,228.190002,1518200,222.993698
"959",227.759995,229.399994,226.880005,229.149994,1961300,223.931824
"960",230.410004,230.410004,227.800003,228.710007,2278100,223.501846
"961",226.779999,227.25,220.970001,224.270004,2537800,219.162949
"962",224.470001,225.229996,222.720001,222.970001,1801900,217.892563
"963",218.389999,220.589996,214.460007,214.690002,3272900,209.801117
"964",214.690002,217.649994,213.070007,214.949997,2477600,210.055176
"965",213.600006,215.220001,209.910004,213,3450900,208.149597
"966",215.880005,216.320007,210.789993,212.559998,2983200,207.71962
"967",215.589996,218.100006,213.949997,216.800003,2615000,211.863052
"968",215,219.470001,213.300003,214.869995,3360800,209.977005
"969",216.070007,218.199997,214.679993,216.309998,3622000,211.384232
"970",216,217.889999,214.25,216.559998,3916100,211.628525
"971",226.789993,227.850006,207.169998,213.220001,7981200,208.364578
"972",215.75,215.990005,211.339996,213.320007,4255600,208.462311
"973",214.809998,219.25,214.300003,218.020004,4126900,213.055283
"974",217.559998,217.820007,210.880005,213.070007,4253200,208.218002
"975",213.759995,214.389999,212.339996,213.279999,3072100,208.423218
"976",215.5,216.75,213.630005,216.729996,3702100,211.794647
"977",215.600006,217.389999,214.020004,216.009995,2443100,211.091049
"978",216.100006,217.839996,215.410004,215.520004,3095200,210.612213
"979",214.839996,215.479996,213.330002,215.110001,2840500,210.211548
"980",214.389999,215.220001,213.630005,214.089996,3932600,209.214767
"981",215.139999,217.600006,214.649994,217,3010300,212.058517
"982",219.009995,221.25,218.25,219.710007,3870900,214.706802
"983",219.979996,220.589996,217.919998,219.339996,1889200,214.345215
"984",219.020004,220.399994,217.660004,218.330002,1394400,213.358231
"985",216.460007,217.570007,214.429993,217.440002,3413600,213.75145
"986",218.880005,218.929993,215.529999,216.139999,4224800,212.473495
"987",214,214.399994,209.130005,210.860001,6223700,207.283066
"988",210.940002,213.229996,210.559998,211.509995,3732500,207.922012
"989",211.600006,213.380005,210.100006,210.740005,3151100,207.1651
"990",208.529999,209.110001,206.190002,208.889999,3826000,205.346481
"991",206.550003,209.100006,206.410004,208.389999,2709400,204.85495
"992",209.490005,209.529999,207.330002,208.690002,3010900,205.149857
"993",208.5,208.759995,207.070007,208.039993,2956400,204.510895
"994",207.470001,208.940002,206.729996,207.759995,2770800,204.235641
"995",210.729996,214.740005,210.210007,211.919998,4745000,208.325089
"996",213.220001,216.210007,212.740005,214.860001,3798200,211.215195
"997",214.880005,217.509995,213.660004,213.800003,2682000,210.173187
"998",215.389999,215.789993,213.529999,214.25,2558800,210.615555
"999",215.149994,216.850006,213.820007,215.080002,7929100,211.431473
"1000",210.619995,212.550003,208.009995,211.669998,4342500,208.079315
"1001",211.199997,212.910004,210.369995,211.919998,2772800,208.325089
"1002",212.300003,213.429993,211.789993,212.020004,1658800,208.423386
"1003",212.119995,212.740005,211.139999,211.389999,1047700,207.804062
"1004",212.990005,214.880005,212.190002,214.020004,2550100,210.38945
"1005",214.639999,215.779999,212.449997,212.710007,1665700,209.101685
"1006",212.960007,213.360001,211.279999,211.559998,1855000,207.971191
"1007",211.25,214.929993,210.779999,214.580002,2610900,210.939957
