"","FB.Open","FB.High","FB.Low","FB.Close","FB.Volume","FB.Adjusted"
"890",238,241.759995,236.330002,240.929993,18880700,240.929993
"891",241,244.160004,237.860001,242.029999,18152400,242.029999
"892",240.059998,246.050003,235.639999,245.419998,20872200,245.419998
"893",246.220001,246.910004,240.080002,241.75,19364200,241.75
"894",240.259995,241.899994,238.119995,239.869995,15427900,239.869995
"895",239.630005,242.419998,231.75,232.600006,21771800,232.600006
"896",230.190002,233.490005,226.899994,230.710007,18325800,230.710007
"897",231.460007,234.949997,230.830002,233.5,13163100,233.5
"898",234.630005,234.960007,229.830002,230.119995,14170100,230.119995
"899",231.139999,233.699997,230.309998,233.289993,13588300,233.289993
"900",230.220001,234.889999,229,234.5,20615300,234.5
"901",255.820007,255.850006,249,253.669998,53005100,253.669998
"902",252.649994,255.399994,250.330002,251.960007,23124900,251.960007
"903",251.559998,252.800003,247.429993,249.830002,17183500,249.830002
"904",250.190002,252.270004,247.770004,249.119995,13050100,249.119995
"905",249.039993,266.600006,248.669998,265.279999,45241600,265.279999
"906",264.079987,278.890015,263.429993,268.440002,72766400,268.440002
"907",268.040009,273.859985,259.690002,263,30248800,263
"908",260.190002,265.920013,255.130005,256.130005,28238300,256.130005
"909",258.970001,263.899994,258.109985,259.890015,21415700,259.890015
"910",261.549988,265.160004,259.570007,261.299988,17374000,261.299988
"911",262.309998,262.649994,258.679993,261.23999,14792700,261.23999
"912",262.5,264.100006,259.399994,261.160004,13351100,261.160004
"913",260.950012,265.149994,259.26001,262.339996,18690400,262.339996
"914",261.390015,267.910004,261.350006,262.589996,23291500,262.589996
"915",261.5,269.630005,261.459991,269.01001,20299700,269.01001
"916",268.690002,270.48999,266.420013,267.01001,15538600,267.01001
"917",271.070007,277.25,268.769989,271.390015,23685600,271.390015
"918",272.410004,283.089996,270.26001,280.820007,42127200,280.820007
"919",284,304.670013,284,303.910004,69015200,303.910004
"920",300.160004,301.230011,292.019989,293.220001,30301300,293.220001
"921",295,297.230011,290.980011,293.660004,17157400,293.660004
"922",293.950012,296.880005,291.549988,293.200012,17345100,293.200012
"923",294.709991,301.48999,292.709991,295.440002,17295900,295.440002
"924",298.880005,303.600006,293.049988,302.5,24341400,302.5
"925",295.98999,297.600006,283.630005,291.119995,32294100,291.119995
"926",287.25,289,271.140015,282.730011,30333700,282.730011
"927",271.279999,279.299988,269.420013,271.160004,24864000,271.160004
"928",275.769989,278.480011,271.350006,273.720001,22918800,273.720001
"929",275.51001,279.160004,267.029999,268.089996,24814700,268.089996
"930",270.059998,271.390015,262.640015,266.609985,18913900,266.609985
"931",270.950012,276.640015,265.700012,266.149994,24093800,266.149994
"932",270.670013,274.519989,269.299988,272.420013,18478500,272.420013
"933",267.290009,272.440002,261.790009,263.519989,29183400,263.519989
"934",258.279999,261.5,250.190002,254.820007,31281400,254.820007
"935",258.399994,259.200012,250.050003,252.529999,28130800,252.529999
"936",247.539993,249.949997,244.130005,248.149994,24709400,248.149994
"937",253.309998,255.320007,248.220001,254.75,30293100,254.75
"938",255.259995,257.98999,248.149994,249.020004,19641300,249.020004
"939",246.5,252.240005,245.619995,249.529999,20006800,249.529999
"940",249.399994,255.75,246.610001,254.820007,18351300,254.820007
"941",259.399994,259.600006,254.820007,256.820007,18826300,256.820007
"942",257.809998,263.329987,256.899994,261.790009,20200200,261.790009
"943",261.980011,266.079987,260.100006,261.899994,20142500,261.899994
"944",265.350006,268.329987,264.799988,266.630005,20009800,266.630005
"945",261.209991,265.149994,259.179993,259.940002,16367600,259.940002
"946",262.200012,264.869995,260.839996,264.649994,12822300,264.649994
"947",261.779999,265.690002,258.23999,258.660004,18696900,258.660004
"948",259.209991,260.179993,254.820007,258.119995,23133400,258.119995
"949",259.75,264.619995,259.149994,263.76001,16312800,263.76001
"950",264.519989,264.75,262.170013,264.450012,14107800,264.450012
"951",270.200012,280.179993,267.869995,275.75,31019300,275.75
"952",277.579987,279.100006,273.390015,276.140015,18063300,276.140015
"953",277.619995,278.75,271.5,271.820007,15577800,271.820007
"954",267.600006,269.040009,263.670013,266.720001,15416100,266.720001
"955",267.380005,271.369995,265.299988,265.929993,16622700,265.929993
"956",265.529999,268.549988,259.880005,261.399994,13587000,261.399994
"957",263.059998,269.700012,262.880005,267.559998,18763200,267.559998
"958",279.559998,283.049988,276.369995,278.730011,28998600,278.730011
"959",279.869995,282.450012,275.040009,278.119995,16720000,278.119995
"960",278.799988,285.23999,276.820007,284.790009,17535200,284.790009
"961",283.160004,285.230011,274.26001,277.109985,21322900,277.109985
"962",278.76001,284.51001,276.309998,283.290009,16287200,283.290009
"963",278.790009,278.790009,267.26001,267.670013,23121800,267.670013
"964",276.549988,283.600006,273.779999,280.829987,32368100,280.829987
"965",274.5,276.700012,259.100006,263.109985,47247800,263.109985
"966",264.600006,270.470001,257.339996,261.359985,27165700,261.359985
"967",263.160004,270.049988,260.880005,265.299988,17961900,265.299988
"968",281,288.940002,278.619995,287.380005,35364400,287.380005
"969",291.899994,297.380005,288.950012,294.679993,23823600,294.679993
"970",293.950012,294.600006,288.059998,293.410004,13891000,293.410004
"971",289.869995,292.579987,278.529999,278.769989,25117700,278.769989
"972",273.100006,274,264,272.429993,29067700,272.429993
"973",273.470001,278.399994,272.480011,276.480011,14957000,276.480011
"974",277.179993,279.75,274.429993,275.079987,12899500,275.079987
"975",277.720001,277.76001,273.100006,276.950012,10391200,276.950012
"976",275.049988,279.410004,274.630005,278.959991,12970400,278.959991
"977",277.679993,277.679993,273.290009,275,15040300,275
"978",274.519989,277.390015,271.839996,271.970001,12152900,271.970001
"979",271.019989,273.470001,269.190002,272.940002,12963700,272.940002
"980",272.559998,273,269.410004,269.700012,18114700,269.700012
"981",270.890015,270.950012,264.529999,268.429993,20990800,268.429993
"982",268.48999,277.820007,267.869995,276.920013,16930400,276.920013
"983",278.140015,280.179993,272.649994,275.589996,12467000,275.589996
"984",277.390015,279.130005,274.820007,277.809998,7808400,277.809998
"985",276.029999,277.700012,271.01001,276.970001,16693300,276.970001
"986",279.160004,289.299988,278.959991,286.549988,20738900,286.549988
"987",285.359985,291.779999,280.829987,287.519989,17361600,287.519989
"988",286.25,286.649994,281.070007,281.850006,12921700,281.850006
"989",280.299988,283.459991,279.299988,279.700012,10880300,279.700012
"990",279.190002,288.48999,278.200012,285.579987,13007700,285.579987
"991",286.01001,286.429993,281.549988,283.399994,10747700,283.399994
"992",283.660004,287.630005,271.75,277.920013,25189700,277.920013
"993",275.540009,278.730011,271.859985,277.119995,20065100,277.119995
"994",274.529999,276.480011,270.25,273.549988,14391400,273.549988
"995",273.369995,277.220001,271.559998,274.190002,16376900,274.190002
"996",274.829987,276.079987,267.470001,275.549988,23979500,275.549988
"997",274.76001,277.859985,272.51001,275.670013,15885000,275.670013
"998",277.070007,280.440002,273.609985,274.480011,16377800,274.480011
"999",275.769989,278,271.140015,276.399994,26693200,276.399994
"1000",272.980011,274.670013,267.790009,272.790009,16553700,272.790009
"1001",271.5,271.5,264.630005,267.089996,17312900,267.089996
"1002",266.890015,272.170013,266.230011,268.109985,14329000,268.109985
"1003",268.880005,270.399994,266.200012,267.399994,6702000,267.399994
"1004",268.73999,277.299988,265.660004,277,23299700,277
"1005",276.950012,280.51001,276.279999,276.779999,16383000,276.779999
"1006",277.950012,278.079987,271.709991,271.869995,11803800,271.869995
"1007",272,277.089996,269.809998,273.160004,12900400,273.160004
