"","MHK.Open","MHK.High","MHK.Low","MHK.Close","MHK.Volume","MHK.Adjusted"
"912",90.410004,92.260002,90,91.650002,787400,91.650002
"913",91.57,92.220001,90.120003,90.599998,976000,90.599998
"914",91.449997,91.459999,89.529999,90.169998,578000,90.169998
"915",88.860001,91.360001,88.150002,89.849998,530400,89.849998
"916",90.040001,91.300003,89.639999,90.32,560400,90.32
"917",90.660004,94.470001,90.660004,93.510002,638400,93.510002
"918",93.959999,94.419998,90.449997,93.32,629600,93.32
"919",93.540001,94.029999,92.150002,93.260002,454600,93.260002
"920",94.209999,97.860001,93.529999,96.959999,821300,96.959999
"921",96.940002,97.910004,95.559998,96.330002,675500,96.330002
"922",95.93,95.93,92.199997,92.330002,712200,92.330002
"923",92.629997,94.059998,91.110001,91.93,785100,91.93
"924",92.470001,94.309998,91.480003,93.919998,522200,93.919998
"925",94.370003,94.459999,90.209999,91.290001,570900,91.290001
"926",91.120003,94.099998,90.989998,92.43,432500,92.43
"927",92.129997,94.199997,91.269997,92.540001,499700,92.540001
"928",92,94.519997,91.82,94.089996,422000,94.089996
"929",94.980003,95.620003,93.150002,93.75,537900,93.75
"930",94.699997,97.050003,93.839996,96.940002,532800,96.940002
"931",97.879997,101.339996,97.389999,100.459999,642100,100.459999
"932",100,101.68,98.150002,98.790001,762600,98.790001
"933",99.790001,102.300003,99.410004,100.290001,527400,100.290001
"934",101.970001,103.75,100.18,103.379997,596400,103.379997
"935",102.75,103.82,100.120003,101.160004,849500,101.160004
"936",97.919998,98.559998,92.559998,95.879997,584500,95.879997
"937",95.669998,97.779999,95.290001,96.309998,422900,96.309998
"938",97.129997,99.43,94.510002,94.699997,290400,94.699997
"939",94.160004,95.860001,92.169998,94.809998,524500,94.809998
"940",94,94.599998,92.830002,94.239998,487300,94.239998
"941",97.279999,99.599998,95.720001,98.419998,569700,98.419998
"942",97.910004,98.43,95.610001,96.269997,407400,96.269997
"943",95.650002,98.75,95.580002,97.589996,732700,97.589996
"944",99.239998,100.18,96.790001,98.400002,508800,98.400002
"945",95.699997,102.480003,95.529999,102.190002,504800,102.190002
"946",103.529999,107.330002,103.529999,106.980003,454100,106.980003
"947",107.040001,109.160004,104.32,104.910004,500900,104.910004
"948",106.720001,108.639999,105.489998,106.379997,368500,106.379997
"949",107.629997,109.580002,107.25,109.010002,415300,109.010002
"950",110,110,102.949997,104.239998,740800,104.239998
"951",106.360001,106.949997,103.760002,105.150002,445700,105.150002
"952",104.699997,105.480003,101.760002,102.239998,515900,102.239998
"953",103.839996,104.639999,102.040001,103.610001,561100,103.610001
"954",102.669998,103.169998,101.919998,103,378200,103
"955",103.550003,106.519997,102.949997,105.379997,582400,105.379997
"956",105.360001,106.379997,100.879997,101.580002,540300,101.580002
"957",102.959999,105.910004,102.440002,102.889999,374200,102.889999
"958",101.910004,102.830002,99.540001,99.709999,438000,99.709999
"959",100.160004,103.540001,99,101.93,553700,101.93
"960",103.290001,105.699997,102.910004,104.68,471800,104.68
"961",102.769997,102.910004,98.120003,99.32,593400,99.32
"962",99.510002,99.860001,96.57,97.32,448300,97.32
"963",94.540001,96.669998,92.040001,92.209999,512900,92.209999
"964",92.209999,95.260002,90.980003,93.050003,762300,93.050003
"965",105.919998,109.949997,98.400002,103.190002,1809100,103.190002
"966",106.459999,115.150002,105.660004,114.690002,1886800,114.690002
"967",116.040001,118.080002,115.360001,116.989998,975700,116.989998
"968",115.839996,119.169998,114.510002,118.089996,908100,118.089996
"969",118.400002,122.610001,118.400002,122.169998,720000,122.169998
"970",121.709999,123.470001,120.25,120.580002,541700,120.580002
"971",127.050003,133.210007,122.190002,122.230003,1117900,122.230003
"972",123.699997,126,122.540001,122.800003,792600,122.800003
"973",122.93,123.139999,117.760002,118.940002,794000,118.940002
"974",119.330002,120.290001,115.790001,117.830002,621300,117.830002
"975",118.790001,123.610001,118.760002,123.139999,523200,123.139999
"976",124.879997,130.729996,124.32,129.119995,711600,129.119995
"977",127.529999,131.679993,125.220001,131.149994,656100,131.149994
"978",130.630005,132.820007,128.240005,128.25,493700,128.25
"979",127.779999,128.080002,124.25,126.980003,717700,126.980003
"980",126.870003,127.400002,124.959999,127.150002,397400,127.150002
"981",128.460007,131.460007,127.870003,130.5,547100,130.5
"982",133,135.029999,131.649994,134.860001,737300,134.860001
"983",133.710007,133.710007,129.779999,133.130005,474400,133.130005
"984",132.25,132.25,129.389999,130.550003,244900,130.550003
"985",129.660004,130.289993,125.709999,125.830002,840100,125.830002
"986",127.790001,128.729996,125.330002,126.730003,560400,126.730003
"987",125.529999,129.789993,124.160004,124.760002,684700,124.760002
"988",130.869995,134.520004,127.269997,132.279999,991100,132.279999
"989",132.130005,134.529999,131.619995,132.850006,483800,132.850006
"990",131.419998,135.350006,130.130005,134.600006,1044900,134.600006
"991",132.270004,134.570007,131.020004,132.770004,432900,132.770004
"992",133.669998,135.050003,132.699997,134.410004,823600,134.410004
"993",132.729996,135.149994,132,132.979996,838700,132.979996
"994",131.970001,137.059998,131.970001,134.75,579000,134.75
"995",136.080002,136.649994,131.410004,131.529999,832400,131.529999
"996",133.679993,134.630005,130.960007,134.139999,569500,134.139999
"997",134.949997,135.539993,131.330002,132.610001,642500,132.610001
"998",133.080002,135.259995,132.380005,135.25,798100,135.25
"999",135.860001,139.479996,135.539993,138.429993,1563000,138.429993
"1000",135.009995,137.539993,134.160004,136.600006,574500,136.600006
"1001",137.119995,138.270004,135.360001,135.669998,462500,135.669998
"1002",136.509995,138.429993,136,137.149994,424300,137.149994
"1003",136.979996,138.869995,135.460007,138.720001,161800,138.720001
"1004",140.270004,141.990005,138.850006,140.490005,333300,140.490005
"1005",140.309998,140.740005,137.949997,139.470001,397700,139.470001
"1006",139.850006,142.839996,139.559998,142.509995,349300,142.509995
"1007",141.860001,142.100006,139.589996,140.949997,363700,140.949997
