"","REG.Open","REG.High","REG.Low","REG.Close","REG.Volume","REG.Adjusted"
"913",42.900002,42.900002,41.279999,41.82,583000,40.161903
"914",41.25,41.700001,40.150002,40.200001,753300,38.606136
"915",40.200001,41.48,40,41.150002,1158700,39.518467
"916",41.259998,41.310001,40.139999,40.459999,616400,38.855824
"917",40.470001,41.310001,39.900002,41.049999,826500,39.422428
"918",41.400002,41.59,40.220001,40.950001,685700,39.326397
"919",41.18,41.189999,39.880001,40.099998,782400,38.510094
"920",40.630001,41.310001,40.540001,40.650002,749900,39.038288
"921",40.66,40.66,39.57,40.439999,1092400,38.836617
"922",40.599998,40.599998,39.349998,39.709999,1382500,38.135559
"923",39.330002,39.619999,38.880001,39.400002,1008300,37.837849
"924",39.48,41.130001,39.09,41.029999,2427200,39.403221
"925",41.119999,42.23,40.709999,41.23,1181100,39.595291
"926",41.43,42.360001,41.25,41.529999,903400,39.8834
"927",41.32,41.470001,40.57,40.970001,1712600,39.3456
"928",41.18,41.619999,40.290001,40.869999,1550600,39.249565
"929",40.970001,41,39.27,39.34,1750600,37.780228
"930",39.23,39.439999,37.880001,38.599998,1300100,37.069569
"931",38.849998,40.240002,38.830002,40.040001,1772500,38.452477
"932",40.52,41.529999,40.220001,41.209999,1529100,39.576084
"933",41.34,41.900002,40.889999,41.610001,1603100,39.960224
"934",41.029999,41.490002,40.599998,41.290001,1400400,39.652912
"935",41.07,41.48,39.959999,40.07,4733000,38.481285
"936",39.419998,39.419998,36.830002,37.209999,2275200,35.73468
"937",37.290001,38.16,37.189999,37.259998,1804900,35.782696
"938",37.220001,37.73,36.150002,36.529999,1056100,35.081638
"939",36.549999,37.459999,35.990002,36.779999,974300,35.321728
"940",36.59,37.57,36.419998,37.419998,844800,35.936352
"941",38.59,39.07,38.189999,38.560001,940900,37.031155
"942",38.25,38.639999,37,37.77,785800,36.272476
"943",38.139999,38.779999,37.580002,38.02,1268900,36.512566
"944",38.049999,39.41,38.049999,39.400002,1139500,37.837849
"945",38.57,40.380001,38.220001,40.200001,1215800,38.606136
"946",40.619999,40.799999,39.459999,40.110001,882900,38.519699
"947",40.48,40.849998,39.75,39.950001,898200,38.366039
"948",40.240002,40.34,39.169998,39.43,679800,37.866657
"949",39.73,40.470001,39.580002,40.439999,1953100,38.836617
"950",40.93,40.93,39.450001,39.580002,665700,38.010712
"951",39.52,40.009998,39.029999,39.75,555000,38.173973
"952",39.259998,39.52,37.939999,38.240002,890300,36.723843
"953",38.400002,38.720001,37.439999,37.66,722400,36.166836
"954",37.360001,38.689999,37.279999,38.540001,675900,37.011951
"955",38.610001,38.610001,37.200001,37.540001,648700,36.051598
"956",37.799999,37.799999,36.919998,37,830500,35.533005
"957",37.41,37.84,37.25,37.5,587200,36.013184
"958",37.310001,37.419998,36.77,37.139999,520800,35.667454
"959",37.16,38.279999,37.060001,38.18,684900,36.666218
"960",38.470001,38.919998,37.82,38.290001,731600,36.771858
"961",37.860001,38.290001,37.119999,37.549999,753900,36.061199
"962",37.34,37.790001,36.220001,36.220001,715600,34.783936
"963",35.580002,35.939999,35.040001,35.360001,834400,33.958031
"964",35.040001,36.02,34.57,35.459999,1113000,34.054066
"965",35.490002,35.880001,34.619999,35.59,826500,34.178909
"966",35.880001,36.259998,35.110001,36.200001,887100,34.764725
"967",36.880001,37.720001,36.369999,37.43,1389300,35.945957
"968",37.720001,37.720001,35.849998,35.900002,1099700,34.47662
"969",36.200001,36.759998,35.75,36.18,898700,34.745518
"970",36.580002,36.709999,33.290001,34.049999,2641800,32.699966
"971",38,47.220001,37.630001,45.959999,5281200,44.137753
"972",45.950001,48.119999,45.75,46.75,2789200,44.896431
"973",46.34,46.639999,44.07,46.07,2857000,44.243393
"974",46.91,46.91,42.950001,43.900002,1851000,42.159431
"975",44.470001,45.990002,43.919998,45.73,922500,43.916874
"976",47.830002,49.52,46.619999,49.009998,1537800,47.06683
"977",48.150002,48.889999,47.18,48.27,779100,46.356171
"978",48.060001,49.830002,47.040001,47.119999,1453900,45.251762
"979",46.279999,47.959999,45.310001,47.759998,1030300,45.86639
"980",47.720001,47.830002,46.830002,47.259998,816400,45.386211
"981",47.779999,49.580002,47.25,48.459999,1370600,46.538635
"982",49.330002,50.650002,48.700001,48.790001,1680400,46.855553
"983",48.299999,48.299999,47,47.59,1154600,45.703129
"984",47.369999,47.860001,46.68,46.889999,370000,45.03088
"985",46.540001,46.720001,45.299999,45.580002,1689400,43.772827
"986",46.34,47.610001,46.02,46.549999,1463300,44.704361
"987",45.77,47.84,45.580002,47.529999,1233200,45.645504
"988",47.990002,49.049999,47.610001,48.360001,1126700,46.4426
"989",48.77,49.380001,48.709999,49.080002,932300,47.134056
"990",48.419998,49.259998,47.830002,48.080002,638000,46.173702
"991",47.380001,48.630001,47.380001,47.73,844300,45.837578
"992",48.259998,48.259998,47.279999,47.700001,840800,45.808769
"993",47.43,47.98,47.189999,47.610001,950400,45.722336
"994",47.130001,47.580002,46.619999,47.080002,806600,45.213356
"995",47.740002,48.220001,46.59,46.880001,856600,45.021278
"996",46.25,47.950001,46.099998,47.880001,1234500,46.572731
"997",47.849998,47.93,46.57,47.34,1204900,46.04747
"998",47.310001,47.610001,46.75,47.490002,1261500,46.193382
"999",47.490002,47.52,45.580002,45.93,2603800,44.675972
"1000",45.41,45.540001,44.43,45.240002,920100,44.00481
"1001",45.59,45.759998,44.689999,45.240002,1167200,44.00481
"1002",45.759998,46.139999,45.009998,45.16,654400,43.926994
"1003",45.580002,45.68,44.82,45.41,261300,44.17017
"1004",45.599998,46.349998,45.389999,45.77,678800,44.52034
"1005",46.080002,46.720001,44.919998,45.310001,744900,44.072903
"1006",45.619999,46.459999,45.360001,45.59,712800,44.345257
"1007",45.73,45.73,44.82,45.59,868800,44.345257
