"","RE.Open","RE.High","RE.Low","RE.Close","RE.Volume","RE.Adjusted"
"911",224.190002,228.490005,223.479996,225.279999,237300,218.277084
"912",224.990005,225.759995,221.770004,221.929993,207500,215.031189
"913",221.75,222.880005,220.279999,220.720001,231800,213.858841
"914",220.759995,221.779999,216.789993,217.309998,234500,210.554825
"915",214.429993,217,213.899994,216.360001,211900,209.634354
"916",216.259995,217.279999,213.210007,213.809998,388100,207.163605
"917",213.789993,219.020004,213.5,218.630005,140400,211.833801
"918",221.25,221.839996,218.600006,218.839996,216100,212.037262
"919",218.039993,218.339996,215.910004,216.970001,181300,210.225403
"920",216.850006,225.720001,216.850006,221.880005,211600,214.982773
"921",224.309998,224.309998,219.179993,221.669998,190700,214.779297
"922",221,221.679993,217.910004,220.080002,288200,213.238724
"923",217.009995,218.940002,216.210007,217.869995,184500,212.594696
"924",216.350006,219.300003,214.940002,217.910004,294900,212.633743
"925",219.990005,222.990005,214.470001,216,198800,210.769974
"926",219.600006,220.380005,213.979996,215.550003,202400,210.330856
"927",214.880005,214.880005,208.490005,211.550003,268200,206.427734
"928",213.460007,216.990005,211.660004,213.589996,265200,208.418335
"929",214.690002,215.190002,207.460007,207.589996,205800,202.563599
"930",207.820007,209.039993,205.970001,206.339996,241000,201.343872
"931",207.589996,211.919998,207.25,209.699997,238900,204.622498
"932",210.110001,211.220001,205.389999,206.119995,172500,201.129196
"933",206.889999,210.380005,205.410004,206.279999,232200,201.285324
"934",204.399994,206.860001,202.389999,204.960007,245500,199.997314
"935",204.25,206.539993,200.429993,201.350006,366700,196.474701
"936",196.720001,202.5,195.990005,202.309998,516100,197.411453
"937",201.949997,206.740005,199.160004,200.110001,272300,195.264709
"938",200.199997,201.710007,195.929993,197.100006,240400,192.327606
"939",196.699997,201.449997,194.789993,199.669998,285400,194.835373
"940",197.070007,199.509995,196.009995,198.639999,196400,193.830307
"941",201.759995,204.399994,201.009995,201.600006,149100,196.718658
"942",200.330002,201.949997,197.309998,199.779999,185600,194.942703
"943",201.009995,201.75,194.539993,197.539993,473700,192.756943
"944",197.589996,200.779999,194.75,196.929993,346700,192.161713
"945",195.300003,199.910004,193.029999,198.660004,217500,193.849838
"946",200.679993,204.110001,200.210007,203.979996,262200,199.041
"947",206.429993,206.490005,199.199997,199.820007,184400,194.981766
"948",200.449997,201.720001,194.869995,198.330002,290000,193.527832
"949",198.960007,204.990005,198.960007,204.089996,222100,199.148346
"950",206.220001,206.580002,203.220001,204.940002,190500,199.977768
"951",205.179993,207.470001,204.339996,205.699997,157300,200.719376
"952",203.910004,205.169998,199.880005,202.509995,290600,197.606598
"953",200.460007,205.690002,198.669998,202.360001,405100,197.460251
"954",199.679993,202.279999,198.929993,201.800003,150700,196.913803
"955",201.550003,203.5,200.050003,200.800003,109700,195.938019
"956",200.699997,201.850006,197.25,197.289993,133300,192.513
"957",199.690002,201.699997,198.539993,199.839996,212900,195.001251
"958",200.960007,206,198.649994,205.470001,298100,200.494949
"959",205.759995,207.759995,204.679993,207.039993,263200,202.026932
"960",209.5,214.440002,208,214.020004,313700,208.837936
"961",212.169998,212.789993,207.179993,209.110001,328200,204.046814
"962",208.850006,208.850006,201.770004,202.100006,294000,197.206558
"963",199.270004,201.509995,196.199997,196.199997,293700,191.449371
"964",195.429993,203.389999,193.690002,202.110001,351000,197.216293
"965",204.509995,206.210007,193.619995,197.080002,675900,192.308105
"966",199.190002,207.179993,196.940002,207,365400,201.987915
"967",210.830002,218.449997,209.899994,215.639999,472400,210.418686
"968",210.369995,217.850006,208.240005,211.639999,357200,206.515549
"969",213.360001,216.660004,209.839996,211.830002,251800,206.700958
"970",212.860001,212.860001,208.029999,210.679993,271300,205.578796
"971",227.479996,235.039993,224.25,231.690002,621000,226.080078
"972",232.690002,241.350006,231.75,240.199997,398100,234.384003
"973",240.300003,240.520004,233.350006,235.029999,236200,229.339203
"974",232.869995,233.710007,227.490005,230.300003,280600,224.72374
"975",232.259995,234.990005,231.089996,232.309998,241600,226.685043
"976",238.229996,239.710007,233.899994,238.800003,284100,233.017914
"977",235.360001,238.740005,233.770004,238.389999,181700,232.617828
"978",239.440002,241.080002,235.119995,235.130005,205700,229.436783
"979",233.210007,234.679993,227.449997,233.830002,268600,228.168259
"980",234.020004,234.020004,228.880005,231.100006,218400,225.504379
"981",233.199997,234.600006,231.100006,233.729996,188900,228.070679
"982",237.960007,242.690002,234.809998,241.539993,334400,235.691559
"983",240.419998,240.419998,235.029999,237.490005,236200,231.739655
"984",236.559998,236.600006,232.570007,233.449997,138500,227.797455
"985",231.190002,233.039993,225.529999,227.330002,1072000,221.825653
"986",231.089996,233.800003,228.869995,230.710007,271300,226.669296
"987",229.690002,232.729996,228.649994,232.389999,210600,228.319885
"988",231.880005,234.080002,231.289993,232.570007,202400,228.496735
"989",233.139999,236.089996,233.139999,234.639999,263500,230.530472
"990",232.429993,232.490005,229.220001,230.320007,230400,226.286148
"991",232.880005,235.300003,230.600006,234.740005,293500,230.628723
"992",235.539993,236.75,231.850006,236,251300,231.866653
"993",234.139999,237.070007,233.320007,235.820007,229500,231.689804
"994",233.550003,237.190002,231.600006,231.619995,196300,227.563354
"995",234.080002,235.399994,229.149994,229.699997,247200,225.676987
"996",230.720001,234.110001,228.779999,233.270004,201600,229.184464
"997",233.729996,235.889999,232.25,233.369995,242700,229.282715
"998",233.520004,235.960007,232.839996,235.160004,291100,231.041351
"999",235.160004,236.889999,230.639999,232.529999,466000,228.457428
"1000",232,232,224.520004,229.139999,220300,225.126785
"1001",228.440002,230.25,227.5,228.139999,173800,224.144302
"1002",229.669998,232.580002,228.979996,229.550003,133100,225.529633
"1003",229.529999,229.919998,226.240005,229.179993,77800,225.166077
"1004",230.720001,232.759995,229.800003,230.779999,172100,226.738068
"1005",232.039993,232.039993,227.899994,229.330002,127600,225.313477
"1006",229.850006,231,228.559998,230.360001,128600,226.325439
"1007",230.720001,234.399994,228.669998,234.089996,118600,229.990097
