"","RL.Open","RL.High","RL.Low","RL.Close","RL.Volume","RL.Adjusted"
"903",65.43,67.25,63.900002,66.68,4426200,65.893883
"904",67.279999,69.629997,66.720001,68.510002,1693200,67.702316
"905",68.349998,68.849998,64.699997,64.889999,2740100,64.124992
"906",65.050003,66.389999,64.080002,65.959999,1920000,65.182373
"907",66.699997,69.410004,66.599998,68.68,1608900,67.870308
"908",70.470001,72.220001,70.080002,70.209999,1581900,69.382271
"909",71.099998,71.480003,67.93,69.809998,1107100,68.986984
"910",69.989998,70.370003,69.089996,70.129997,920700,69.303207
"911",69.440002,71.269997,68.050003,70.660004,1038900,69.826965
"912",70.540001,70.959999,68.529999,70.900002,809400,70.06414
"913",70.699997,70.699997,68.419998,68.5,1098400,67.692429
"914",67.82,69.519997,67.419998,67.550003,766900,66.753639
"915",67.239998,68,66.529999,67.269997,788000,66.476929
"916",67.440002,67.790001,66.260002,67.050003,765100,66.259529
"917",67.199997,70.419998,66.739998,70.25,824700,69.421799
"918",70.870003,70.900002,68.75,69.120003,986700,68.30513
"919",69.120003,69.349998,67.57,67.650002,1167600,66.852455
"920",68.099998,69.75,67.699997,68.239998,1060800,67.435493
"921",68.629997,71.279999,68.349998,71.190002,968800,70.350716
"922",70.790001,70.879997,68.400002,68.830002,1064900,68.018539
"923",68.309998,69.290001,67.690002,69.169998,957300,68.35453
"924",69.989998,71.75,69.610001,71.589996,1289400,70.746002
"925",72.360001,74.620003,71.93,74.150002,2189400,73.275818
"926",74.510002,75.080002,72.690002,74.050003,1511600,73.177002
"927",73.220001,76.080002,72.610001,75.059998,1212700,74.175095
"928",74.550003,74.650002,72.690002,73.510002,1069400,72.643372
"929",74.089996,76.5,73.779999,75.510002,1053300,74.619789
"930",76.07,76.239998,74.82,76.160004,1007500,75.262131
"931",76.870003,80.879997,76.629997,80.589996,1750700,79.639893
"932",80.220001,81.550003,79.239998,80.620003,1530000,79.66954
"933",81.5,82.830002,81.239998,81.269997,976000,80.311882
"934",80.370003,81.389999,77.919998,78.760002,1038500,77.831482
"935",77.690002,78.889999,74.139999,75.830002,2481300,74.93602
"936",73.830002,74.019997,70.919998,71.169998,1727200,70.330948
"937",72,75.139999,70.760002,75.040001,2107600,74.155334
"938",76.410004,77.120003,71.800003,72.010002,1159900,71.161049
"939",71.910004,72.419998,69.5,71.660004,1532100,70.815178
"940",71.620003,72,70.519997,71.07,1168700,70.232132
"941",72.589996,72.720001,70.290001,70.440002,1271500,69.609558
"942",70.059998,70.059998,67.300003,67.339996,1249700,66.546104
"943",67.650002,68.720001,67.110001,67.970001,1787100,67.168678
"944",68.75,69.82,67.760002,69.120003,1272200,68.30513
"945",67,70.169998,66.849998,69.93,1570300,69.105576
"946",70.879997,72.580002,70.849998,71.800003,1195800,70.953529
"947",72.860001,72.970001,69.120003,69.279999,1302700,68.463234
"948",70,72.190002,70,71.779999,1423800,70.933754
"949",72.529999,74.379997,72,74.330002,1321900,73.453705
"950",75,75.18,71.540001,73.889999,1433500,73.018883
"951",72.959999,75.220001,72.620003,73.639999,992600,72.771828
"952",73.209999,74.099998,71.32,72.25,948100,71.398216
"953",72.260002,73.879997,72.059998,72.970001,1135200,72.109734
"954",71.849998,75.760002,71.129997,75.75,1179300,74.856956
"955",76,76.190002,74.730003,74.790001,919600,73.908279
"956",74.989998,75.989998,74.089996,74.360001,758700,73.483345
"957",75.199997,76.099998,73.370003,73.510002,792600,72.643372
"958",73.239998,75.199997,72.650002,75.010002,755900,74.125687
"959",75.43,77.480003,75.07,77.110001,1070900,76.20092
"960",77.260002,78.010002,76.660004,77.389999,1492700,76.477623
"961",76.629997,77.470001,75.059998,76.800003,1216000,75.894585
"962",76.040001,77.339996,74.089996,74.470001,1185700,73.592056
"963",72.949997,75.099998,72.160004,74.300003,1929100,73.424057
"964",73.980003,73.980003,67.5,70.580002,3743200,69.74791
"965",70.18,70.339996,65.199997,66.849998,2946800,66.061882
"966",67.43,69.339996,66.699997,67.43,1581500,66.63504
"967",68.25,70.25,67.980003,69.120003,1274300,68.30513
"968",70.43,71.43,67.830002,68.709999,1260900,67.899956
"969",68.93,70.239998,68.349998,69.93,897600,69.105576
"970",69.690002,70.900002,67.410004,68.230003,1309900,67.425613
"971",77.050003,83.389999,75.5,81.739998,3794600,80.776344
"972",81.010002,83.459999,80.620003,81.349998,1922000,80.390938
"973",80.959999,81.260002,75.540001,76.209999,1589000,75.311531
"974",75.230003,76.199997,73.129997,74.269997,1356700,73.394402
"975",74.860001,77.809998,74.650002,77.610001,1779900,76.69503
"976",81,81,77.489998,79.339996,1932200,78.404633
"977",78.470001,84.370003,78.150002,84.099998,2184000,83.108513
"978",84.309998,85.120003,81.739998,81.739998,1414900,80.776344
"979",81.010002,82.309998,79.900002,80.589996,1238200,79.639893
"980",80.410004,80.650002,78,78.220001,1288400,77.297836
"981",79.129997,83.589996,78.440002,83.339996,1947200,82.357475
"982",86,89.940002,85.540001,89.029999,2256400,87.9804
"983",87.82,88.57,85.209999,88.029999,1347300,86.992188
"984",88.120003,88.480003,86.459999,87.980003,932500,86.94278
"985",87.230003,87.760002,85.139999,85.75,5634300,84.739067
"986",87.769997,89.690002,87.169998,88.620003,1826300,87.575233
"987",87.379997,88.970001,85.809998,88.919998,1526700,87.871689
"988",89.07,98.279999,89.07,96.660004,3244600,95.520447
"989",97.870003,98,95.18,96.209999,1573800,95.075752
"990",95.550003,95.989998,93.800003,95.489998,1310800,94.364235
"991",94.889999,97.699997,94.440002,97.150002,1031600,96.004669
"992",98.519997,101.949997,97.980003,100.830002,1855500,99.641289
"993",103.650002,105.650002,101.639999,103.849998,2084800,102.625679
"994",105.910004,105.910004,100.730003,101.339996,1860200,100.145271
"995",103.290001,104.760002,98.739998,98.900002,1392400,97.734039
"996",99.879997,100.75,97.720001,100.529999,1155500,99.344818
"997",100.949997,102.050003,99.190002,99.5,1066800,98.326965
"998",100.480003,102.260002,98.989998,100.989998,948900,99.799393
"999",101,102.519997,99.800003,101.209999,1636200,100.0168
"1000",98.830002,101.940002,98.330002,101.330002,924700,100.135391
"1001",101.849998,102,98.650002,98.839996,759300,97.674736
"1002",99.610001,102.360001,99.440002,101.959999,491600,100.757957
"1003",103.160004,103.5,100.5,100.919998,336400,99.730217
"1004",101.5,104.230003,101.339996,103.440002,824900,102.220512
"1005",103.629997,104.059998,100.830002,101.559998,672600,100.362671
"1006",102.379997,104.989998,101.970001,103.940002,757100,102.714615
"1007",103.160004,104.699997,102.349998,103.739998,511400,102.516975
